target_date,decision_rule,sample_period,event_count,raw_market_probability_mass,gp_probability_mass,market_normalised_probability_mass,realised_yes_count,gp_binary_brier_mean,market_binary_brier_raw_mean,market_binary_brier_normalised_mean,gp_binary_log_mean,market_binary_log_raw_mean,market_binary_log_normalised_mean,gp_multiclass_brier,market_multiclass_brier,gp_categorical_log,market_categorical_log,binary_brier_raw_difference_gp_minus_market,binary_log_raw_difference_gp_minus_market,categorical_log_difference_gp_minus_market,multiclass_brier_difference_gp_minus_market,binary_brier_normalised_difference_gp_minus_market,binary_log_normalised_difference_gp_minus_market
2026-05-23,12h_prior,weather_plus_market_training,11,1.076,0.9999999999999996,1.0,1.0,0.061404696583678794,0.09241745454545457,0.0907200136688397,0.19929633581403594,0.2898644498532671,0.28822551227241244,0.6754516624204667,0.9979201503572366,1.378173130273446,2.152692003419429,-0.031012757961775772,-0.09056811403923115,-0.7745188731459829,-0.32246848793676985,-0.0293153170851609,-0.0889291764583765
2026-05-23,24h_prior,weather_plus_market_training,11,1.1575,0.9999999999999998,1.0,1.0,0.0658885215374872,0.08053775000000002,0.07889346280139725,0.21092522072477662,0.24742059267322122,0.24493521870653848,0.7247737369123591,0.8678280908153697,1.4741173680631707,1.7557004194123524,-0.01464922846251282,-0.0364953719484446,-0.2815830513491817,-0.14305435390301058,-0.013004941263910053,-0.03400999798176185
2026-05-23,6h_prior,weather_plus_market_training,11,1.05,0.9999999999999996,1.0,1.0,0.06164150621595723,0.10273977272727274,0.100856524427953,0.19980159496221492,0.31988677801701254,0.31811464621665464,0.6780565683755295,1.109421768707483,1.3820440374289595,2.402668551551028,-0.041098266511315505,-0.12008518305479762,-1.0206245141220687,-0.43136520033195347,-0.039215018211995765,-0.11831305125443972
2026-05-23,event_day_open,weather_plus_market_training,11,1.029,0.9999999999999996,1.0,1.0,0.06071215313268894,0.08810213636363635,0.08748626607256939,0.1954295059306639,0.26406404667543254,0.2634546254077174,0.6678336844595784,0.9623489267982633,1.3403882494347439,1.892917618914803,-0.027389983230947414,-0.06863454074476863,-0.552529369480059,-0.294515242338685,-0.026774112939880447,-0.0680251194770535
2026-05-24,12h_prior,weather_plus_market_training,11,1.0215,0.9999999999999997,1.0,1.0,0.06667982408013094,0.04343165909090908,0.04377956000019951,0.20505393970762817,0.13835693708027055,0.13871860021475937,0.7334780648814403,0.4815751600021946,1.402016088329728,0.8536813831689927,0.02324816498922186,0.06669700262735762,0.5483347051607352,0.2519029048792457,0.022900264079931433,0.0663353394928688
2026-05-24,24h_prior,weather_plus_market_training,11,1.033,0.9999999999999998,1.0,1.0,0.06706139129448922,0.04705768181818182,0.047537442348465596,0.20754623604837288,0.14877623473517765,0.14922204543955853,0.7376753042393814,0.5229118658331215,1.4274194931451036,0.9363354020130993,0.020003709476307405,0.058770001313195236,0.49108409113200435,0.2147634384062599,0.019523948946023627,0.05832419060881436
2026-05-24,6h_prior,weather_plus_market_training,11,1.028,0.9999999999999996,1.0,1.0,0.0696074249309846,0.04922904545454545,0.049565775202707635,0.205605663740458,0.15198387583289613,0.15232285785754604,0.7656816742408306,0.545223527229784,1.3784509907315903,0.9564846811139885,0.020378379476439147,0.05362178790756186,0.42196630961760173,0.2204581470110466,0.02004164972827696,0.053282805882911954
2026-05-24,event_day_open,weather_plus_market_training,11,1.0110000000000001,0.9999999999999997,0.9999999999999999,1.0,0.06510711757202482,0.04914868181818182,0.049269784906270216,0.1959720907734626,0.149425277338116,0.14955229304146106,0.7161782932922731,0.5419676339689724,1.3105727127149647,0.9272306719124895,0.015958435753843002,0.046546813435346585,0.38334204080247514,0.1742106593233007,0.015837332665754607,0.04641979773200153
2026-05-25,12h_prior,weather_plus_market_training,11,1.041,0.9999999999999997,1.0,1.0,0.07409826828997114,0.0575145,0.05778876893577622,0.23528051385981338,0.1750126172364125,0.1751166903094097,0.8150809511896826,0.6356764582935384,1.6849925254167935,1.1338065367899022,0.016583768289971136,0.060267896623400874,0.5511859886268913,0.17940449289614424,0.01630949935419492,0.06016382355040367
2026-05-25,24h_prior,weather_plus_market_training,11,1.0525,0.9999999999999996,1.0,1.0,0.07560591311781115,0.06865575,0.06862311254680965,0.24117736829662564,0.20840856735839788,0.2081497687398772,0.8316650442959226,0.7548542380149063,1.7398699310384584,1.4176600203981102,0.006950163117811145,0.03276880093822776,0.3222099106403482,0.07681080628101633,0.006982800571001493,0.033027599556748444
2026-05-25,6h_prior,weather_plus_market_training,11,1.042,0.9999999999999998,0.9999999999999999,1.0,0.07109856217339128,0.05154790909090909,0.05191409417281707,0.2245600657442729,0.15699718971248927,0.15721505329590177,0.782084183907304,0.5710550359009877,1.5875517844662816,0.9827504831896201,0.01955065308248219,0.06756287603178363,0.6048013012766615,0.21102914800631634,0.01918446800057421,0.06734501244837113
2026-05-25,event_day_open,weather_plus_market_training,11,1.056,0.9999999999999998,1.0,1.0,0.06835767042488203,0.047373499999999985,0.047896685410405725,0.21379259498238642,0.14496828286255853,0.1453463817000196,0.7519343746737023,0.526863539514463,1.4875896936073136,0.8868974331775227,0.020984170424882043,0.0688243121198279,0.600692260429791,0.2250708351592393,0.020460985014476303,0.06844621328236683
2026-05-26,12h_prior,weather_plus_market_training,11,1.0394999999999999,0.9999999999999998,1.0,1.0,0.06807409609389044,0.053338386363636366,0.05358058049474377,0.21343297570748854,0.15916160270872892,0.15928895369768173,0.7488150570327948,0.5893863854421815,1.4861042975847905,0.9932517730102833,0.014735709730254072,0.054271372998759615,0.4928525245745071,0.15942867159061336,0.014493515599146668,0.05414402200980681
2026-05-26,24h_prior,weather_plus_market_training,11,1.048,0.9999999999999997,1.0,1.0,0.07023212824321566,0.05723377272727272,0.0575462051241981,0.2216536728073758,0.17359489874331205,0.1737828259645659,0.7725534106753723,0.6330082563661791,1.5616659415062057,1.1256932472707804,0.012998355515942937,0.04805877406406375,0.4359726942354254,0.13954515430919323,0.012685923119017561,0.0478708468428099
2026-05-26,6h_prior,weather_plus_market_training,11,1.031,0.9999999999999996,1.0,1.0,0.06984379505627551,0.04821140909090908,0.04848689821939076,0.22007485735350568,0.14539272322497565,0.14562823880076925,0.7682817456190306,0.5333558804132984,1.5468990802119638,0.886195315092543,0.02163238596536643,0.07468213412853003,0.6607037651194207,0.23492586520573222,0.02135689683688475,0.07444661855273643
2026-05-26,event_day_open,weather_plus_market_training,11,1.016,0.9999999999999997,1.0,1.0,0.06597553997322876,0.04809318181818181,0.04826154822764192,0.20574145269217253,0.146024529848052,0.14618536414910022,0.7257309397055164,0.5308770305040611,1.4160682824523074,0.895350107907729,0.01788235815504695,0.05971692284412053,0.5207181745445785,0.1948539092014553,0.01771399174558684,0.059556088543072316
2026-05-27,12h_prior,weather_plus_market_training,11,1.0365,0.9999999999999996,1.0,1.0,0.06997150620505603,0.05486811363636364,0.05519974257159611,0.22056359018027943,0.16867390562633464,0.168867368680943,0.7696865682556163,0.6071971682875572,1.5514039823182737,1.085671777392375,0.015103392568692392,0.0518896845539448,0.46573220492589873,0.1624893999680591,0.014771763633459924,0.05169622149933645
2026-05-27,24h_prior,weather_plus_market_training,11,1.0625,0.9999999999999998,1.0,1.0,0.07409939963661931,0.06912470454545455,0.06899501981755268,0.23563837557779427,0.20803826147070736,0.20760555999513705,0.8150933960028124,0.7589452179930796,1.6890603560990496,1.407698269783044,0.0049746950911647575,0.027600114107086904,0.28136208631600557,0.05614817800973282,0.005104379819066626,0.028032815582657217
2026-05-27,6h_prior,weather_plus_market_training,11,1.0010000000000001,0.9999999999999996,0.9999999999999999,1.0,0.07377469421696527,0.05175059090909091,0.051761652206661755,0.23411258870635027,0.15813593270720105,0.15814513432991562,0.811521636386618,0.5693781742732793,1.6743346743342242,0.9952517736769505,0.022024103307874354,0.07597665599914921,0.6790829006572737,0.2421434621133387,0.02201304201030351,0.07596745437643465
2026-05-27,event_day_open,weather_plus_market_training,11,1.0535,0.9999999999999997,0.9999999999999999,1.0,0.0732916573343505,0.051187750000000004,0.05170154306004273,0.2301446232420125,0.15754079260334597,0.1578752900942106,0.8062082306778555,0.56871697366047,1.6330074166767605,0.9937264941205517,0.022103907334350498,0.07260383063866654,0.6392809225562088,0.2374912570173855,0.02159011427430777,0.0722693331478019
2026-05-28,12h_prior,weather_plus_market_training,11,1.0415,0.9999999999999999,0.9999999999999999,1.0,0.028740994787750343,0.03990315909090909,0.04047848109588338,0.10795101389808454,0.12609861106310666,0.12677223099382867,0.3161509426652538,0.4452632920547172,0.6569607041957316,0.7540118695963546,-0.01116216430315875,-0.018147597165022122,-0.09705116540062297,-0.12911234938946342,-0.011737486308133038,-0.018821217095744136
