sample_period,decision_rule,metric,metric_label,primary_metric,dates,mean_rules_per_date,mean_gp_score,mean_market_score,mean_difference_gp_minus_market,median_difference_gp_minus_market,standard_deviation_difference,standard_error_difference,bootstrap_ci_lower,bootstrap_ci_upper,t_ci_lower,t_ci_upper,paired_t_pvalue,gp_lower_score_fraction,market_lower_score_fraction,tie_fraction,bootstrap_interpretation
out_of_sample_validation,event_day_open,categorical_log,Categorical log,True,30,1.0,1.6037640154790997,1.1897932604171566,0.4139707550619435,0.4182403624797935,0.5778617688195519,0.10550264196743467,0.20697644548986965,0.6115645594927261,0.19819362438683238,0.6297478857370545,0.0004918441880237682,0.13333333333333333,0.8666666666666667,0.0,Market_lower_score
out_of_sample_validation,event_day_open,multiclass_brier,Multiclass Brier,True,30,1.0,0.7337243441067927,0.6132385100671588,0.1204858340396337,0.15700172808386526,0.2073546990629607,0.037857615360492966,0.0444311681880305,0.19336853710214275,0.043058316923895154,0.19791335115537223,0.003469076558344522,0.2,0.8,0.0,Market_lower_score
out_of_sample_validation,event_day_open,binary_brier_normalised,"Mean binary Brier, normalised market",False,30,1.0,0.06670221310061748,0.0557489554606508,0.010953257639966704,0.014272884371260477,0.018850427187541884,0.003441601396408452,0.004164404115519064,0.01727135083488001,0.003914392447626835,0.017992122832306574,0.0034690765583445184,0.2,0.8,0.0,Market_lower_score
out_of_sample_validation,event_day_open,binary_log_normalised,"Mean binary log, normalised market",False,30,1.0,0.22261293715521424,0.17728334380124366,0.04532959335397064,0.05086888161085107,0.06279141602849886,0.011464091658833424,0.022468580392279832,0.06732538094147943,0.02188289327319825,0.06877629343474304,0.0004531660709467959,0.13333333333333333,0.8666666666666667,0.0,Market_lower_score
out_of_sample_validation,all_rules,binary_brier_raw,Mean binary Brier,True,30,3.8,0.06819820102326088,0.058874333838383835,0.009323867184877032,0.01239359633432095,0.015318066864122966,0.0027966835862841904,0.0038248365515911264,0.014639904859102664,0.003604007014542613,0.01504372735521145,0.0023515103160837497,0.16666666666666666,0.8333333333333334,0.0,Market_lower_score
out_of_sample_validation,all_rules,binary_log_raw,Mean binary log,True,30,3.8,0.22502944634300753,0.18640138482668803,0.038628061516319485,0.046868716191782483,0.045563176649506834,0.008318659880842516,0.02200359353603015,0.05420370744900652,0.021614491745200273,0.055641631287438695,6.82477844822906e-05,0.16666666666666666,0.8333333333333334,0.0,Market_lower_score
out_of_sample_validation,all_rules,categorical_log,Categorical log,True,30,3.8,1.6182649763954429,1.260922770826707,0.3573422055687358,0.3995171871652531,0.39925762181307467,0.07289413524096255,0.21443657944656966,0.4928304341268871,0.2082569594362891,0.5064274517011825,3.328864673585979e-05,0.13333333333333333,0.8666666666666667,0.0,Market_lower_score
out_of_sample_validation,all_rules,multiclass_brier,Multiclass Brier,True,30,3.8,0.7501802112558694,0.6484706195269462,0.1017095917289234,0.12976871765102327,0.16498929269337714,0.03012278578499498,0.04301438289987165,0.15816096612619143,0.040101577337838035,0.16331760612000876,0.002105429539358082,0.16666666666666666,0.8333333333333334,0.0,Market_lower_score
out_of_sample_validation,all_rules,binary_brier_normalised,"Mean binary Brier, normalised market",False,30,3.8,0.06819820102326088,0.058951874502449646,0.009246326520811218,0.011797156150093024,0.014999026608488836,0.002738435071363181,0.003785576348601144,0.014288425889025489,0.003645597939803456,0.01484705510181898,0.0021054295393580836,0.16666666666666666,0.8333333333333334,0.0,Market_lower_score
out_of_sample_validation,all_rules,binary_log_normalised,"Mean binary log, normalised market",False,30,3.8,0.22502944634300753,0.18639478264577514,0.03863466369723241,0.0465135185423574,0.04535752900412824,0.008281113929418623,0.0218074188865912,0.05389981129176399,0.021697884018907418,0.0555714433755574,6.423731682543018e-05,0.16666666666666666,0.8333333333333334,0.0,Market_lower_score
all_period,24h_prior,binary_brier_raw,Mean binary Brier,True,82,1.0,0.0673204765543724,0.06453827383592019,0.002782202718452215,0.006306666503331598,0.018687863911208323,0.0020637293307937854,-0.0012587421187358382,0.00667860788687183,-0.0013239713063450454,0.006888376743249476,0.18137035335623544,0.3902439024390244,0.6097560975609756,0.0,interval_includes_zero
all_period,24h_prior,binary_log_raw,Mean binary log,True,82,1.0,0.2176610951465512,0.20437040298671597,0.013290692159835265,0.02643231223286785,0.06271837601328695,0.006926085976083327,-0.0005647265628725254,0.02678247122034755,-0.0004900463818643831,0.027071430701534914,0.05851512359427265,0.3170731707317073,0.6829268292682927,0.0,interval_includes_zero
all_period,24h_prior,categorical_log,Categorical log,True,82,1.0,1.5445367248685387,1.413647107985926,0.13088961688261255,0.2555186360361599,0.5573809756101069,0.06155243174171092,0.004507307646725224,0.2479368546333486,0.008419585270615815,0.2533596484946093,0.03650782338675527,0.3048780487804878,0.6951219512195121,0.0,Market_lower_score
all_period,24h_prior,multiclass_brier,Multiclass Brier,True,82,1.0,0.7405252420980963,0.7110637592461538,0.029461482851942545,0.06453294461229753,0.1999352356050391,0.02207915318399846,-0.013583486510561484,0.07216782063816439,-0.014469106271769113,0.0733920719756542,0.18582589503487282,0.3902439024390244,0.6097560975609756,0.0,interval_includes_zero
all_period,24h_prior,binary_brier_normalised,"Mean binary Brier, normalised market",False,82,1.0,0.0673204765543724,0.06464215993146853,0.0026783166229038683,0.00586663132839069,0.018175930509549007,0.00200719574399986,-0.0012767753896697077,0.006609033507833539,-0.001315373297433555,0.006672006543241292,0.18582589503487273,0.3902439024390244,0.6097560975609756,0.0,interval_includes_zero
all_period,24h_prior,binary_log_normalised,"Mean binary log, normalised market",False,82,1.0,0.2176610951465512,0.2042445062292628,0.013416588917288377,0.02668630949939517,0.06233571908780727,0.006883828587839497,-0.00021721207614912072,0.026424295327330805,-0.00028007067695751293,0.027113248511534266,0.05475705913397272,0.3170731707317073,0.6829268292682927,0.0,interval_includes_zero
all_period,12h_prior,binary_brier_raw,Mean binary Brier,True,88,1.0,0.06675056578663009,0.06341772288223141,0.0033328429043986874,0.007818607215762191,0.019628235689735003,0.0020923769549241306,-0.0008918225929542055,0.007295536009672524,-0.0008259828594146357,0.00749166866821201,0.11482077809014245,0.3522727272727273,0.6477272727272727,0.0,interval_includes_zero
all_period,12h_prior,binary_log_raw,Mean binary log,True,88,1.0,0.21613618128784715,0.20271957345131975,0.013416607836527393,0.03257733427712284,0.06748522935514772,0.0071939496209700825,-0.0008694400420038857,0.0271086922610535,-0.0008821460074472966,0.027715361680502083,0.06555470010565251,0.3181818181818182,0.6818181818181818,0.0,interval_includes_zero
all_period,12h_prior,categorical_log,Categorical log,True,88,1.0,1.5339209343905729,1.4068519301786895,0.12706900421188372,0.26598108159259226,0.6089423224472557,0.06491346968250201,-0.0018495919928260302,0.2479800810997832,-0.0019535457157383307,0.2560915541395058,0.05349265052549664,0.2840909090909091,0.7159090909090909,0.0,interval_includes_zero
all_period,12h_prior,multiclass_brier,Multiclass Brier,True,88,1.0,0.7342562236529311,0.6976265196637403,0.03662970398919068,0.08266135952250292,0.20958792677974222,0.022342148064464135,-0.007782361941904682,0.07984592700358481,-0.007777734532227451,0.08103714251060881,0.10472274406023636,0.3522727272727273,0.6477272727272727,0.0,interval_includes_zero
all_period,12h_prior,binary_brier_normalised,"Mean binary Brier, normalised market",False,88,1.0,0.06675056578663009,0.06342059269670366,0.0033299730899264248,0.007514669047500262,0.019053447889067474,0.0020311043694967394,-0.000816637783273207,0.007218487992194934,-0.0007070667756570413,0.007367012955509891,0.10472274406023646,0.3522727272727273,0.6477272727272727,0.0,interval_includes_zero
all_period,12h_prior,binary_log_normalised,"Mean binary log, normalised market",False,88,1.0,0.21613618128784715,0.20251181063395246,0.013624370653894703,0.032195451209338616,0.06704970763855929,0.007147522849987542,-0.000718292897784986,0.026926032983296204,-0.0005821049555876506,0.027830846263377056,0.059930126437123525,0.3181818181818182,0.6818181818181818,0.0,interval_includes_zero
