sample_name,empirical_period,start_date,end_date,rows,unique_dates,decision_rules,path,sha256
weather_history_training,weather_history,2024-03-16,2026-03-15,2726,724,24h_prior|12h_prior|6h_prior|event_day_open,data/processed/final_pipeline/residual_samples/weather_history_training.csv,c272470226ea5f169d9871bde12c29e1f7beac8306164f26fe3d71a7003f8376
market_development,market_development,2026-03-16,2026-06-30,424,107,24h_prior|12h_prior|6h_prior|event_day_open,data/processed/final_pipeline/residual_samples/market_development.csv,4d456ab0203e9a4dee4b9ecb02547b44a2656916bf974950d68d2e34c448bd32
external_validation,external_validation,2026-07-01,2026-08-30,244,61,24h_prior|12h_prior|6h_prior|event_day_open,data/processed/final_pipeline/residual_samples/external_validation.csv,5be798b27e710cdf31e8b8650bac7fd3ad8d659abf9caa5db669d366e090038d
