family,model,comparison,mbb_n_dates,mbb_observed_mean,mbb_observed_total,mbb_ci95_mean_lower,mbb_ci95_mean_upper,mbb_ci95_total_lower,mbb_ci95_total_upper,mbb_p_two_sided,mbb_p_one_sided_positive,mbb_p_one_sided_negative,ordinary_n_dates,ordinary_observed_mean,ordinary_observed_total,ordinary_ci95_mean_lower,ordinary_ci95_mean_upper,ordinary_ci95_total_lower,ordinary_ci95_total_upper,ordinary_p_two_sided,ordinary_p_one_sided_positive,ordinary_p_one_sided_negative,holm_p_two_sided,holm_reject_5pct,dependence_sensitive_5pct
market_convergence,raw,TAEC signed pre-cost convergence (raw) vs 0,61,0.0170327868852459,1.0390000000000004,-0.0368532786885245,0.0709188524590163,-2.248049999999999,4.32605,0.545045495450455,0.204979502049795,0.7953204679532047,61,0.0170327868852459,1.0390000000000004,-0.0358454918032786,0.0699110655737704,-2.1865749999999973,4.264574999999999,0.5365463453654634,0.2621737826217378,0.738026197380262,1.0,False,False
market_convergence,static,TAEC signed pre-cost convergence (static) vs 0,61,0.0368934426229508,2.2505,-0.0420860655737703,0.115872950819672,-2.567249999999994,7.068249999999994,0.3483651634836516,0.2906709329067093,0.7094290570942906,61,0.0368934426229508,2.2505,-0.0329762295081966,0.1067631147540983,-2.011549999999997,6.512549999999998,0.2927707229277072,0.1454854514548545,0.8546145385461453,1.0,False,False
market_convergence,rbf,TAEC signed pre-cost convergence (rbf) vs 0,61,0.0279754098360655,1.7065,-0.0474159836065572,0.1033668032786884,-2.8923749999999924,6.3053749999999935,0.4562543745625437,0.3795620437956204,0.6205379462053795,61,0.0279754098360655,1.7065,-0.0379840163934426,0.0939348360655737,-2.317024999999999,5.730025,0.4108589141085891,0.2011798820117988,0.799020097990201,1.0,False,False
market_convergence,matern32,TAEC signed pre-cost convergence (matern32) vs 0,61,0.0377868852459016,2.305,-0.0358213114754097,0.111395081967213,-2.185099999999997,6.795099999999997,0.3092690730926907,0.2581741825817418,0.7419258074192581,61,0.0377868852459016,2.305,-0.0267323770491802,0.1023061475409835,-1.6306749999999974,6.240674999999998,0.247975202479752,0.123987601239876,0.8762123787621238,1.0,False,False
