source,grouping_definition,target_date,decision_rule,request_id,run_id,forecast_issue_time_utc,decision_time_utc,source_rows,target_day_rows,unique_local_hours,conflicting_hours,earliest_valid_hour_hkt,latest_valid_hour_hkt,forecast_daily_max_c,source_preference,status,reason,selection_rule,daily_table_forecast_c,daily_source,absolute_difference_c,reconciliation_status
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-14,24h_prior,,,2026-06-12 06:00:00+00:00,2026-06-12 16:00:00+00:00,24,24,24,0,2026-06-14 00:00:00+08:00,2026-06-14 23:00:00+08:00,28.6,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,28.6,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-14,6h_prior,,,2026-06-13 00:00:00+00:00,2026-06-13 10:00:00+00:00,24,24,24,0,2026-06-14 00:00:00+08:00,2026-06-14 23:00:00+08:00,27.8,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,27.8,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-14,event_day_open,,,2026-06-13 06:00:00+00:00,2026-06-13 16:00:00+00:00,24,24,24,0,2026-06-14 00:00:00+08:00,2026-06-14 23:00:00+08:00,27.6,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,27.6,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-15,12h_prior,,,2026-06-13 18:00:00+00:00,2026-06-14 04:00:00+00:00,24,24,24,0,2026-06-15 00:00:00+08:00,2026-06-15 23:00:00+08:00,28.6,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,28.6,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-15,24h_prior,,,2026-06-13 06:00:00+00:00,2026-06-13 16:00:00+00:00,24,24,24,0,2026-06-15 00:00:00+08:00,2026-06-15 23:00:00+08:00,28.4,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,28.4,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-15,6h_prior,,,2026-06-14 00:00:00+00:00,2026-06-14 10:00:00+00:00,24,24,24,0,2026-06-15 00:00:00+08:00,2026-06-15 23:00:00+08:00,27.4,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,27.4,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-15,event_day_open,,,2026-06-14 06:00:00+00:00,2026-06-14 16:00:00+00:00,24,24,24,0,2026-06-15 00:00:00+08:00,2026-06-15 23:00:00+08:00,27.8,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,27.8,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-16,12h_prior,,,2026-06-14 18:00:00+00:00,2026-06-15 04:00:00+00:00,24,24,24,0,2026-06-16 00:00:00+08:00,2026-06-16 23:00:00+08:00,26.5,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,26.5,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-16,24h_prior,,,2026-06-14 06:00:00+00:00,2026-06-14 16:00:00+00:00,24,24,24,0,2026-06-16 00:00:00+08:00,2026-06-16 23:00:00+08:00,26.4,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,26.4,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-16,6h_prior,,,2026-06-15 00:00:00+00:00,2026-06-15 10:00:00+00:00,24,24,24,0,2026-06-16 00:00:00+08:00,2026-06-16 23:00:00+08:00,27.6,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,27.6,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-16,event_day_open,,,2026-06-15 06:00:00+00:00,2026-06-15 16:00:00+00:00,24,24,24,0,2026-06-16 00:00:00+08:00,2026-06-16 23:00:00+08:00,26.2,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,26.2,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-17,12h_prior,,,2026-06-15 18:00:00+00:00,2026-06-16 04:00:00+00:00,24,24,24,0,2026-06-17 00:00:00+08:00,2026-06-17 23:00:00+08:00,27.0,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,27.0,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-17,24h_prior,,,2026-06-15 06:00:00+00:00,2026-06-15 16:00:00+00:00,24,24,24,0,2026-06-17 00:00:00+08:00,2026-06-17 23:00:00+08:00,26.5,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,26.5,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-17,6h_prior,,,2026-06-16 00:00:00+00:00,2026-06-16 10:00:00+00:00,24,24,24,0,2026-06-17 00:00:00+08:00,2026-06-17 23:00:00+08:00,26.4,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,26.4,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-17,event_day_open,,,2026-06-16 06:00:00+00:00,2026-06-16 16:00:00+00:00,24,24,24,0,2026-06-17 00:00:00+08:00,2026-06-17 23:00:00+08:00,27.1,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,27.1,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-18,12h_prior,,,2026-06-16 18:00:00+00:00,2026-06-17 04:00:00+00:00,24,24,24,0,2026-06-18 00:00:00+08:00,2026-06-18 23:00:00+08:00,28.2,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,28.2,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-18,24h_prior,,,2026-06-16 06:00:00+00:00,2026-06-16 16:00:00+00:00,24,24,24,0,2026-06-18 00:00:00+08:00,2026-06-18 23:00:00+08:00,26.1,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,26.1,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-18,6h_prior,,,2026-06-17 00:00:00+00:00,2026-06-17 10:00:00+00:00,24,24,24,0,2026-06-18 00:00:00+08:00,2026-06-18 23:00:00+08:00,27.4,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,27.4,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-18,event_day_open,,,2026-06-17 06:00:00+00:00,2026-06-17 16:00:00+00:00,24,24,24,0,2026-06-18 00:00:00+08:00,2026-06-18 23:00:00+08:00,27.6,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,27.6,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-19,12h_prior,,,2026-06-17 18:00:00+00:00,2026-06-18 04:00:00+00:00,24,24,24,0,2026-06-19 00:00:00+08:00,2026-06-19 23:00:00+08:00,29.5,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,29.5,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-19,24h_prior,,,2026-06-17 06:00:00+00:00,2026-06-17 16:00:00+00:00,24,24,24,0,2026-06-19 00:00:00+08:00,2026-06-19 23:00:00+08:00,29.7,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,29.7,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-19,6h_prior,,,2026-06-18 00:00:00+00:00,2026-06-18 10:00:00+00:00,24,24,24,0,2026-06-19 00:00:00+08:00,2026-06-19 23:00:00+08:00,29.6,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,29.6,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-19,event_day_open,,,2026-06-18 06:00:00+00:00,2026-06-18 16:00:00+00:00,24,24,24,0,2026-06-19 00:00:00+08:00,2026-06-19 23:00:00+08:00,29.6,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,29.6,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-20,12h_prior,,,2026-06-18 18:00:00+00:00,2026-06-19 04:00:00+00:00,24,24,24,0,2026-06-20 00:00:00+08:00,2026-06-20 23:00:00+08:00,30.0,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.0,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-20,24h_prior,,,2026-06-18 06:00:00+00:00,2026-06-18 16:00:00+00:00,24,24,24,0,2026-06-20 00:00:00+08:00,2026-06-20 23:00:00+08:00,30.1,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.1,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-20,6h_prior,,,2026-06-19 00:00:00+00:00,2026-06-19 10:00:00+00:00,24,24,24,0,2026-06-20 00:00:00+08:00,2026-06-20 23:00:00+08:00,30.4,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.4,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-20,event_day_open,,,2026-06-19 06:00:00+00:00,2026-06-19 16:00:00+00:00,24,24,24,0,2026-06-20 00:00:00+08:00,2026-06-20 23:00:00+08:00,29.9,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,29.9,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-21,12h_prior,,,2026-06-19 18:00:00+00:00,2026-06-20 04:00:00+00:00,24,24,24,0,2026-06-21 00:00:00+08:00,2026-06-21 23:00:00+08:00,30.4,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.4,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-21,24h_prior,,,2026-06-19 06:00:00+00:00,2026-06-19 16:00:00+00:00,24,24,24,0,2026-06-21 00:00:00+08:00,2026-06-21 23:00:00+08:00,30.2,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.2,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-21,6h_prior,,,2026-06-20 00:00:00+00:00,2026-06-20 10:00:00+00:00,24,24,24,0,2026-06-21 00:00:00+08:00,2026-06-21 23:00:00+08:00,30.6,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.6,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-21,event_day_open,,,2026-06-20 06:00:00+00:00,2026-06-20 16:00:00+00:00,24,24,24,0,2026-06-21 00:00:00+08:00,2026-06-21 23:00:00+08:00,30.4,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.4,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-22,12h_prior,,,2026-06-20 18:00:00+00:00,2026-06-21 04:00:00+00:00,24,24,24,0,2026-06-22 00:00:00+08:00,2026-06-22 23:00:00+08:00,30.3,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.3,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-22,24h_prior,,,2026-06-20 06:00:00+00:00,2026-06-20 16:00:00+00:00,24,24,24,0,2026-06-22 00:00:00+08:00,2026-06-22 23:00:00+08:00,30.5,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.5,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-22,6h_prior,,,2026-06-21 00:00:00+00:00,2026-06-21 10:00:00+00:00,24,24,24,0,2026-06-22 00:00:00+08:00,2026-06-22 23:00:00+08:00,31.0,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,31.0,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-22,event_day_open,,,2026-06-21 06:00:00+00:00,2026-06-21 16:00:00+00:00,24,24,24,0,2026-06-22 00:00:00+08:00,2026-06-22 23:00:00+08:00,30.8,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.8,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-23,12h_prior,,,2026-06-21 18:00:00+00:00,2026-06-22 04:00:00+00:00,24,24,24,0,2026-06-23 00:00:00+08:00,2026-06-23 23:00:00+08:00,30.6,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.6,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-23,24h_prior,,,2026-06-21 06:00:00+00:00,2026-06-21 16:00:00+00:00,24,24,24,0,2026-06-23 00:00:00+08:00,2026-06-23 23:00:00+08:00,30.6,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.6,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-23,6h_prior,,,2026-06-22 00:00:00+00:00,2026-06-22 10:00:00+00:00,24,24,24,0,2026-06-23 00:00:00+08:00,2026-06-23 23:00:00+08:00,30.5,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.5,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-23,event_day_open,,,2026-06-22 06:00:00+00:00,2026-06-22 16:00:00+00:00,24,24,24,0,2026-06-23 00:00:00+08:00,2026-06-23 23:00:00+08:00,30.8,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.8,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-24,12h_prior,,,2026-06-22 18:00:00+00:00,2026-06-23 04:00:00+00:00,24,24,24,0,2026-06-24 00:00:00+08:00,2026-06-24 23:00:00+08:00,31.1,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,31.1,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-24,24h_prior,,,2026-06-22 06:00:00+00:00,2026-06-22 16:00:00+00:00,24,24,24,0,2026-06-24 00:00:00+08:00,2026-06-24 23:00:00+08:00,31.5,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,31.5,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-24,event_day_open,,,2026-06-23 06:00:00+00:00,2026-06-23 16:00:00+00:00,24,24,24,0,2026-06-24 00:00:00+08:00,2026-06-24 23:00:00+08:00,31.3,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,31.3,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-25,12h_prior,,,2026-06-23 18:00:00+00:00,2026-06-24 04:00:00+00:00,24,24,24,0,2026-06-25 00:00:00+08:00,2026-06-25 23:00:00+08:00,32.0,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,32.0,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-25,24h_prior,,,2026-06-23 06:00:00+00:00,2026-06-23 16:00:00+00:00,24,24,24,0,2026-06-25 00:00:00+08:00,2026-06-25 23:00:00+08:00,31.2,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,31.2,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-25,6h_prior,,,2026-06-24 00:00:00+00:00,2026-06-24 10:00:00+00:00,24,24,24,0,2026-06-25 00:00:00+08:00,2026-06-25 23:00:00+08:00,32.1,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,32.1,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-25,event_day_open,,,2026-06-24 06:00:00+00:00,2026-06-24 16:00:00+00:00,24,24,24,0,2026-06-25 00:00:00+08:00,2026-06-25 23:00:00+08:00,31.7,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,31.7,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-26,12h_prior,,,2026-06-24 18:00:00+00:00,2026-06-25 04:00:00+00:00,24,24,24,0,2026-06-26 00:00:00+08:00,2026-06-26 23:00:00+08:00,30.1,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.1,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-26,24h_prior,,,2026-06-24 06:00:00+00:00,2026-06-24 16:00:00+00:00,24,24,24,0,2026-06-26 00:00:00+08:00,2026-06-26 23:00:00+08:00,30.5,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.5,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-26,6h_prior,,,2026-06-25 00:00:00+00:00,2026-06-25 10:00:00+00:00,24,24,24,0,2026-06-26 00:00:00+08:00,2026-06-26 23:00:00+08:00,31.4,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,31.4,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-26,event_day_open,,,2026-06-25 06:00:00+00:00,2026-06-25 16:00:00+00:00,24,24,24,0,2026-06-26 00:00:00+08:00,2026-06-26 23:00:00+08:00,30.0,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.0,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-27,12h_prior,,,2026-06-25 18:00:00+00:00,2026-06-26 04:00:00+00:00,24,24,24,0,2026-06-27 00:00:00+08:00,2026-06-27 23:00:00+08:00,29.0,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,29.0,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-27,24h_prior,,,2026-06-25 06:00:00+00:00,2026-06-25 16:00:00+00:00,24,24,24,0,2026-06-27 00:00:00+08:00,2026-06-27 23:00:00+08:00,27.2,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,27.2,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-27,6h_prior,,,2026-06-26 00:00:00+00:00,2026-06-26 10:00:00+00:00,24,24,24,0,2026-06-27 00:00:00+08:00,2026-06-27 23:00:00+08:00,28.8,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,28.8,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-27,event_day_open,,,2026-06-26 06:00:00+00:00,2026-06-26 16:00:00+00:00,24,24,24,0,2026-06-27 00:00:00+08:00,2026-06-27 23:00:00+08:00,29.2,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,29.2,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
