row_id,target_date,decision_rule,development_fold
2026-05-15|24h_prior,2026-05-15,24h_prior,4
2026-05-15|6h_prior,2026-05-15,6h_prior,4
2026-05-15|event_day_open,2026-05-15,event_day_open,4
2026-05-16|12h_prior,2026-05-16,12h_prior,4
2026-05-16|24h_prior,2026-05-16,24h_prior,4
2026-05-16|6h_prior,2026-05-16,6h_prior,4
2026-05-16|event_day_open,2026-05-16,event_day_open,4
2026-05-19|12h_prior,2026-05-19,12h_prior,4
2026-05-19|24h_prior,2026-05-19,24h_prior,4
2026-05-19|6h_prior,2026-05-19,6h_prior,4
2026-05-19|event_day_open,2026-05-19,event_day_open,4
2026-05-20|12h_prior,2026-05-20,12h_prior,4
2026-05-20|24h_prior,2026-05-20,24h_prior,4
2026-05-20|6h_prior,2026-05-20,6h_prior,4
2026-05-20|event_day_open,2026-05-20,event_day_open,4
2026-05-21|12h_prior,2026-05-21,12h_prior,4
2026-05-21|24h_prior,2026-05-21,24h_prior,4
2026-05-21|6h_prior,2026-05-21,6h_prior,4
2026-05-21|event_day_open,2026-05-21,event_day_open,4
