row_id,target_date,decision_rule,chronology_block,model_realised_probability,market_realised_probability,model_categorical_log_score,market_categorical_log_score,log_score_difference_model_minus_market,model_multiclass_brier_score,market_multiclass_brier_score,brier_score_difference_model_minus_market,market_probability_book_raw_sum
2026-05-22|12h_prior,2026-05-22,12h_prior,holdout,0.3909090909090909,0.4312796208530805,0.9392802500988539,0.8409986269592166,0.09828162313963729,0.5066909090909091,0.4286350261674267,0.07805588292348237,1.0550000000000002
2026-05-22|24h_prior,2026-05-22,24h_prior,holdout,0.4609090909090908,0.38406827880512096,0.7745544551952789,0.95693493281229,-0.18238047761701115,0.41249090909090913,0.511990765940006,-0.0994998568490969,1.0545
2026-05-22|6h_prior,2026-05-22,6h_prior,holdout,0.4609090909090908,0.6116360019890601,0.7745544551952789,0.491617941406189,0.2829365137890899,0.41249090909090913,0.22363920367367845,0.18885170541723068,1.0055
2026-05-22|event_day_open,2026-05-22,event_day_open,holdout,0.4609090909090908,0.7118967988533206,0.7745544551952789,0.33982232350649494,0.43473213168878394,0.41249090909090913,0.12274802203965669,0.28974288705125245,1.0465
2026-05-23|12h_prior,2026-05-23,12h_prior,holdout,0.3209090909090908,0.11617100371747212,1.1365974018531655,2.152692003419429,-1.0160946015662633,0.5670909090909091,0.9979201503572366,-0.4308292412663275,1.076
2026-05-23|24h_prior,2026-05-23,24h_prior,holdout,0.2009090909090908,0.17278617710583155,1.6049027572687098,1.7557004194123524,-0.15079766214364265,0.811690909090909,0.8678280908153697,-0.056137181724460694,1.1575
2026-05-23|6h_prior,2026-05-23,6h_prior,holdout,0.3209090909090908,0.09047619047619047,1.1365974018531655,2.402668551551028,-1.2660711496978627,0.568690909090909,1.1094217687074828,-0.5407308596165737,1.05
2026-05-23|event_day_open,2026-05-23,event_day_open,holdout,0.2909090909090908,0.15063168124392615,1.23474446299269,1.892917618914803,-0.6581731559221129,0.625890909090909,0.9623489267982633,-0.3364580177073543,1.029
2026-05-24|12h_prior,2026-05-24,12h_prior,holdout,0.3109090909090908,0.42584434654919234,1.168254721723857,0.8536813831689927,0.31457333855486436,0.6422909090909092,0.4815751600021946,0.16071574908871467,1.0215
2026-05-24|24h_prior,2026-05-24,24h_prior,holdout,0.2909090909090908,0.39206195546950634,1.23474446299269,0.9363354020130993,0.29840906097959075,0.6706909090909092,0.5229118658331215,0.14777904325778768,1.033
2026-05-24|6h_prior,2026-05-24,6h_prior,holdout,0.3209090909090908,0.3842412451361868,1.1365974018531655,0.9564846811139885,0.18011272073917695,0.670290909090909,0.545223527229784,0.1250673818611251,1.028
2026-05-24|event_day_open,2026-05-24,event_day_open,holdout,0.3209090909090908,0.3956478733926805,1.1365974018531655,0.9272306719124895,0.20936672994067596,0.6378909090909091,0.5419676339689724,0.09592327512193666,1.0110000000000001
2026-05-25|12h_prior,2026-05-25,12h_prior,holdout,0.2409090909090908,0.32180595581171956,1.4233356328002402,1.1338065367899022,0.28952909601033805,0.7354909090909092,0.6356764582935384,0.09981445079737084,1.041
2026-05-25|24h_prior,2026-05-25,24h_prior,holdout,0.2309090909090908,0.24228028503562946,1.4657311917679259,1.4176600203981102,0.048071171369815646,0.7516909090909092,0.7548542380149063,-0.0031633289239970663,1.0525
2026-05-25|6h_prior,2026-05-25,6h_prior,holdout,0.2209090909090909,0.3742802303262956,1.5100040154459136,0.9827504831896201,0.5272535322562935,0.771890909090909,0.5710550359009877,0.20083587318992124,1.042
2026-05-25|event_day_open,2026-05-25,event_day_open,holdout,0.2209090909090909,0.4119318181818182,1.5100040154459136,0.8868974331775227,0.6231065822683909,0.777890909090909,0.526863539514463,0.251027369576446,1.056
2026-05-26|12h_prior,2026-05-26,12h_prior,holdout,0.2509090909090908,0.3703703703703704,1.3826645930693122,0.9932517730102833,0.3894128200590289,0.7302909090909092,0.5893863854421814,0.14090452364872785,1.0394999999999999
2026-05-26|24h_prior,2026-05-26,24h_prior,holdout,0.2209090909090909,0.3244274809160305,1.5100040154459136,1.1256932472707804,0.3843107681751332,0.777890909090909,0.6330082563661791,0.1448826527247299,1.048
2026-05-26|6h_prior,2026-05-26,6h_prior,holdout,0.2209090909090909,0.4122211445198836,1.5100040154459136,0.886195315092543,0.6238087003533705,0.777890909090909,0.5333558804132984,0.24453502867761057,1.031
2026-05-26|event_day_open,2026-05-26,event_day_open,holdout,0.2509090909090908,0.40846456692913385,1.3826645930693122,0.895350107907729,0.48731448516158327,0.7302909090909092,0.5308770305040611,0.19941387858684811,1.016
2026-05-27|12h_prior,2026-05-27,12h_prior,holdout,0.2209090909090909,0.3376748673420164,1.5100040154459136,1.085671777392375,0.4243322380535386,0.777890909090909,0.6071971682875572,0.17069374080335176,1.0365
2026-05-27|24h_prior,2026-05-27,24h_prior,holdout,0.2409090909090908,0.2447058823529412,1.4233356328002402,1.407698269783044,0.015637363017196204,0.7302909090909092,0.7589452179930796,-0.028654308902170356,1.0625
2026-05-27|6h_prior,2026-05-27,6h_prior,holdout,0.2409090909090908,0.3696303696303696,1.4233356328002402,0.9952517736769505,0.4280838591232897,0.7302909090909092,0.5693781742732793,0.1609127348176299,1.0010000000000001
2026-05-27|event_day_open,2026-05-27,event_day_open,holdout,0.2409090909090908,0.37019458946369244,1.4233356328002402,0.9937264941205517,0.42960913867968853,0.7302909090909092,0.56871697366047,0.1615739354304392,1.0535
2026-05-28|12h_prior,2026-05-28,12h_prior,holdout,0.6209090909090909,0.470475276044167,0.4765705992156719,0.7540118695963546,-0.27744127038068267,0.20209090909090904,0.4452632920547172,-0.24317238296380816,1.0415
2026-05-28|24h_prior,2026-05-28,24h_prior,holdout,0.4609090909090908,0.3682170542635659,0.7745544551952789,0.9990826933210766,-0.2245282381257977,0.41249090909090913,0.589919569887627,-0.17742866079671782,1.032
2026-05-28|6h_prior,2026-05-28,6h_prior,holdout,0.5209090909090909,0.8081308874566188,0.6521797420717224,0.21303124415340371,0.43914849791831867,0.3252909090909091,0.05908134844894253,0.26620956064196655,1.0085
2026-05-28|event_day_open,2026-05-28,event_day_open,holdout,0.6709090909090909,0.8337444499259989,0.39912163418598945,0.18182833853488095,0.2172932956511085,0.1546909090909091,0.04970539551282162,0.10498551357808748,1.0135
2026-05-29|12h_prior,2026-05-29,12h_prior,holdout,0.9309090909090908,0.7317073170731708,0.07159365318700894,0.3123746850421523,-0.24078103185514338,0.008490909090909105,0.11177775133848894,-0.10328684224757984,1.025
2026-05-29|24h_prior,2026-05-29,24h_prior,holdout,0.8509090909090908,0.6673067690830533,0.16144998230886995,0.4045054151362345,-0.24305543282736455,0.033090909090909115,0.16269787035344763,-0.1296069612625385,1.0414999999999999
2026-05-29|6h_prior,2026-05-29,6h_prior,holdout,0.8509090909090908,0.7819329771733852,0.16144998230886995,0.24598624904928074,-0.08453626674041079,0.033090909090909115,0.07643860180055057,-0.04334769270964145,1.0295
2026-05-29|event_day_open,2026-05-29,event_day_open,holdout,0.7109090909090908,0.8561643835616438,0.34121071824115096,0.15529288440603534,0.18591783383511562,0.11629090909090911,0.03482868095633825,0.08146222813457085,1.022
2026-05-30|12h_prior,2026-05-30,12h_prior,holdout,0.1809090909090908,0.2036949313121743,1.7097606340619702,1.5911318391607125,0.11862879490125766,0.8486909090909092,0.852439938684848,-0.0037490295939388574,1.0555
2026-05-30|24h_prior,2026-05-30,24h_prior,holdout,0.2409090909090908,0.23300047551117448,1.4233356328002402,1.4567147845980277,-0.0333791517977875,0.7354909090909092,0.7878114479484847,-0.05232053885757548,1.0515
2026-05-30|6h_prior,2026-05-30,6h_prior,holdout,0.2309090909090908,0.21572387344199423,1.4657311917679259,1.5337560527963523,-0.06802486102842642,0.7516909090909092,0.87093107591219,-0.1192401668212808,1.0430000000000001
2026-05-30|event_day_open,2026-05-30,event_day_open,holdout,0.2509090909090908,0.24551463644948066,1.3826645930693122,1.4043987145858787,-0.021734121516566507,0.7302909090909092,0.7906910594116173,-0.06040015032070811,1.059
2026-05-31|12h_prior,2026-05-31,12h_prior,holdout,0.2809090909090909,0.21876519202722414,1.2697241818887166,1.5197563068885915,-0.2500321249998749,0.644290909090909,0.8564889468806964,-0.2121980377897874,1.0285
2026-05-31|24h_prior,2026-05-31,24h_prior,holdout,0.1009090909090908,0.23833167825223436,2.293535257474129,1.434091969376571,0.859443288097558,1.132490909090909,0.8120860037335474,0.32040490535736155,1.007
2026-05-31|6h_prior,2026-05-31,6h_prior,holdout,0.2509090909090908,0.10710808179162608,1.3826645930693122,2.233916844136142,-0.8512522510668299,0.7050909090909092,1.2208505691983436,-0.5157596601074343,1.0270000000000001
2026-05-31|event_day_open,2026-05-31,event_day_open,holdout,0.3209090909090908,0.14911014911014914,1.1365974018531655,1.9030699903788209,-0.7664725885256554,0.5778909090909091,1.086925971966857,-0.5090350628759478,1.0394999999999999
2026-06-01|12h_prior,2026-06-01,12h_prior,external_test,0.2209090909090909,0.3155216284987278,1.5100040154459136,1.1535280462642243,0.3564759691816892,0.771890909090909,0.6419900420203433,0.1299008670705657,0.9824999999999999
