target_date,split,binary_brier,binary_log,categorical_log,multiclass_brier,market_binary_brier,market_binary_log,market_categorical_log,market_multiclass_brier,model,model_minus_market_binary_brier,model_minus_market_binary_log,model_minus_market_categorical_log,model_minus_market_multiclass_brier
2026-04-18,development,0.06060606060606061,1.6746080107228154,9.210340371976182,0.6666666666666666,0.05604157575757576,0.17374645951550283,1.1343377388640128,0.6203712271863944,raw,0.0045644848484848455,1.5008615512073127,8.07600263311217,0.04629543948027226
2026-04-19,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.09338871590909091,0.27475335126312805,1.963460475821519,1.0234367556725419,raw,0.08842946590909091,4.749070680903317,25.667560640107027,0.9765632443274581
2026-04-20,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.04637398863636364,0.1497181532968434,0.9520865042329365,0.5111666229701547,raw,0.1354441931818182,4.874105878869602,26.67893461169561,1.4888333770298452
2026-04-21,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.05069656249999999,0.15898326836340923,1.0161114622746965,0.5610927643966471,raw,0.13112161931818184,4.864840763803037,26.61490965365385,1.4389072356033528
2026-04-22,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.047334215909090906,0.15133557439632114,0.9612480203309838,0.5215590809338083,raw,0.13448396590909092,4.872488457770125,26.669773095597563,1.4784409190661916
2026-04-23,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.11264251704545455,0.3794742038898781,2.964150585919523,1.2168007639712408,raw,0.06917566477272727,4.644349828276567,24.666870530009025,0.7831992360287592
2026-04-24,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.0330221875,0.1193173000930515,0.7408640022765652,0.35533013558187787,raw,0.14879599431818183,4.904506732073394,26.89015711365198,1.6446698644181221
2026-04-25,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.06445286931818182,0.19390596229722426,1.2867943695360193,0.710409807994939,raw,0.1173653125,4.829918069869222,26.34422674639253,1.289590192005061
2026-04-26,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.04601120454545454,0.15258294296837546,0.9874272637443133,0.514317619953125,raw,0.13580697727272728,4.871241089198071,26.643593852184235,1.485682380046875
2026-04-27,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.0695077215909091,0.19615810353499114,1.2487234243600558,0.7613314351774174,raw,0.11231046022727273,4.827665928631455,26.382297691568493,1.2386685648225826
2026-04-28,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.1021399659090909,0.30916931291226135,2.2778633779000494,1.1227420641933548,raw,0.07967821590909092,4.714654719254185,25.353157738028496,0.8772579358066452
2026-04-29,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.1019757840909091,0.3130392527826621,2.329315774287262,1.1233457917246357,raw,0.07984239772727272,4.710784779383784,25.301705341641284,0.8766542082753643
2026-04-30,development,0.12121212121212122,3.3492160214446307,18.420680743952364,1.3333333333333333,0.009230606060606062,0.05001547375715746,0.287659871419844,0.10611673336398299,raw,0.11198151515151515,3.299200547687473,18.13302087253252,1.2272165999693503
2026-05-01,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.04557344886363636,0.14880730128652372,0.9495253524039065,0.506015306642498,raw,0.13624473295454548,4.875016730879922,26.68149576352464,1.4939846933575018
2026-05-02,development,0.09090909090909091,2.511912016083723,13.815510557964274,1.0,0.08175953977272726,0.24250421891080287,1.6907430779355663,0.8943146124351042,raw,0.009149551136363648,2.26940779717292,12.124767480028707,0.10568538756489576
2026-05-03,development,0.09090909090909091,2.511912016083723,13.815510557964274,1.0,0.04901721590909091,0.15337262964112686,0.9662276427619988,0.5462501720676077,raw,0.041891875,2.358539386442596,12.849282915202275,0.45374982793239227
2026-05-04,development,0.09090909090909091,2.511912016083723,13.815510557964274,1.0,0.026144460227272726,0.09481290260931408,0.5606386364794718,0.2922239421638701,raw,0.06476463068181819,2.417099113474409,13.254871921484803,0.7077760578361298
2026-05-05,development,0.13636363636363635,3.767868024125084,20.72326583694641,1.5,0.09941864204545456,0.3198480443861435,2.4336181429995465,1.0753479271639907,raw,0.036944994318181795,3.4480199797389406,18.289647693946865,0.42465207283600925
2026-05-06,development,0.06060606060606061,1.6746080107228154,9.210340371976182,0.6666666666666666,0.11665942424242426,0.49657669366943585,4.261160631213157,1.2614054358236146,raw,-0.05605336363636365,1.1780313170533796,4.949179740763025,-0.594738769156948
2026-05-07,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.08253882386363635,0.2604833127204006,1.8928295149816967,0.8974542540945145,raw,0.09927935795454547,4.763340719446045,25.738191600946852,1.1025457459054855
2026-05-08,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.10592814204545455,0.35491141429415696,2.7688304065547307,1.137697250889823,raw,0.07589003977272728,4.668912617872289,24.862190709373817,0.8623027491101769
2026-05-09,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.03931452840909091,0.13021206994224382,0.8212944992175883,0.4347663701334639,raw,0.1425036534090909,4.893611962224202,26.809726616710957,1.5652336298665361
2026-05-10,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.0752788465909091,0.21838447613767104,1.459401595503412,0.82154481106908,raw,0.10653933522727273,4.805439556028775,26.171619520425136,1.17845518893092
2026-05-11,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.050531625000000004,0.16337957319933988,1.067979681156991,0.5647672611776992,raw,0.13128655681818183,4.860444458967106,26.563041434771556,1.4352327388223007
2026-05-12,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.08472346022727273,0.25015536117059595,1.7568074847067021,0.9212836811151142,raw,0.0970947215909091,4.77366867099585,25.874213631221846,1.0787163188848858
2026-05-13,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.05439345454545454,0.17769233362663242,1.2517891451881296,0.597203420106236,raw,0.12742472727272727,4.846131698539813,26.379231970740417,1.402796579893764
2026-05-14,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.0613255625,0.18579440650492363,1.219965727202416,0.6757108615796036,raw,0.12049261931818182,4.838029625661522,26.41105538872613,1.3242891384203963
2026-05-15,development,0.045454545454545456,1.2559560080423615,6.907755278982137,0.5,0.08435542613636364,0.23794775831850878,1.6173193931621905,0.9181056936359097,raw,-0.038900880681818184,1.0180082497238527,5.290435885819946,-0.41810569363590966
2026-05-16,development,0.09090909090909091,2.511912016083723,13.815510557964274,1.0,0.10542168181818182,0.350288294564287,2.727035880997807,1.1441785693368713,raw,-0.014512590909090906,2.161623721519436,11.088474676966467,-0.14417856933687134
2026-05-21,development,0.1818181818181818,5.023824032166446,27.631021115928547,2.0,0.09607496212121212,0.3338789918761457,2.6196968042416486,1.0395841818919023,raw,0.08574321969696967,4.6899450402903,25.0113243116869,0.9604158181080977
2026-05-22,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.02831800568181818,0.10550458771806732,0.6573434561710476,0.321753254455192,raw,0.15350017613636363,4.918319444448379,26.9736776597575,1.678246745544808
2026-05-23,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.09094927840909091,0.2803089668047334,2.0509946483244033,0.9843797341695881,raw,0.09086890340909091,4.743515065361713,25.580026467604142,1.0156202658304119
2026-05-24,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.04721676704545454,0.14713558124661508,0.9184330345521425,0.5229195467585182,raw,0.13460141477272727,4.876688450919831,26.712588081376406,1.4770804532414818
2026-05-25,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.05627291477272727,0.17134666429246453,1.1052786183887888,0.6221123179309738,raw,0.12554526704545454,4.852477367873981,26.52574249753976,1.3778876820690262
2026-05-26,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.0517191875,0.15604343863126716,0.9751226108203339,0.57165688818143,raw,0.13009899431818184,4.867780593535179,26.655898505108212,1.4283431118185699
2026-05-27,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.05673278977272728,0.17309722310189726,1.1205870787432304,0.6260593835535966,raw,0.12508539204545455,4.850726809064549,26.510434037185316,1.3739406164464034
2026-05-28,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.025683437500000003,0.08867757620667682,0.536988536401429,0.28599240147602706,raw,0.1561347443181818,4.935146455959769,27.09403257952712,1.7140075985239729
2026-05-29,development,0.13636363636363635,3.767868024125084,20.72326583694641,1.5,0.008017954545454545,0.04719202734141682,0.27953980840842574,0.09643572611220634,raw,0.12834568181818182,3.720675996783667,20.443726028537984,1.4035642738877936
2026-05-30,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.07556786363636364,0.22072056970587442,1.4965003477852428,0.8254683804892851,raw,0.10625031818181818,4.803103462460571,26.134520768143304,1.174531619510715
2026-05-31,development,0.13636363636363635,3.767868024125084,20.72326583694641,1.5,0.09133805681818183,0.25879540672961154,1.7727087776950314,0.994087872944861,raw,0.045025579545454525,3.5090726173954727,18.95055705925138,0.505912127055139
2026-06-01,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.05542428409090909,0.17021199603657344,1.100795880803806,0.6085718609516415,raw,0.12639389772727272,4.8536120361298725,26.530225235124743,1.3914281390483585
2026-06-02,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.050285392045454555,0.1602858094829265,1.039015385641931,0.5540954647965339,raw,0.13153278977272725,4.863538222683519,26.592005730286616,1.445904535203466
2026-06-03,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.04117296022727273,0.13256318738845943,0.8200353181613791,0.45925902402830865,raw,0.1406452215909091,4.891260844777986,26.810985797767167,1.5407409759716915
2026-06-04,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.016361977272727275,0.07120602637158004,0.42073875374715486,0.18856102634164076,raw,0.16545620454545454,4.952618005794866,27.210282362181392,1.8114389736583592
2026-06-05,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.04613777272727273,0.15132663645666586,0.9726688362045924,0.5142559045317787,raw,0.1356804090909091,4.87249739570978,26.658352279723953,1.4857440954682213
2026-06-06,june_external,0.09090909090909091,2.511912016083723,13.815510557964274,1.0,0.10220932954545456,0.33585859933702467,2.591969796795781,1.1015599743206406,raw,-0.011300238636363646,2.176053416746698,11.223540761168493,-0.10155997432064057
2026-06-07,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.0979740909090909,0.3350587088966709,2.6239879999429343,1.0635535845361455,raw,0.08384409090909092,4.688765323269775,25.007033115985614,0.9364464154638545
2026-06-08,june_external,0.1818181818181818,5.023824032166446,27.631021115928547,2.0,0.05868344696969697,0.18646486196379264,1.2565096472677102,0.6497457569999651,raw,0.12313473484848483,4.837359170202653,26.374511468660838,1.3502542430000348
2026-06-09,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.07348663068181818,0.22506161647888437,1.5667108880330864,0.8059951748622446,raw,0.10833155113636364,4.798762415687562,26.06431022789546,1.1940048251377555
2026-06-10,june_external,0.09090909090909091,2.511912016083723,13.815510557964274,1.0,0.07636235227272727,0.23888069283090088,1.7047687777094325,0.8392078328888478,raw,0.014546738636363646,2.273031323252822,12.110741780254841,0.16079216711115218
2026-06-11,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.050275357954545456,0.16623482452568433,1.100788511375868,0.5618780259663131,raw,0.13154282386363636,4.857589207640761,26.53023260455268,1.4381219740336868
2026-06-12,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.06635176136363637,0.20176278435426898,1.3626322882394706,0.7300352812019514,raw,0.11546642045454546,4.822061247812177,26.268388827689076,1.2699647187980485
2026-06-13,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.049037210227272726,0.16082151606701972,1.0506945591101151,0.5492188748192764,raw,0.1327809715909091,4.863002516099426,26.58032655681843,1.4507811251807237
2026-06-14,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.04418675568181818,0.14785673412672234,0.9502119735840129,0.48328970961438483,raw,0.13763142613636364,4.875967298039724,26.680809142344536,1.5167102903856151
2026-06-15,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.04736005681818182,0.15574573597212116,1.0089006110952914,0.5224736894495182,raw,0.134458125,4.868078296194325,26.622120504833255,1.477526310550482
2026-06-16,june_external,0.13636363636363635,3.767868024125084,20.72326583694641,1.5,0.08950507386363636,0.29208487711572473,2.201260474111752,0.986538799875255,raw,0.04685856249999999,3.475783147009359,18.52200536283466,0.513461200124745
2026-06-17,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.052625000000000005,0.17085816449146635,1.1324228995546755,0.5848019286061763,raw,0.12919318181818182,4.852965867674979,26.49859821637387,1.4151980713938237
2026-06-18,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.06116558522727273,0.19197118118993256,1.2969535874945892,0.672247767234878,raw,0.1206525965909091,4.831852850976513,26.33406752843396,1.327752232765122
2026-06-19,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.045971494318181816,0.15168187584267992,0.9765683045057334,0.5112356253850209,raw,0.1358466875,4.872142156323766,26.654452811422814,1.4887643746149792
2026-06-20,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.07992564204545455,0.23404882418880127,1.6076084583187678,0.8737325082600369,raw,0.10189253977272728,4.7897752079776446,26.02341265760978,1.126267491739963
2026-06-21,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.050421568181818185,0.16025376466880709,1.0303652070418523,0.5571886051568785,raw,0.13139661363636362,4.863570267497638,26.600655908886694,1.4428113948431216
2026-06-22,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.037916357954545454,0.1307372331892564,0.8242806855318816,0.4218724728322492,raw,0.14390182386363637,4.89308679897719,26.806740430396665,1.5781275271677508
2026-06-23,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.07328134659090908,0.20520455725387723,1.318557481768358,0.801075221751154,raw,0.10853683522727274,4.818619474912569,26.31246363416019,1.1989247782488461
2026-06-24,june_external,0.1818181818181818,5.023824032166446,27.631021115928547,2.0,0.07904702272727272,0.2324029503769831,1.6022535790732988,0.8679568524731688,raw,0.10277115909090907,4.791421081789463,26.02876753685525,1.132043147526831
2026-06-25,june_external,0.09090909090909091,2.511912016083723,13.815510557964274,1.0,0.05515752840909092,0.16608214819662762,1.0528556103997502,0.610044934233738,raw,0.03575156249999999,2.3458298678870952,12.762654947564524,0.38995506576626204
2026-06-26,june_external,0.13636363636363635,3.767868024125084,20.72326583694641,1.5,0.061026369318181825,0.17899297485636462,1.1424045481321532,0.6714558559720075,raw,0.07533726704545453,3.5888750492687196,19.58086128881426,0.8285441440279925
2026-06-27,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.05842761931818182,0.17575177783806611,1.1312880614156282,0.6457549017421489,raw,0.1233905625,4.84807225432838,26.49973305451292,1.354245098257851
2026-06-28,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.04534615909090908,0.1448420268833698,0.9072353374016429,0.4975398247547338,raw,0.13647202272727274,4.878982005283076,26.723785778526903,1.5024601752452662
2026-06-29,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.04168787499999999,0.1398815251809097,0.8869653081709771,0.4679791593354515,raw,0.14013030681818184,4.8839425069855364,26.74405580775757,1.5320208406645486
2026-06-30,june_external,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,0.05941599431818183,0.17790793323847973,1.1462343541675715,0.6529929428862966,raw,0.1224021875,4.845916098927966,26.484786761760976,1.3470070571137034
2026-03-18,development,0.06819544800989122,0.21284854139853338,1.4785461602381473,0.7501499281088034,0.07614138636363638,0.2646722451890485,1.9801467770506727,0.8484697422129084,static,-0.007945938353745158,-0.05182370379051515,-0.5016006168125253,-0.09831981410410495
2026-03-21,development,0.08291646925278573,0.2676714990498557,1.982425765728678,0.9120811617806429,0.10535734090909088,0.3522772739294759,2.7460881820064422,1.1201972151788067,static,-0.02244087165630515,-0.08460577487962018,-0.7636624162777643,-0.20811605339816375
2026-03-22,development,0.06135135098603221,0.19372697588216925,1.3180111498990437,0.6748648608463544,0.07160704545454546,0.21805012374130056,1.4885168106852928,0.779367418138656,static,-0.010255694468513252,-0.02432314785913131,-0.17050566078624918,-0.10450255729230151
2026-03-23,development,0.06611586702212943,0.20202128031133068,1.3709784914816685,0.7272745372434238,0.06187940151515151,0.19712070804131857,1.3298596299671293,0.6884962810886797,static,0.00423646550697792,0.004900572270012116,0.04111886151453925,0.03877825615474417
2026-03-24,development,0.0640652803441158,0.19983241945930463,1.3649536934398196,0.7047180837852738,0.07284985227272728,0.22081086035466307,1.5222600899119396,0.7983847892725915,static,-0.008784571928611484,-0.02097844089535844,-0.15730639647211997,-0.0936667054873177
2026-03-25,development,0.008384909462810274,0.05039260388306244,0.287809649676747,0.09223400409091298,0.026335022727272724,0.11244212595083743,0.7289837957289861,0.337158928500939,static,-0.01795011326446245,-0.06204952206777499,-0.4411741460522391,-0.244924924410026
2026-03-26,development,0.06771399447369504,0.20782254849112983,1.4256372583182233,0.7448539392106455,0.12336125,0.42732216442639415,3.377536574885495,1.371844222549151,static,-0.055647255526304965,-0.21949961593526432,-1.9518993165672716,-0.6269902833385055
2026-03-27,development,0.06905385591996493,0.2176676349692957,1.525681112689351,0.7595924151196143,0.10726443181818184,0.38456867818859775,3.0726933146901194,1.1637566368004297,static,-0.0382105758982169,-0.16690104321930205,-1.5470122020007684,-0.40416422168081545
2026-03-28,development,0.06764572990628666,0.20064972516644408,1.3382619048680544,0.7441030289691531,0.06019713636363636,0.18333692344917396,1.2046395345715004,0.6651967930896224,static,0.007448593542650296,0.01731280171727012,0.133622370296554,0.07890623587953072
2026-03-29,development,0.0712299604231646,0.22546263119167523,1.595548124610851,0.7835295646548107,0.09782154545454545,0.3213089340343312,2.466817300000023,1.063561482337306,static,-0.026591585031380857,-0.09584630284265597,-0.8712691753891719,-0.28003191768249536
2026-04-01,development,0.0816196955861558,0.25401136258994517,1.8374073931401422,0.897816651447714,0.057686931818181825,0.18830476216979664,1.2804754104532972,0.6485563581616853,static,0.023932763767973972,0.06570660042014853,0.5569319826868451,0.24926029328602872
2026-04-02,development,0.0642170225915153,0.20577189108541374,1.4296599102522727,0.706387248506668,0.07529277272727274,0.2310682396280009,1.6191459255331881,0.8239786230429192,static,-0.011075750135757442,-0.025296348542587166,-0.18948601528091547,-0.11759137453625124
2026-04-03,development,0.06293347717072134,0.20117526604043268,1.3877482962480527,0.6922682488779347,0.06958479545454546,0.21599289197098692,1.4875216383211347,0.7614230126592763,static,-0.00665131828382412,-0.014817625930554246,-0.09977334207308197,-0.06915476378134155
2026-04-04,development,0.07033903552352,0.22695363158153375,1.6207653630076893,0.77372939075872,0.057241392045454545,0.18746542353539386,1.2774209195885189,0.6396250688126635,static,0.013097643478065454,0.039488208046139894,0.34334444341917036,0.1341043219460566
2026-04-05,development,0.06051500403848363,0.1954984607756664,1.3426896273211282,0.6656650444233198,0.08401829545454545,0.2525770645722726,1.783741935884716,0.901946796054289,static,-0.02350329141606182,-0.057078603796606175,-0.4410523085635878,-0.2362817516309692
2026-04-06,development,0.06494410384164878,0.2071280085254987,1.4385530592057596,0.7143851422581364,0.057767715909090904,0.184684913403897,1.2340810122272752,0.6511723071054556,static,0.0071763879325578775,0.022443095121601697,0.20447204697848442,0.06321283515268084
2026-04-07,development,0.06656295138731202,0.2011072204683361,1.3559962565178345,0.7321924652604321,0.05664402840909091,0.18243572618046142,1.2253104472400138,0.6338934703502924,static,0.009918922978221112,0.01867149428787468,0.1306858092778207,0.09829899491013971
2026-04-08,development,0.06375180626266512,0.20446041127096456,1.4179529500561752,0.7012698688893162,0.05660990340909092,0.18381371006194963,1.2470089838392444,0.6285804058974441,static,0.007141902853574203,0.020646701209014934,0.17094396621693075,0.07268946299187207
2026-04-09,development,0.06699494817117076,0.20939450351130648,1.4490959042084395,0.7369444298828784,0.04311013068181818,0.14150888298062672,0.8937778420433696,0.4864782284381203,static,0.023884817489352575,0.06788562053067976,0.5553180621650698,0.2504662014447582
2026-04-10,development,0.06098227172886951,0.1957123127436684,1.3421937830666075,0.6708049890175647,0.06673272159090908,0.19745624966370878,1.2926688355982954,0.7369583837309194,static,-0.005750449862039569,-0.0017439369200403787,0.04952494746831215,-0.06615339471335469
2026-04-11,development,0.06450117948600426,0.20523681182303066,1.4209683203255896,0.7095129743460467,0.09931001704545454,0.314269471533469,2.3715708650276355,1.1000581731304317,static,-0.03480883755945029,-0.10903265971043835,-0.9506025447020459,-0.3905451987843851
2026-04-12,development,0.06070866386669614,0.19416333132132282,1.3275176316309651,0.6677953025336574,0.04994586931818182,0.1607162352861693,1.0495719667743826,0.5607872730532467,static,0.010762794548514323,0.03344709603515353,0.27794566485658256,0.10700802948041066
2026-04-13,development,0.06980957226421149,0.22120849489521405,1.5586036370868257,0.7679052949063264,0.060131573863636364,0.1859413721236452,1.2237836841447247,0.6634584711569583,static,0.009677998400575122,0.03526712277156885,0.334819952942101,0.10444682374936809
