target_date,model,split,binary_brier,binary_log,categorical_log,multiclass_brier,books,mean_realised_event_probability_normalised
2026-04-04,market,development,0.057241392045454545,0.18746542353539386,1.2774209195885189,0.6396250688126635,4,0.2832389774022294
2026-04-04,matern,development,0.07110568779367436,0.22760856125120252,1.6219050813020286,0.782162565730418,4,0.20526390997330607
2026-04-04,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-04,static,development,0.07033903552352,0.22695363158153375,1.6207653630076893,0.77372939075872,4,0.20750308408017384
2026-04-05,market,development,0.08401829545454545,0.2525770645722726,1.783741935884716,0.901946796054289,4,0.1765784474436288
2026-04-05,matern,development,0.059683413521400094,0.19277877330585472,1.3189372482392967,0.656517548735401,4,0.2676287953878207
2026-04-05,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-05,static,development,0.06051500403848363,0.1954984607756664,1.3426896273211282,0.6656650444233198,4,0.2612773551965521
2026-04-06,market,development,0.057767715909090904,0.184684913403897,1.2340810122272752,0.6511723071054556,4,0.29201182460670605
2026-04-06,matern,development,0.07071278130390926,0.22512823528532766,1.5963927901014074,0.7778405943430019,4,0.20535385474169027
2026-04-06,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-06,static,development,0.06494410384164878,0.2071280085254987,1.4385530592057596,0.7143851422581364,4,0.23782570171003958
2026-04-07,market,development,0.05664402840909091,0.18243572618046142,1.2253104472400138,0.6338934703502924,4,0.3013024285262704
2026-04-07,matern,development,0.06689415620228137,0.20724399803800447,1.4251091614383253,0.7358357182250951,4,0.24157247329979556
2026-04-07,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-07,static,development,0.06656295138731202,0.2011072204683361,1.3559962565178345,0.7321924652604321,4,0.2584967820263078
2026-04-08,market,development,0.05660990340909092,0.18381371006194963,1.2470089838392444,0.6285804058974441,4,0.30403227528864346
2026-04-08,matern,development,0.06541413472340685,0.20894925212989085,1.45543136409711,0.7195554819574752,4,0.2350919879840404
2026-04-08,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-08,static,development,0.06375180626266512,0.20446041127096456,1.4179529500561752,0.7012698688893162,4,0.24349999618478269
2026-04-09,market,development,0.04311013068181818,0.14150888298062672,0.8937778420433696,0.4864782284381203,4,0.4166181782946609
2026-04-09,matern,development,0.07119132980177023,0.2239442909925602,1.5798753522825657,0.7831046278194724,4,0.2070335628853453
2026-04-09,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-09,static,development,0.06699494817117076,0.20939450351130648,1.4490959042084395,0.7369444298828784,4,0.2350355852350657
2026-04-10,market,development,0.06673272159090908,0.19745624966370878,1.2926688355982954,0.7369583837309194,4,0.29051086958332334
2026-04-10,matern,development,0.0637997039769812,0.20419984153460252,1.414774304012748,0.7017967437467932,4,0.24343836277409933
2026-04-10,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-10,static,development,0.06098227172886951,0.1957123127436684,1.3421937830666075,0.6708049890175647,4,0.2614378771320291
2026-04-11,market,development,0.09931001704545454,0.314269471533469,2.3715708650276355,1.1000581731304317,4,0.09563200258874338
2026-04-11,matern,development,0.0620911880817386,0.19963090051752136,1.3768483682720427,0.6830030688991247,4,0.25253573689323894
2026-04-11,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-11,static,development,0.06450117948600426,0.20523681182303066,1.4209683203255896,0.7095129743460467,4,0.24153776651194467
2026-04-12,market,development,0.04994586931818182,0.1607162352861693,1.0495719667743826,0.5607872730532467,4,0.3578729396201625
2026-04-12,matern,development,0.06191552287250464,0.19866178152710645,1.3678952440500198,0.6810707515975509,4,0.25498106934320286
2026-04-12,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-12,static,development,0.06070866386669614,0.19416333132132282,1.3275176316309651,0.6677953025336574,4,0.26531456218533667
2026-04-13,market,development,0.060131573863636364,0.1859413721236452,1.2237836841447247,0.6634584711569583,4,0.2971801367540266
2026-04-13,matern,development,0.07436331351591531,0.23675582937743353,1.6988175112481634,0.8179964486750684,4,0.18358293493135244
2026-04-13,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-13,static,development,0.06980957226421149,0.22120849489521405,1.5586036370868257,0.7679052949063264,4,0.210465894051554
2026-04-14,market,development,0.040653121212121224,0.13770492304618245,0.8713890766474344,0.4507348614788989,3,0.42054736945226495
2026-04-14,matern,development,0.07046120879366666,0.22159003065246452,1.5591913448592258,0.7750732967303334,3,0.21168618895984595
2026-04-14,raw,development,0.1818181818181818,5.023824032166446,27.631021115928547,2.0,3,0.0
2026-04-14,static,development,0.06620036569551184,0.20659607381945655,1.4239348954083735,0.7282040226506301,3,0.2410541162179688
2026-04-15,market,development,0.05969230113636363,0.17750479962668275,1.145426732880822,0.6579435434144516,4,0.32322234836539226
2026-04-15,matern,development,0.06181310837807839,0.19755137805617795,1.3565641465701848,0.6799441921588623,4,0.25762880557457085
2026-04-15,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-15,static,development,0.06244548657198465,0.19730557670223117,1.349119130122465,0.6869003522918311,4,0.25965757833119496
2026-04-16,market,development,0.08511763636363635,0.24014402176866073,1.5968094888859212,0.8764757132285352,1,0.20254169976171563
2026-04-16,matern,development,0.09165886532734957,0.3063119304071353,2.35201092288974,1.0082475186008455,1,0.09517757488251365
2026-04-16,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,1,0.0
2026-04-16,static,development,0.0910276257310114,0.3012004700873087,2.2991562754356987,1.0013038830411254,1,0.10034347026776823
2026-04-17,market,development,0.06251943939393939,0.18375676576761804,1.1763462022529312,0.6849460934618278,3,0.3170934498330701
2026-04-17,matern,development,0.060865153632365686,0.19654464380571599,1.3519078117136694,0.6695166899560224,3,0.2590462684008346
2026-04-17,raw,development,0.1818181818181818,5.023824032166446,27.631021115928547,2.0,3,0.0
2026-04-17,static,development,0.06181004850381225,0.19806852371015693,1.3619706146793347,0.6799105335419348,3,0.2570940079751904
2026-04-18,market,development,0.05604157575757576,0.17374645951550283,1.1343377388640128,0.6203712271863944,3,0.32429349974119903
2026-04-18,matern,development,0.0808195398763144,0.25215766917069654,1.8220547289559097,0.8890149386394586,3,0.16714817019359507
2026-04-18,raw,development,0.06060606060606061,1.6746080107228154,9.210340371976182,0.6666666666666666,3,0.6666666666666666
2026-04-18,static,development,0.08727528620143582,0.2730838524690074,2.0038272844426928,0.9600281482157941,3,0.14421340533269802
2026-04-19,market,development,0.09338871590909091,0.27475335126312805,1.963460475821519,1.0234367556725419,4,0.14068045211721214
2026-04-19,matern,development,0.08515273703697158,0.2824622097554964,2.132510476230357,0.9366801074066876,4,0.12427758890097243
2026-04-19,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-19,static,development,0.08275591401584433,0.2684636656057822,1.9928970740330567,0.9103150541742877,4,0.1399412223068189
2026-04-20,market,development,0.04637398863636364,0.1497181532968434,0.9520865042329365,0.5111666229701547,4,0.386208173392924
2026-04-20,matern,development,0.06137576004465959,0.19857008399644063,1.3703401773353745,0.6751333604912554,4,0.25437872916447674
2026-04-20,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-20,static,development,0.06022132458771702,0.19471202799597187,1.3364035915329397,0.6624345704648871,4,0.2631345684598113
2026-04-21,market,development,0.05069656249999999,0.15898326836340923,1.0161114622746965,0.5610927643966471,4,0.3674837793946408
2026-04-21,matern,development,0.07083339458595395,0.22839012929193772,1.6328352309975018,0.7791673404454934,4,0.20243562211802896
2026-04-21,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-21,static,development,0.06907345067995516,0.22175317840950873,1.5718028650263673,0.7598079574795066,4,0.21422462996776007
2026-04-22,market,development,0.047334215909090906,0.15133557439632114,0.9612480203309838,0.5215590809338083,4,0.3872120495295818
2026-04-22,matern,development,0.06443060351302156,0.20651971756459547,1.4357776945671707,0.7087366386432371,4,0.23834874086882676
2026-04-22,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-22,static,development,0.062274646464978156,0.19959811685152282,1.375252034285778,0.6850211111147596,4,0.2531610521284597
2026-04-23,market,development,0.11264251704545455,0.3794742038898781,2.964150585919523,1.2168007639712408,4,0.06035559670673074
2026-04-23,matern,development,0.08600741814370919,0.2863766383041602,2.169697186418099,0.9460815995808012,4,0.11882433887956904
2026-04-23,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-23,static,development,0.08473486740899645,0.2803065351385973,2.110722723941044,0.932083541498961,4,0.1280851609329961
2026-04-24,market,development,0.0330221875,0.1193173000930515,0.7408640022765652,0.35533013558187787,4,0.4892176714091972
2026-04-24,matern,development,0.06422365932483055,0.20670167792115993,1.4396431609721287,0.7064602525731362,4,0.23952461333420494
2026-04-24,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-24,static,development,0.07034907533489232,0.22700647971533308,1.6209029717133425,0.7738398286838156,4,0.20723795425322922
2026-04-25,market,development,0.06445286931818182,0.19390596229722426,1.2867943695360193,0.710409807994939,4,0.27964417511657913
2026-04-25,matern,development,0.062467880958093414,0.20134478971322997,1.3929560696777354,0.6871466905390274,4,0.24887138346603502
2026-04-25,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-25,static,development,0.06217773428009744,0.19992009254209056,1.3793928923008612,0.6839550770810717,4,0.2524898145664491
2026-04-26,market,development,0.04601120454545454,0.15258294296837546,0.9874272637443133,0.514317619953125,4,0.37441188382292423
2026-04-26,matern,development,0.07749499436355424,0.2479164904966089,1.8007288338559397,0.8524449379990967,4,0.16560709819649608
2026-04-26,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-26,static,development,0.07709845845801559,0.24524514313951057,1.77352739554198,0.8480830430381716,4,0.17012563293715358
2026-04-27,market,development,0.0695077215909091,0.19615810353499114,1.2487234243600558,0.7613314351774174,4,0.28923707529218057
2026-04-27,matern,development,0.06095701034257783,0.197345984093353,1.3600094062410633,0.6705271137683562,4,0.2568779555436198
2026-04-27,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-27,static,development,0.06014167400606852,0.1943795102964399,1.3333711216333985,0.6615584140667535,4,0.263843071841054
2026-04-28,market,development,0.1021399659090909,0.30916931291226135,2.2778633779000494,1.1227420641933548,4,0.10804368904538991
2026-04-28,matern,development,0.08242653997541408,0.27556972166313887,2.0745081000333645,0.9066919397295548,4,0.13809833174643932
2026-04-28,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-28,static,development,0.08169989518499494,0.2717858519522895,2.037252573480329,0.8986988470349445,4,0.1448040692935571
2026-04-29,market,development,0.1019757840909091,0.3130392527826621,2.329315774287262,1.1233457917246357,4,0.10092543885937459
2026-04-29,matern,development,0.07647706267191397,0.24399296136363935,1.7646957616923036,0.8412476893910537,4,0.18108962206044987
2026-04-29,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-04-29,static,development,0.07705082807024166,0.24498480564705719,1.770879276960848,0.8475591087726582,4,0.1818784001438224
2026-04-30,market,development,0.009230606060606062,0.05001547375715746,0.287659871419844,0.10611673336398299,3,0.7512488697447827
2026-04-30,matern,development,0.005557556449681477,0.03821784311231512,0.21669912755580448,0.06113312094649615,3,0.8075181339997749
2026-04-30,raw,development,0.12121212121212122,3.3492160214446307,18.420680743952364,1.3333333333333333,3,0.3333333333333333
2026-04-30,static,development,0.0059897887662687084,0.03952396644935544,0.2243284011678004,0.06588767642895574,3,0.8018645413055565
2026-05-01,market,development,0.04557344886363636,0.14880730128652372,0.9495253524039065,0.506015306642498,4,0.3894584660876958
2026-05-01,matern,development,0.07364563907760541,0.23555211410009064,1.6909911890548444,0.8101020298536596,4,0.1866400441411035
2026-05-01,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-05-01,static,development,0.07643209125894385,0.24423987137357062,1.7676618249997116,0.8407530038483824,4,0.17371315091737705
2026-05-02,market,development,0.08175953977272726,0.24250421891080287,1.6907430779355663,0.8943146124351042,4,0.19890764734233254
2026-05-02,matern,development,0.06841414098416264,0.2184317077036652,1.5383288270705897,0.752555550825789,4,0.21523488174168393
2026-05-02,raw,development,0.09090909090909091,2.511912016083723,13.815510557964274,1.0,4,0.5
2026-05-02,static,development,0.06914718688512667,0.21960639621891498,1.545982977117892,0.7606190557363933,4,0.21415988545644515
2026-05-03,market,development,0.04901721590909091,0.15337262964112686,0.9662276427619988,0.5462501720676077,4,0.380746019674008
2026-05-03,matern,development,0.06880257805670965,0.21094304073980502,1.4509614737702436,0.7568283586238062,4,0.23491041273415458
2026-05-03,raw,development,0.09090909090909091,2.511912016083723,13.815510557964274,1.0,4,0.5
2026-05-03,static,development,0.06949494350606274,0.2112741469542466,1.448426737239827,0.76444437856669,4,0.23595751760028605
2026-05-04,market,development,0.026144460227272726,0.09481290260931408,0.5606386364794718,0.2922239421638701,4,0.5779773505443005
2026-05-04,matern,development,0.007726613442023987,0.04574721249800656,0.26232355447533695,0.0849927478622638,4,0.7740717452753847
2026-05-04,raw,development,0.09090909090909091,2.511912016083723,13.815510557964274,1.0,4,0.5
2026-05-04,static,development,0.007705709449054077,0.04538266017602222,0.2599331397298877,0.08476280393959476,4,0.7760432250387832
2026-05-05,market,development,0.09941864204545456,0.3198480443861435,2.4336181429995465,1.0753479271639907,4,0.09243433732039413
2026-05-05,matern,development,0.06444452811783052,0.2075190705164486,1.4468842823337826,0.7088898092961357,4,0.23703512182621098
2026-05-05,raw,development,0.13636363636363635,3.767868024125084,20.72326583694641,1.5,4,0.25
2026-05-05,static,development,0.06279267946494627,0.20201607788670026,1.3981838388548602,0.6907194741144088,4,0.24872967646485508
2026-05-06,market,development,0.11665942424242426,0.49657669366943585,4.261160631213157,1.2614054358236146,3,0.015132098613497645
2026-05-06,matern,development,0.08809888160221015,0.2981006896942875,2.2856447304789267,0.9690876976243118,3,0.1076868802432754
2026-05-06,raw,development,0.06060606060606061,1.6746080107228154,9.210340371976182,0.6666666666666666,3,0.6666666666666666
2026-05-06,static,development,0.08765976389684581,0.2930451402842204,2.231929872064774,0.9642574028653038,3,0.11348208209161388
2026-05-07,market,development,0.08253882386363635,0.2604833127204006,1.8928295149816967,0.8974542540945145,4,0.1820572267407533
2026-05-07,matern,development,0.08604827570605042,0.29164117126484773,2.2282981206568073,0.9465310327665548,4,0.11778049839651186
2026-05-07,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-05-07,static,development,0.08730211151063061,0.29662447717738766,2.27452319684088,0.9603232266169368,4,0.11392322209187117
2026-05-08,market,development,0.10592814204545455,0.35491141429415696,2.7688304065547307,1.137697250889823,4,0.07420830572500767
2026-05-08,matern,development,0.07030850827547663,0.22024696403925675,1.5450461794329822,0.773393591030243,4,0.21604239027150954
2026-05-08,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-05-08,static,development,0.06913477967889098,0.21600890047355734,1.5067870776989674,0.7604825764678008,4,0.2246026291327592
2026-05-09,market,development,0.03931452840909091,0.13021206994224382,0.8212944992175883,0.4347663701334639,4,0.464848984692938
2026-05-09,matern,development,0.07166437340125698,0.22527507265114408,1.591768799476618,0.7883081074138267,4,0.20963988192873695
2026-05-09,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-05-09,static,development,0.07289745980992858,0.23109102209668597,1.6480510175176406,0.8018720579092143,4,0.20281936164863879
2026-05-10,market,development,0.0752788465909091,0.21838447613767104,1.459401595503412,0.82154481106908,4,0.23552213048205986
2026-05-10,matern,development,0.06083210596227803,0.1972005844670028,1.3593084866449554,0.6691531655850583,4,0.2569674245722925
2026-05-10,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-05-10,static,development,0.05971547555532041,0.19334356489404708,1.3250707358184681,0.6568702311085243,4,0.26596132404482725
2026-05-11,market,development,0.050531625000000004,0.16337957319933988,1.067979681156991,0.5647672611776992,4,0.34445687702889405
2026-05-11,matern,development,0.0635065026437378,0.203853000954945,1.4131559135857452,0.698571529081116,4,0.24350157894894534
2026-05-11,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-05-11,static,development,0.0629053423225463,0.2011996489328848,1.3880585365579856,0.6919587655480093,4,0.24960544623672204
2026-05-12,market,development,0.08472346022727273,0.25015536117059595,1.7568074847067021,0.9212836811151142,4,0.17374236928888454
2026-05-12,matern,development,0.05722108210121267,0.18057947929762647,1.2045825360802818,0.6294319031133393,4,0.30098628450894205
2026-05-12,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-05-12,static,development,0.058641847229871605,0.18347583650446392,1.2255284389711958,0.6450603195285877,4,0.2947957493768799
2026-05-13,market,development,0.05439345454545454,0.17769233362663242,1.2517891451881296,0.597203420106236,4,0.3959449097397171
2026-05-13,matern,development,0.06904358758918386,0.21560903103213802,1.5032801147431267,0.7594794634810225,4,0.22369101454660556
2026-05-13,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-05-13,static,development,0.07107899705387742,0.22062718300979822,1.543672092738707,0.7818689675926517,4,0.2142413059168728
2026-05-14,market,development,0.0613255625,0.18579440650492363,1.219965727202416,0.6757108615796036,4,0.2991618274543646
2026-05-14,matern,development,0.06399931036860837,0.20534210895855473,1.4259021417916855,0.703992414054692,4,0.24036577853481791
2026-05-14,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-05-14,static,development,0.06336487760105079,0.2025297273655322,1.3992955692460356,0.6970136536115585,4,0.2468390011259766
2026-05-15,market,development,0.08435542613636364,0.23794775831850878,1.6173193931621905,0.9181056936359097,4,0.20338829299603156
2026-05-15,matern,development,0.10123811074571089,0.29153589287994164,2.017485387518396,1.11361921820282,4,0.14272994054784055
2026-05-15,raw,development,0.045454545454545456,1.2559560080423615,6.907755278982137,0.5,4,0.75
2026-05-15,static,development,0.10098079999982022,0.2908691884276568,2.011003881626871,1.1107887999980226,4,0.14493247263639603
2026-05-16,market,development,0.10542168181818182,0.350288294564287,2.727035880997807,1.1441785693368713,4,0.06839252100416544
2026-05-16,matern,development,0.07121734902469384,0.22762226927857904,1.6205922842098008,0.7833908392716323,4,0.19999671983332565
2026-05-16,raw,development,0.09090909090909091,2.511912016083723,13.815510557964274,1.0,4,0.5
2026-05-16,static,development,0.06960346755040624,0.22160761874638227,1.5654397453691826,0.7656381430544685,4,0.21185786175008003
2026-05-21,market,development,0.09607496212121212,0.3338789918761457,2.6196968042416486,1.0395841818919023,3,0.08702735265811457
2026-05-21,matern,development,0.0882244451688705,0.30484364950349657,2.3605624243924486,0.9704688968575755,3,0.10749303635761022
2026-05-21,raw,development,0.1818181818181818,5.023824032166446,27.631021115928547,2.0,3,0.0
2026-05-21,static,development,0.09005547095047171,0.3150408112502967,2.4607196512286045,0.9906101804551891,3,0.10122361972562115
2026-05-22,market,development,0.02831800568181818,0.10550458771806732,0.6573434561710476,0.321753254455192,4,0.5347201751251456
2026-05-22,matern,development,0.043037598900865864,0.14347461666652148,0.9124792563026346,0.47341358790952454,4,0.40233261271344456
2026-05-22,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-05-22,static,development,0.04541485692769803,0.1486734601124822,0.949409037700077,0.4995634262046783,4,0.3877237868963597
2026-05-23,market,development,0.09094927840909091,0.2803089668047334,2.0509946483244033,0.9843797341695881,4,0.13251626313585507
2026-05-23,matern,development,0.062411719367453045,0.20136316435792284,1.3936806963000796,0.6865289130419833,4,0.24845704678294306
2026-05-23,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-05-23,static,development,0.06149019402190719,0.19777978445323138,1.360873790253717,0.6763921342409789,4,0.2568265972624474
2026-05-24,market,development,0.04721676704545454,0.14713558124661508,0.9184330345521425,0.5229195467585182,4,0.3994488551368915
2026-05-24,matern,development,0.0671139394694074,0.20354448256748042,1.3796148212303463,0.7382533341634814,4,0.2519154213318485
2026-05-24,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-05-24,static,development,0.0653271114693964,0.19910381163797883,1.3450094090793971,0.7185982261633603,4,0.26085889790510713
2026-05-25,market,development,0.05627291477272727,0.17134666429246453,1.1052786183887888,0.6221123179309738,4,0.3375745723388657
2026-05-25,matern,development,0.07229010350151391,0.2287026357207746,1.6250009836322115,0.7951911385166529,4,0.19783276376028808
2026-05-25,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-05-25,static,development,0.0728710014465215,0.22953294077158465,1.6295942643990529,0.8015810159117367,4,0.19683418764571506
2026-05-26,market,development,0.0517191875,0.15604343863126716,0.9751226108203339,0.57165688818143,4,0.3788708906838546
2026-05-26,matern,development,0.06853138984165259,0.21522573964013564,1.5026844004388165,0.7538452882581785,4,0.22290300977737318
2026-05-26,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
2026-05-26,static,development,0.06841641204815581,0.21434119225914444,1.4934422035627173,0.7525805325297139,4,0.2249257921073336
2026-05-27,market,development,0.05673278977272728,0.17309722310189726,1.1205870787432304,0.6260593835535966,4,0.33055142719725494
2026-05-27,matern,development,0.07278431434824778,0.23011479442660915,1.6369516073570767,0.8006274578307256,4,0.19485430948576327
2026-05-27,raw,development,0.18181818181818182,5.023824032166446,27.631021115928547,2.0,4,0.0
