scope_type,scope_value,split,model,benchmark,metric,dates,point_model_minus_market,bootstrap_method,block_length_days,bootstrap_lower_95,bootstrap_upper_95,bootstrap_replications,seed,bootstrap_unit
decision_rule,24h_prior,june_external,raw,market,binary_log,27,4.839799041667145,circular_moving_block,3.0,4.825867081226044,4.85458289791102,10000,20270904,settlement_date
decision_rule,24h_prior,june_external,raw,market,categorical_log,27,26.40136359613921,circular_moving_block,3.0,26.283214928364302,26.519822185203616,10000,20270904,settlement_date
decision_rule,24h_prior,june_external,raw,market,multiclass_brier,27,1.3519257693118125,circular_moving_block,3.0,1.2969194956316337,1.4101853653149383,10000,20270904,settlement_date
decision_rule,24h_prior,june_external,raw,market,binary_brier,27,0.12310268686868688,circular_moving_block,5.0,0.11865164252946127,0.1273492968644781,10000,20271004,settlement_date
decision_rule,24h_prior,june_external,raw,market,binary_log,27,4.839799041667145,circular_moving_block,5.0,4.828597228411575,4.851147000660108,10000,20271004,settlement_date
decision_rule,24h_prior,june_external,raw,market,categorical_log,27,26.40136359613921,circular_moving_block,5.0,26.30823290583197,26.494491544446884,10000,20271004,settlement_date
decision_rule,24h_prior,june_external,raw,market,multiclass_brier,27,1.3519257693118125,circular_moving_block,5.0,1.305177853460223,1.3966940644129153,10000,20271004,settlement_date
decision_rule,24h_prior,june_external,raw,market,binary_brier,27,0.12310268686868688,circular_moving_block,7.0,0.11908443244949495,0.12707569936868687,10000,20271104,settlement_date
decision_rule,24h_prior,june_external,raw,market,binary_log,27,4.839799041667145,circular_moving_block,7.0,4.830582912135556,4.850581965120762,10000,20271104,settlement_date
decision_rule,24h_prior,june_external,raw,market,categorical_log,27,26.40136359613921,circular_moving_block,7.0,26.322976701239654,26.493278313655885,10000,20271104,settlement_date
decision_rule,24h_prior,june_external,raw,market,multiclass_brier,27,1.3519257693118125,circular_moving_block,7.0,1.3102042560362992,1.3936137129198294,10000,20271104,settlement_date
decision_rule,24h_prior,all_exact_support,raw,market,binary_brier,82,0.10619343348115301,ordinary_date,,0.09437987392599777,0.11620670349916852,10000,20271804,settlement_date
decision_rule,24h_prior,all_exact_support,raw,market,binary_log,82,4.513122895511105,ordinary_date,,4.2122492186734055,4.759132502180618,10000,20271804,settlement_date
decision_rule,24h_prior,all_exact_support,raw,market,categorical_log,82,24.532555647215272,ordinary_date,,22.88524448920686,25.89474162916942,10000,20271804,settlement_date
decision_rule,24h_prior,all_exact_support,raw,market,multiclass_brier,82,1.166985021241651,ordinary_date,,1.0389279819860948,1.275743090187065,10000,20271804,settlement_date
decision_rule,24h_prior,all_exact_support,raw,market,binary_brier,82,0.10619343348115301,circular_moving_block,3.0,0.09360490392876941,0.1165180282635809,10000,20271904,settlement_date
decision_rule,24h_prior,all_exact_support,raw,market,binary_log,82,4.513122895511105,circular_moving_block,3.0,4.201426854903124,4.761767372119888,10000,20271904,settlement_date
decision_rule,24h_prior,all_exact_support,raw,market,categorical_log,82,24.532555647215272,circular_moving_block,3.0,22.79468584282085,25.91536887901578,10000,20271904,settlement_date
decision_rule,24h_prior,all_exact_support,raw,market,multiclass_brier,82,1.166985021241651,circular_moving_block,3.0,1.0294984159532188,1.2791242189219694,10000,20271904,settlement_date
decision_rule,24h_prior,all_exact_support,raw,market,binary_brier,82,0.10619343348115301,circular_moving_block,5.0,0.09396597241546562,0.11646268472838138,10000,20272004,settlement_date
decision_rule,24h_prior,all_exact_support,raw,market,binary_log,82,4.513122895511105,circular_moving_block,5.0,4.20340884936692,4.761805216108317,10000,20272004,settlement_date
decision_rule,24h_prior,all_exact_support,raw,market,categorical_log,82,24.532555647215272,circular_moving_block,5.0,22.811204522555602,25.916633640698798,10000,20272004,settlement_date
decision_rule,24h_prior,all_exact_support,raw,market,multiclass_brier,82,1.166985021241651,circular_moving_block,5.0,1.0345600615920916,1.2784042794306523,10000,20272004,settlement_date
decision_rule,24h_prior,all_exact_support,raw,market,binary_brier,82,0.10619343348115301,circular_moving_block,7.0,0.0941721424542683,0.11638277707871396,10000,20272104,settlement_date
decision_rule,24h_prior,all_exact_support,raw,market,binary_log,82,4.513122895511105,circular_moving_block,7.0,4.206069520677092,4.760771367741112,10000,20272104,settlement_date
decision_rule,24h_prior,all_exact_support,raw,market,categorical_log,82,24.532555647215272,circular_moving_block,7.0,22.832803647156343,25.905468961595506,10000,20272104,settlement_date
decision_rule,24h_prior,all_exact_support,raw,market,multiclass_brier,82,1.166985021241651,circular_moving_block,7.0,1.0357376908205256,1.2775931113224421,10000,20272104,settlement_date
decision_rule,12h_prior,development,raw,market,binary_brier,60,0.09197364393939393,ordinary_date,,0.0738340060132576,0.10802401200757578,10000,20272804,settlement_date
decision_rule,12h_prior,development,raw,market,binary_log,60,4.142860012152168,ordinary_date,,3.652763881789114,4.5599591820647705,10000,20272804,settlement_date
decision_rule,12h_prior,development,raw,market,categorical_log,60,22.46170553191812,ordinary_date,,19.798305385414352,24.75127235804258,10000,20272804,settlement_date
decision_rule,12h_prior,development,raw,market,multiclass_brier,60,1.0127529691874118,ordinary_date,,0.8140799152643841,1.1873527175804792,10000,20272804,settlement_date
decision_rule,12h_prior,development,raw,market,binary_brier,60,0.09197364393939393,circular_moving_block,3.0,0.07568257076704546,0.10677609788825758,10000,20272904,settlement_date
decision_rule,12h_prior,development,raw,market,binary_log,60,4.142860012152168,circular_moving_block,3.0,3.718690707398337,4.498953724590714,10000,20272904,settlement_date
decision_rule,12h_prior,development,raw,market,categorical_log,60,22.46170553191812,circular_moving_block,3.0,20.105624991939248,24.500923735436672,10000,20272904,settlement_date
decision_rule,12h_prior,development,raw,market,multiclass_brier,60,1.0127529691874118,circular_moving_block,3.0,0.8340004325867607,1.1751517727010075,10000,20272904,settlement_date
decision_rule,12h_prior,development,raw,market,binary_brier,60,0.09197364393939393,circular_moving_block,5.0,0.07503916228219701,0.10766619037878787,10000,20273004,settlement_date
decision_rule,12h_prior,development,raw,market,binary_log,60,4.142860012152168,circular_moving_block,5.0,3.7128454158037445,4.5574996382528505,10000,20273004,settlement_date
decision_rule,12h_prior,development,raw,market,categorical_log,60,22.46170553191812,circular_moving_block,5.0,20.052825993764618,24.72852293638328,10000,20273004,settlement_date
decision_rule,12h_prior,development,raw,market,multiclass_brier,60,1.0127529691874118,circular_moving_block,5.0,0.8277605620637505,1.1844231084123602,10000,20273004,settlement_date
decision_rule,12h_prior,development,raw,market,binary_brier,60,0.09197364393939393,circular_moving_block,7.0,0.07552367464015153,0.10738021669507576,10000,20273104,settlement_date
decision_rule,12h_prior,development,raw,market,binary_log,60,4.142860012152168,circular_moving_block,7.0,3.7194744616923803,4.552008675893723,10000,20273104,settlement_date
decision_rule,12h_prior,development,raw,market,categorical_log,60,22.46170553191812,circular_moving_block,7.0,20.106549777665226,24.68196643104097,10000,20273104,settlement_date
decision_rule,12h_prior,development,raw,market,multiclass_brier,60,1.0127529691874118,circular_moving_block,7.0,0.8320836264709264,1.181403208656588,10000,20273104,settlement_date
decision_rule,12h_prior,june_external,raw,market,binary_brier,28,0.11009428327922077,ordinary_date,,0.08783987114448052,0.12697316164772726,10000,20273804,settlement_date
decision_rule,12h_prior,june_external,raw,market,binary_log,28,4.480262547005234,ordinary_date,,3.935768954676099,4.850582475817196,10000,20273804,settlement_date
decision_rule,12h_prior,june_external,raw,market,categorical_log,28,24.418369473986242,ordinary_date,,21.40636396776527,26.487663880754155,10000,20273804,settlement_date
decision_rule,12h_prior,june_external,raw,market,multiclass_brier,28,1.2087031470837908,ordinary_date,,0.9648553292607086,1.3938361410923725,10000,20273804,settlement_date
decision_rule,12h_prior,june_external,raw,market,binary_brier,28,0.11009428327922077,circular_moving_block,3.0,0.08804831276379874,0.1282901610795455,10000,20273904,settlement_date
decision_rule,12h_prior,june_external,raw,market,binary_log,28,4.480262547005234,circular_moving_block,3.0,3.938222229791511,4.853640095958072,10000,20273904,settlement_date
decision_rule,12h_prior,june_external,raw,market,categorical_log,28,24.418369473986242,circular_moving_block,3.0,21.436532394566147,26.51338131021717,10000,20273904,settlement_date
decision_rule,12h_prior,june_external,raw,market,multiclass_brier,28,1.2087031470837908,circular_moving_block,3.0,0.9665646459810788,1.407771204773122,10000,20273904,settlement_date
decision_rule,12h_prior,june_external,raw,market,binary_brier,28,0.11009428327922077,circular_moving_block,5.0,0.09195956438717533,0.1268930478084416,10000,20274004,settlement_date
decision_rule,12h_prior,june_external,raw,market,binary_log,28,4.480262547005234,circular_moving_block,5.0,4.106581634365717,4.850163144741614,10000,20274004,settlement_date
decision_rule,12h_prior,june_external,raw,market,categorical_log,28,24.418369473986242,circular_moving_block,5.0,22.318746758926487,26.482679681320064,10000,20274004,settlement_date
decision_rule,12h_prior,june_external,raw,market,multiclass_brier,28,1.2087031470837908,circular_moving_block,5.0,1.009490684648173,1.3933606747753033,10000,20274004,settlement_date
decision_rule,12h_prior,june_external,raw,market,binary_brier,28,0.11009428327922077,circular_moving_block,7.0,0.0948001278409091,0.12527159616477276,10000,20274104,settlement_date
decision_rule,12h_prior,june_external,raw,market,binary_log,28,4.480262547005234,circular_moving_block,7.0,4.117281764929464,4.843133409609964,10000,20274104,settlement_date
decision_rule,12h_prior,june_external,raw,market,categorical_log,28,24.418369473986242,circular_moving_block,7.0,22.41476559516948,26.416999345664482,10000,20274104,settlement_date
decision_rule,12h_prior,june_external,raw,market,multiclass_brier,28,1.2087031470837908,circular_moving_block,7.0,1.0414460804547514,1.3754733301809379,10000,20274104,settlement_date
decision_rule,12h_prior,all_exact_support,raw,market,binary_brier,88,0.09773930191115703,ordinary_date,,0.08359590725077477,0.11051809438274787,10000,20274804,settlement_date
decision_rule,12h_prior,all_exact_support,raw,market,binary_log,88,4.250215364150872,ordinary_date,,3.8999955878014645,4.549665937640371,10000,20274804,settlement_date
decision_rule,12h_prior,all_exact_support,raw,market,categorical_log,88,23.084280422576157,ordinary_date,,21.13194558527067,24.771257362937572,10000,20274804,settlement_date
decision_rule,12h_prior,all_exact_support,raw,market,multiclass_brier,88,1.0751007530635324,ordinary_date,,0.9210839334543445,1.214568694392059,10000,20274804,settlement_date
decision_rule,12h_prior,all_exact_support,raw,market,binary_brier,88,0.09773930191115703,circular_moving_block,3.0,0.08424572886751035,0.11027300907153921,10000,20274904,settlement_date
decision_rule,12h_prior,all_exact_support,raw,market,binary_log,88,4.250215364150872,circular_moving_block,3.0,3.914180515780672,4.545328757133189,10000,20274904,settlement_date
decision_rule,12h_prior,all_exact_support,raw,market,categorical_log,88,23.084280422576157,circular_moving_block,3.0,21.254475748320875,24.741962850878323,10000,20274904,settlement_date
decision_rule,12h_prior,all_exact_support,raw,market,multiclass_brier,88,1.0751007530635324,circular_moving_block,3.0,0.9273683474385449,1.2121199895651642,10000,20274904,settlement_date
decision_rule,12h_prior,all_exact_support,raw,market,binary_brier,88,0.09773930191115703,circular_moving_block,5.0,0.08468612354080578,0.10980822095816108,10000,20275004,settlement_date
decision_rule,12h_prior,all_exact_support,raw,market,binary_log,88,4.250215364150872,circular_moving_block,5.0,3.9089689777740446,4.542483695035455,10000,20275004,settlement_date
decision_rule,12h_prior,all_exact_support,raw,market,categorical_log,88,23.084280422576157,circular_moving_block,5.0,21.208713715445676,24.721036361072304,10000,20275004,settlement_date
decision_rule,12h_prior,all_exact_support,raw,market,multiclass_brier,88,1.0751007530635324,circular_moving_block,5.0,0.9319806743288221,1.2069239143188086,10000,20275004,settlement_date
decision_rule,12h_prior,all_exact_support,raw,market,binary_brier,88,0.09773930191115703,circular_moving_block,7.0,0.08542663558238636,0.1089757407476756,10000,20275104,settlement_date
decision_rule,12h_prior,all_exact_support,raw,market,binary_log,88,4.250215364150872,circular_moving_block,7.0,3.950998384797644,4.5369861253629855,10000,20275104,settlement_date
decision_rule,12h_prior,all_exact_support,raw,market,categorical_log,88,23.084280422576157,circular_moving_block,7.0,21.387266164093187,24.66834013890974,10000,20275104,settlement_date
decision_rule,12h_prior,all_exact_support,raw,market,multiclass_brier,88,1.0751007530635324,circular_moving_block,7.0,0.941045518364321,1.1978957546387117,10000,20275104,settlement_date
decision_rule,6h_prior,development,raw,market,binary_brier,58,0.09249787539184953,ordinary_date,,0.07326871316614422,0.11015638795062697,10000,20275804,settlement_date
decision_rule,6h_prior,development,raw,market,binary_log,58,4.1260231618221175,ordinary_date,,3.6733842141004134,4.560711795516358,10000,20275804,settlement_date
decision_rule,6h_prior,development,raw,market,categorical_log,58,22.39047215993091,ordinary_date,,19.833577040707357,24.789544738884242,10000,20275804,settlement_date
decision_rule,6h_prior,development,raw,market,multiclass_brier,58,1.0177835104818973,ordinary_date,,0.8070446806914101,1.2110935326917986,10000,20275804,settlement_date
decision_rule,6h_prior,development,raw,market,binary_brier,58,0.09249787539184953,circular_moving_block,3.0,0.06938649478840125,0.11249923384600313,10000,20275904,settlement_date
decision_rule,6h_prior,development,raw,market,binary_log,58,4.1260231618221175,circular_moving_block,3.0,3.5771366680677663,4.592369300208845,10000,20275904,settlement_date
decision_rule,6h_prior,development,raw,market,categorical_log,58,22.39047215993091,circular_moving_block,3.0,19.271609702880685,25.047842467788325,10000,20275904,settlement_date
decision_rule,6h_prior,development,raw,market,multiclass_brier,58,1.0177835104818973,circular_moving_block,3.0,0.7648265487975323,1.2368149599628928,10000,20275904,settlement_date
decision_rule,6h_prior,development,raw,market,binary_brier,58,0.09249787539184953,circular_moving_block,5.0,0.06785306054075235,0.11441472662617554,10000,20276004,settlement_date
decision_rule,6h_prior,development,raw,market,binary_log,58,4.1260231618221175,circular_moving_block,5.0,3.514651335409963,4.652458630452414,10000,20276004,settlement_date
decision_rule,6h_prior,development,raw,market,categorical_log,58,22.39047215993091,circular_moving_block,5.0,19.007775750541196,25.31160495886147,10000,20276004,settlement_date
decision_rule,6h_prior,development,raw,market,multiclass_brier,58,1.0177835104818973,circular_moving_block,5.0,0.7500929881018944,1.2572361852843326,10000,20276004,settlement_date
decision_rule,6h_prior,development,raw,market,binary_brier,58,0.09249787539184953,circular_moving_block,7.0,0.06799700673981195,0.11441843761755487,10000,20276104,settlement_date
decision_rule,6h_prior,development,raw,market,binary_log,58,4.1260231618221175,circular_moving_block,7.0,3.5157831348582755,4.652770412429995,10000,20276104,settlement_date
decision_rule,6h_prior,development,raw,market,categorical_log,58,22.39047215993091,circular_moving_block,7.0,19.010194877129862,25.31281413055032,10000,20276104,settlement_date
decision_rule,6h_prior,development,raw,market,multiclass_brier,58,1.0177835104818973,circular_moving_block,7.0,0.7499718337177548,1.2559398466436063,10000,20276104,settlement_date
decision_rule,6h_prior,june_external,raw,market,binary_brier,29,0.10699734952978057,ordinary_date,,0.08208590407523511,0.1273360829153605,10000,20276804,settlement_date
decision_rule,6h_prior,june_external,raw,market,binary_log,29,4.326689203128428,ordinary_date,,3.6438907771802023,4.848187702932987,10000,20276804,settlement_date
decision_rule,6h_prior,june_external,raw,market,categorical_log,29,23.58528448014173,ordinary_date,,19.860674905640202,26.45646403388983,10000,20276804,settlement_date
decision_rule,6h_prior,june_external,raw,market,multiclass_brier,29,1.175273337800098,ordinary_date,,0.9011476251328034,1.3978711465898754,10000,20276804,settlement_date
decision_rule,6h_prior,june_external,raw,market,binary_brier,29,0.10699734952978057,circular_moving_block,3.0,0.07890072119905958,0.12902812094435737,10000,20276904,settlement_date
decision_rule,6h_prior,june_external,raw,market,binary_log,29,4.326689203128428,circular_moving_block,3.0,3.627068388658369,4.8533485856678755,10000,20276904,settlement_date
decision_rule,6h_prior,june_external,raw,market,categorical_log,29,23.58528448014173,circular_moving_block,3.0,19.728169662817347,26.498347292041068,10000,20276904,settlement_date
decision_rule,6h_prior,june_external,raw,market,multiclass_brier,29,1.175273337800098,circular_moving_block,3.0,0.866550173455456,1.4175654489052338,10000,20276904,settlement_date
decision_rule,6h_prior,june_external,raw,market,binary_brier,29,0.10699734952978057,circular_moving_block,5.0,0.0825384968652038,0.1287091167319749,10000,20277004,settlement_date
decision_rule,6h_prior,june_external,raw,market,binary_log,29,4.326689203128428,circular_moving_block,5.0,3.640932988604095,4.85160357256256,10000,20277004,settlement_date
decision_rule,6h_prior,june_external,raw,market,categorical_log,29,23.58528448014173,circular_moving_block,5.0,19.850640015982503,26.478267071463492,10000,20277004,settlement_date
decision_rule,6h_prior,june_external,raw,market,multiclass_brier,29,1.175273337800098,circular_moving_block,5.0,0.9060874481335384,1.4143650188254102,10000,20277004,settlement_date
decision_rule,6h_prior,june_external,raw,market,binary_brier,29,0.10699734952978057,circular_moving_block,7.0,0.08571429596394985,0.12834525862068963,10000,20277104,settlement_date
decision_rule,6h_prior,june_external,raw,market,binary_log,29,4.326689203128428,circular_moving_block,7.0,3.8019237710030787,4.8481236032516275,10000,20277104,settlement_date
decision_rule,6h_prior,june_external,raw,market,categorical_log,29,23.58528448014173,circular_moving_block,7.0,20.7014892905743,26.4420612863495,10000,20277104,settlement_date
decision_rule,6h_prior,june_external,raw,market,multiclass_brier,29,1.175273337800098,circular_moving_block,7.0,0.9408490265434919,1.4103291354857734,10000,20277104,settlement_date
decision_rule,6h_prior,all_exact_support,raw,market,binary_brier,87,0.09733103343782654,ordinary_date,,0.08224997918625915,0.11111103382967605,10000,20277804,settlement_date
decision_rule,6h_prior,all_exact_support,raw,market,binary_log,87,4.192911842257554,ordinary_date,,3.831607534948789,4.534176017362333,10000,20277804,settlement_date
decision_rule,6h_prior,all_exact_support,raw,market,categorical_log,87,22.788742933334518,ordinary_date,,20.755373271298286,24.65386468116191,10000,20277804,settlement_date
decision_rule,6h_prior,all_exact_support,raw,market,multiclass_brier,87,1.0702801195879639,ordinary_date,,0.9049836768883582,1.2212428422107529,10000,20277804,settlement_date
decision_rule,6h_prior,all_exact_support,raw,market,binary_brier,87,0.09733103343782654,circular_moving_block,3.0,0.07961019368469173,0.1133023791013584,10000,20277904,settlement_date
decision_rule,6h_prior,all_exact_support,raw,market,binary_log,87,4.192911842257554,circular_moving_block,3.0,3.7709866072892053,4.590170340522708,10000,20277904,settlement_date
decision_rule,6h_prior,all_exact_support,raw,market,categorical_log,87,22.788742933334518,circular_moving_block,3.0,20.411667806964306,24.955281098303214,10000,20277904,settlement_date
decision_rule,6h_prior,all_exact_support,raw,market,multiclass_brier,87,1.0702801195879639,circular_moving_block,3.0,0.8760399639719386,1.245021613965151,10000,20277904,settlement_date
decision_rule,6h_prior,all_exact_support,raw,market,binary_brier,87,0.09733103343782654,circular_moving_block,5.0,0.07927891208855802,0.11386872949973877,10000,20278004,settlement_date
decision_rule,6h_prior,all_exact_support,raw,market,binary_log,87,4.192911842257554,circular_moving_block,5.0,3.7385807287696835,4.598793816931313,10000,20278004,settlement_date
decision_rule,6h_prior,all_exact_support,raw,market,categorical_log,87,22.788742933334518,circular_moving_block,5.0,20.311715885133072,25.028773509942344,10000,20278004,settlement_date
decision_rule,6h_prior,all_exact_support,raw,market,multiclass_brier,87,1.0702801195879639,circular_moving_block,5.0,0.8728264170067012,1.2512365649144381,10000,20278004,settlement_date
decision_rule,6h_prior,all_exact_support,raw,market,binary_brier,87,0.09733103343782654,circular_moving_block,7.0,0.07928547864420063,0.11379452929075236,10000,20278104,settlement_date
decision_rule,6h_prior,all_exact_support,raw,market,binary_log,87,4.192911842257554,circular_moving_block,7.0,3.7713724698020474,4.598921765071823,10000,20278104,settlement_date
decision_rule,6h_prior,all_exact_support,raw,market,categorical_log,87,22.788742933334518,circular_moving_block,7.0,20.409122923169036,25.024768399383074,10000,20278104,settlement_date
decision_rule,6h_prior,all_exact_support,raw,market,multiclass_brier,87,1.0702801195879639,circular_moving_block,7.0,0.8737296374137583,1.251156309425855,10000,20278104,settlement_date
decision_rule,event_day_open,development,raw,market,binary_brier,63,0.10143945274170275,ordinary_date,,0.08577307276334778,0.11583098450577199,10000,20278804,settlement_date
decision_rule,event_day_open,development,raw,market,binary_log,63,4.41844731774765,ordinary_date,,4.076721862006216,4.736515828244958,10000,20278804,settlement_date
decision_rule,event_day_open,development,raw,market,categorical_log,63,24.00377490770096,ordinary_date,,22.060165389976323,25.75047682084765,10000,20278804,settlement_date
decision_rule,event_day_open,development,raw,market,multiclass_brier,63,1.119767235292597,ordinary_date,,0.9478796523076758,1.2766918774622142,10000,20278804,settlement_date
decision_rule,event_day_open,development,raw,market,binary_brier,63,0.10143945274170275,circular_moving_block,3.0,0.08297848548881676,0.11703657833694085,10000,20278904,settlement_date
decision_rule,event_day_open,development,raw,market,binary_log,63,4.41844731774765,circular_moving_block,3.0,4.0233877498780775,4.740490202136798,10000,20278904,settlement_date
decision_rule,event_day_open,development,raw,market,categorical_log,63,24.00377490770096,circular_moving_block,3.0,21.8450171839632,25.784492508891052,10000,20278904,settlement_date
decision_rule,event_day_open,development,raw,market,multiclass_brier,63,1.119767235292597,circular_moving_block,3.0,0.9183658667889105,1.2893694379472445,10000,20278904,settlement_date
decision_rule,event_day_open,development,raw,market,binary_brier,63,0.10143945274170275,circular_moving_block,5.0,0.08325284945887448,0.11733263147546895,10000,20279004,settlement_date
decision_rule,event_day_open,development,raw,market,binary_log,63,4.41844731774765,circular_moving_block,5.0,4.073786931475317,4.742615500870808,10000,20279004,settlement_date
decision_rule,event_day_open,development,raw,market,categorical_log,63,24.00377490770096,circular_moving_block,5.0,22.020709389418258,25.80309954305419,10000,20279004,settlement_date
decision_rule,event_day_open,development,raw,market,multiclass_brier,63,1.119767235292597,circular_moving_block,5.0,0.922076027970391,1.2929034712699266,10000,20279004,settlement_date
decision_rule,event_day_open,development,raw,market,binary_brier,63,0.10143945274170275,circular_moving_block,7.0,0.08384093025793656,0.11746442346681098,10000,20279104,settlement_date
decision_rule,event_day_open,development,raw,market,binary_log,63,4.41844731774765,circular_moving_block,7.0,4.0809267769023,4.6875037194261875,10000,20279104,settlement_date
decision_rule,event_day_open,development,raw,market,categorical_log,63,24.00377490770096,circular_moving_block,7.0,22.08958632824633,25.5738333251072,10000,20279104,settlement_date
decision_rule,event_day_open,development,raw,market,multiclass_brier,63,1.119767235292597,circular_moving_block,7.0,0.9286828780485887,1.2933604802531198,10000,20279104,settlement_date
decision_rule,event_day_open,june_external,raw,market,binary_brier,30,0.11394623636363638,ordinary_date,,0.09107042422348487,0.13156717157196973,10000,20279804,settlement_date
decision_rule,event_day_open,june_external,raw,market,binary_log,30,4.511526511984616,ordinary_date,,3.9939964576004856,4.863704416121094,10000,20279804,settlement_date
decision_rule,event_day_open,june_external,raw,market,categorical_log,30,24.59915978111616,ordinary_date,,21.702916919607567,26.590073404376536,10000,20279804,settlement_date
decision_rule,event_day_open,june_external,raw,market,multiclass_brier,30,1.2534281565995082,ordinary_date,,1.0033853355942963,1.44650630861903,10000,20279804,settlement_date
decision_rule,event_day_open,june_external,raw,market,binary_brier,30,0.11394623636363638,circular_moving_block,3.0,0.09168285823863637,0.1323710929356061,10000,20279904,settlement_date
decision_rule,event_day_open,june_external,raw,market,binary_log,30,4.511526511984616,circular_moving_block,3.0,3.997982825530812,4.867684189939936,10000,20279904,settlement_date
decision_rule,event_day_open,june_external,raw,market,categorical_log,30,24.59915978111616,circular_moving_block,3.0,21.734296948650233,26.629254638403378,10000,20279904,settlement_date
decision_rule,event_day_open,june_external,raw,market,multiclass_brier,30,1.2534281565995082,circular_moving_block,3.0,1.0100674363209334,1.4550837276164112,10000,20279904,settlement_date
decision_rule,event_day_open,june_external,raw,market,binary_brier,30,0.11394623636363638,circular_moving_block,5.0,0.08859106035984853,0.13220300946969699,10000,20280004,settlement_date
decision_rule,event_day_open,june_external,raw,market,binary_log,30,4.511526511984616,circular_moving_block,5.0,3.982179771606937,4.86785128888003,10000,20280004,settlement_date
decision_rule,event_day_open,june_external,raw,market,categorical_log,30,24.59915978111616,circular_moving_block,5.0,21.5876166607777,26.632131629409564,10000,20280004,settlement_date
decision_rule,event_day_open,june_external,raw,market,multiclass_brier,30,1.2534281565995082,circular_moving_block,5.0,0.9752647519615391,1.4527090583533047,10000,20280004,settlement_date
decision_rule,event_day_open,june_external,raw,market,binary_brier,30,0.11394623636363638,circular_moving_block,7.0,0.08851223024621212,0.13230486695075758,10000,20280104,settlement_date
decision_rule,event_day_open,june_external,raw,market,binary_log,30,4.511526511984616,circular_moving_block,7.0,3.9818488328074637,4.868274877082012,10000,20280104,settlement_date
decision_rule,event_day_open,june_external,raw,market,categorical_log,30,24.59915978111616,circular_moving_block,7.0,21.584594150599983,26.63622480668331,10000,20280104,settlement_date
decision_rule,event_day_open,june_external,raw,market,multiclass_brier,30,1.2534281565995082,circular_moving_block,7.0,0.9758104189337234,1.45409490294045,10000,20280104,settlement_date
decision_rule,event_day_open,all_exact_support,raw,market,binary_brier,93,0.10547389907135873,ordinary_date,,0.09243995235826004,0.11686594345674478,10000,20280804,settlement_date
decision_rule,event_day_open,all_exact_support,raw,market,binary_log,93,4.448472864275703,ordinary_date,,4.16418035013227,4.708735864752031,10000,20280804,settlement_date
decision_rule,event_day_open,all_exact_support,raw,market,categorical_log,93,24.19583454428651,ordinary_date,,22.582128389093114,25.606216082545206,10000,20280804,settlement_date
decision_rule,event_day_open,all_exact_support,raw,market,multiclass_brier,93,1.1628836615206326,ordinary_date,,1.0208973896232971,1.2877066898908431,10000,20280804,settlement_date
decision_rule,event_day_open,all_exact_support,raw,market,binary_brier,93,0.10547389907135873,circular_moving_block,3.0,0.09139845713587486,0.11810524260141742,10000,20280904,settlement_date
decision_rule,event_day_open,all_exact_support,raw,market,binary_log,93,4.448472864275703,circular_moving_block,3.0,4.161753231599312,4.6864451974955434,10000,20280904,settlement_date
decision_rule,event_day_open,all_exact_support,raw,market,categorical_log,93,24.19583454428651,circular_moving_block,3.0,22.56328891102413,25.56814217952162,10000,20280904,settlement_date
decision_rule,event_day_open,all_exact_support,raw,market,multiclass_brier,93,1.1628836615206326,circular_moving_block,3.0,1.0093325097761514,1.3010229648431675,10000,20280904,settlement_date
decision_rule,event_day_open,all_exact_support,raw,market,binary_brier,93,0.10547389907135873,circular_moving_block,5.0,0.09108501280547408,0.11847192270894427,10000,20281004,settlement_date
decision_rule,event_day_open,all_exact_support,raw,market,binary_log,93,4.448472864275703,circular_moving_block,5.0,4.163388100045666,4.687557036726001,10000,20281004,settlement_date
decision_rule,event_day_open,all_exact_support,raw,market,categorical_log,93,24.19583454428651,circular_moving_block,5.0,22.57774343790107,25.58195295405797,10000,20281004,settlement_date
decision_rule,event_day_open,all_exact_support,raw,market,multiclass_brier,93,1.1628836615206326,circular_moving_block,5.0,1.0058129702208247,1.3040282927838063,10000,20281004,settlement_date
decision_rule,event_day_open,all_exact_support,raw,market,binary_brier,93,0.10547389907135873,circular_moving_block,7.0,0.09140638501955038,0.11823587567204302,10000,20281104,settlement_date
decision_rule,event_day_open,all_exact_support,raw,market,binary_log,93,4.448472864275703,circular_moving_block,7.0,4.16576766123703,4.685559029030134,10000,20281104,settlement_date
decision_rule,event_day_open,all_exact_support,raw,market,categorical_log,93,24.19583454428651,circular_moving_block,7.0,22.59641296604792,25.56971487780505,10000,20281104,settlement_date
decision_rule,event_day_open,all_exact_support,raw,market,multiclass_brier,93,1.1628836615206326,circular_moving_block,7.0,1.0093035476588252,1.3017910612913928,10000,20281104,settlement_date
decision_rule,24h_prior,development,static,market,binary_brier,55,-0.0009606377627871539,ordinary_date,,-0.005971555801422452,0.0038756120240115584,10000,20281804,settlement_date
decision_rule,24h_prior,development,static,market,binary_log,55,-0.0009966800674641664,ordinary_date,,-0.018584499360931896,0.01541095690315807,10000,20281804,settlement_date
decision_rule,24h_prior,development,static,market,categorical_log,55,0.0002204641128138633,ordinary_date,,-0.15679099176146089,0.1472256457704514,10000,20281804,settlement_date
decision_rule,24h_prior,development,static,market,multiclass_brier,55,-0.011188888656177754,ordinary_date,,-0.0648858700486133,0.04063104577787394,10000,20281804,settlement_date
