strategy_id,model,decision_rule,rule_filter,side_mode,top_k,sizing_rule,ranking_signal,edge_threshold,stability_filter,execution_track,complexity_score,dates,total_net_pnl,mean_daily_net_pnl,daily_pnl_sd,sharpe,opportunity_annualised_sharpe,probabilistic_sharpe_vs_zero,maximum_drawdown,expected_shortfall_5pct,positive_date_fraction,active_dates,position_count,mean_positions_per_active_date,total_entry_cash,return_on_entry_cash,profit_factor_date_level,gross_pnl_before_cost,break_even_cost_per_position,deflated_sharpe_probability,expected_maximum_sharpe_under_trials
S022649,static,12h_prior,none,short_only,1,quarter_kelly,edge,0.2,none,includes_synthetic_short_yes,1,97,0.9267042688621381,0.009553652256310701,0.033927150811309495,0.2815931201958175,5.3798290074769,0.9939248930221328,0.19982094730800048,-0.08602174105519253,0.23711340206185566,28,28,1.0,2.655952743432939,0.3489159478283228,3.154581522053952,1.206704268862138,0.04309658103079065,,
S022664,static,12h_prior,none,short_only,1,quarter_kelly,roi,0.2,none,includes_synthetic_short_yes,2,97,0.9267042688621381,0.009553652256310701,0.033927150811309495,0.2815931201958175,5.3798290074769,0.9939248930221328,0.19982094730800048,-0.08602174105519253,0.23711340206185566,28,28,1.0,2.655952743432939,0.3489159478283228,3.154581522053952,1.206704268862138,0.04309658103079065,,
S040621,matern,24h_prior,none,short_only,1,one_share,logit_gap,0.12,none,includes_synthetic_short_yes,1,97,8.870000000000001,0.09144329896907218,0.3248236370540227,0.28151676336862114,5.37837021234162,0.9898119149567363,2.4899999999999967,-0.6742857142857144,0.5257731958762887,63,63,1.0,42.13,0.2105388084500356,2.133546325878594,9.500000000000002,0.1507936507936508,,
S040756,matern,24h_prior,none,short_only,1,equal_budget,logit_gap,0.12,none,includes_synthetic_short_yes,1,97,8.870000000000001,0.09144329896907218,0.3248236370540227,0.28151676336862114,5.37837021234162,0.9898119149567363,2.4899999999999967,-0.6742857142857144,0.5257731958762887,63,63,1.0,42.13,0.2105388084500356,2.133546325878594,9.500000000000002,0.1507936507936508,,
S040891,matern,24h_prior,none,short_only,1,edge_weighted,logit_gap,0.12,none,includes_synthetic_short_yes,2,97,8.870000000000001,0.09144329896907218,0.3248236370540227,0.28151676336862114,5.37837021234162,0.9898119149567363,2.4899999999999967,-0.6742857142857144,0.5257731958762887,63,63,1.0,42.13,0.2105388084500356,2.133546325878594,9.500000000000002,0.1507936507936508,,
S040982,matern,24h_prior,none,short_only,1,quarter_kelly,roi,0.12,robust_0.10c,includes_synthetic_short_yes,3,97,1.1754131256516458,0.012117661089192225,0.04304689685714533,0.2814990620440233,5.378032029010025,0.9917205626854496,0.3212431134762457,-0.096094493128453,0.4845360824742268,60,60,1.0,4.913747424486818,0.23920910541599594,2.167403894959793,1.7754131256516459,0.029590218760860765,,
S066287,matern,event_day_open,none,short_only,3,quarter_kelly,edge,0.01,robust_0.10c,includes_synthetic_short_yes,3,97,1.5810218889003074,0.016299194730931003,0.05800026410513524,0.2810193191773398,5.368866554411357,0.9982866348283951,0.2738288371488964,-0.06290778773707534,0.44329896907216493,93,208,2.236559139784946,15.325226190418713,0.10316466910542291,2.013030090643791,3.6610218889003074,0.01760106677355917,,
S066332,matern,event_day_open,none,short_only,3,quarter_kelly,roi,0.01,robust_0.10c,includes_synthetic_short_yes,4,97,1.5810218889003074,0.016299194730931003,0.05800026410513524,0.2810193191773398,5.368866554411357,0.9982866348283951,0.2738288371488964,-0.06290778773707534,0.44329896907216493,93,208,2.236559139784946,15.325226190418713,0.10316466910542291,2.013030090643791,3.6610218889003074,0.01760106677355917,,
S051743,matern,12h_prior,none,long_short,1,quarter_kelly,edge,0.18,robust_0.10c,includes_synthetic_short_yes,3,97,0.982422865458204,0.01012807077791963,0.03616228200063992,0.2800727779773523,5.350782910176997,0.9934826362956228,0.19185260815984473,-0.08629669103131384,0.27835051546391754,35,35,1.0,3.030559312672298,0.32417212933275985,2.7542575359999844,1.332422865458204,0.038069224727377254,,
S040945,matern,24h_prior,none,short_only,1,quarter_kelly,edge,0.2,none,includes_synthetic_short_yes,1,97,0.7542375096310621,0.0077756444291862065,0.02777154592537785,0.279986013385044,5.349125274968446,0.9967484327738265,0.09565543813729976,-0.0023048510232884984,0.15463917525773196,17,17,1.0,1.6994057905170548,0.4438242554190548,4.990721446721283,0.9242375096310621,0.05436691233123895,,
S040990,matern,24h_prior,none,short_only,1,quarter_kelly,roi,0.2,none,includes_synthetic_short_yes,2,97,0.7542375096310621,0.0077756444291862065,0.02777154592537785,0.279986013385044,5.349125274968446,0.9967484327738265,0.09565543813729976,-0.0023048510232884984,0.15463917525773196,17,17,1.0,1.6994057905170548,0.4438242554190548,4.990721446721283,0.9242375096310621,0.05436691233123895,,
S041035,matern,24h_prior,none,short_only,1,quarter_kelly,logit_gap,0.2,none,includes_synthetic_short_yes,2,97,0.7542375096310621,0.0077756444291862065,0.02777154592537785,0.279986013385044,5.349125274968446,0.9967484327738265,0.09565543813729976,-0.0023048510232884984,0.15463917525773196,17,17,1.0,1.6994057905170548,0.4438242554190548,4.990721446721283,0.9242375096310621,0.05436691233123895,,
S019841,static,24h_prior,none,short_only,1,one_share,logit_gap,0.12,none,includes_synthetic_short_yes,1,97,8.775,0.0904639175257732,0.32334682301721546,0.27977363959118523,5.345067879333799,0.9896564699671009,2.4049999999999985,-0.6742857142857144,0.5154639175257731,62,62,1.0,41.225,0.21285627653123104,2.131528046421663,9.395,0.15153225806451612,,
S019886,static,24h_prior,none,short_only,1,equal_budget,logit_gap,0.12,none,includes_synthetic_short_yes,1,97,8.775,0.0904639175257732,0.32334682301721546,0.27977363959118523,5.345067879333799,0.9896564699671009,2.4049999999999985,-0.6742857142857144,0.5154639175257731,62,62,1.0,41.225,0.21285627653123104,2.131528046421663,9.395,0.15153225806451612,,
S019931,static,24h_prior,none,short_only,1,edge_weighted,logit_gap,0.12,none,includes_synthetic_short_yes,2,97,8.775,0.0904639175257732,0.32334682301721546,0.27977363959118523,5.345067879333799,0.9896564699671009,2.4049999999999985,-0.6742857142857144,0.5154639175257731,62,62,1.0,41.225,0.21285627653123104,2.131528046421663,9.395,0.15153225806451612,,
S041027,matern,24h_prior,none,short_only,1,quarter_kelly,logit_gap,0.12,robust_0.10c,includes_synthetic_short_yes,3,97,1.1441427608596575,0.011795286194429459,0.0421603420895548,0.2797720703825061,5.34503789964408,0.9903558258191181,0.2672750828245015,-0.09939461722261685,0.4948453608247423,60,60,1.0,5.361415895514144,0.21340309783036102,2.1858298992919094,1.7441427608596576,0.029069046014327627,,
S051797,matern,12h_prior,none,long_short,1,quarter_kelly,logit_gap,0.01,robust_0.10c,includes_synthetic_short_yes,4,97,0.214231434019043,0.002208571484732402,0.007902437918904128,0.2794797640167575,5.339453394367704,0.9999997541504584,0.01884905835376617,-0.00223100089928038,0.15463917525773196,88,88,1.0,2.3038555952953725,0.09298822133492998,9.139074952198621,1.094231434019043,0.012434448113852763,,
S066289,matern,event_day_open,none,short_only,3,quarter_kelly,edge,0.02,none,includes_synthetic_short_yes,2,97,1.5713845985134054,0.016199841221787685,0.0579689635494972,0.27945714792632675,5.339021314566711,0.9981863640907968,0.27504301668161313,-0.06332950842776737,0.44329896907216493,93,203,2.182795698924731,14.537084375996672,0.10809489426284424,2.005496554859476,3.6013845985134054,0.0177408108301153,,
S066334,matern,event_day_open,none,short_only,3,quarter_kelly,roi,0.02,none,includes_synthetic_short_yes,3,97,1.5713845985134054,0.016199841221787685,0.0579689635494972,0.27945714792632675,5.339021314566711,0.9981863640907968,0.27504301668161313,-0.06332950842776737,0.44329896907216493,93,203,2.182795698924731,14.537084375996672,0.10809489426284424,2.005496554859476,3.6013845985134054,0.0177408108301153,,
S052327,matern,12h_prior,none,long_short,2,quarter_kelly,roi,0.18,none,includes_synthetic_short_yes,4,97,1.1598272974993706,0.01195698244844712,0.042800601817793445,0.27936482060110324,5.337257403495039,0.9955654559673551,0.19185260815984473,-0.09067834981743775,0.30927835051546393,40,50,1.25,3.625203007919148,0.3199344409032439,2.6172614150926843,1.6598272974993706,0.033196545949987416,,
S043917,matern,24h_prior,none,long_short,2,equal_budget,edge,0.2,robust_0.25c,includes_synthetic_short_yes,3,97,3.5595000000000003,0.0366958762886598,0.13153374699065334,0.2789844973493181,5.329991337972029,0.9993632568374967,0.4750000000000001,-0.005523255813953489,0.1134020618556701,12,14,1.1666666666666667,6.4405,0.5526744817948918,8.493684210526315,3.6995000000000005,0.26425000000000004,,
S043962,matern,24h_prior,none,long_short,2,equal_budget,roi,0.2,robust_0.25c,includes_synthetic_short_yes,4,97,3.5595000000000003,0.0366958762886598,0.13153374699065334,0.2789844973493181,5.329991337972029,0.9993632568374967,0.4750000000000001,-0.005523255813953489,0.1134020618556701,12,14,1.1666666666666667,6.4405,0.5526744817948918,8.493684210526315,3.6995000000000005,0.26425000000000004,,
S044007,matern,24h_prior,none,long_short,2,equal_budget,logit_gap,0.2,robust_0.25c,includes_synthetic_short_yes,4,97,3.5595000000000003,0.0366958762886598,0.13153374699065334,0.2789844973493181,5.329991337972029,0.9993632568374967,0.4750000000000001,-0.005523255813953489,0.1134020618556701,12,14,1.1666666666666667,6.4405,0.5526744817948918,8.493684210526315,3.6995000000000005,0.26425000000000004,,
S044457,matern,24h_prior,none,long_short,3,equal_budget,edge,0.2,robust_0.25c,includes_synthetic_short_yes,3,97,3.5595000000000003,0.0366958762886598,0.13153374699065334,0.2789844973493181,5.329991337972029,0.9993632568374967,0.4750000000000001,-0.005523255813953489,0.1134020618556701,12,14,1.1666666666666667,6.4405,0.5526744817948918,8.493684210526315,3.6995000000000005,0.26425000000000004,,
S044502,matern,24h_prior,none,long_short,3,equal_budget,roi,0.2,robust_0.25c,includes_synthetic_short_yes,4,97,3.5595000000000003,0.0366958762886598,0.13153374699065334,0.2789844973493181,5.329991337972029,0.9993632568374967,0.4750000000000001,-0.005523255813953489,0.1134020618556701,12,14,1.1666666666666667,6.4405,0.5526744817948918,8.493684210526315,3.6995000000000005,0.26425000000000004,,
S044547,matern,24h_prior,none,long_short,3,equal_budget,logit_gap,0.2,robust_0.25c,includes_synthetic_short_yes,4,97,3.5595000000000003,0.0366958762886598,0.13153374699065334,0.2789844973493181,5.329991337972029,0.9993632568374967,0.4750000000000001,-0.005523255813953489,0.1134020618556701,12,14,1.1666666666666667,6.4405,0.5526744817948918,8.493684210526315,3.6995000000000005,0.26425000000000004,,
S044997,matern,24h_prior,none,long_short,5,equal_budget,edge,0.2,robust_0.25c,includes_synthetic_short_yes,3,97,3.5595000000000003,0.0366958762886598,0.13153374699065334,0.2789844973493181,5.329991337972029,0.9993632568374967,0.4750000000000001,-0.005523255813953489,0.1134020618556701,12,14,1.1666666666666667,6.4405,0.5526744817948918,8.493684210526315,3.6995000000000005,0.26425000000000004,,
S045042,matern,24h_prior,none,long_short,5,equal_budget,roi,0.2,robust_0.25c,includes_synthetic_short_yes,4,97,3.5595000000000003,0.0366958762886598,0.13153374699065334,0.2789844973493181,5.329991337972029,0.9993632568374967,0.4750000000000001,-0.005523255813953489,0.1134020618556701,12,14,1.1666666666666667,6.4405,0.5526744817948918,8.493684210526315,3.6995000000000005,0.26425000000000004,,
S045087,matern,24h_prior,none,long_short,5,equal_budget,logit_gap,0.2,robust_0.25c,includes_synthetic_short_yes,4,97,3.5595000000000003,0.0366958762886598,0.13153374699065334,0.2789844973493181,5.329991337972029,0.9993632568374967,0.4750000000000001,-0.005523255813953489,0.1134020618556701,12,14,1.1666666666666667,6.4405,0.5526744817948918,8.493684210526315,3.6995000000000005,0.26425000000000004,,
S045537,matern,24h_prior,none,long_short,11,equal_budget,edge,0.2,robust_0.25c,includes_synthetic_short_yes,3,97,3.5595000000000003,0.0366958762886598,0.13153374699065334,0.2789844973493181,5.329991337972029,0.9993632568374967,0.4750000000000001,-0.005523255813953489,0.1134020618556701,12,14,1.1666666666666667,6.4405,0.5526744817948918,8.493684210526315,3.6995000000000005,0.26425000000000004,,
S045582,matern,24h_prior,none,long_short,11,equal_budget,roi,0.2,robust_0.25c,includes_synthetic_short_yes,4,97,3.5595000000000003,0.0366958762886598,0.13153374699065334,0.2789844973493181,5.329991337972029,0.9993632568374967,0.4750000000000001,-0.005523255813953489,0.1134020618556701,12,14,1.1666666666666667,6.4405,0.5526744817948918,8.493684210526315,3.6995000000000005,0.26425000000000004,,
S045627,matern,24h_prior,none,long_short,11,equal_budget,logit_gap,0.2,robust_0.25c,includes_synthetic_short_yes,4,97,3.5595000000000003,0.0366958762886598,0.13153374699065334,0.2789844973493181,5.329991337972029,0.9993632568374967,0.4750000000000001,-0.005523255813953489,0.1134020618556701,12,14,1.1666666666666667,6.4405,0.5526744817948918,8.493684210526315,3.6995000000000005,0.26425000000000004,,
S070085,matern,event_day_open,none,long_short,11,quarter_kelly,edge,0.07,robust_0.10c,includes_synthetic_short_yes,4,97,1.8496772779262418,0.01906883791676538,0.06860673232565624,0.27794412108495625,5.310114977349965,0.9981184635934235,0.4238018344471115,-0.07903110208868032,0.44329896907216493,92,304,3.3043478260869565,12.428279971406825,0.14882809867348576,1.9829976643243081,4.889677277926242,0.016084464730020533,,
S070130,matern,event_day_open,none,long_short,11,quarter_kelly,roi,0.07,robust_0.10c,includes_synthetic_short_yes,5,97,1.8496772779262418,0.01906883791676538,0.06860673232565624,0.27794412108495625,5.310114977349965,0.9981184635934235,0.42380183444711195,-0.07903110208868032,0.44329896907216493,92,304,3.3043478260869565,12.428279971406825,0.14882809867348576,1.9829976643243081,4.889677277926242,0.016084464730020533,,
S070175,matern,event_day_open,none,long_short,11,quarter_kelly,logit_gap,0.07,robust_0.10c,includes_synthetic_short_yes,5,97,1.8496772779262418,0.01906883791676538,0.06860673232565624,0.27794412108495625,5.310114977349965,0.9981184635934235,0.42380183444711195,-0.07903110208868032,0.44329896907216493,92,304,3.3043478260869565,12.428279971406825,0.14882809867348576,1.9829976643243081,4.889677277926242,0.016084464730020533,,
S051922,matern,12h_prior,none,long_short,2,one_share,roi,0.18,none,includes_synthetic_short_yes,3,97,9.440000000000001,0.09731958762886599,0.350450448125687,0.27769856808390464,5.305423693851945,0.9975393852093604,1.205000000000001,-0.6329999999999999,0.30927835051546393,40,50,1.25,25.56,0.3693270735524257,2.7165196836076,9.940000000000001,0.19880000000000003,,
S069090,matern,event_day_open,none,long_short,3,quarter_kelly,logit_gap,0.05,robust_0.25c,includes_synthetic_short_yes,5,97,1.6189792132792054,0.01669050735339387,0.06010553095977804,0.2776867134667353,5.30519721170893,0.9965307826551956,0.4378620806075255,-0.0873069925435744,0.5463917525773195,92,250,2.717391304347826,9.239878895777295,0.1752164970494465,1.929721459955221,4.118979213279205,0.01647591685311682,,
S049041,matern,12h_prior,none,short_only,1,quarter_kelly,edge,0.15,robust_0.25c,includes_synthetic_short_yes,2,97,1.073612549875057,0.011068170617268629,0.039866350180665984,0.27763190176953717,5.304150035704309,0.9924130027485486,0.19185260815984473,-0.09067834981743775,0.35051546391752575,44,44,1.0,3.815802669277927,0.2813595573269566,2.391049706010991,1.513612549875057,0.034400285224433114,,
S049086,matern,12h_prior,none,short_only,1,quarter_kelly,roi,0.15,robust_0.25c,includes_synthetic_short_yes,3,97,1.073612549875057,0.011068170617268629,0.039866350180665984,0.27763190176953717,5.304150035704309,0.9924130027485486,0.19185260815984473,-0.09067834981743775,0.35051546391752575,44,44,1.0,3.815802669277927,0.2813595573269566,2.391049706010991,1.513612549875057,0.034400285224433114,,
S069089,matern,event_day_open,none,long_short,3,quarter_kelly,logit_gap,0.05,robust_0.10c,includes_synthetic_short_yes,5,97,1.592359164054759,0.016416073856234628,0.05923957546653237,0.27711329338457114,5.29424203642144,0.9963187144984355,0.37442692248469567,-0.0904023228809959,0.5670103092783505,93,261,2.806451612903226,8.771392849135108,0.18154005771292886,1.9397843499203407,4.202359164054759,0.016100992965727045,,
S019975,static,24h_prior,none,short_only,1,quarter_kelly,logit_gap,0.1,none,includes_synthetic_short_yes,2,97,1.164612775504803,0.012006317273245392,0.04333282750700493,0.27707209439089847,5.293454930752506,0.9897629517073637,0.18491494497901173,-0.09998395718967405,0.5773195876288659,71,71,1.0,6.1293313627790775,0.19000649607182604,2.0450037672658246,1.874612775504803,0.026402996838095816,,
S070173,matern,event_day_open,none,long_short,11,quarter_kelly,logit_gap,0.06,robust_0.25c,includes_synthetic_short_yes,5,97,1.8288382850915732,0.018854002939088385,0.06825140025907732,0.27624345973152153,5.277623887813613,0.998033210227721,0.4309714668334703,-0.0767351642416882,0.44329896907216493,92,297,3.2282608695652173,12.51190187397687,0.14616788906371775,1.9764007135212118,4.798838285091573,0.01615770466360799,,
S070083,matern,event_day_open,none,long_short,11,quarter_kelly,edge,0.06,robust_0.25c,includes_synthetic_short_yes,4,97,1.8288382850915732,0.018854002939088385,0.06825140025907733,0.2762434597315215,5.277623887813612,0.998033210227721,0.4309714668334703,-0.0767351642416882,0.44329896907216493,92,297,3.2282608695652173,12.51190187397687,0.14616788906371775,1.9764007135212118,4.798838285091573,0.01615770466360799,,
S070128,matern,event_day_open,none,long_short,11,quarter_kelly,roi,0.06,robust_0.25c,includes_synthetic_short_yes,5,97,1.8288382850915732,0.018854002939088385,0.06825140025907733,0.2762434597315215,5.277623887813612,0.998033210227721,0.4309714668334703,-0.0767351642416882,0.44329896907216493,92,297,3.2282608695652173,12.51190187397687,0.14616788906371775,1.9764007135212118,4.798838285091573,0.01615770466360799,,
S044236,matern,24h_prior,none,long_short,2,quarter_kelly,logit_gap,0.01,none,includes_synthetic_short_yes,4,97,0.4793134272209598,0.0049413755383604105,0.01792775316486341,0.2756271515409421,5.265849336365341,0.9980643322701422,0.07321113426844572,-0.019081116777333734,0.21649484536082475,82,164,2.0,3.572126671032546,0.13418153144116002,4.431398166019163,2.11931342722096,0.012922642848908292,,
S051336,matern,12h_prior,none,long_short,1,one_share,edge,0.15,robust_0.25c,includes_synthetic_short_yes,2,97,7.609999999999999,0.07845360824742267,0.28490619876762935,0.27536644898137075,5.260868620958196,0.9914743259115419,1.205,-0.625,0.35051546391752575,44,44,1.0,26.389999999999997,0.28836680560818495,2.392497712717292,8.049999999999999,0.18295454545454543,,
S051471,matern,12h_prior,none,long_short,1,equal_budget,edge,0.15,robust_0.25c,includes_synthetic_short_yes,2,97,7.609999999999999,0.07845360824742267,0.28490619876762935,0.27536644898137075,5.260868620958196,0.9914743259115419,1.205,-0.625,0.35051546391752575,44,44,1.0,26.389999999999997,0.28836680560818495,2.392497712717292,8.049999999999999,0.18295454545454543,,
S051606,matern,12h_prior,none,long_short,1,edge_weighted,edge,0.15,robust_0.25c,includes_synthetic_short_yes,3,97,7.609999999999999,0.07845360824742267,0.28490619876762935,0.27536644898137075,5.260868620958196,0.9914743259115419,1.205,-0.625,0.35051546391752575,44,44,1.0,26.389999999999997,0.28836680560818495,2.392497712717292,8.049999999999999,0.18295454545454543,,
S051740,matern,12h_prior,none,long_short,1,quarter_kelly,edge,0.15,robust_0.10c,includes_synthetic_short_yes,3,97,1.107850865163247,0.01142114293982729,0.04148034749628042,0.2753386514144182,5.260337549187251,0.9916688500193498,0.19185260815984473,-0.09067834981743775,0.38144329896907214,49,49,1.0,4.172480466762438,0.26551373313506826,2.2793986575683727,1.597850865163247,0.032609201329862184,,
S066292,matern,event_day_open,none,short_only,3,quarter_kelly,edge,0.03,none,includes_synthetic_short_yes,2,97,1.5582510818982527,0.016064444143280954,0.05836029103149082,0.275263263074077,5.258897256967359,0.9978802638448797,0.29053907798242506,-0.06470909697149169,0.44329896907216493,93,197,2.118279569892473,14.44401534218992,0.10788212591734893,1.9841004483348454,3.5282510818982527,0.017909903969026662,,
S066337,matern,event_day_open,none,short_only,3,quarter_kelly,roi,0.03,none,includes_synthetic_short_yes,3,97,1.5582510818982527,0.016064444143280954,0.05836029103149082,0.275263263074077,5.258897256967359,0.9978802638448797,0.29053907798242506,-0.06470909697149169,0.44329896907216493,93,197,2.118279569892473,14.44401534218992,0.10788212591734893,1.9841004483348454,3.5282510818982527,0.017909903969026662,,
S066290,matern,event_day_open,none,short_only,3,quarter_kelly,edge,0.02,robust_0.10c,includes_synthetic_short_yes,3,97,1.5507798850547971,0.01598742149541028,0.058138981294859365,0.27498626806562027,5.25360527476131,0.9978757378571194,0.2852238969627192,-0.06364606076755054,0.44329896907216493,93,199,2.139784946236559,14.470469328389468,0.1071685962536362,1.9826806978506615,3.540779885054797,0.017792863743993956,,
S066335,matern,event_day_open,none,short_only,3,quarter_kelly,roi,0.02,robust_0.10c,includes_synthetic_short_yes,4,97,1.5507798850547971,0.01598742149541028,0.058138981294859365,0.27498626806562027,5.25360527476131,0.9978757378571194,0.2852238969627192,-0.06364606076755054,0.44329896907216493,93,199,2.139784946236559,14.470469328389468,0.1071685962536362,1.9826806978506615,3.540779885054797,0.017792863743993956,,
S065857,matern,event_day_open,none,short_only,2,quarter_kelly,logit_gap,0.08,none,includes_synthetic_short_yes,3,97,1.5434223626138348,0.015911570748596233,0.0579153781027539,0.2747382693481825,5.248867265917341,0.9967970266099749,0.34692958552681596,-0.07809820161450903,0.4639175257731959,92,150,1.6304347826086956,11.248992113915955,0.13720539111272828,1.9087908619980474,3.0434223626138346,0.020289482417425564,,
S051799,matern,12h_prior,none,long_short,1,quarter_kelly,logit_gap,0.02,none,includes_synthetic_short_yes,3,97,0.21321763355503096,0.00219811993355702,0.00800169782038023,0.2747066913672289,5.248263969438316,0.9999990208388968,0.021272559647254857,-0.002402256754283878,0.13402061855670103,88,88,1.0,1.9203604229131663,0.11103000822709212,7.362073453795533,1.093217633555031,0.012422927654034443,,
S023683,static,12h_prior,none,long_short,2,edge_weighted,edge,0.18,none,includes_synthetic_short_yes,3,97,6.866045581884847,0.0707839750709778,0.2577052902497378,0.2746702444578544,5.247567652212421,0.9938936219918141,1.205,-0.602,0.28865979381443296,37,50,1.3513513513513513,20.563378392971913,0.3338967678692088,2.7126652508653315,7.366045581884847,0.14732091163769692,,
S063204,matern,event_day_open,none,long_only,3,one_share,edge,0.08,robust_0.25c,observed_yes_long_only,2,97,9.128,0.09410309278350515,0.3440068278312245,0.2735500727609793,5.226166801992741,0.9997035353260973,1.1840000000000002,-0.2455,0.17525773195876287,67,109,1.626865671641791,7.872,1.1595528455284554,2.917445646465707,10.218,0.09374311926605504,,
S063249,matern,event_day_open,none,long_only,3,one_share,roi,0.08,robust_0.25c,observed_yes_long_only,3,97,9.128,0.09410309278350515,0.3440068278312245,0.2735500727609793,5.226166801992741,0.9997035353260973,1.1840000000000002,-0.2455,0.17525773195876287,67,109,1.626865671641791,7.872,1.1595528455284554,2.917445646465707,10.218,0.09374311926605504,,
S063294,matern,event_day_open,none,long_only,3,one_share,logit_gap,0.08,robust_0.25c,observed_yes_long_only,3,97,9.128,0.09410309278350515,0.3440068278312245,0.2735500727609793,5.226166801992741,0.9997035353260973,1.1840000000000002,-0.2455,0.17525773195876287,67,109,1.626865671641791,7.872,1.1595528455284554,2.917445646465707,10.218,0.09374311926605504,,
S063744,matern,event_day_open,none,long_only,5,one_share,edge,0.08,robust_0.25c,observed_yes_long_only,2,97,9.128,0.09410309278350515,0.3440068278312245,0.2735500727609793,5.226166801992741,0.9997035353260973,1.1840000000000002,-0.2455,0.17525773195876287,67,109,1.626865671641791,7.872,1.1595528455284554,2.917445646465707,10.218,0.09374311926605504,,
S063789,matern,event_day_open,none,long_only,5,one_share,roi,0.08,robust_0.25c,observed_yes_long_only,3,97,9.128,0.09410309278350515,0.3440068278312245,0.2735500727609793,5.226166801992741,0.9997035353260973,1.1840000000000002,-0.2455,0.17525773195876287,67,109,1.626865671641791,7.872,1.1595528455284554,2.917445646465707,10.218,0.09374311926605504,,
S063834,matern,event_day_open,none,long_only,5,one_share,logit_gap,0.08,robust_0.25c,observed_yes_long_only,3,97,9.128,0.09410309278350515,0.3440068278312245,0.2735500727609793,5.226166801992741,0.9997035353260973,1.1840000000000002,-0.2455,0.17525773195876287,67,109,1.626865671641791,7.872,1.1595528455284554,2.917445646465707,10.218,0.09374311926605504,,
S064284,matern,event_day_open,none,long_only,11,one_share,edge,0.08,robust_0.25c,observed_yes_long_only,2,97,9.128,0.09410309278350515,0.3440068278312245,0.2735500727609793,5.226166801992741,0.9997035353260973,1.1840000000000002,-0.2455,0.17525773195876287,67,109,1.626865671641791,7.872,1.1595528455284554,2.917445646465707,10.218,0.09374311926605504,,
S064329,matern,event_day_open,none,long_only,11,one_share,roi,0.08,robust_0.25c,observed_yes_long_only,3,97,9.128,0.09410309278350515,0.3440068278312245,0.2735500727609793,5.226166801992741,0.9997035353260973,1.1840000000000002,-0.2455,0.17525773195876287,67,109,1.626865671641791,7.872,1.1595528455284554,2.917445646465707,10.218,0.09374311926605504,,
S064374,matern,event_day_open,none,long_only,11,one_share,logit_gap,0.08,robust_0.25c,observed_yes_long_only,3,97,9.128,0.09410309278350515,0.3440068278312245,0.2735500727609793,5.226166801992741,0.9997035353260973,1.1840000000000002,-0.2455,0.17525773195876287,67,109,1.626865671641791,7.872,1.1595528455284554,2.917445646465707,10.218,0.09374311926605504,,
S070087,matern,event_day_open,none,long_short,11,quarter_kelly,edge,0.08,none,includes_synthetic_short_yes,3,97,1.8149307924550586,0.01871062672634081,0.06847533468422189,0.27324622526674736,5.220361803766287,0.9976748035623589,0.43984166330482855,-0.08279737484477485,0.44329896907216493,92,303,3.2934782608695654,12.225112763595789,0.1484592271295525,1.9563794757566064,4.844930792455059,0.01598987060216191,,
S070132,matern,event_day_open,none,long_short,11,quarter_kelly,roi,0.08,none,includes_synthetic_short_yes,4,97,1.8149307924550584,0.018710626726340808,0.06847533468422189,0.2732462252667473,5.220361803766286,0.9976748035623589,0.43984166330482855,-0.08279737484477487,0.44329896907216493,92,303,3.2934782608695654,12.225112763595789,0.1484592271295525,1.9563794757566064,4.844930792455059,0.01598987060216191,,
S070177,matern,event_day_open,none,long_short,11,quarter_kelly,logit_gap,0.08,none,includes_synthetic_short_yes,4,97,1.8149307924550584,0.018710626726340808,0.06847533468422189,0.2732462252667473,5.220361803766286,0.9976748035623589,0.43984166330482855,-0.08279737484477487,0.44329896907216493,92,303,3.2934782608695654,12.225112763595789,0.1484592271295525,1.9563794757566064,4.844930792455059,0.01598987060216191,,
S051807,matern,12h_prior,none,long_short,1,quarter_kelly,logit_gap,0.04,robust_0.25c,includes_synthetic_short_yes,4,97,0.46703484967936376,0.004814792264735709,0.017625427725005006,0.27317307357625226,5.218964242681706,0.9965567044991963,0.12134716032325282,-0.02655455236859653,0.21649484536082475,85,85,1.0,2.480941740627058,0.1882490193265565,3.570431024484232,1.3170348496793638,0.015494527643286633,,
S051739,matern,12h_prior,none,long_short,1,quarter_kelly,edge,0.15,none,includes_synthetic_short_yes,2,97,1.136878881187882,0.011720400836988474,0.042932872447396166,0.2729936332899455,5.215536040825383,0.9912032517589432,0.19185260815984473,-0.09067834981743775,0.422680412371134,55,55,1.0,4.633420265130896,0.24536493910201448,2.155044654853352,1.686878881187882,0.03067052511250695,,
S028399,static,event_day_open,none,short_only,3,quarter_kelly,edge,0.04,none,includes_synthetic_short_yes,2,97,1.5641048033816918,0.016124791787440123,0.05909628210875726,0.2728562815130235,5.212911938811812,0.9975753561520441,0.2988164718841493,-0.06688134902773847,0.4536082474226804,93,187,2.010752688172043,14.225967411021166,0.10994716620607087,1.9577050317035711,3.434104803381692,0.018364196809527764,,
S028414,static,event_day_open,none,short_only,3,quarter_kelly,roi,0.04,none,includes_synthetic_short_yes,3,97,1.5641048033816918,0.016124791787440123,0.05909628210875726,0.2728562815130235,5.212911938811812,0.9975753561520441,0.2988164718841493,-0.06688134902773847,0.4536082474226804,93,187,2.010752688172043,14.225967411021166,0.10994716620607087,1.9577050317035711,3.434104803381692,0.018364196809527764,,
