strategy_id,transaction_cost,dates,total_net_pnl,mean_daily_net_pnl,daily_pnl_sd,sharpe,opportunity_annualised_sharpe,probabilistic_sharpe_vs_zero,maximum_drawdown,expected_shortfall_5pct,positive_date_fraction,active_dates,position_count,mean_positions_per_active_date,total_entry_cash,return_on_entry_cash,profit_factor_date_level
S040541,0.0,97,5.660000000000001,0.058350515463917535,0.14428473305391623,0.4044122633689397,7.726285443119731,0.9999999999973397,0.0,0.0,0.14432989690721648,14,14,1.0,8.34,0.6786570743405277,inf
S040541,0.0025,97,5.625,0.05798969072164949,0.14341066795841356,0.40436106704743485,7.725307338770745,0.9999999999973423,0.0,0.0,0.14432989690721648,14,14,1.0,8.375,0.6716417910447762,inf
S040541,0.005,97,5.589999999999999,0.05762886597938143,0.14253671453842667,0.40430892606160906,7.724311186635249,0.999999999997345,0.0,0.0,0.14432989690721648,14,14,1.0,8.41,0.6646848989298453,inf
S040541,0.01,97,5.52,0.056907216494845356,0.1407891510434891,0.4042017163472133,7.722262947917668,0.9999999999973505,0.0,0.0,0.14432989690721648,14,14,1.0,8.48,0.6509433962264151,inf
S040541,0.015,97,5.45,0.05618556701030928,0.13904205972601322,0.40409043940390926,7.720137004900899,0.9999999999973559,0.0,0.0,0.14432989690721648,14,14,1.0,8.55,0.6374269005847953,inf
S040541,0.02,97,5.38,0.0554639175257732,0.13729545861144302,0.4039748880750707,7.717929399863156,0.9999999999973616,0.0,0.0,0.14432989690721648,14,14,1.0,8.62,0.6241299303944317,inf
S040541,0.03,97,5.24,0.05402061855670103,0.13380380377171672,0.403730066215949,7.713252084812093,0.9999999999973732,0.0,0.0,0.14432989690721648,14,14,1.0,8.76,0.5981735159817352,inf
