series,objective,method,block_length,point_total_pnl,total_pnl_lower_95,total_pnl_upper_95,point_sharpe,sharpe_lower_95,sharpe_upper_95,positive_total_fraction,positive_sharpe_fraction,replications
primary_nested_walkforward,robust_sharpe,ordinary_date,,3.6310158781707287,-1.0624500829726449,8.140278306417166,0.1973995089698211,-0.054457331016438584,0.49333384956405435,0.9359,0.9359,10000
primary_nested_walkforward,robust_sharpe,circular_moving_block,3.0,3.6310158781707287,-1.0614109009504316,8.193270548898726,0.1973995089698211,-0.0543687524358442,0.5030906085618101,0.9383,0.9383,10000
primary_nested_walkforward,robust_sharpe,circular_moving_block,5.0,3.6310158781707287,-0.6142915153875927,7.812112274207174,0.1973995089698211,-0.032297689027437036,0.4745143765484904,0.9526,0.9526,10000
primary_nested_walkforward,robust_sharpe,circular_moving_block,7.0,3.6310158781707287,-0.34213591236621066,7.683578855171797,0.1973995089698211,-0.017711328581818283,0.47629059482172653,0.9631,0.9631,10000
