family,strategy,model,comparison,mbb_n_dates,mbb_observed_mean,mbb_observed_total,mbb_ci95_mean_lower,mbb_ci95_mean_upper,mbb_ci95_total_lower,mbb_ci95_total_upper,mbb_p_two_sided,mbb_p_one_sided_positive,mbb_p_one_sided_negative,ordinary_n_dates,ordinary_observed_mean,ordinary_observed_total,ordinary_ci95_mean_lower,ordinary_ci95_mean_upper,ordinary_ci95_total_lower,ordinary_ci95_total_upper,ordinary_p_two_sided,ordinary_p_one_sided_positive,ordinary_p_one_sided_negative,holm_p_two_sided,holm_reject_5pct,dependence_sensitive_5pct
portfolio_profitability,fixed_settlement,raw,fixed_settlement:raw vs 0,61,0.006508196721311491,0.39700000000000096,-0.06935266393442621,0.06988852459016388,-4.230512499999999,4.263199999999997,0.8729127087291271,0.2676732326767323,0.7325267473252675,61,0.006508196721311491,0.39700000000000096,-0.07041106557377048,0.09368954918032786,-4.295075,5.715062499999999,0.8809119088091191,0.42525747425257476,0.5749425057494251,0.8729127087291271,False,False
portfolio_profitability,fixed_settlement,static,fixed_settlement:static vs 0,61,0.03739344262295083,2.2810000000000006,0.004393032786885254,0.08322971311475409,0.26797500000000046,5.0770124999999995,0.0857914208579142,0.06989301069893011,0.9302069793020697,61,0.03739344262295083,2.2810000000000006,-0.00905840163934426,0.09741127049180327,-0.5525624999999998,5.9420874999999995,0.12468753124687532,0.0776922307769223,0.9224077592240776,0.31596840315968405,False,False
portfolio_profitability,fixed_settlement,rbf,fixed_settlement:rbf vs 0,61,0.03739344262295083,2.2810000000000006,0.0043032786885246,0.08301680327868853,0.2625000000000006,5.064025,0.08189181081891811,0.06519348065193481,0.934906509349065,61,0.03739344262295083,2.2810000000000006,-0.00906598360655737,0.09533114754098355,-0.5530249999999995,5.815199999999997,0.12238776122387761,0.07439256074392561,0.9257074292570743,0.31596840315968405,False,False
portfolio_profitability,fixed_settlement,matern32,fixed_settlement:matern32 vs 0,61,0.040180327868852464,2.4510000000000005,0.007557172131147541,0.08605758196721311,0.4609875,5.2495125,0.07899210078992101,0.06369363063693631,0.9364063593640636,61,0.040180327868852464,2.4510000000000005,-0.006271311475409836,0.10050061475409836,-0.38255,6.1305375,0.12498750124987501,0.07929207079292071,0.9208079192080791,0.31596840315968405,False,False
portfolio_profitability,taec11,raw,taec11:raw vs 0,61,-0.10263934426229507,-6.260999999999999,-0.16004139344262294,-0.05421864754098365,-9.762525,-3.3073375000000027,9.999000099990002e-05,1.0,9.999000099990002e-05,61,-0.10263934426229507,-6.260999999999999,-0.15404979508196717,-0.048809016393442664,-9.397037499999998,-2.9773500000000026,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0007999200079992001,True,False
portfolio_profitability,taec11,static,taec11:static vs 0,61,-0.08769672131147539,-5.349499999999999,-0.13759897540983604,0.002083401639344246,-8.393537499999999,0.127087499999999,0.0292970702929707,0.9995000499950005,0.0005999400059994001,61,-0.08769672131147539,-5.349499999999999,-0.15407602459016398,-0.01911372950819674,-9.398637500000003,-1.1659375000000012,0.009599040095990401,0.9959004099590041,0.004199580041995801,0.1464853514648535,False,False
portfolio_profitability,taec11,rbf,taec11:rbf vs 0,61,-0.09890983606557377,-6.0335,-0.1452405737704918,-0.014933401639344281,-8.859675,-0.9109375000000012,0.008899110088991101,0.9999000099990001,0.00019998000199980003,61,-0.09890983606557377,-6.0335,-0.1638862704918033,-0.03264487704918038,-9.9970625,-1.991337500000003,0.0023997600239976003,0.9989001099890011,0.0011998800119988001,0.06229377062293771,False,False
portfolio_profitability,taec11,matern32,taec11:matern32 vs 0,61,-0.08778688524590163,-5.3549999999999995,-0.1363454918032787,-0.007163729508196724,-8.317075,-0.43698750000000014,0.0163983601639836,0.9998000199980002,0.00029997000299970003,61,-0.08778688524590163,-5.3549999999999995,-0.15036905737704917,-0.023803073770491796,-9.1725125,-1.4519874999999995,0.006199380061993801,0.9974002599740026,0.0026997300269973002,0.0983901609839016,False,False
