family,model,comparison,mbb_n_dates,mbb_observed_mean,mbb_observed_total,mbb_ci95_mean_lower,mbb_ci95_mean_upper,mbb_ci95_total_lower,mbb_ci95_total_upper,mbb_p_two_sided,mbb_p_one_sided_positive,mbb_p_one_sided_negative,ordinary_n_dates,ordinary_observed_mean,ordinary_observed_total,ordinary_ci95_mean_lower,ordinary_ci95_mean_upper,ordinary_ci95_total_lower,ordinary_ci95_total_upper,ordinary_p_two_sided,ordinary_p_one_sided_positive,ordinary_p_one_sided_negative,holm_p_two_sided,holm_reject_5pct,dependence_sensitive_5pct
market_convergence,raw,TAEC signed pre-cost convergence (raw) vs 0,61,0.01703278688524591,1.0390000000000004,-0.036853278688524574,0.07091885245901638,-2.248049999999999,4.3260499999999995,0.545045495450455,0.204979502049795,0.7953204679532047,61,0.01703278688524591,1.0390000000000004,-0.035845491803278645,0.06991106557377047,-2.1865749999999973,4.264574999999999,0.5365463453654634,0.26217378262173785,0.738026197380262,1.0,False,False
market_convergence,static,TAEC signed pre-cost convergence (static) vs 0,61,0.03689344262295082,2.2505,-0.04208606557377039,0.11587295081967203,-2.567249999999994,7.068249999999994,0.34836516348365165,0.2906709329067093,0.7094290570942906,61,0.03689344262295082,2.2505,-0.03297622950819668,0.10676311475409833,-2.0115499999999975,6.512549999999998,0.2927707229277072,0.1454854514548545,0.8546145385461453,1.0,False,False
market_convergence,rbf,TAEC signed pre-cost convergence (rbf) vs 0,61,0.027975409836065578,1.7065000000000001,-0.04741598360655725,0.10336680327868841,-2.8923749999999924,6.3053749999999935,0.45625437456254375,0.3795620437956204,0.6205379462053795,61,0.027975409836065578,1.7065000000000001,-0.0379840163934426,0.09393483606557376,-2.317024999999999,5.7300249999999995,0.41085891410858916,0.20117988201179882,0.799020097990201,1.0,False,False
market_convergence,matern32,TAEC signed pre-cost convergence (matern32) vs 0,61,0.03778688524590164,2.305,-0.03582131147540979,0.11139508196721307,-2.185099999999997,6.795099999999997,0.30926907309269075,0.25817418258174185,0.7419258074192581,61,0.03778688524590164,2.305,-0.026732377049180286,0.10230614754098356,-1.6306749999999974,6.240674999999998,0.24797520247975202,0.12398760123987601,0.8762123787621238,1.0,False,False
