sample_period,decision_rule,threshold,transaction_cost_per_share,dates,trade_count,trade_frequency,winning_trades,losing_trades,win_rate,total_gross_pnl,total_transaction_cost,total_net_pnl,mean_date_net_pnl,standard_deviation_date_net_pnl,standard_error_date_net_pnl,mean_trade_net_pnl,median_trade_net_pnl,total_capital_committed,return_on_committed_capital,maximum_drawdown,mean_traded_value_gap,mean_entry_price,mean_gp_probability
weather_plus_market_training,24h_prior,0.08,0.01,55,39,0.7090909090909091,9,30,0.23076923076923078,4.47,0.39,4.08,0.07418181818181818,0.33695564280607504,0.045435089607213826,0.1046153846153846,-0.065,4.92,0.8292682926829269,1.2229999999999999,0.13716471934319527,0.11615384615384618,0.25331856549704146
weather_plus_market_training,24h_prior,0.09,0.01,55,35,0.6363636363636364,9,26,0.2571428571428571,4.831499999999999,0.3500000000000001,4.4815,0.08148181818181817,0.3338178556854183,0.04501199047817668,0.12804285714285712,-0.057,4.5185,0.9918114418501713,1.1429999999999998,0.1432984708462011,0.1191,0.26239847084620116
weather_plus_market_training,24h_prior,0.1,0.01,55,31,0.5636363636363636,9,22,0.2903225806451613,5.091499999999999,0.31000000000000005,4.7815,0.08693636363636364,0.33171138803106365,0.04472795443760685,0.15424193548387097,-0.055,4.2185,1.1334597605784047,1.0949999999999998,0.1494999346760312,0.12608064516129033,0.2755805798373214
weather_plus_market_training,24h_prior,0.11,0.01,55,27,0.4909090909090909,8,19,0.2962962962962963,4.7105,0.27,4.4405,0.08073636363636363,0.31264337236351,0.04215682372950452,0.164462962962963,-0.055,3.5595000000000003,1.2475066722854333,0.7049999999999992,0.15625532963523264,0.12183333333333334,0.278088662968566
weather_plus_market_training,24h_prior,0.12,0.01,55,26,0.4727272727272727,8,18,0.3076923076923077,4.8004999999999995,0.26,4.5405,0.08255454545454545,0.31186263406386555,0.04205154899865651,0.17463461538461542,-0.051250000000000004,3.4595000000000002,1.3124729007081946,0.6049999999999995,0.15802983462466638,0.12305769230769231,0.2810875269323587
weather_plus_market_training,24h_prior,0.13,0.01,55,19,0.34545454545454546,5,14,0.2631578947368421,2.8579999999999997,0.19,2.6679999999999997,0.048509090909090904,0.2624474107975605,0.03538840165270986,0.14042105263157895,-0.055,2.332,1.144082332761578,0.605,0.16990626882357746,0.11273684210526315,0.28264311092884065
weather_plus_market_training,24h_prior,0.14,0.01,55,15,0.2727272727272727,4,11,0.26666666666666666,2.0675,0.15,1.9175,0.03486363636363636,0.23077015690913183,0.031117041609751494,0.12783333333333333,-0.055,2.0825,0.9207683073229291,0.6755,0.17914378606986064,0.12883333333333336,0.307977119403194
weather_plus_market_training,24h_prior,0.15,0.01,55,12,0.21818181818181817,2,10,0.16666666666666666,0.8374999999999999,0.12,0.7175000000000001,0.013045454545454548,0.18990268640287933,0.02560647301084429,0.05979166666666665,-0.06775,1.2824999999999998,0.5594541910331386,0.8765000000000003,0.18724806443356565,0.096875,0.28412306443356566
weather_plus_market_training,24h_prior,0.16,0.01,55,6,0.10909090909090909,1,5,0.16666666666666666,0.29550000000000004,0.060000000000000005,0.2355,0.004281818181818182,0.1419574715799551,0.019141541562967067,0.03925,-0.047,0.7645,0.3080444735120994,0.687,0.21895102274318154,0.11741666666666667,0.33636768940984824
weather_plus_market_training,24h_prior,0.17,0.01,55,6,0.10909090909090909,1,5,0.16666666666666666,0.29550000000000004,0.060000000000000005,0.2355,0.004281818181818182,0.1419574715799551,0.019141541562967067,0.03925,-0.047,0.7645,0.3080444735120994,0.687,0.21895102274318154,0.11741666666666667,0.33636768940984824
weather_plus_market_training,24h_prior,0.18,0.01,55,5,0.09090909090909091,0,5,0.0,-0.637,0.05,-0.687,-0.012490909090909092,0.06520973931101169,0.00879287945494959,-0.13740000000000002,-0.0475,0.687,-1.0,0.687,0.2281810560731124,0.1274,0.3555810560731124
weather_plus_market_training,24h_prior,0.19,0.01,55,5,0.09090909090909091,0,5,0.0,-0.637,0.05,-0.687,-0.012490909090909092,0.06520973931101169,0.00879287945494959,-0.13740000000000002,-0.0475,0.687,-1.0,0.687,0.2281810560731124,0.1274,0.3555810560731124
weather_plus_market_training,24h_prior,0.2,0.01,55,4,0.07272727272727272,0,4,0.0,-0.6125,0.04,-0.6525000000000001,-0.011863636363636364,0.06516002058646303,0.00878617538349908,-0.16312500000000002,-0.0655,0.6525000000000001,-1.0,0.6525000000000001,0.2361673189195133,0.153125,0.3892923189195133
weather_plus_market_training,24h_prior,0.21,0.01,55,2,0.03636363636363636,0,2,0.0,-0.5385,0.02,-0.5585,-0.010154545454545454,0.06482539745255832,0.008741054809327964,-0.27925,-0.27925,0.5585,-1.0,0.5585,0.26490101564859403,0.26925,0.534151015648594
weather_plus_market_training,24h_prior,0.22,0.01,55,2,0.03636363636363636,0,2,0.0,-0.5385,0.02,-0.5585,-0.010154545454545454,0.06482539745255832,0.008741054809327964,-0.27925,-0.27925,0.5585,-1.0,0.5585,0.26490101564859403,0.26925,0.534151015648594
weather_plus_market_training,24h_prior,0.23,0.01,55,2,0.03636363636363636,0,2,0.0,-0.5385,0.02,-0.5585,-0.010154545454545454,0.06482539745255832,0.008741054809327964,-0.27925,-0.27925,0.5585,-1.0,0.5585,0.26490101564859403,0.26925,0.534151015648594
weather_plus_market_training,24h_prior,0.24,0.01,55,2,0.03636363636363636,0,2,0.0,-0.5385,0.02,-0.5585,-0.010154545454545454,0.06482539745255832,0.008741054809327964,-0.27925,-0.27925,0.5585,-1.0,0.5585,0.26490101564859403,0.26925,0.534151015648594
weather_plus_market_training,24h_prior,0.25,0.01,55,1,0.01818181818181818,0,1,0.0,-0.465,0.01,-0.47500000000000003,-0.008636363636363636,0.06404898693400801,0.008636363636363638,-0.47500000000000003,-0.47500000000000003,0.47500000000000003,-1.0,0.47500000000000003,0.28289457259384726,0.465,0.7478945725938473
weather_plus_market_training,6h_prior,0.0,0.01,58,58,1.0,9,49,0.15517241379310345,4.0085,0.5800000000000001,3.4285,0.059112068965517246,0.33008091835003456,0.043341747943604375,0.059112068965517246,-0.05,5.5715,0.615363905590954,1.0430000000000001,0.1459348875748882,0.0860603448275862,0.23199523240247438
weather_plus_market_training,6h_prior,0.01,0.01,58,58,1.0,9,49,0.15517241379310345,4.0085,0.5800000000000001,3.4285,0.059112068965517246,0.33008091835003456,0.043341747943604375,0.059112068965517246,-0.05,5.5715,0.615363905590954,1.0430000000000001,0.1459348875748882,0.0860603448275862,0.23199523240247438
weather_plus_market_training,6h_prior,0.02,0.01,58,58,1.0,9,49,0.15517241379310345,4.0085,0.5800000000000001,3.4285,0.059112068965517246,0.33008091835003456,0.043341747943604375,0.059112068965517246,-0.05,5.5715,0.615363905590954,1.0430000000000001,0.1459348875748882,0.0860603448275862,0.23199523240247438
weather_plus_market_training,6h_prior,0.03,0.01,58,57,0.9827586206896551,9,48,0.15789473684210525,4.0489999999999995,0.5700000000000001,3.4789999999999996,0.05998275862068965,0.32985323644350756,0.04331185184463161,0.06103508771929825,-0.05,5.521,0.6301394674877739,1.0430000000000001,0.14811333519070038,0.08685964912280703,0.2349729843135074
weather_plus_market_training,6h_prior,0.04,0.01,58,56,0.9655172413793104,9,47,0.16071428571428573,4.0889999999999995,0.56,3.5289999999999995,0.060844827586206886,0.3296260135857391,0.043282016021713846,0.06301785714285715,-0.04975,5.471,0.6450374702979345,0.993,0.15010981537217954,0.08769642857142856,0.23780624394360814
weather_plus_market_training,6h_prior,0.05,0.01,58,56,0.9655172413793104,9,47,0.16071428571428573,4.0889999999999995,0.56,3.5289999999999995,0.060844827586206886,0.3296260135857391,0.043282016021713846,0.06301785714285715,-0.04975,5.471,0.6450374702979345,0.993,0.15010981537217954,0.08769642857142856,0.23780624394360814
weather_plus_market_training,6h_prior,0.06,0.01,58,56,0.9655172413793104,9,47,0.16071428571428573,4.0889999999999995,0.56,3.5289999999999995,0.060844827586206886,0.3296260135857391,0.043282016021713846,0.06301785714285715,-0.04975,5.471,0.6450374702979345,0.993,0.15010981537217954,0.08769642857142856,0.23780624394360814
weather_plus_market_training,6h_prior,0.07,0.01,58,54,0.9310344827586207,9,45,0.16666666666666666,4.260999999999999,0.54,3.7209999999999996,0.0641551724137931,0.3284367172736303,0.04312585376535761,0.06890740740740742,-0.0475,5.279,0.704868346277704,0.9299999999999999,0.15327186015457867,0.08775925925925926,0.24103111941383787
weather_plus_market_training,6h_prior,0.08,0.01,58,52,0.896551724137931,8,44,0.15384615384615385,3.526,0.52,3.0059999999999993,0.05182758620689654,0.3125007024795492,0.04103335250874706,0.05780769230769231,-0.0475,4.994,0.6019223067681216,0.9299999999999999,0.15619005233599545,0.08603846153846156,0.2422285138744569
weather_plus_market_training,6h_prior,0.09,0.01,58,51,0.8793103448275862,8,43,0.1568627450980392,3.831,0.51,3.3209999999999997,0.05725862068965517,0.3087281243245282,0.040537988728526736,0.06511764705882353,-0.0455,4.678999999999999,0.7097670442402223,0.9299999999999999,0.15756847146122274,0.0817450980392157,0.2393135695004384
weather_plus_market_training,6h_prior,0.1,0.01,58,47,0.8103448275862069,6,41,0.1276595744680851,2.1350000000000007,0.4700000000000001,1.6649999999999998,0.028706896551724134,0.2636217724296906,0.03461523456190022,0.035425531914893615,-0.0455,4.335,0.3840830449826989,0.795,0.16302254123555499,0.0822340425531915,0.24525658378874646
weather_plus_market_training,6h_prior,0.11,0.01,58,42,0.7241379310344828,5,37,0.11904761904761904,1.5595,0.42000000000000004,1.1394999999999997,0.019646551724137925,0.2335788872455046,0.030670410475550552,0.02713095238095238,-0.04525,3.8605,0.2951690195570521,0.7349999999999999,0.16977509518669032,0.08191666666666665,0.251691761853357
weather_plus_market_training,6h_prior,0.12,0.01,58,34,0.5862068965517241,4,30,0.11764705882352941,1.5704999999999998,0.33999999999999997,1.2305,0.02121551724137931,0.23031428016892005,0.03024174656563563,0.036191176470588234,-0.0475,2.7695000000000003,0.4443040259974724,0.6509999999999998,0.18253733931598115,0.07145588235294117,0.2539932216689223
weather_plus_market_training,6h_prior,0.13,0.01,58,29,0.5,3,26,0.10344827586206896,0.8689999999999999,0.29000000000000004,0.5789999999999997,0.00998275862068965,0.19098771351860183,0.025077915382162218,0.019965517241379308,-0.0495,2.4210000000000003,0.23915737298636913,0.8280000000000001,0.19252625572405863,0.07348275862068966,0.26600901434474833
weather_plus_market_training,6h_prior,0.14,0.01,58,22,0.3793103448275862,3,19,0.13636363636363635,1.268,0.22000000000000003,1.0479999999999998,0.018068965517241378,0.18857185908164448,0.024760698153737014,0.04763636363636363,-0.044750000000000005,1.952,0.5368852459016392,0.5490000000000002,0.2110963777957685,0.07872727272727273,0.2898236505230412
weather_plus_market_training,6h_prior,0.15,0.01,58,21,0.3620689655172414,3,18,0.14285714285714285,1.393,0.21000000000000002,1.1829999999999998,0.02039655172413793,0.18747934994171336,0.024617244675706015,0.056333333333333326,-0.044500000000000005,1.8170000000000002,0.6510731975784259,0.5435000000000001,0.21404905392969983,0.07652380952380952,0.29057286345350936
weather_plus_market_training,6h_prior,0.16,0.01,58,18,0.3103448275862069,2,16,0.1111111111111111,0.623,0.18000000000000002,0.4429999999999999,0.007637931034482757,0.14575182563640846,0.019138152307109055,0.024611111111111108,-0.043250000000000004,1.557,0.28452151573538853,0.454,0.22371700258164695,0.07650000000000001,0.30021700258164696
weather_plus_market_training,6h_prior,0.17,0.01,58,18,0.3103448275862069,2,16,0.1111111111111111,0.623,0.18000000000000002,0.4429999999999999,0.007637931034482757,0.14575182563640846,0.019138152307109055,0.024611111111111108,-0.043250000000000004,1.557,0.28452151573538853,0.454,0.22371700258164695,0.07650000000000001,0.30021700258164696
weather_plus_market_training,6h_prior,0.18,0.01,58,14,0.2413793103448276,2,12,0.14285714285714285,0.8034999999999999,0.14,0.6634999999999999,0.011439655172413792,0.1447347870255026,0.0190046085950304,0.047392857142857125,-0.041,1.3365,0.49644594089038524,0.3400000000000001,0.23770485487327275,0.0854642857142857,0.32316914058755847
weather_plus_market_training,6h_prior,0.19,0.01,58,9,0.15517241379310345,1,8,0.1111111111111111,0.021000000000000046,0.09,-0.06899999999999998,-0.0011896551724137926,0.07783303247168687,0.010219977852512156,-0.007666666666666667,-0.04,1.069,-0.06454630495790456,0.33999999999999997,0.2665004889579683,0.10877777777777778,0.375278266735746
weather_plus_market_training,6h_prior,0.2,0.01,58,7,0.1206896551724138,1,6,0.14285714285714285,0.08150000000000004,0.06999999999999999,0.011500000000000045,0.0001982758620689663,0.07746979828357635,0.010172282866978667,0.0016428571428571414,-0.04,0.9885,0.011633788568538235,0.33999999999999997,0.2866542962880915,0.13121428571428573,0.41786858200237725
weather_plus_market_training,6h_prior,0.21,0.01,58,7,0.1206896551724138,1,6,0.14285714285714285,0.08150000000000004,0.06999999999999999,0.011500000000000045,0.0001982758620689663,0.07746979828357635,0.010172282866978667,0.0016428571428571414,-0.04,0.9885,0.011633788568538235,0.33999999999999997,0.2866542962880915,0.13121428571428573,0.41786858200237725
weather_plus_market_training,6h_prior,0.22,0.01,58,6,0.10344827586206896,1,5,0.16666666666666666,0.11150000000000004,0.06,0.051500000000000046,0.0008879310344827594,0.07728348607694717,0.010147818875727965,0.008583333333333332,-0.03875,0.9485,0.054296257248286815,0.3,0.2981687022814488,0.14808333333333334,0.44625203561478216
weather_plus_market_training,6h_prior,0.23,0.01,58,5,0.08620689655172414,1,4,0.2,0.137,0.05,0.08700000000000002,0.0015000000000000005,0.07713067062380043,0.010127753223689424,0.017400000000000006,-0.042,0.913,0.09529025191675797,0.3,0.3121337838978433,0.1726,0.4847337838978433
weather_plus_market_training,6h_prior,0.24,0.01,58,5,0.08620689655172414,1,4,0.2,0.137,0.05,0.08700000000000002,0.0015000000000000005,0.07713067062380043,0.010127753223689424,0.017400000000000006,-0.042,0.913,0.09529025191675797,0.3,0.3121337838978433,0.1726,0.4847337838978433
weather_plus_market_training,6h_prior,0.25,0.01,58,5,0.08620689655172414,1,4,0.2,0.137,0.05,0.08700000000000002,0.0015000000000000005,0.07713067062380043,0.010127753223689424,0.017400000000000006,-0.042,0.913,0.09529025191675797,0.3,0.3121337838978433,0.1726,0.4847337838978433
weather_plus_market_training,event_day_open,0.0,0.01,63,63,1.0,11,52,0.1746031746031746,5.8965,0.6300000000000001,5.2665,0.0835952380952381,0.3471384154672133,0.04373532942110781,0.0835952380952381,-0.044500000000000005,5.7335,0.9185488793930409,0.8759999999999999,0.14677104664396845,0.08100793650793651,0.2277789831519049
weather_plus_market_training,event_day_open,0.01,0.01,63,63,1.0,11,52,0.1746031746031746,5.8965,0.6300000000000001,5.2665,0.0835952380952381,0.3471384154672133,0.04373532942110781,0.0835952380952381,-0.044500000000000005,5.7335,0.9185488793930409,0.8759999999999999,0.14677104664396845,0.08100793650793651,0.2277789831519049
weather_plus_market_training,event_day_open,0.02,0.01,63,63,1.0,11,52,0.1746031746031746,5.8965,0.6300000000000001,5.2665,0.0835952380952381,0.3471384154672133,0.04373532942110781,0.0835952380952381,-0.044500000000000005,5.7335,0.9185488793930409,0.8759999999999999,0.14677104664396845,0.08100793650793651,0.2277789831519049
weather_plus_market_training,event_day_open,0.03,0.01,63,62,0.9841269841269841,11,51,0.1774193548387097,5.909999999999999,0.6200000000000001,5.29,0.08396825396825397,0.3470340909280485,0.04372218576461869,0.0853225806451613,-0.044750000000000005,5.71,0.9264448336252189,0.8759999999999999,0.1486921411064655,0.0820967741935484,0.23078891530001386
weather_plus_market_training,event_day_open,0.04,0.01,63,62,0.9841269841269841,11,51,0.1774193548387097,5.909999999999999,0.6200000000000001,5.29,0.08396825396825397,0.3470340909280485,0.04372218576461869,0.0853225806451613,-0.044750000000000005,5.71,0.9264448336252189,0.8759999999999999,0.1486921411064655,0.0820967741935484,0.23078891530001386
weather_plus_market_training,event_day_open,0.05,0.01,63,62,0.9841269841269841,11,51,0.1774193548387097,5.909999999999999,0.6200000000000001,5.29,0.08396825396825397,0.3470340909280485,0.04372218576461869,0.0853225806451613,-0.044750000000000005,5.71,0.9264448336252189,0.8759999999999999,0.1486921411064655,0.0820967741935484,0.23078891530001386
weather_plus_market_training,event_day_open,0.06,0.01,63,62,0.9841269841269841,11,51,0.1774193548387097,5.909999999999999,0.6200000000000001,5.29,0.08396825396825397,0.3470340909280485,0.04372218576461869,0.0853225806451613,-0.044750000000000005,5.71,0.9264448336252189,0.8759999999999999,0.1486921411064655,0.0820967741935484,0.23078891530001386
weather_plus_market_training,event_day_open,0.07,0.01,63,60,0.9523809523809523,11,49,0.18333333333333332,6.0009999999999994,0.6000000000000001,5.401000000000001,0.08573015873015874,0.3464485115750319,0.0436484097007627,0.09001666666666666,-0.044500000000000005,5.599,0.9646365422396858,0.8109999999999999,0.15150801792074992,0.08331666666666668,0.23482468458741654
