scope,dates,rows,metric,point_estimate,bootstrap_method,block_length_days,bootstrap_lower_95,bootstrap_upper_95,bootstrap_replications,seed,bootstrap_unit
6h_prior,730,730,prob_residual_above_1c,0.5863013698630137,circular_moving_block,5.0,0.5342465753424658,0.6397260273972603,10000,20263931,settlement_date
6h_prior,730,730,prob_residual_above_1.5c,0.4671232876712329,circular_moving_block,5.0,0.41506849315068495,0.5205479452054794,10000,20263931,settlement_date
6h_prior,730,730,prob_residual_above_2c,0.33972602739726027,circular_moving_block,5.0,0.29178082191780824,0.38904109589041097,10000,20263931,settlement_date
6h_prior,730,730,prob_absolute_residual_above_0.5c,0.7958904109589041,circular_moving_block,5.0,0.7602739726027398,0.8315068493150685,10000,20263931,settlement_date
6h_prior,730,730,prob_absolute_residual_above_1c,0.6273972602739726,circular_moving_block,5.0,0.5780821917808219,0.6767123287671233,10000,20263931,settlement_date
6h_prior,730,730,prob_absolute_residual_above_1.5c,0.4904109589041096,circular_moving_block,5.0,0.4397260273972603,0.5424657534246575,10000,20263931,settlement_date
6h_prior,730,730,prob_absolute_residual_above_2c,0.3493150684931507,circular_moving_block,5.0,0.3013698630136986,0.39863013698630134,10000,20263931,settlement_date
6h_prior,730,730,mean_residual_c,1.4335616438356165,circular_moving_block,7.0,1.250818493150685,1.6172602739726025,10000,20264031,settlement_date
6h_prior,730,730,median_residual_c,1.5,circular_moving_block,7.0,1.1999999999999993,1.6000000000000014,10000,20264031,settlement_date
6h_prior,730,730,mean_absolute_error_c,1.6784931506849314,circular_moving_block,7.0,1.536708904109589,1.8256164383561642,10000,20264031,settlement_date
6h_prior,730,730,root_mean_squared_error_c,2.0538403720768086,circular_moving_block,7.0,1.9027806797068472,2.2061559266293487,10000,20264031,settlement_date
6h_prior,730,730,underforecast_rate,0.8315068493150685,circular_moving_block,7.0,0.7945205479452054,0.8671232876712329,10000,20264031,settlement_date
6h_prior,730,730,prob_residual_above_0.5c,0.7150684931506849,circular_moving_block,7.0,0.6671232876712329,0.7616438356164383,10000,20264031,settlement_date
6h_prior,730,730,prob_residual_above_1c,0.5863013698630137,circular_moving_block,7.0,0.5287671232876713,0.6424657534246575,10000,20264031,settlement_date
6h_prior,730,730,prob_residual_above_1.5c,0.4671232876712329,circular_moving_block,7.0,0.4095890410958904,0.5246575342465754,10000,20264031,settlement_date
6h_prior,730,730,prob_residual_above_2c,0.33972602739726027,circular_moving_block,7.0,0.2876712328767123,0.3917808219178082,10000,20264031,settlement_date
6h_prior,730,730,prob_absolute_residual_above_0.5c,0.7958904109589041,circular_moving_block,7.0,0.7589041095890411,0.8315068493150685,10000,20264031,settlement_date
6h_prior,730,730,prob_absolute_residual_above_1c,0.6273972602739726,circular_moving_block,7.0,0.5739726027397261,0.6794520547945205,10000,20264031,settlement_date
6h_prior,730,730,prob_absolute_residual_above_1.5c,0.4904109589041096,circular_moving_block,7.0,0.43561643835616437,0.5452054794520548,10000,20264031,settlement_date
6h_prior,730,730,prob_absolute_residual_above_2c,0.3493150684931507,circular_moving_block,7.0,0.29726027397260274,0.40136986301369865,10000,20264031,settlement_date
event_day_open,730,730,mean_residual_c,1.417945205479452,ordinary_date,,1.3171198630136984,1.5176712328767124,10000,20264731,settlement_date
event_day_open,730,730,median_residual_c,1.3999999999999986,ordinary_date,,1.2999999999999972,1.5,10000,20264731,settlement_date
event_day_open,730,730,mean_absolute_error_c,1.6316438356164382,ordinary_date,,1.551232876712329,1.7142465753424658,10000,20264731,settlement_date
event_day_open,730,730,root_mean_squared_error_c,1.9868161354701104,ordinary_date,,1.9022213942612936,2.0704313460971626,10000,20264731,settlement_date
event_day_open,730,730,underforecast_rate,0.8342465753424657,ordinary_date,,0.8068493150684931,0.8602739726027397,10000,20264731,settlement_date
event_day_open,730,730,prob_residual_above_0.5c,0.7246575342465753,ordinary_date,,0.6917808219178082,0.7561643835616438,10000,20264731,settlement_date
event_day_open,730,730,prob_residual_above_1c,0.5863013698630137,ordinary_date,,0.5506506849315072,0.6205479452054794,10000,20264731,settlement_date
event_day_open,730,730,prob_residual_above_1.5c,0.4534246575342466,ordinary_date,,0.4178082191780822,0.48904109589041095,10000,20264731,settlement_date
event_day_open,730,730,prob_residual_above_2c,0.33013698630136984,ordinary_date,,0.29726027397260274,0.36304794520547895,10000,20264731,settlement_date
event_day_open,730,730,prob_absolute_residual_above_0.5c,0.8027397260273973,ordinary_date,,0.7726027397260274,0.8301369863013699,10000,20264731,settlement_date
event_day_open,730,730,prob_absolute_residual_above_1c,0.6219178082191781,ordinary_date,,0.5863013698630137,0.6561643835616439,10000,20264731,settlement_date
event_day_open,730,730,prob_absolute_residual_above_1.5c,0.4671232876712329,ordinary_date,,0.4315068493150685,0.5041095890410959,10000,20264731,settlement_date
event_day_open,730,730,prob_absolute_residual_above_2c,0.336986301369863,ordinary_date,,0.3041095890410959,0.37123287671232874,10000,20264731,settlement_date
event_day_open,730,730,mean_residual_c,1.417945205479452,circular_moving_block,3.0,1.285068493150685,1.5513767123287672,10000,20264831,settlement_date
event_day_open,730,730,median_residual_c,1.3999999999999986,circular_moving_block,3.0,1.1999999999999993,1.5499999999999972,10000,20264831,settlement_date
event_day_open,730,730,mean_absolute_error_c,1.6316438356164382,circular_moving_block,3.0,1.522873287671233,1.7430136986301368,10000,20264831,settlement_date
event_day_open,730,730,root_mean_squared_error_c,1.9868161354701104,circular_moving_block,3.0,1.8725470712781358,2.0994104682966905,10000,20264831,settlement_date
event_day_open,730,730,underforecast_rate,0.8342465753424657,circular_moving_block,3.0,0.8027397260273973,0.8643835616438356,10000,20264831,settlement_date
event_day_open,730,730,prob_residual_above_0.5c,0.7246575342465753,circular_moving_block,3.0,0.6863013698630137,0.7616438356164383,10000,20264831,settlement_date
event_day_open,730,730,prob_residual_above_1c,0.5863013698630137,circular_moving_block,3.0,0.541095890410959,0.6301369863013698,10000,20264831,settlement_date
event_day_open,730,730,prob_residual_above_1.5c,0.4534246575342466,circular_moving_block,3.0,0.40684931506849314,0.5,10000,20264831,settlement_date
event_day_open,730,730,prob_residual_above_2c,0.33013698630136984,circular_moving_block,3.0,0.2863013698630137,0.37397260273972605,10000,20264831,settlement_date
event_day_open,730,730,prob_absolute_residual_above_0.5c,0.8027397260273973,circular_moving_block,3.0,0.7698630136986301,0.8342465753424657,10000,20264831,settlement_date
event_day_open,730,730,prob_absolute_residual_above_1c,0.6219178082191781,circular_moving_block,3.0,0.5780821917808219,0.6643835616438356,10000,20264831,settlement_date
event_day_open,730,730,prob_absolute_residual_above_1.5c,0.4671232876712329,circular_moving_block,3.0,0.42054794520547945,0.5123287671232877,10000,20264831,settlement_date
event_day_open,730,730,prob_absolute_residual_above_2c,0.336986301369863,circular_moving_block,3.0,0.29315068493150687,0.38082191780821917,10000,20264831,settlement_date
event_day_open,730,730,mean_residual_c,1.417945205479452,circular_moving_block,5.0,1.2662979452054792,1.5737020547945209,10000,20264931,settlement_date
event_day_open,730,730,median_residual_c,1.3999999999999986,circular_moving_block,5.0,1.1999999999999993,1.599999999999998,10000,20264931,settlement_date
event_day_open,730,730,mean_absolute_error_c,1.6316438356164382,circular_moving_block,5.0,1.5068424657534247,1.762602739726027,10000,20264931,settlement_date
event_day_open,730,730,root_mean_squared_error_c,1.9868161354701104,circular_moving_block,5.0,1.8565501404283722,2.1175588491116453,10000,20264931,settlement_date
event_day_open,730,730,underforecast_rate,0.8342465753424657,circular_moving_block,5.0,0.8,0.8671575342465749,10000,20264931,settlement_date
event_day_open,730,730,prob_residual_above_0.5c,0.7246575342465753,circular_moving_block,5.0,0.6821917808219178,0.7671232876712328,10000,20264931,settlement_date
event_day_open,730,730,prob_residual_above_1c,0.5863013698630137,circular_moving_block,5.0,0.5356164383561643,0.636986301369863,10000,20264931,settlement_date
event_day_open,730,730,prob_residual_above_1.5c,0.4534246575342466,circular_moving_block,5.0,0.40136986301369865,0.5068493150684932,10000,20264931,settlement_date
event_day_open,730,730,prob_residual_above_2c,0.33013698630136984,circular_moving_block,5.0,0.2821917808219178,0.38082191780821917,10000,20264931,settlement_date
event_day_open,730,730,prob_absolute_residual_above_0.5c,0.8027397260273973,circular_moving_block,5.0,0.7671232876712328,0.836986301369863,10000,20264931,settlement_date
event_day_open,730,730,prob_absolute_residual_above_1c,0.6219178082191781,circular_moving_block,5.0,0.5726027397260274,0.6698630136986301,10000,20264931,settlement_date
event_day_open,730,730,prob_absolute_residual_above_1.5c,0.4671232876712329,circular_moving_block,5.0,0.41506849315068495,0.5205479452054794,10000,20264931,settlement_date
event_day_open,730,730,prob_absolute_residual_above_2c,0.336986301369863,circular_moving_block,5.0,0.28904109589041094,0.38767123287671235,10000,20264931,settlement_date
event_day_open,730,730,mean_residual_c,1.417945205479452,circular_moving_block,7.0,1.249585616438356,1.5924691780821918,10000,20265031,settlement_date
event_day_open,730,730,median_residual_c,1.3999999999999986,circular_moving_block,7.0,1.1999999999999993,1.599999999999998,10000,20265031,settlement_date
event_day_open,730,730,mean_absolute_error_c,1.6316438356164382,circular_moving_block,7.0,1.4924623287671233,1.7773972602739727,10000,20265031,settlement_date
event_day_open,730,730,root_mean_squared_error_c,1.9868161354701104,circular_moving_block,7.0,1.8421829479183782,2.1315703419506105,10000,20265031,settlement_date
event_day_open,730,730,underforecast_rate,0.8342465753424657,circular_moving_block,7.0,0.7985958904109592,0.8698630136986302,10000,20265031,settlement_date
event_day_open,730,730,prob_residual_above_0.5c,0.7246575342465753,circular_moving_block,7.0,0.678082191780822,0.7698630136986301,10000,20265031,settlement_date
event_day_open,730,730,prob_residual_above_1c,0.5863013698630137,circular_moving_block,7.0,0.5314726027397264,0.6424657534246575,10000,20265031,settlement_date
event_day_open,730,730,prob_residual_above_1.5c,0.4534246575342466,circular_moving_block,7.0,0.39452054794520547,0.5123287671232877,10000,20265031,settlement_date
event_day_open,730,730,prob_residual_above_2c,0.33013698630136984,circular_moving_block,7.0,0.27808219178082194,0.3863013698630137,10000,20265031,settlement_date
event_day_open,730,730,prob_absolute_residual_above_0.5c,0.8027397260273973,circular_moving_block,7.0,0.7657534246575343,0.8397260273972603,10000,20265031,settlement_date
event_day_open,730,730,prob_absolute_residual_above_1c,0.6219178082191781,circular_moving_block,7.0,0.5698630136986301,0.673972602739726,10000,20265031,settlement_date
event_day_open,730,730,prob_absolute_residual_above_1.5c,0.4671232876712329,circular_moving_block,7.0,0.4095890410958904,0.5260273972602739,10000,20265031,settlement_date
event_day_open,730,730,prob_absolute_residual_above_2c,0.336986301369863,circular_moving_block,7.0,0.28493150684931506,0.39315068493150684,10000,20265031,settlement_date
