event_date,decision_rule,empirical_period,market_book_sum,tv_raw,tv_static,tv_selected_gp,expected_rank_raw,expected_rank_static,expected_rank_selected_gp,expected_rank_market,market_minus_gp_expected_rank,target_available,pool_weight_gp,tv_pool,static_binary_brier,static_binary_log,selected_gp_binary_brier,selected_gp_binary_log,market_binary_brier,market_binary_log,static_categorical_log,static_multiclass_brier,selected_gp_categorical_log,selected_gp_multiclass_brier,market_categorical_log,market_multiclass_brier,winner_event_rank,winner_probability_static,winner_probability_selected_gp,winner_probability_market,market_minus_gp_winner_probability,pool_binary_brier,pool_binary_log,pool_categorical_log,pool_multiclass_brier
2026-03-18,12h_prior,market_development,1.3000000000,0.8423076923,0.2819288406,0.2707459672,7.0000000000,8.0551083875,7.3305233303,6.4538461538,-0.8766771764,True,0.1880000000,0.0509002418,0.0692236428,0.2178181092,0.0812643011,0.2613159348,0.0682772727,0.2410639626,1.5263822063,0.7614600712,1.9235573369,0.8939073125,1.7540191412,0.7728106509,9,0.2173204675,0.1460863583,0.1730769231,0.0269905648,0.0718287285,0.2427361197,1.7837752467,0.7901160138
2026-03-18,6h_prior,market_development,0.9990000000,0.8398398398,0.3553144551,0.2262740361,7.0000000000,8.4075038012,7.5008768981,6.7732732733,-0.7276036248,True,0.1880000000,0.0425395188,0.0651377314,0.2018614041,0.0797758786,0.2507912035,0.0840055000,0.2882805277,1.3791075569,0.7165150452,1.8155350870,0.8775346642,2.2062744129,0.9241288335,9,0.2518031728,0.1627507992,0.1101101101,-0.0526406891,0.0828314915,0.2798383954,2.1202088738,0.9111464065
2026-03-18,event_day_open,market_development,1.4330000000,0.8080949058,0.1924827895,0.1658701333,7.0000000000,8.4084448563,7.4485694940,7.7606420098,0.3120725158,True,0.1880000000,0.0311835851,0.0650206045,0.2014965044,0.0807612503,0.2549390848,0.0791272273,0.2441375389,1.3759495010,0.7152266492,1.8548875324,0.8883737536,1.6507543302,0.8209143073,9,0.2525996383,0.1564705395,0.1919050942,0.0354345547,0.0755145785,0.2365562819,1.6860846541,0.8306603638
2026-03-19,12h_prior,market_development,1.2245000000,0.7958350347,0.2813564131,0.1783652842,8.0000000000,8.8644901493,8.4174373617,7.5896284198,-0.8278089420,True,0.1880000000,0.0335326734,0.0420976460,0.1413428013,0.0615049894,0.1927251844,0.0860648409,0.2796104000,0.8966383816,0.4630741061,1.3054944878,0.6765548839,2.0668627595,0.9180460654,10,0.4079386916,0.2710384767,0.1265822785,-0.1444561982,0.0789508314,0.2552692553,1.8724921306,0.8684591454
2026-03-19,24h_prior,market_development,1.5290000000,0.8626553303,0.4796520259,0.3164093802,7.0000000000,8.6111938034,7.5867114611,6.1412688031,-1.4454426579,True,0.1880000000,0.0594849635,0.0526590662,0.1687425887,0.0880687231,0.2918049642,0.0980348636,0.3533490426,1.1095308836,0.5792497286,2.2162658919,0.9687559540,2.7271990199,0.9882727268,10,0.3297135989,0.1090154251,0.0654022237,-0.0436132014,0.0887315248,0.3273090349,2.6090897976,0.9760467723
2026-03-19,6h_prior,market_development,1.1575000000,0.7408207343,0.1569876460,0.1435379400,8.0000000000,9.0218725491,8.2241797720,8.5563714903,0.3321917183,True,0.1880000000,0.0269851327,0.0368848741,0.1274824709,0.0747485485,0.2309293469,0.0532744318,0.1726267618,0.7923341560,0.4057336149,1.6310277352,0.8222340335,1.1405147803,0.6040239027,10,0.4527866861,0.1957283138,0.3196544276,0.1239261138,0.0582221522,0.1824364186,1.2161927707,0.6404436738
2026-03-19,event_day_open,market_development,0.9180000000,0.7058823529,0.2157914156,0.2528355969,8.0000000000,9.0235752437,8.1949571037,8.7832244009,0.5882672972,True,0.1880000000,0.0475330922,0.0369579166,0.1276007559,0.0754763339,0.2336778862,0.0618863636,0.1813004812,0.7930078938,0.4065370828,1.6564287709,0.8302396728,1.1697082104,0.6766319697,10,0.4524817293,0.1908192239,0.3104575163,0.1196382925,0.0633358284,0.1887934367,1.2449145374,0.6966941120
2026-03-21,12h_prior,market_development,1.0985000000,0.8907601274,0.2251666303,0.2352029435,6.0000000000,6.9248513802,6.8127620150,7.2307692308,0.4180072158,True,0.1880000000,0.0442181534,0.0855337304,0.2822620479,0.0848225710,0.2757708348,0.1053573409,0.3522772739,2.1274597380,0.9408710339,2.0593810778,0.9330482810,2.7460881820,1.1201972152,5,0.1191395555,0.1275328784,0.0641784251,-0.0633544533,0.0980463792,0.3310054097,2.5758507519,1.0785101707
2026-03-21,24h_prior,market_development,1.1795000000,0.9241203900,0.2192692895,0.2836966166,5.0000000000,6.5988995117,6.2740162846,6.9415006359,0.6674843512,True,0.1880000000,0.0533349639,0.0795858773,0.2574904455,0.0743188516,0.2356914091,0.1023635227,0.3361959146,1.8929630413,0.8754446502,1.6869994020,0.8175073671,2.5786072736,1.0674718830,5,0.1506248394,0.1850740244,0.0758796100,-0.1091944144,0.0918910214,0.3055966526,2.3391644346,1.0108012354
2026-03-21,6h_prior,market_development,1.0725000000,0.9836829837,0.3012762334,0.3012571274,5.0000000000,6.7184994064,6.6383353744,7.2195804196,0.5812450452,True,0.1880000000,0.0566363400,0.0829331197,0.2677829087,0.0838513928,0.2656191137,0.1199693409,0.4864743023,1.9835604677,0.9122643167,1.9514402532,0.9223653204,4.1155467699,1.2756996539,5,0.1375785204,0.1420693084,0.0163170163,-0.1257522921,0.1088618255,0.3966489907,3.2199151841,1.1974800808
2026-03-21,event_day_open,market_development,1.1055000000,0.9561284487,0.3086758961,0.3504340156,5.0000000000,6.7182039682,6.5621015798,7.6264133876,1.0643118078,True,0.1880000000,0.0658815949,0.0830129854,0.2679061595,0.0817805413,0.2581001115,0.1093163864,0.3888490756,1.9843285545,0.9131428389,1.8824148746,0.8995859538,3.1264892024,1.1573046326,5,0.1374728887,0.1522220643,0.0438715513,-0.1083505130,0.0995941126,0.3470641777,2.7451066725,1.0955352381
2026-03-22,12h_prior,market_development,1.1540000000,0.6403812825,0.2615460489,0.1775690730,7.0000000000,8.1433146848,7.6910711792,7.3695840555,-0.3214871238,True,0.1880000000,0.0333829857,0.0637834874,0.2018134603,0.0615449441,0.1976976891,0.0624478636,0.1945720607,1.3892830233,0.7016183617,1.3599292129,0.6769943847,1.2984168082,0.6920563393,8,0.2492539499,0.2566789459,0.2729636049,0.0162846590,0.0622690730,0.1940417526,1.3096960192,0.6849598033
2026-03-22,24h_prior,market_development,1.0785000000,0.8191933241,0.2117551929,0.1267865273,7.0000000000,8.4515218043,7.5844290984,7.6958738989,0.1114448005,True,0.1880000000,0.0238358671,0.0688172419,0.2117595717,0.0621974069,0.1997555079,0.0493476591,0.1693296216,1.4607439650,0.7569896606,1.3776434780,0.6841714755,1.1397820488,0.5603874266,8,0.2320635633,0.2521721025,0.3198887344,0.0677166318,0.0528898769,0.1755226268,1.1803929812,0.5817886454
2026-03-22,6h_prior,market_development,1.0840000000,0.7001845018,0.2944360643,0.1039412396,7.0000000000,8.4075038012,7.8079822037,7.4575645756,-0.3504176281,True,0.1880000000,0.0195409530,0.0656289138,0.2031696569,0.0581872143,0.1865425263,0.0580405909,0.1874235142,1.3898941549,0.7219180520,1.2620790156,0.6400593573,1.2681014054,0.6487031256,8,0.2491016694,0.2830649179,0.2813653137,-0.0016996043,0.0586744214,0.1874821122,1.2669664243,0.6454186354
2026-03-22,event_day_open,market_development,1.1520000000,0.6267361111,0.3645020793,0.2096396697,7.0000000000,8.4084448563,7.7399866396,7.3559027778,-0.3840838618,True,0.1880000000,0.0394122579,0.0655073190,0.2027900798,0.0588934369,0.1887867779,0.0807662273,0.2415281868,1.3866035752,0.7205805089,1.2813610875,0.6478278061,1.6786168131,0.8666784969,8,0.2499227084,0.2776591248,0.1866319444,-0.0910271803,0.0745657046,0.2276045189,1.5908858003,0.8202227508
2026-03-23,12h_prior,market_development,1.2230000000,0.8160261652,0.1497526068,0.1553841974,7.0000000000,8.1433146848,7.6682449353,7.8258381030,0.1575931677,True,0.1880000000,0.0292122291,0.0682875243,0.2142809086,0.0748586751,0.2376935935,0.0582122273,0.1913664372,1.4939608804,0.7511627675,1.7062740542,0.8234454265,1.2949316039,0.6596472356,9,0.2244817470,0.1815409458,0.2739165985,0.0923756528,0.0624688391,0.1984977449,1.3604317959,0.6871572305
2026-03-23,24h_prior,market_development,1.1710000000,0.7352690009,0.1934521272,0.1848598892,7.0000000000,8.5322667981,7.6754805469,7.9526046114,0.2771240645,True,0.1880000000,0.0347536592,0.0671775808,0.2057734642,0.0747217667,0.2372915186,0.0698335909,0.2211878980,1.4057019450,0.7389533893,1.7028100481,0.8219394338,1.5441524457,0.7685815258,9,0.2451948827,0.1821708952,0.2134927412,0.0313218461,0.0703906725,0.2227563296,1.5721217320,0.7742973970
2026-03-23,6h_prior,market_development,1.0600000000,0.8915094340,0.3115176365,0.2495554996,8.0000000000,8.7313536935,7.9919709145,8.2306603774,0.2386894628,True,0.1880000000,0.0469164339,0.0660277165,0.1984515194,0.0692397616,0.2161147311,0.0335032727,0.1268124009,1.3306397745,0.7263048812,1.5065732850,0.7616373778,0.8132914924,0.3878034888,9,0.2643081096,0.2216682720,0.4433962264,0.2217279544,0.0405082974,0.1418077517,0.9120214309,0.4455912709
2026-03-23,event_day_open,market_development,1.2955000000,0.6912389039,0.1431281172,0.2406844582,8.0000000000,8.7327008204,7.9541699524,8.6622925511,0.7081225987,True,0.1880000000,0.0452486781,0.0658723107,0.1980156204,0.0699429896,0.2185477222,0.0575923864,0.1788077890,1.3270455864,0.7245954174,1.5284551220,0.7693728851,1.1504948403,0.6372600819,9,0.2652597919,0.2168704470,0.3164801235,0.0996096765,0.0595800355,0.1829652526,1.2114893015,0.6553803907
2026-03-24,12h_prior,market_development,1.1430000000,0.8468941382,0.0699540623,0.1057283691,7.0000000000,8.3155971225,7.8973318271,7.9916885389,0.0943567118,True,0.1880000000,0.0198769334,0.0659258541,0.2057222679,0.0622774789,0.1994765454,0.0617560000,0.2012009605,1.4162432150,0.7251843952,1.3745248003,0.6850522679,1.3889224835,0.6921471868,8,0.2426237923,0.2529597737,0.2493438320,-0.0036159416,0.0626890926,0.2008713103,1.3861998494,0.6895800181
2026-03-24,24h_prior,market_development,1.0550000000,0.8341232227,0.1705694930,0.2453854099,7.0000000000,8.5322667981,7.7208501451,8.0483412322,0.3274910871,True,0.1880000000,0.0461324571,0.0706333133,0.2153692966,0.0623745201,0.2005287742,0.0776357727,0.2430820883,1.4863872019,0.7769664467,1.3851812459,0.6861197209,1.7409402208,0.8505366007,8,0.2261883540,0.2502784337,0.1753554502,-0.0749229835,0.0739579260,0.2334073261,1.6636778009,0.8135371860
2026-03-24,6h_prior,market_development,0.9835000000,0.9135739705,0.2307426482,0.3453653727,7.0000000000,8.2352866784,7.5236357446,8.2943568887,0.7707211441,True,0.1880000000,0.0649286901,0.0629068223,0.1979088745,0.0608871189,0.1944891241,0.0725561591,0.2130858874,1.3525482781,0.6919750448,1.3288839184,0.6697583074,1.4315321237,0.7993044357,8,0.2585804854,0.2647726043,0.2389425521,-0.0258300522,0.0687610417,0.2080603395,1.4114127965,0.7563714586
2026-03-24,event_day_open,market_development,1.0495000000,0.8618389709,0.1964672888,0.3397140555,7.0000000000,8.2360256244,7.4712211083,8.4816579323,1.0104368241,True,0.1880000000,0.0638662424,0.0627751559,0.1975015581,0.0616802089,0.1968771851,0.0680639318,0.1985396324,1.3490287815,0.6905267149,1.3492691237,0.6784822977,1.3035799590,0.7462329778,8,0.2594921619,0.2594298025,0.2715578847,0.0121280822,0.0651369073,0.1963775334,1.3120116990,0.7165059808
2026-03-25,12h_prior,market_development,1.0480000000,0.3416030534,0.1801275543,0.1484130891,10.0000000000,9.7736457194,9.7201234243,9.1531488550,-0.5669745694,True,0.1880000000,0.0279016607,0.0036252261,0.0313632044,0.0050905389,0.0379982189,0.0116528636,0.0678615832,0.1761114783,0.0398774868,0.2146670342,0.0559959280,0.4179472673,0.1459026827,10,0.8385245009,0.8068100356,0.6583969466,-0.1484130891,0.0113562638,0.0640437094,0.3764424583,0.1249189023
2026-03-25,24h_prior,market_development,1.1505000000,0.8218166015,0.2960232813,0.1871661668,9.0000000000,9.6729939099,9.4406541769,8.7505432421,-0.6901109348,True,0.1880000000,0.0351872394,0.0066259281,0.0440985449,0.0152790104,0.0722980423,0.0263350227,0.1124421260,0.2504861793,0.0728852088,0.4227258749,0.1680691143,0.7289837957,0.3371589285,10,0.7784222382,0.6552582312,0.4823989570,-0.1728592742,0.0272218146,0.1077177796,0.6637893684,0.2994399607
2026-03-25,6h_prior,market_development,1.0280000000,0.8005836576,0.0968295148,0.1148989247,9.0000000000,9.7424564687,9.4255829403,9.5632295720,0.1376466317,True,0.1880000000,0.0216009978,0.0047936359,0.0363823151,0.0174158790,0.0776006474,0.0093868636,0.0526421579,0.2049233113,0.0527299952,0.4548818740,0.1915746690,0.3086526968,0.1114319483,10,0.8147097930,0.6345229172,0.7344357977,0.0999128805,0.0112630680,0.0585172911,0.3345610176,0.1238937484
2026-03-25,event_day_open,market_development,1.0890000000,0.7245179063,0.2737423816,0.0985570394,9.0000000000,9.7442422180,9.4324344746,9.1914600551,-0.2409744195,True,0.1880000000,0.0185287234,0.0047587906,0.0362134216,0.0171106925,0.0767488081,0.0250924545,0.0993687917,0.2039246329,0.0523466971,0.4494685968,0.1882176175,0.6128925860,0.3009627117,10,0.8155238325,0.6379670793,0.5417814509,-0.0961856285,0.0252434610,0.0973054347,0.5800607585,0.2776780714
2026-03-26,12h_prior,market_development,1.0665000000,0.9568682607,0.2472655231,0.3476442278,7.0000000000,8.3155971225,7.9623435458,8.9887482419,1.0264046961,True,0.1880000000,0.0653571148,0.0650629168,0.2033896125,0.0769203865,0.2432166704,0.0372035682,0.1288636340,1.3968702987,0.7156920843,1.7532678275,0.8461242515,0.8088227339,0.4250721313,10,0.2473699478,0.1732070070,0.4453820910,0.2721750839,0.0442050876,0.1461483441,0.9308634623,0.4862559634
2026-03-26,24h_prior,market_development,1.0525000000,0.9287410926,0.1508432516,0.3464857530,7.0000000000,8.3690580881,7.6156872784,8.5068883610,0.8912010826,True,0.1880000000,0.0651393216,0.0623750197,0.1957297128,0.0862136279,0.2835056303,0.0542392500,0.1733108898,1.3321933547,0.6861252171,2.1368783507,0.9483499069,1.1447930337,0.6041157520,10,0.2638978046,0.1180226940,0.3182897862,0.2002670922,0.0594902189,0.1883360960,1.2706840917,0.6543924075
2026-03-26,6h_prior,market_development,1.0330000000,0.9041626331,0.3304567859,0.3083206934,7.0000000000,8.4912108367,7.8298968340,8.1248789932,0.2949821593,True,0.1880000000,0.0579642904,0.0611913714,0.1905578618,0.0863306428,0.2781537817,0.1103687273,0.3327615008,1.2838004810,0.6731050856,2.0752604765,0.9496370712,2.4404127988,1.1950315297,10,0.2769826304,0.1255237273,0.0871248790,-0.0383988483,0.1029414081,0.3177339511,2.3608090600,1.1323554896
2026-03-26,event_day_open,market_development,0.9815000000,0.8767193072,0.3750505845,0.3589333152,7.0000000000,8.4922545691,7.7865002601,8.1054508406,0.3189505804,True,0.1880000000,0.0674794633,0.0613713281,0.1909621710,0.0869949808,0.2819024020,0.1233612500,0.4273221644,1.2868890960,0.6750846091,2.1125320176,0.9569447886,3.3775365749,1.3718442225,10,0.2761284575,0.1209313781,0.0341314315,-0.0867999466,0.1154919393,0.3839602860,2.9867760715,1.2704113323
2026-03-27,12h_prior,market_development,1.1075000000,0.8329571106,0.1461531131,0.2054028697,7.0000000000,7.9656595402,7.6539288576,8.1476297968,0.4937009392,True,0.1880000000,0.0386157395,0.0714595126,0.2252766544,0.0663170118,0.2118991725,0.0830692500,0.2517290243,1.5929232782,0.7860546382,1.4817791124,0.7294871294,1.7895046768,0.8972625593,7,0.2033303509,0.2272330554,0.1670428894,-0.0601901660,0.0782772979,0.2417515717,1.7239589209,0.8610502771
2026-03-27,24h_prior,market_development,0.9720000000,0.9125514403,0.1958315957,0.3895779459,6.0000000000,7.5659354167,6.7945238895,7.8528806584,1.0583567690,True,0.1880000000,0.0732406538,0.0652669735,0.2093098945,0.0617946022,0.2005819178,0.0881030455,0.2778948017,1.4607439650,0.7179367082,1.3893858098,0.6797406242,2.0510420672,0.9747386704,7,0.2320635633,0.2492283312,0.1286008230,-0.1206275082,0.0822162040,0.2592893893,1.8886308228,0.9043782441
2026-03-27,6h_prior,market_development,1.1360000000,0.9295774648,0.2928036690,0.4945303427,7.0000000000,7.8747840444,7.1564562199,8.6166373239,1.4601811040,True,0.1880000000,0.0929717044,0.0688622179,0.2168095933,0.0592894821,0.1913975784,0.1095611818,0.3474473470,1.5173750414,0.7574843966,1.3067805884,0.6521843032,2.6532419646,1.1421259733,7,0.2192867508,0.2706901180,0.0704225352,-0.2002675828,0.0930533149,0.2962673907,2.2249498276,1.0235864643
2026-03-27,event_day_open,market_development,1.0500000000,0.9833333333,0.4811680696,0.6568097818,7.0000000000,7.8751524283,7.1200950977,9.2685714286,2.1484763309,True,0.1880000000,0.1234802390,0.0688103609,0.2165575438,0.0593424814,0.1917296367,0.1264258182,0.4912425546,1.5149256085,0.7569139701,1.3100436236,0.6527672951,4.0943445622,1.3527746032,7,0.2198245373,0.2698082861,0.0166666667,-0.2531416194,0.1057949178,0.3523301412,2.7448600811,1.1637440955
2026-03-28,12h_prior,market_development,1.0255000000,0.7610921502,0.1660020562,0.1479029160,8.0000000000,8.7920244093,8.5485965040,8.6392003901,0.0906038861,True,0.1880000000,0.0278057482,0.0692242178,0.2052429451,0.0671507108,0.2053795446,0.0474443409,0.1541339446,1.3782880556,0.7614663958,1.4013451872,0.7386578188,0.9927643248,0.5269413477,9,0.2520096104,0.2462654679,0.3705509508,0.1242854829,0.0512134304,0.1629786068,1.0578966935,0.5633477340
2026-03-28,24h_prior,market_development,1.1085000000,0.8917456022,0.1679928998,0.2714487922,7.0000000000,8.3690580881,7.6987239745,8.3712223726,0.6724983981,True,0.1880000000,0.0510323729,0.0671245828,0.2083759633,0.0742884023,0.2361272260,0.0609367500,0.1874878553,1.4364295570,0.7383704108,1.6930843968,0.8171724256,1.2424420333,0.6751751596,9,0.2377752077,0.1839512694,0.2886783942,0.1047271248,0.0631334711,0.1947820307,1.3130822096,0.6944681826
2026-03-28,6h_prior,market_development,1.0270000000,0.7273612463,0.1633866244,0.1274736287,8.0000000000,9.0218725491,8.4531284089,8.6962025316,0.2430741228,True,0.1880000000,0.0239650422,0.0721950924,0.2060226560,0.0643368312,0.1989244304,0.0592865000,0.1801619050,1.3525482781,0.7941460163,1.3524751705,0.7077051436,1.1818245711,0.6540737004,9,0.2585804854,0.2585993903,0.3067185979,0.0481192076,0.0601834584,0.1834730509,1.2117624422,0.6620180427
2026-03-28,event_day_open,market_development,1.0515000000,0.6148359486,0.2955630418,0.2031628895,8.0000000000,9.0235752437,8.4298190426,8.3209700428,-0.1088489998,True,0.1880000000,0.0381946232,0.0720469289,0.2055972354,0.0645638875,0.1998771975,0.0603681591,0.1823610101,1.3490287815,0.7925162177,1.3613959539,0.7102027629,1.1896519993,0.6663415192,9,0.2594921619,0.2563027403,0.3043271517,0.0480244114,0.0608267207,0.1849711837,1.2197683587,0.6690939276
2026-03-29,12h_prior,market_development,1.0295000000,0.8931520155,0.2200522425,0.2965843394,6.0000000000,7.3124678312,7.0107803819,8.0271976688,1.0164172869,True,0.1880000000,0.0557578558,0.0752936171,0.2405824489,0.0701067358,0.2242862689,0.0908688409,0.2955572835,1.7351592526,0.8282297877,1.5910851424,0.7711740943,2.2363481607,0.9934588691,6,0.1763721103,0.2037044434,0.1068479845,-0.0968564590,0.0857174146,0.2780353625,2.0789856557,0.9428915604
2026-03-29,24h_prior,market_development,1.0585000000,0.9362305149,0.2905730778,0.4534860272,6.0000000000,7.1848363189,6.4908698823,8.1379310345,1.6470611522,True,0.1880000000,0.0852553731,0.0730099992,0.2335442642,0.0636116870,0.2056049893,0.1014982045,0.3488724875,1.6731946154,0.8031099909,1.4313689170,0.6997285574,2.7524804927,1.0969123471,6,0.1876466482,0.2389815523,0.0637694851,-0.1752120672,0.0910983285,0.3045051289,2.3360451516,1.0020816133
2026-03-29,6h_prior,market_development,1.0950000000,0.8566210046,0.1743404949,0.3040058301,6.0000000000,7.6881878649,7.0408438964,7.7853881279,0.7445442314,True,0.1880000000,0.0571530961,0.0833999811,0.2680462975,0.0701789038,0.2214999328,0.0883270909,0.2691729004,1.9835604677,0.9173997921,1.5590019279,0.7719679414,1.9422638369,0.9514338734,6,0.1375785204,0.2103459069,0.1433789954,-0.0669669114,0.0824975111,0.2566674570,1.8580994534,0.9074726219
2026-03-29,event_day_open,market_development,1.0185000000,0.8870888562,0.2108113526,0.3869978554,6.0000000000,7.6883962763,7.0006985201,8.0309278351,1.0302293150,True,0.1880000000,0.0727555968,0.0834697345,0.2681635789,0.0694499536,0.2195748285,0.0941448864,0.2937453806,1.9843285545,0.9181670795,1.5429870044,0.7639494900,2.1811541073,1.0302106176,6,0.1374728887,0.2137416996,0.1129111438,-0.1008305557,0.0876957529,0.2751660738,2.0259592537,0.9646532818
2026-04-01,12h_prior,market_development,1.0955000000,0.7444089457,0.3116602436,0.2742788145,7.0000000000,8.1433146848,7.9995748863,6.9881332725,-1.0114416138,True,0.1880000000,0.0515644171,0.0753431919,0.2359737077,0.0723939173,0.2282526036,0.0614034773,0.1984126571,1.6837543478,0.8287751111,1.6193323802,0.7963330905,1.3641765559,0.6849967743,7,0.1856755752,0.1980308643,0.2555910543,0.0575601900,0.0633959965,0.2033482368,1.4074373529,0.6973559616
2026-04-01,24h_prior,market_development,1.1210000000,0.7011596789,0.3885407531,0.2840332689,7.0000000000,8.5322667981,8.1777999860,7.1757359500,-1.0020640359,True,0.1880000000,0.0533982546,0.0860882181,0.2676884481,0.0765178923,0.2399945702,0.0532217273,0.1786431875,1.9576744332,0.9469703992,1.7201093035,0.8416968158,1.2078458912,0.6055906182,7,0.1411863778,0.1790465764,0.2988403211,0.1197937447,0.0582141420,0.1888655894,1.2861989320,0.6403555619
2026-04-01,6h_prior,market_development,1.1210000000,0.7190008921,0.3653647414,0.2004341591,7.0000000000,8.2352866784,7.6290652168,6.9246208742,-0.7044443426,True,0.1880000000,0.0376816219,0.0772091434,0.2400493689,0.0647773264,0.2062881703,0.0584355909,0.1878584420,1.7152556503,0.8493005779,1.4306462332,0.7125505905,1.2694037842,0.6550816820,7,0.1799177188,0.2391543228,0.2809991079,0.0418447851,0.0600713172,0.1911512805,1.2977990285,0.6607844890
2026-04-01,event_day_open,market_development,1.1845000000,0.7002954833,0.3883695482,0.2345256562,7.0000000000,8.2360256244,7.6290431265,6.8767412410,-0.7523018854,True,0.1880000000,0.0440908234,0.0772073384,0.2399522635,0.0647730764,0.2062717749,0.0560160682,0.1807298842,1.7141588659,0.8492807227,1.4304950767,0.7125038400,1.2049582341,0.6330695074,7,0.1801151580,0.2391904753,0.2997045167,0.0605140414,0.0583172090,0.1849791277,1.2436569850,0.6414892995
2026-04-02,12h_prior,market_development,1.1340000000,0.9554673721,0.2306963431,0.2314716739,5.0000000000,6.3335195466,6.3313299886,7.1432980600,0.8119680713,True,0.1880000000,0.0435166747,0.0623255057,0.2019767405,0.0623572003,0.2021162678,0.0647376818,0.2026446257,1.4007674355,0.6855805625,1.4020766091,0.6859292031,1.3810173040,0.7167356426,6,0.2464077893,0.2460854098,0.2513227513,0.0052373415,0.0640813082,0.2017931784,1.3849427505,0.7048943905
2026-04-02,24h_prior,market_development,0.9835000000,0.9389933910,0.1626292087,0.2294071807,5.0000000000,6.7955613248,6.4303209388,7.1764107778,0.7460898391,True,0.1880000000,0.0431285500,0.0670721809,0.2155301541,0.0631335786,0.2043288315,0.0676622045,0.2123231649,1.5159362862,0.7377939896,1.4207895841,0.6944693645,1.4750172356,0.7433083085,6,0.2196024778,0.2415232387,0.2287747839,-0.0127484548,0.0661986663,0.2103575135,1.4645954481,0.7281853296
2026-04-02,6h_prior,market_development,1.0705000000,0.7477814106,0.1152409757,0.0962386069,6.0000000000,7.2089996779,6.9435374759,7.1354507240,0.1919132480,True,0.1880000000,0.0180928581,0.0734461456,0.2326126466,0.0683316512,0.2158825059,0.0653483409,0.2023108048,1.6591843276,0.8079076011,1.5100802902,0.7516481631,1.3774591490,0.7214253599,6,0.1902941345,0.2208922418,0.2522185894,0.0313263477,0.0659981108,0.2046115113,1.4010862798,0.7259792192
2026-04-02,event_day_open,market_development,1.0605000000,0.8774163131,0.2213448680,0.2489960156,6.0000000000,7.2088965356,6.8738783013,7.3932107496,0.5193324483,True,0.1880000000,0.0468112509,0.0734526141,0.2324868427,0.0671841807,0.2129419458,0.0957922955,0.2882492884,1.6577013926,0.8079787555,1.4859576781,0.7390259880,2.0989613235,1.0337748667,6,0.1905765377,0.2262855282,0.1225836869,-0.1037018412,0.0882495046,0.2691648715,1.9513675821,0.9707445508
2026-04-03,12h_prior,market_development,1.1630000000,0.8753224420,0.1202621441,0.1423011268,6.0000000000,7.5030717753,7.3151365337,7.5769561479,0.2618196142,True,0.1880000000,0.0267526118,0.0636074826,0.2045897387,0.0655580917,0.2107145614,0.0743076364,0.2351101472,1.4206477235,0.6996823082,1.4739214054,0.7211390091,1.6651306062,0.8119607946,8,0.2415575037,0.2290256197,0.1891659501,-0.0398596695,0.0720840962,0.2288177936,1.6262811263,0.7929250579
2026-04-03,24h_prior,market_development,1.1965000000,0.9122440451,0.1278953505,0.2122365153,6.0000000000,7.5659354167,7.0566383171,7.6318428751,0.5752045580,True,0.1880000000,0.0399004649,0.0634733468,0.2043498741,0.0687935705,0.2207284285,0.0666952500,0.2129500078,1.4191130104,0.6982068152,1.5612016602,0.7567292759,1.4703848097,0.7384576375,8,0.2419285098,0.2098837107,0.2298370247,0.0199533140,0.0670018777,0.2129713603,1.4868406985,0.7370206547
2026-04-03,6h_prior,market_development,1.1600000000,0.6594827586,0.1914635911,0.1079705241,7.0000000000,7.8747840444,7.3549224974,7.4189655172,0.0640430198,True,0.1880000000,0.0202984585,0.0606765163,0.1944339764,0.0637982059,0.2036925643,0.0753395909,0.2300867123,1.3306397745,0.6674416789,1.4088604009,0.7017802654,1.5965897700,0.8168367271,8,0.2643081096,0.2444216672,0.2025862069,-0.0418354603,0.0721417196,0.2229395613,1.5585011328,0.7935589154
2026-04-03,event_day_open,market_development,0.9465000000,0.6249339672,0.2640325132,0.1855253632,7.0000000000,7.8751524283,7.3221629408,7.1901743265,-0.1319886144,True,0.1880000000,0.0348787683,0.0605494055,0.1940228265,0.0642807711,0.2051610616,0.0619967045,0.1858247006,1.3270455864,0.6660434609,1.4215199453,0.7070884819,1.2179813675,0.6784368914,8,0.2652597919,0.2413469039,0.2958267301,0.0544798262,0.0617820118,0.1886516143,1.2532172421,0.6796021300
2026-04-04,12h_prior,market_development,1.0600000000,0.8349056604,0.1295029818,0.1483536176,5.0000000000,6.2342818887,6.1216575636,6.7476415094,0.6259839458,True,0.1880000000,0.0278904801,0.0663085619,0.2130543656,0.0678749959,0.2179079494,0.0635128182,0.2033766258,1.4939608804,0.7293941806,1.5363592025,0.7466249547,1.4053425561,0.7040236739,7,0.2244817470,0.2151630422,0.2452830189,0.0301199767,0.0645324761,0.2060421523,1.4286990105,0.7098572369
2026-04-04,24h_prior,market_development,1.1610000000,0.7545219638,0.1449796215,0.0642540391,6.0000000000,7.3766533652,6.8962943131,6.8199827735,-0.0763115397,True,0.1880000000,0.0120797594,0.0633606089,0.2044789083,0.0619984601,0.2015462285,0.0653346364,0.2136330543,1.4211744967,0.6969666984,1.3985855335,0.6819830609,1.4963553507,0.7291836836,7,0.2414302912,0.2469460139,0.2239448751,-0.0230011388,0.0654445588,0.2109767470,1.4772301301,0.7198901464
