request_id,run_date,run_init_utc,run_parameter,cycle_utc,cycle_role,retrieval_selected,required_for_core_design,run_period,weather_only_training_start,weather_only_training_end,forecast_start_hkt,forecast_end_hkt,first_local_date_covered,last_local_date_covered,forecast_hours,model,hourly_variable,timezone,temperature_unit,cell_selection,latitude,longitude,endpoint,request_url,cache_path,request_status,network_request_made,market_price_accessed,outcome_accessed
ifs_20240314_00,2024-03-14,2024-03-14T00:00:00+00:00,2024-03-14T00:00,0,core,True,True,support_buffer,2024-03-16,2026-03-15,2024-03-14T08:00:00+00:00,2024-03-24T07:00:00+00:00,2024-03-14,2024-03-24,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-14T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240314_00.json,PLANNED,False,False,False
ifs_20240314_06,2024-03-14,2024-03-14T06:00:00+00:00,2024-03-14T06:00,6,supplementary,False,False,support_buffer,2024-03-16,2026-03-15,2024-03-14T14:00:00+00:00,2024-03-24T13:00:00+00:00,2024-03-14,2024-03-24,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-14T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240314_06.json,PLANNED,False,False,False
ifs_20240314_12,2024-03-14,2024-03-14T12:00:00+00:00,2024-03-14T12:00,12,core,True,True,support_buffer,2024-03-16,2026-03-15,2024-03-14T20:00:00+00:00,2024-03-24T19:00:00+00:00,2024-03-14,2024-03-24,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-14T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240314_12.json,PLANNED,False,False,False
ifs_20240314_18,2024-03-14,2024-03-14T18:00:00+00:00,2024-03-14T18:00,18,supplementary,False,False,support_buffer,2024-03-16,2026-03-15,2024-03-15T02:00:00+00:00,2024-03-25T01:00:00+00:00,2024-03-15,2024-03-25,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-14T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240314_18.json,PLANNED,False,False,False
ifs_20240315_00,2024-03-15,2024-03-15T00:00:00+00:00,2024-03-15T00:00,0,core,True,True,support_buffer,2024-03-16,2026-03-15,2024-03-15T08:00:00+00:00,2024-03-25T07:00:00+00:00,2024-03-15,2024-03-25,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-15T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240315_00.json,PLANNED,False,False,False
ifs_20240315_06,2024-03-15,2024-03-15T06:00:00+00:00,2024-03-15T06:00,6,supplementary,False,False,support_buffer,2024-03-16,2026-03-15,2024-03-15T14:00:00+00:00,2024-03-25T13:00:00+00:00,2024-03-15,2024-03-25,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-15T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240315_06.json,PLANNED,False,False,False
ifs_20240315_12,2024-03-15,2024-03-15T12:00:00+00:00,2024-03-15T12:00,12,core,True,True,support_buffer,2024-03-16,2026-03-15,2024-03-15T20:00:00+00:00,2024-03-25T19:00:00+00:00,2024-03-15,2024-03-25,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-15T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240315_12.json,PLANNED,False,False,False
ifs_20240315_18,2024-03-15,2024-03-15T18:00:00+00:00,2024-03-15T18:00,18,supplementary,False,False,support_buffer,2024-03-16,2026-03-15,2024-03-16T02:00:00+00:00,2024-03-26T01:00:00+00:00,2024-03-16,2024-03-26,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-15T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240315_18.json,PLANNED,False,False,False
ifs_20240316_00,2024-03-16,2024-03-16T00:00:00+00:00,2024-03-16T00:00,0,core,True,True,weather_only_training,2024-03-16,2026-03-15,2024-03-16T08:00:00+00:00,2024-03-26T07:00:00+00:00,2024-03-16,2024-03-26,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-16T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240316_00.json,PLANNED,False,False,False
ifs_20240316_06,2024-03-16,2024-03-16T06:00:00+00:00,2024-03-16T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2024-03-16T14:00:00+00:00,2024-03-26T13:00:00+00:00,2024-03-16,2024-03-26,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-16T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240316_06.json,PLANNED,False,False,False
ifs_20240316_12,2024-03-16,2024-03-16T12:00:00+00:00,2024-03-16T12:00,12,core,True,True,weather_only_training,2024-03-16,2026-03-15,2024-03-16T20:00:00+00:00,2024-03-26T19:00:00+00:00,2024-03-16,2024-03-26,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-16T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240316_12.json,PLANNED,False,False,False
ifs_20240316_18,2024-03-16,2024-03-16T18:00:00+00:00,2024-03-16T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2024-03-17T02:00:00+00:00,2024-03-27T01:00:00+00:00,2024-03-17,2024-03-27,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-16T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240316_18.json,PLANNED,False,False,False
ifs_20240317_00,2024-03-17,2024-03-17T00:00:00+00:00,2024-03-17T00:00,0,core,True,True,weather_only_training,2024-03-16,2026-03-15,2024-03-17T08:00:00+00:00,2024-03-27T07:00:00+00:00,2024-03-17,2024-03-27,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-17T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240317_00.json,PLANNED,False,False,False
ifs_20240317_06,2024-03-17,2024-03-17T06:00:00+00:00,2024-03-17T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2024-03-17T14:00:00+00:00,2024-03-27T13:00:00+00:00,2024-03-17,2024-03-27,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-17T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240317_06.json,PLANNED,False,False,False
ifs_20240317_12,2024-03-17,2024-03-17T12:00:00+00:00,2024-03-17T12:00,12,core,True,True,weather_only_training,2024-03-16,2026-03-15,2024-03-17T20:00:00+00:00,2024-03-27T19:00:00+00:00,2024-03-17,2024-03-27,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-17T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240317_12.json,PLANNED,False,False,False
ifs_20240317_18,2024-03-17,2024-03-17T18:00:00+00:00,2024-03-17T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2024-03-18T02:00:00+00:00,2024-03-28T01:00:00+00:00,2024-03-18,2024-03-28,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-17T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240317_18.json,PLANNED,False,False,False
ifs_20240318_00,2024-03-18,2024-03-18T00:00:00+00:00,2024-03-18T00:00,0,core,True,True,weather_only_training,2024-03-16,2026-03-15,2024-03-18T08:00:00+00:00,2024-03-28T07:00:00+00:00,2024-03-18,2024-03-28,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-18T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240318_00.json,PLANNED,False,False,False
ifs_20240318_06,2024-03-18,2024-03-18T06:00:00+00:00,2024-03-18T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2024-03-18T14:00:00+00:00,2024-03-28T13:00:00+00:00,2024-03-18,2024-03-28,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-18T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240318_06.json,PLANNED,False,False,False
ifs_20240318_12,2024-03-18,2024-03-18T12:00:00+00:00,2024-03-18T12:00,12,core,True,True,weather_only_training,2024-03-16,2026-03-15,2024-03-18T20:00:00+00:00,2024-03-28T19:00:00+00:00,2024-03-18,2024-03-28,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-18T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240318_12.json,PLANNED,False,False,False
ifs_20240318_18,2024-03-18,2024-03-18T18:00:00+00:00,2024-03-18T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2024-03-19T02:00:00+00:00,2024-03-29T01:00:00+00:00,2024-03-19,2024-03-29,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-18T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240318_18.json,PLANNED,False,False,False
ifs_20240319_00,2024-03-19,2024-03-19T00:00:00+00:00,2024-03-19T00:00,0,core,True,True,weather_only_training,2024-03-16,2026-03-15,2024-03-19T08:00:00+00:00,2024-03-29T07:00:00+00:00,2024-03-19,2024-03-29,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-19T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240319_00.json,PLANNED,False,False,False
ifs_20240319_06,2024-03-19,2024-03-19T06:00:00+00:00,2024-03-19T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2024-03-19T14:00:00+00:00,2024-03-29T13:00:00+00:00,2024-03-19,2024-03-29,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-19T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240319_06.json,PLANNED,False,False,False
ifs_20240319_12,2024-03-19,2024-03-19T12:00:00+00:00,2024-03-19T12:00,12,core,True,True,weather_only_training,2024-03-16,2026-03-15,2024-03-19T20:00:00+00:00,2024-03-29T19:00:00+00:00,2024-03-19,2024-03-29,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-19T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240319_12.json,PLANNED,False,False,False
ifs_20240319_18,2024-03-19,2024-03-19T18:00:00+00:00,2024-03-19T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2024-03-20T02:00:00+00:00,2024-03-30T01:00:00+00:00,2024-03-20,2024-03-30,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-19T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240319_18.json,PLANNED,False,False,False
ifs_20240320_00,2024-03-20,2024-03-20T00:00:00+00:00,2024-03-20T00:00,0,core,True,True,weather_only_training,2024-03-16,2026-03-15,2024-03-20T08:00:00+00:00,2024-03-30T07:00:00+00:00,2024-03-20,2024-03-30,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-20T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240320_00.json,PLANNED,False,False,False
ifs_20240320_06,2024-03-20,2024-03-20T06:00:00+00:00,2024-03-20T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2024-03-20T14:00:00+00:00,2024-03-30T13:00:00+00:00,2024-03-20,2024-03-30,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-20T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240320_06.json,PLANNED,False,False,False
ifs_20240320_12,2024-03-20,2024-03-20T12:00:00+00:00,2024-03-20T12:00,12,core,True,True,weather_only_training,2024-03-16,2026-03-15,2024-03-20T20:00:00+00:00,2024-03-30T19:00:00+00:00,2024-03-20,2024-03-30,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-20T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240320_12.json,PLANNED,False,False,False
ifs_20240320_18,2024-03-20,2024-03-20T18:00:00+00:00,2024-03-20T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2024-03-21T02:00:00+00:00,2024-03-31T01:00:00+00:00,2024-03-21,2024-03-31,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-20T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240320_18.json,PLANNED,False,False,False
ifs_20240321_00,2024-03-21,2024-03-21T00:00:00+00:00,2024-03-21T00:00,0,core,True,True,weather_only_training,2024-03-16,2026-03-15,2024-03-21T08:00:00+00:00,2024-03-31T07:00:00+00:00,2024-03-21,2024-03-31,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-21T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240321_00.json,PLANNED,False,False,False
ifs_20240321_06,2024-03-21,2024-03-21T06:00:00+00:00,2024-03-21T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2024-03-21T14:00:00+00:00,2024-03-31T13:00:00+00:00,2024-03-21,2024-03-31,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-21T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240321_06.json,PLANNED,False,False,False
ifs_20240321_12,2024-03-21,2024-03-21T12:00:00+00:00,2024-03-21T12:00,12,core,True,True,weather_only_training,2024-03-16,2026-03-15,2024-03-21T20:00:00+00:00,2024-03-31T19:00:00+00:00,2024-03-21,2024-03-31,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-21T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240321_12.json,PLANNED,False,False,False
ifs_20240321_18,2024-03-21,2024-03-21T18:00:00+00:00,2024-03-21T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2024-03-22T02:00:00+00:00,2024-04-01T01:00:00+00:00,2024-03-22,2024-04-01,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-21T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240321_18.json,PLANNED,False,False,False
ifs_20240322_00,2024-03-22,2024-03-22T00:00:00+00:00,2024-03-22T00:00,0,core,True,True,weather_only_training,2024-03-16,2026-03-15,2024-03-22T08:00:00+00:00,2024-04-01T07:00:00+00:00,2024-03-22,2024-04-01,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-22T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240322_00.json,PLANNED,False,False,False
ifs_20240322_06,2024-03-22,2024-03-22T06:00:00+00:00,2024-03-22T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2024-03-22T14:00:00+00:00,2024-04-01T13:00:00+00:00,2024-03-22,2024-04-01,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-22T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240322_06.json,PLANNED,False,False,False
ifs_20240322_12,2024-03-22,2024-03-22T12:00:00+00:00,2024-03-22T12:00,12,core,True,True,weather_only_training,2024-03-16,2026-03-15,2024-03-22T20:00:00+00:00,2024-04-01T19:00:00+00:00,2024-03-22,2024-04-01,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-03-22T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/03/ecmwf_ifs_20240322_12.json,PLANNED,False,False,False
