target_date,decision_rule,decision_rule_order,forecast_daily_max_c,hko_daily_max_c,residual_c,forecast_error_c,absolute_error_c,squared_error_c,calendar_day_index,day_of_year,seasonal_sin,seasonal_cos,calendar_time_years,gp_target,gp_model_scope,covariance_kernel_candidate_1,covariance_kernel_candidate_2,weather_only_training_period,market_price_accessed,polymarket_outcome_accessed,model_fitted,hyperparameters_estimated,model_selected
2024-03-16,24h_prior,1,22.9,22.4,-0.5,0.5,0.5,0.25,0,76,0.9608927623513632,0.2769207454503302,0.0,-0.5,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-16,12h_prior,2,22.5,22.4,-0.1000000000000014,0.1000000000000014,0.1000000000000014,0.0100000000000002,0,76,0.9608927623513632,0.2769207454503302,0.0,-0.1000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-16,6h_prior,3,22.5,22.4,-0.1000000000000014,0.1000000000000014,0.1000000000000014,0.0100000000000002,0,76,0.9608927623513632,0.2769207454503302,0.0,-0.1000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-16,event_day_open,4,22.6,22.4,-0.2000000000000028,0.2000000000000028,0.2000000000000028,0.0400000000000011,0,76,0.9608927623513632,0.2769207454503302,0.0,-0.2000000000000028,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-17,24h_prior,1,24.9,26.8,1.900000000000002,-1.900000000000002,1.900000000000002,3.610000000000008,1,77,0.9655141555915135,0.2603505624199925,0.002737907006988508,1.900000000000002,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-17,12h_prior,2,24.9,26.8,1.900000000000002,-1.900000000000002,1.900000000000002,3.610000000000008,1,77,0.9655141555915135,0.2603505624199925,0.002737907006988508,1.900000000000002,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-17,6h_prior,3,24.9,26.8,1.900000000000002,-1.900000000000002,1.900000000000002,3.610000000000008,1,77,0.9655141555915135,0.2603505624199925,0.002737907006988508,1.900000000000002,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-17,event_day_open,4,24.8,26.8,2.0,-2.0,2.0,4.0,1,77,0.9655141555915135,0.2603505624199925,0.002737907006988508,2.0,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-18,24h_prior,1,22.2,23.0,0.8000000000000007,-0.8000000000000007,0.8000000000000007,0.6400000000000011,2,78,0.969849825925805,0.243703334305638,0.005475814013977016,0.8000000000000007,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-18,12h_prior,2,21.9,23.0,1.1000000000000014,-1.1000000000000014,1.1000000000000014,1.210000000000003,2,78,0.969849825925805,0.243703334305638,0.005475814013977016,1.1000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-18,6h_prior,3,21.9,23.0,1.1000000000000014,-1.1000000000000014,1.1000000000000014,1.210000000000003,2,78,0.969849825925805,0.243703334305638,0.005475814013977016,1.1000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-18,event_day_open,4,22.2,23.0,0.8000000000000007,-0.8000000000000007,0.8000000000000007,0.6400000000000011,2,78,0.969849825925805,0.243703334305638,0.005475814013977016,0.8000000000000007,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-19,24h_prior,1,20.9,24.6,3.700000000000003,-3.700000000000003,3.700000000000003,13.69000000000002,3,79,0.9738984903069412,0.226983987492203,0.008213721020965523,3.700000000000003,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-19,12h_prior,2,22.0,24.6,2.6000000000000014,-2.6000000000000014,2.6000000000000014,6.760000000000008,3,79,0.9738984903069412,0.226983987492203,0.008213721020965523,2.6000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-19,6h_prior,3,22.0,24.6,2.6000000000000014,-2.6000000000000014,2.6000000000000014,6.760000000000008,3,79,0.9738984903069412,0.226983987492203,0.008213721020965523,2.6000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-19,event_day_open,4,23.3,24.6,1.3000000000000007,-1.3000000000000007,1.3000000000000007,1.690000000000002,3,79,0.9738984903069412,0.226983987492203,0.008213721020965523,1.3000000000000007,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-20,24h_prior,1,21.1,24.3,3.1999999999999997,-3.1999999999999997,3.1999999999999997,10.239999999999997,4,80,0.977658950620793,0.2101974697065827,0.010951628027954031,3.1999999999999997,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-20,12h_prior,2,21.4,24.3,2.900000000000002,-2.900000000000002,2.900000000000002,8.410000000000013,4,80,0.977658950620793,0.2101974697065827,0.010951628027954031,2.900000000000002,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-20,6h_prior,3,21.4,24.3,2.900000000000002,-2.900000000000002,2.900000000000002,8.410000000000013,4,80,0.977658950620793,0.2101974697065827,0.010951628027954031,2.900000000000002,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-20,event_day_open,4,21.0,24.3,3.3000000000000007,-3.3000000000000007,3.3000000000000007,10.890000000000004,4,80,0.977658950620793,0.2101974697065827,0.010951628027954031,3.3000000000000007,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-21,24h_prior,1,20.6,23.8,3.1999999999999997,-3.1999999999999997,3.1999999999999997,10.239999999999997,5,81,0.9811300940409536,0.1933487485534603,0.013689535034942538,3.1999999999999997,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-21,12h_prior,2,21.1,23.8,2.6999999999999997,-2.6999999999999997,2.6999999999999997,7.2899999999999965,5,81,0.9811300940409536,0.1933487485534603,0.013689535034942538,2.6999999999999997,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-21,6h_prior,3,21.1,23.8,2.6999999999999997,-2.6999999999999997,2.6999999999999997,7.2899999999999965,5,81,0.9811300940409536,0.1933487485534603,0.013689535034942538,2.6999999999999997,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-21,event_day_open,4,21.2,23.8,2.6000000000000014,-2.6000000000000014,2.6000000000000014,6.760000000000008,5,81,0.9811300940409536,0.1933487485534603,0.013689535034942538,2.6000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-22,24h_prior,1,24.7,25.9,1.1999999999999993,-1.1999999999999993,1.1999999999999993,1.4399999999999984,6,82,0.9843108933580564,0.176442810045252,0.016427442041931046,1.1999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-22,12h_prior,2,25.4,25.9,0.5,-0.5,0.5,0.25,6,82,0.9843108933580564,0.176442810045252,0.016427442041931046,0.5,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-22,6h_prior,3,25.4,25.9,0.5,-0.5,0.5,0.25,6,82,0.9843108933580564,0.176442810045252,0.016427442041931046,0.5,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-22,event_day_open,4,25.3,25.9,0.5999999999999979,-0.5999999999999979,0.5999999999999979,0.3599999999999974,6,82,0.9843108933580564,0.176442810045252,0.016427442041931046,0.5999999999999979,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-23,24h_prior,1,25.6,29.1,3.5,-3.5,3.5,12.25,7,83,0.9872004072837536,0.1594846571266054,0.019165349048919554,3.5,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-03-23,12h_prior,2,26.8,29.1,2.3000000000000007,-2.3000000000000007,2.3000000000000007,5.290000000000004,7,83,0.9872004072837536,0.1594846571266054,0.019165349048919554,2.3000000000000007,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
