target_date,decision_rule,decision_rule_order,decision_offset_hours,target_midnight_hkt,decision_time_hkt,decision_time_utc,request_id,run_init_utc,cycle_utc,inventory_source,hourly_rows,unique_local_hours,nonmissing_temperature_rows,forecast_daily_max_c,forecast_daily_min_c,forecast_daily_mean_c,complete_local_day,cache_path,issued_before_decision,run_age_hours_at_decision,support_available,selection_rule,market_price_accessed,outcome_accessed,model_fitted,model_selected,used_for_weather_only_training
2024-08-24,24h_prior,0,-24.0,2024-08-24 00:00:00+08:00,2024-08-23 00:00:00+08:00,2024-08-22 16:00:00+00:00,ifs_20240822_12,2024-08-22 12:00:00+00:00,12,original_core_retrieval,24,24,24,31.3,26.1,27.837500000000002,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240822_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-24,12h_prior,1,-12.0,2024-08-24 00:00:00+08:00,2024-08-23 12:00:00+08:00,2024-08-23 04:00:00+00:00,ifs_20240823_00,2024-08-23 00:00:00+00:00,0,original_core_retrieval,24,24,24,32.0,26.4,28.254166666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240823_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-24,6h_prior,2,-6.0,2024-08-24 00:00:00+08:00,2024-08-23 18:00:00+08:00,2024-08-23 10:00:00+00:00,ifs_20240823_00,2024-08-23 00:00:00+00:00,0,original_core_retrieval,24,24,24,32.0,26.4,28.254166666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240823_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-24,event_day_open,3,0.0,2024-08-24 00:00:00+08:00,2024-08-24 00:00:00+08:00,2024-08-23 16:00:00+00:00,ifs_20240823_12,2024-08-23 12:00:00+00:00,12,original_core_retrieval,24,24,24,31.4,26.2,28.045833333333334,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240823_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-25,24h_prior,0,-24.0,2024-08-25 00:00:00+08:00,2024-08-24 00:00:00+08:00,2024-08-23 16:00:00+00:00,ifs_20240823_12,2024-08-23 12:00:00+00:00,12,original_core_retrieval,24,24,24,31.8,25.6,27.875,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240823_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-25,12h_prior,1,-12.0,2024-08-25 00:00:00+08:00,2024-08-24 12:00:00+08:00,2024-08-24 04:00:00+00:00,ifs_20240824_00,2024-08-24 00:00:00+00:00,0,original_core_retrieval,24,24,24,32.0,25.0,27.925,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240824_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-25,6h_prior,2,-6.0,2024-08-25 00:00:00+08:00,2024-08-24 18:00:00+08:00,2024-08-24 10:00:00+00:00,ifs_20240824_00,2024-08-24 00:00:00+00:00,0,original_core_retrieval,24,24,24,32.0,25.0,27.925,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240824_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-25,event_day_open,3,0.0,2024-08-25 00:00:00+08:00,2024-08-25 00:00:00+08:00,2024-08-24 16:00:00+00:00,ifs_20240824_12,2024-08-24 12:00:00+00:00,12,original_core_retrieval,24,24,24,31.8,26.1,28.233333333333334,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240824_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-26,24h_prior,0,-24.0,2024-08-26 00:00:00+08:00,2024-08-25 00:00:00+08:00,2024-08-24 16:00:00+00:00,ifs_20240824_12,2024-08-24 12:00:00+00:00,12,original_core_retrieval,24,24,24,31.8,25.6,28.025000000000002,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240824_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-26,12h_prior,1,-12.0,2024-08-26 00:00:00+08:00,2024-08-25 12:00:00+08:00,2024-08-25 04:00:00+00:00,ifs_20240825_00,2024-08-25 00:00:00+00:00,0,original_core_retrieval,24,24,24,30.9,26.0,27.941666666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240825_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-26,6h_prior,2,-6.0,2024-08-26 00:00:00+08:00,2024-08-25 18:00:00+08:00,2024-08-25 10:00:00+00:00,ifs_20240825_00,2024-08-25 00:00:00+00:00,0,original_core_retrieval,24,24,24,30.9,26.0,27.941666666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240825_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-26,event_day_open,3,0.0,2024-08-26 00:00:00+08:00,2024-08-26 00:00:00+08:00,2024-08-25 16:00:00+00:00,ifs_20240825_12,2024-08-25 12:00:00+00:00,12,original_core_retrieval,24,24,24,31.4,25.7,27.974999999999998,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240825_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-27,24h_prior,0,-24.0,2024-08-27 00:00:00+08:00,2024-08-26 00:00:00+08:00,2024-08-25 16:00:00+00:00,ifs_20240825_12,2024-08-25 12:00:00+00:00,12,original_core_retrieval,24,24,24,31.7,25.8,28.308333333333334,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240825_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-27,12h_prior,1,-12.0,2024-08-27 00:00:00+08:00,2024-08-26 12:00:00+08:00,2024-08-26 04:00:00+00:00,ifs_20240826_00,2024-08-26 00:00:00+00:00,0,original_core_retrieval,24,24,24,32.3,26.4,28.72083333333333,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240826_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-27,6h_prior,2,-6.0,2024-08-27 00:00:00+08:00,2024-08-26 18:00:00+08:00,2024-08-26 10:00:00+00:00,ifs_20240826_00,2024-08-26 00:00:00+00:00,0,original_core_retrieval,24,24,24,32.3,26.4,28.72083333333333,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240826_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-27,event_day_open,3,0.0,2024-08-27 00:00:00+08:00,2024-08-27 00:00:00+08:00,2024-08-26 16:00:00+00:00,ifs_20240826_12,2024-08-26 12:00:00+00:00,12,original_core_retrieval,24,24,24,32.3,26.9,29.1125,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240826_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-28,24h_prior,0,-24.0,2024-08-28 00:00:00+08:00,2024-08-27 00:00:00+08:00,2024-08-26 16:00:00+00:00,ifs_20240826_12,2024-08-26 12:00:00+00:00,12,original_core_retrieval,24,24,24,34.1,26.8,29.416666666666668,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240826_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-28,12h_prior,1,-12.0,2024-08-28 00:00:00+08:00,2024-08-27 12:00:00+08:00,2024-08-27 04:00:00+00:00,ifs_20240827_00,2024-08-27 00:00:00+00:00,0,original_core_retrieval,24,24,24,33.3,27.4,29.791666666666668,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240827_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-28,6h_prior,2,-6.0,2024-08-28 00:00:00+08:00,2024-08-27 18:00:00+08:00,2024-08-27 10:00:00+00:00,ifs_20240827_00,2024-08-27 00:00:00+00:00,0,original_core_retrieval,24,24,24,33.3,27.4,29.791666666666668,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240827_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-28,event_day_open,3,0.0,2024-08-28 00:00:00+08:00,2024-08-28 00:00:00+08:00,2024-08-27 16:00:00+00:00,ifs_20240827_12,2024-08-27 12:00:00+00:00,12,original_core_retrieval,24,24,24,34.0,27.6,29.995833333333334,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240827_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-29,24h_prior,0,-24.0,2024-08-29 00:00:00+08:00,2024-08-28 00:00:00+08:00,2024-08-27 16:00:00+00:00,ifs_20240827_12,2024-08-27 12:00:00+00:00,12,original_core_retrieval,24,24,24,30.1,25.2,27.229166666666668,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240827_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-29,12h_prior,1,-12.0,2024-08-29 00:00:00+08:00,2024-08-28 12:00:00+08:00,2024-08-28 04:00:00+00:00,ifs_20240828_00,2024-08-28 00:00:00+00:00,0,original_core_retrieval,24,24,24,31.1,24.9,27.72083333333333,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240828_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-29,6h_prior,2,-6.0,2024-08-29 00:00:00+08:00,2024-08-28 18:00:00+08:00,2024-08-28 10:00:00+00:00,ifs_20240828_00,2024-08-28 00:00:00+00:00,0,original_core_retrieval,24,24,24,31.1,24.9,27.72083333333333,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240828_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-29,event_day_open,3,0.0,2024-08-29 00:00:00+08:00,2024-08-29 00:00:00+08:00,2024-08-28 16:00:00+00:00,ifs_20240828_12,2024-08-28 12:00:00+00:00,12,original_core_retrieval,24,24,24,30.0,24.6,27.333333333333332,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240828_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-30,24h_prior,0,-24.0,2024-08-30 00:00:00+08:00,2024-08-29 00:00:00+08:00,2024-08-28 16:00:00+00:00,ifs_20240828_12,2024-08-28 12:00:00+00:00,12,original_core_retrieval,24,24,24,29.7,25.6,27.65416666666667,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240828_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-30,12h_prior,1,-12.0,2024-08-30 00:00:00+08:00,2024-08-29 12:00:00+08:00,2024-08-29 04:00:00+00:00,ifs_20240829_00,2024-08-29 00:00:00+00:00,0,original_core_retrieval,24,24,24,29.4,26.1,27.679166666666664,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240829_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-30,6h_prior,2,-6.0,2024-08-30 00:00:00+08:00,2024-08-29 18:00:00+08:00,2024-08-29 10:00:00+00:00,ifs_20240829_00,2024-08-29 00:00:00+00:00,0,original_core_retrieval,24,24,24,29.4,26.1,27.679166666666664,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240829_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-30,event_day_open,3,0.0,2024-08-30 00:00:00+08:00,2024-08-30 00:00:00+08:00,2024-08-29 16:00:00+00:00,ifs_20240829_12,2024-08-29 12:00:00+00:00,12,original_core_retrieval,24,24,24,30.0,25.1,27.241666666666664,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240829_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-31,24h_prior,0,-24.0,2024-08-31 00:00:00+08:00,2024-08-30 00:00:00+08:00,2024-08-29 16:00:00+00:00,ifs_20240829_12,2024-08-29 12:00:00+00:00,12,original_core_retrieval,24,24,24,29.4,25.6,27.287499999999998,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240829_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-31,12h_prior,1,-12.0,2024-08-31 00:00:00+08:00,2024-08-30 12:00:00+08:00,2024-08-30 04:00:00+00:00,ifs_20240830_00,2024-08-30 00:00:00+00:00,0,original_core_retrieval,24,24,24,28.5,25.9,27.070833333333336,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240830_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-31,6h_prior,2,-6.0,2024-08-31 00:00:00+08:00,2024-08-30 18:00:00+08:00,2024-08-30 10:00:00+00:00,ifs_20240830_00,2024-08-30 00:00:00+00:00,0,original_core_retrieval,24,24,24,28.5,25.9,27.070833333333336,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240830_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-08-31,event_day_open,3,0.0,2024-08-31 00:00:00+08:00,2024-08-31 00:00:00+08:00,2024-08-30 16:00:00+00:00,ifs_20240830_12,2024-08-30 12:00:00+00:00,12,original_core_retrieval,24,24,24,29.3,25.6,26.995833333333334,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240830_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-01,24h_prior,0,-24.0,2024-09-01 00:00:00+08:00,2024-08-31 00:00:00+08:00,2024-08-30 16:00:00+00:00,ifs_20240830_12,2024-08-30 12:00:00+00:00,12,original_core_retrieval,24,24,24,30.9,25.7,28.087500000000002,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240830_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-01,12h_prior,1,-12.0,2024-09-01 00:00:00+08:00,2024-08-31 12:00:00+08:00,2024-08-31 04:00:00+00:00,ifs_20240831_00,2024-08-31 00:00:00+00:00,0,original_core_retrieval,24,24,24,31.2,25.9,28.287499999999998,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240831_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-01,6h_prior,2,-6.0,2024-09-01 00:00:00+08:00,2024-08-31 18:00:00+08:00,2024-08-31 10:00:00+00:00,ifs_20240831_00,2024-08-31 00:00:00+00:00,0,original_core_retrieval,24,24,24,31.2,25.9,28.287499999999998,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240831_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-01,event_day_open,3,0.0,2024-09-01 00:00:00+08:00,2024-09-01 00:00:00+08:00,2024-08-31 16:00:00+00:00,ifs_20240831_12,2024-08-31 12:00:00+00:00,12,original_core_retrieval,24,24,24,30.9,25.4,28.108333333333334,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240831_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-02,24h_prior,0,-24.0,2024-09-02 00:00:00+08:00,2024-09-01 00:00:00+08:00,2024-08-31 16:00:00+00:00,ifs_20240831_12,2024-08-31 12:00:00+00:00,12,original_core_retrieval,24,24,24,32.1,25.5,28.45,True,data/raw/v2/open_meteo_single_runs_two_year/2024/08/ecmwf_ifs_20240831_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-02,12h_prior,1,-12.0,2024-09-02 00:00:00+08:00,2024-09-01 12:00:00+08:00,2024-09-01 04:00:00+00:00,ifs_20240901_00,2024-09-01 00:00:00+00:00,0,original_core_retrieval,24,24,24,32.1,25.4,28.245833333333334,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240901_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-02,6h_prior,2,-6.0,2024-09-02 00:00:00+08:00,2024-09-01 18:00:00+08:00,2024-09-01 10:00:00+00:00,ifs_20240901_00,2024-09-01 00:00:00+00:00,0,original_core_retrieval,24,24,24,32.1,25.4,28.245833333333334,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240901_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-02,event_day_open,3,0.0,2024-09-02 00:00:00+08:00,2024-09-02 00:00:00+08:00,2024-09-01 16:00:00+00:00,ifs_20240901_12,2024-09-01 12:00:00+00:00,12,original_core_retrieval,24,24,24,32.1,26.2,28.420833333333334,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240901_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-03,24h_prior,0,-24.0,2024-09-03 00:00:00+08:00,2024-09-02 00:00:00+08:00,2024-09-01 16:00:00+00:00,ifs_20240901_12,2024-09-01 12:00:00+00:00,12,original_core_retrieval,24,24,24,32.2,24.5,28.02916666666667,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240901_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-03,12h_prior,1,-12.0,2024-09-03 00:00:00+08:00,2024-09-02 12:00:00+08:00,2024-09-02 04:00:00+00:00,ifs_20240902_00,2024-09-02 00:00:00+00:00,0,original_core_retrieval,24,24,24,32.3,25.1,28.40833333333333,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240902_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-03,6h_prior,2,-6.0,2024-09-03 00:00:00+08:00,2024-09-02 18:00:00+08:00,2024-09-02 10:00:00+00:00,ifs_20240902_00,2024-09-02 00:00:00+00:00,0,original_core_retrieval,24,24,24,32.3,25.1,28.40833333333333,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240902_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-03,event_day_open,3,0.0,2024-09-03 00:00:00+08:00,2024-09-03 00:00:00+08:00,2024-09-02 16:00:00+00:00,ifs_20240902_12,2024-09-02 12:00:00+00:00,12,original_core_retrieval,24,24,24,32.7,24.5,27.99166666666667,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240902_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-04,24h_prior,0,-24.0,2024-09-04 00:00:00+08:00,2024-09-03 00:00:00+08:00,2024-09-02 16:00:00+00:00,ifs_20240902_12,2024-09-02 12:00:00+00:00,12,original_core_retrieval,24,24,24,31.0,25.1,27.958333333333332,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240902_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-04,12h_prior,1,-12.0,2024-09-04 00:00:00+08:00,2024-09-03 12:00:00+08:00,2024-09-03 04:00:00+00:00,ifs_20240903_00,2024-09-03 00:00:00+00:00,0,original_core_retrieval,24,24,24,32.3,25.2,28.395833333333332,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240903_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-04,6h_prior,2,-6.0,2024-09-04 00:00:00+08:00,2024-09-03 18:00:00+08:00,2024-09-03 10:00:00+00:00,ifs_20240903_00,2024-09-03 00:00:00+00:00,0,original_core_retrieval,24,24,24,32.3,25.2,28.395833333333332,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240903_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-04,event_day_open,3,0.0,2024-09-04 00:00:00+08:00,2024-09-04 00:00:00+08:00,2024-09-03 16:00:00+00:00,ifs_20240903_12,2024-09-03 12:00:00+00:00,12,original_core_retrieval,24,24,24,32.2,24.7,28.133333333333336,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240903_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-05,24h_prior,0,-24.0,2024-09-05 00:00:00+08:00,2024-09-04 00:00:00+08:00,2024-09-03 16:00:00+00:00,ifs_20240903_12,2024-09-03 12:00:00+00:00,12,original_core_retrieval,24,24,24,28.9,25.0,26.912499999999998,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240903_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-05,12h_prior,1,-12.0,2024-09-05 00:00:00+08:00,2024-09-04 12:00:00+08:00,2024-09-04 04:00:00+00:00,ifs_20240904_00,2024-09-04 00:00:00+00:00,0,original_core_retrieval,24,24,24,29.9,25.5,27.5125,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240904_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-05,6h_prior,2,-6.0,2024-09-05 00:00:00+08:00,2024-09-04 18:00:00+08:00,2024-09-04 10:00:00+00:00,ifs_20240904_00,2024-09-04 00:00:00+00:00,0,original_core_retrieval,24,24,24,29.9,25.5,27.5125,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240904_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-05,event_day_open,3,0.0,2024-09-05 00:00:00+08:00,2024-09-05 00:00:00+08:00,2024-09-04 16:00:00+00:00,ifs_20240904_12,2024-09-04 12:00:00+00:00,12,original_core_retrieval,24,24,24,30.7,25.6,27.291666666666668,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240904_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-06,24h_prior,0,-24.0,2024-09-06 00:00:00+08:00,2024-09-05 00:00:00+08:00,2024-09-04 16:00:00+00:00,ifs_20240904_12,2024-09-04 12:00:00+00:00,12,original_core_retrieval,24,24,24,26.4,24.7,25.5,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240904_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-06,12h_prior,1,-12.0,2024-09-06 00:00:00+08:00,2024-09-05 12:00:00+08:00,2024-09-05 04:00:00+00:00,ifs_20240905_00,2024-09-05 00:00:00+00:00,0,original_core_retrieval,24,24,24,26.1,24.7,25.325,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240905_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-06,6h_prior,2,-6.0,2024-09-06 00:00:00+08:00,2024-09-05 18:00:00+08:00,2024-09-05 10:00:00+00:00,ifs_20240905_00,2024-09-05 00:00:00+00:00,0,original_core_retrieval,24,24,24,26.1,24.7,25.325,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240905_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-06,event_day_open,3,0.0,2024-09-06 00:00:00+08:00,2024-09-06 00:00:00+08:00,2024-09-05 16:00:00+00:00,ifs_20240905_12,2024-09-05 12:00:00+00:00,12,original_core_retrieval,24,24,24,26.9,24.7,25.745833333333334,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240905_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-07,24h_prior,0,-24.0,2024-09-07 00:00:00+08:00,2024-09-06 00:00:00+08:00,2024-09-05 16:00:00+00:00,ifs_20240905_12,2024-09-05 12:00:00+00:00,12,original_core_retrieval,24,24,24,28.8,25.8,26.883333333333336,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240905_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-07,12h_prior,1,-12.0,2024-09-07 00:00:00+08:00,2024-09-06 12:00:00+08:00,2024-09-06 04:00:00+00:00,ifs_20240906_00,2024-09-06 00:00:00+00:00,0,original_core_retrieval,24,24,24,28.2,25.2,26.71666666666667,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240906_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-07,6h_prior,2,-6.0,2024-09-07 00:00:00+08:00,2024-09-06 18:00:00+08:00,2024-09-06 10:00:00+00:00,ifs_20240906_00,2024-09-06 00:00:00+00:00,0,original_core_retrieval,24,24,24,28.2,25.2,26.71666666666667,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240906_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-07,event_day_open,3,0.0,2024-09-07 00:00:00+08:00,2024-09-07 00:00:00+08:00,2024-09-06 16:00:00+00:00,ifs_20240906_12,2024-09-06 12:00:00+00:00,12,original_core_retrieval,24,24,24,28.4,25.6,26.441666666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240906_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-08,24h_prior,0,-24.0,2024-09-08 00:00:00+08:00,2024-09-07 00:00:00+08:00,2024-09-06 16:00:00+00:00,ifs_20240906_12,2024-09-06 12:00:00+00:00,12,original_core_retrieval,24,24,24,30.2,25.0,26.912499999999998,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240906_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2024-09-08,12h_prior,1,-12.0,2024-09-08 00:00:00+08:00,2024-09-07 12:00:00+08:00,2024-09-07 04:00:00+00:00,ifs_20240907_00,2024-09-07 00:00:00+00:00,0,original_core_retrieval,24,24,24,30.2,25.3,27.150000000000002,True,data/raw/v2/open_meteo_single_runs_two_year/2024/09/ecmwf_ifs_20240907_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
