target_date,decision_rule,forecast_daily_max_c,gp_temperature_mean_c,gp_temperature_std_c,observed_temperature_c,realised_event_probability,multiclass_brier,sample_period,categorical_log,continuous_crps_c,gp_error_c,gp_absolute_error_c,pit,covered_50,covered_80,covered_90,covered_95
2026-03-28,24h_prior,26.0,27.027318290045116,1.5495613869636975,27.4,0.24193727953024935,0.7325991187773722,weather_plus_market_training,1.4190767619120608,0.3977116851065925,-0.3726817099548825,0.3726817099548825,0.5950317188783548,True,True,True,True
2026-03-28,6h_prior,26.4,27.05415870128104,1.4411549403167407,27.4,0.25917571587228877,0.7060606544387954,weather_plus_market_training,1.3502490076574019,0.3697422247974536,-0.34584129871895897,0.34584129871895897,0.5948252194237769,True,True,True,True
2026-03-28,event_day_open,25.8,26.89307517601518,1.3409113442850735,27.4,0.26367849818366307,0.696285804500901,weather_plus_market_training,1.3330247278792562,0.38892000266494026,-0.5069248239848179,0.5069248239848179,0.6473014160286316,True,True,True,True
2026-03-29,24h_prior,25.0,26.039292025287292,1.537294488710681,25.8,0.24030085609352736,0.6999568012461518,weather_plus_market_training,1.4258635736429497,0.3740877493473908,0.2392920252872912,0.2392920252872912,0.4381513434246633,True,True,True,True
2026-03-29,event_day_open,25.3,26.42983267383697,1.3332265085771633,25.8,0.23181807588643905,0.7433023535748217,weather_plus_market_training,1.4618023705885992,0.4281106344076783,0.6298326738369688,0.6298326738369688,0.3183162438868247,True,True,True,True
2026-03-30,24h_prior,26.0,27.081032724760696,1.5541311558864113,28.3,0.16869634064989192,0.8460695413995805,weather_plus_market_training,1.7796549811302558,0.7262012746812435,-1.2189672752393044,1.2189672752393044,0.783579691136271,False,True,True,True
2026-04-01,12h_prior,27.3,28.0318254849536,1.4837856602537538,27.3,0.24804167341513778,0.6938263384571709,weather_plus_market_training,1.3941585089696868,0.48790084535580186,0.7318254849535997,0.7318254849535997,0.3109303066616722,True,True,True,True
2026-04-01,24h_prior,28.0,29.26730410465522,1.570422558039061,27.3,0.13543410589349353,0.9641177385975352,weather_plus_market_training,1.9992700603152658,1.2392722007096812,1.96730410465522,1.96730410465522,0.10515330727071504,False,True,True,True
2026-04-01,6h_prior,27.4,28.1406855230164,1.4812600349079497,27.3,0.24153971654884282,0.7082088385476777,weather_plus_market_training,1.420721361652021,0.53156053942868,0.8406855230164005,0.8406855230164005,0.2851711107868874,True,True,True,True
2026-04-02,12h_prior,23.4,24.757493270544423,1.4133098097606918,24.0,0.27212995463341816,0.6513029735449184,weather_plus_market_training,1.3014755523964152,0.4884830544961136,0.7574932705444226,0.7574932705444226,0.29598924803257,True,True,True,True
2026-04-02,6h_prior,24.3,25.436081424548885,1.4235970289856568,24.0,0.2231365520160603,0.7482802826899838,weather_plus_market_training,1.4999713540470008,0.8661831068420843,1.4360814245488847,1.4360814245488847,0.15654256862203775,False,True,True,True
2026-04-02,event_day_open,23.2,24.73320323038661,1.3172672813145545,24.0,0.29135475300187996,0.6264513036419824,weather_plus_market_training,1.2332136718076383,0.46657345454584975,0.7332032303866107,0.7332032303866107,0.28889719628824895,True,True,True,True
2026-04-03,12h_prior,25.6,26.48613724731053,1.455177868778818,27.1,0.21290288071262897,0.7648752257973296,weather_plus_market_training,1.5469191763493075,0.4418711878626893,-0.6138627526894709,0.6138627526894709,0.6634317351614436,True,True,True,True
2026-04-03,24h_prior,25.4,26.56631451175577,1.556309704367768,27.1,0.21178100820208923,0.7559315173294751,weather_plus_market_training,1.552202518380672,0.4360050484703149,-0.533685488244231,0.533685488244231,0.6341696536371334,True,True,True,True
2026-04-03,6h_prior,26.0,26.858567204081044,1.4589407504434837,27.1,0.24438786969870863,0.7026786758641719,weather_plus_market_training,1.4089986859004613,0.35684999198821526,-0.24143279591895705,0.24143279591895705,0.5657188685155228,True,True,True,True
2026-04-03,event_day_open,25.4,26.62264133350713,1.358375511032794,27.1,0.23528502890345004,0.7329762544177822,weather_plus_market_training,1.4469576108427107,0.3836889023572587,-0.4773586664928722,0.4773586664928722,0.6373629027830693,True,True,True,True
2026-04-04,12h_prior,23.9,25.15608953079639,1.4319463770348104,26.4,0.178888880978059,0.8353179164578514,weather_plus_market_training,1.7209904425618792,0.7405293653939666,-1.243910469203609,1.243910469203609,0.8074903009198098,False,True,True,True
2026-04-04,24h_prior,25.2,26.39237474092641,1.5567136575431724,26.4,0.2513521668092872,0.6762339964295995,weather_plus_market_training,1.3809002681952633,0.363811063595141,-0.007625259073588353,0.007625259073588353,0.5019541333526352,True,True,True,True
2026-04-04,6h_prior,25.1,26.113824826069955,1.4470131457046649,26.4,0.2612182192153906,0.6688675717763661,weather_plus_market_training,1.342399132039252,0.36066523101094805,-0.28617517393004377,0.28617517393004377,0.5783873239496329,True,True,True,True
2026-04-04,event_day_open,23.2,24.76127691570703,1.3287875762949084,26.4,0.1295963728904873,0.9482307782578552,weather_plus_market_training,2.0433304824117213,1.0282457951435167,-1.6387230842929696,1.6387230842929696,0.8912581583364104,False,True,True,True
2026-04-05,12h_prior,24.0,25.251552542609783,1.4389432484787212,25.7,0.2679044174249125,0.6563863954586383,weather_plus_market_training,1.317125013486097,0.39158261045719545,-0.4484474573902162,0.4484474573902162,0.6223469442988262,True,True,True,True
2026-04-05,24h_prior,24.4,25.662841064495154,1.5535367877327748,25.7,0.25109485397211917,0.6763922396298347,weather_plus_market_training,1.3819245069667967,0.363408308036949,-0.03715893550484495,0.03715893550484495,0.5095413621192152,True,True,True,True
2026-04-05,6h_prior,24.2,25.434453020990688,1.4387991265447375,25.7,0.2715225795413166,0.64917346157263,weather_plus_market_training,1.3037099771682032,0.3557368824385176,-0.26554697900931146,0.26554697900931146,0.5732135219047876,True,True,True,True
2026-04-05,event_day_open,24.5,25.839858978915657,1.351544218165577,25.7,0.279993330612934,0.644118098280501,weather_plus_market_training,1.2729894953360914,0.3216177322972401,0.13985897891565813,0.13985897891565813,0.45879066358789505,True,True,True,True
2026-04-06,12h_prior,26.2,27.1019938616152,1.4791611273511525,28.1,0.1721732782026144,0.8429942334108234,weather_plus_market_training,1.7592538778765958,0.6045612987342999,-0.9980061383848025,0.9980061383848025,0.7500702716090489,False,True,True,True
2026-04-06,24h_prior,26.5,27.74263792900912,1.5672889869676412,28.1,0.2235801781077531,0.7320534536574332,weather_plus_market_training,1.497985190522719,0.39863453167132695,-0.3573620709908809,0.3573620709908809,0.5901818851017452,True,True,True,True
2026-04-06,6h_prior,26.2,27.118699918932077,1.4747429076512466,28.1,0.17402052843980065,0.8398437691305372,weather_plus_market_training,1.7485820071875624,0.5959317111485591,-0.9813000810679249,0.9813000810679249,0.747103990886517,True,True,True,True
2026-04-06,event_day_open,26.6,27.834015922154293,1.3903871725630927,28.1,0.2516414342165926,0.6964709211732143,weather_plus_market_training,1.3797500848187543,0.34516432866968033,-0.2659840778457081,0.2659840778457081,0.5758555679397577,True,True,True,True
2026-04-07,12h_prior,27.9,28.78130897709367,1.5111497746792928,29.2,0.23247956426741934,0.7400032118632407,weather_plus_market_training,1.4589529534417756,0.3991339361134829,-0.4186910229063301,0.4186910229063301,0.6091359970921302,True,True,True,True
2026-04-07,24h_prior,27.3,28.5894227258451,1.5706710475467824,29.2,0.21231776672276403,0.768725747069961,weather_plus_market_training,1.5496712269032384,0.4605737087289168,-0.6105772741548989,0.6105772741548989,0.6512644861629673,True,True,True,True
2026-04-07,6h_prior,28.1,28.98943497141064,1.5098536621865517,29.2,0.24556062456951633,0.7249910744763102,weather_plus_market_training,1.4042114189763435,0.3645414123028282,-0.210565028589361,0.210565028589361,0.5554568877925586,True,True,True,True
2026-04-07,event_day_open,28.2,29.455671569413457,1.4156273349785713,29.2,0.2759319376394823,0.7096228394908688,weather_plus_market_training,1.2876010464319452,0.3491966296133684,0.25567156941345814,0.25567156941345814,0.42833820704029135,True,True,True,True
2026-04-08,12h_prior,24.3,25.54276871230109,1.4584323900145986,26.7,0.2180924815590698,0.7535541444707985,weather_plus_market_training,1.5228360788168402,0.6890766338942755,-1.1572312876989095,1.1572312876989095,0.786249764243843,False,True,True,True
2026-04-08,24h_prior,24.1,25.442273368564678,1.5586658133401037,26.7,0.20143675305524633,0.7751033756322894,weather_plus_market_training,1.6022798274853562,0.7485175154760704,-1.2577266314353217,1.2577266314353217,0.790145193426928,False,True,True,True
2026-04-08,6h_prior,24.6,25.809330499046272,1.4588049538242382,26.7,0.2408110442232514,0.7081037027095877,weather_plus_market_training,1.4237427018847257,0.5513625330727068,-0.8906695009537273,0.8906695009537273,0.7292503568076065,True,True,True,True
2026-04-08,event_day_open,24.9,26.24295246587547,1.3704150982136816,26.7,0.2800276730985939,0.6414607050172261,weather_plus_market_training,1.2728668482015186,0.38051246578836057,-0.4570475341245306,0.4570475341245306,0.6306254375826335,True,True,True,True
2026-04-09,12h_prior,26.2,27.175315477661776,1.4897633338885177,28.0,0.17961498595484504,0.8316131541141478,weather_plus_market_training,1.7169396858664858,0.5257626524998009,-0.8246845223382238,0.8246845223382238,0.7100625536766298,True,True,True,True
2026-04-09,24h_prior,26.3,27.5796941507074,1.568666496321648,28.0,0.2117525867689618,0.7696590381517191,weather_plus_market_training,1.5523367293783712,0.4112499167167647,-0.42030584929259973,0.42030584929259973,0.605626597659209,True,True,True,True
2026-04-09,6h_prior,26.4,27.37555979151047,1.488406987296728,28.0,0.19986273439754865,0.794476237386753,weather_plus_market_training,1.6101244760772468,0.450839798197635,-0.6244402084895313,0.6244402084895313,0.6625877489080603,True,True,True,True
2026-04-09,event_day_open,26.4,27.676735413163488,1.3954759118368214,28.0,0.2369039444200255,0.7366700816252699,weather_plus_market_training,1.4401005178081603,0.35585755831994853,-0.3232645868365118,0.3232645868365118,0.5915957867398375,True,True,True,True
2026-04-10,12h_prior,26.7,27.664782619262,1.5003115344136349,28.3,0.22485604980035412,0.7361750805064992,weather_plus_market_training,1.4922948601885124,0.45633425530878197,-0.6352173807380019,0.6352173807380019,0.6639947468948748,True,True,True,True
2026-04-10,24h_prior,26.8,28.10377084896856,1.5706253538265502,28.3,0.2422099950536296,0.6978493608976796,weather_plus_market_training,1.4179501809457278,0.3768151316814771,-0.19622915103144223,0.19622915103144223,0.5497132696182706,True,True,True,True
2026-04-10,6h_prior,26.9,27.86791327051416,1.4987941581533517,28.3,0.23986221310066613,0.7073327363568767,weather_plus_market_training,1.4276906325861478,0.39961400906982547,-0.43208672948584237,0.43208672948584237,0.6134374563894069,True,True,True,True
2026-04-10,event_day_open,26.8,28.08263575736705,1.4033437690667676,28.3,0.26682519314174724,0.6658297972261178,weather_plus_market_training,1.3211615423306051,0.3413590300634334,-0.21736424263295007,0.21736424263295007,0.5615460729638365,True,True,True,True
2026-04-11,12h_prior,26.7,27.686993765242665,1.5030755161270724,27.6,0.2586662933314765,0.6683336359363892,weather_plus_market_training,1.3522164907742171,0.3532692938249386,0.08699376524266356,0.08699376524266356,0.4769232320272626,True,True,True,True
2026-04-11,24h_prior,26.7,28.011981699997893,1.5708077843181203,27.6,0.2372480240179426,0.7066239553996583,weather_plus_market_training,1.4386491702182795,0.40995099043356753,0.4119816999978916,0.4119816999978916,0.3965551864269467,True,True,True,True
2026-04-11,6h_prior,26.7,27.7007478667199,1.4987000879452772,27.6,0.2590865036241979,0.6680348669350513,weather_plus_market_training,1.350593282218101,0.35293955212554506,0.10074786671989955,0.10074786671989955,0.4732018882107131,True,True,True,True
2026-04-11,event_day_open,26.8,28.09419026908308,1.4055498705063787,27.6,0.2551421265993385,0.6890198173254,weather_plus_market_training,1.3659345298775747,0.39708354724751144,0.4941902690830773,0.4941902690830773,0.3625694168689967,True,True,True,True
2026-04-12,12h_prior,26.9,27.899150864491915,1.5083392139317775,28.5,0.2406027434554735,0.7050427607580207,weather_plus_market_training,1.4246080729484896,0.44673486302542675,-0.6008491355080849,0.6008491355080849,0.6548144354393265,True,True,True,True
2026-04-12,24h_prior,27.0,28.329057021207287,1.571752111217706,28.5,0.24818026275990357,0.6897133598582819,weather_plus_market_training,1.3935999308889293,0.3747202760404996,-0.1709429787927128,0.1709429787927128,0.5433033775147026,True,True,True,True
2026-04-12,6h_prior,27.2,28.19957429605332,1.5079230699697272,28.5,0.2548723850497139,0.6796403274924676,weather_plus_market_training,1.366992309876436,0.37619376662542175,-0.30042570394667933,0.30042570394667933,0.5789591516040078,True,True,True,True
2026-04-12,event_day_open,27.1,28.40213050466449,1.4111228507121245,28.5,0.27626888610772027,0.6498865582814339,weather_plus_market_training,1.2863806624862257,0.33247918316009667,-0.09786949533550882,0.09786949533550882,0.5276467780722719,True,True,True,True
2026-04-13,12h_prior,27.0,28.016008316503022,1.5119780545692494,29.7,0.1628593537696844,0.857699081824634,weather_plus_market_training,1.8148683109622954,1.0328659159849882,-1.683991683496977,1.683991683496977,0.8673104810634975,False,True,True,True
2026-04-13,24h_prior,27.1,28.4402050275282,1.572185587696598,29.7,0.20032742968400497,0.7767882229605513,weather_plus_market_training,1.6078021026806852,0.7498940481411319,-1.2597949724717985,1.2597949724717985,0.7885214943814062,False,True,True,True
2026-04-13,6h_prior,27.1,28.12388423220323,1.5089514735877272,29.7,0.1738766851328346,0.8360893997159935,weather_plus_market_training,1.7494089371516497,0.9556197783304192,-1.576115767796768,1.576115767796768,0.8518753848910252,False,True,True,True
2026-04-13,event_day_open,27.0,28.313563755397208,1.4118946452140717,29.7,0.19726827113888568,0.8014090901990946,weather_plus_market_training,1.6231906941980236,0.8333152885539553,-1.3864362446027911,1.3864362446027911,0.8369423475143074,False,True,True,True
2026-04-14,12h_prior,27.3,28.32701591084629,1.51768554847567,29.0,0.19356812939643153,0.8034570637718704,weather_plus_market_training,1.6421257385773664,0.4718147486451563,-0.6729840891537116,0.6729840891537116,0.6712718640808009,True,True,True,True
2026-04-14,24h_prior,27.0,28.346257146278763,1.5722892853342767,29.0,0.1923373289283118,0.8017331223729954,weather_plus_market_training,1.6485045270339524,0.4743409270949489,-0.6537428537212371,0.6537428537212371,0.6612183225073484,True,True,True,True
2026-04-14,6h_prior,27.3,28.33720396643957,1.51352291240739,29.0,0.19475799936932292,0.8016455993382291,weather_plus_market_training,1.6359975200077101,0.4676797395671732,-0.6627960335604293,0.6627960335604293,0.6692764437307126,True,True,True,True
2026-04-14,event_day_open,27.5,28.819906268587022,1.418725177525759,29.0,0.24673243811378331,0.7201172270809006,weather_plus_market_training,1.3994507759926011,0.34065701786684094,-0.18009373141297758,0.18009373141297758,0.5505062676216991,True,True,True,True
2026-04-15,12h_prior,27.3,28.34630097647513,1.5196506230621365,28.9,0.25659283397976246,0.6776106291243988,weather_plus_market_training,1.3602647540036463,0.43474077727913396,-0.5536990235248673,0.5536990235248673,0.6422051839800927,True,True,True,True
2026-04-15,24h_prior,27.2,28.557833842868444,1.572747989565657,28.9,0.24928750414826517,0.6935774157654635,weather_plus_market_training,1.389148413462311,0.3971245707924842,-0.3421661571315546,0.3421661571315546,0.5861138015213144,True,True,True,True
2026-04-15,6h_prior,27.6,28.64948961125637,1.5188342516689073,28.9,0.2567930268299189,0.6855512690218278,weather_plus_market_training,1.3594848616241109,0.37139023500457485,-0.25051038874362774,0.25051038874362774,0.565502806866149,True,True,True,True
2026-04-15,event_day_open,26.8,28.13682268669856,1.4135248589526854,28.9,0.26784185734033655,0.663037454723759,weather_plus_market_training,1.3173585571906714,0.49083714115579147,-0.763177313301437,0.763177313301437,0.705370719394744,True,True,True,True
2026-04-16,12h_prior,26.9,27.979127554998747,1.5173927005567394,30.2,0.09146200085677991,1.0030209687165463,weather_plus_market_training,2.39183168414066,1.4613578611154643,-2.220872445001252,2.220872445001252,0.9283498490776919,False,False,True,True
2026-04-16,24h_prior,27.0,28.36146774311311,1.5727220650563376,30.2,0.14874182703538286,0.889233943485767,weather_plus_market_training,1.9055431803658385,1.1391985279576866,-1.8385322568868894,1.8385322568868894,0.8788007669398514,False,True,True,True
2026-04-16,6h_prior,27.1,28.18321610096261,1.5153999938553278,30.2,0.11528715664927724,0.957863741259343,weather_plus_market_training,2.160329248637661,1.290987624375749,-2.0167838990373887,2.0167838990373887,0.9083823143374729,False,False,True,True
2026-04-16,event_day_open,26.8,28.1466014240444,1.4153167116697023,30.2,0.09517757488251366,1.0082475186008453,weather_plus_market_training,2.3520109228897397,1.3475988367762128,-2.053398575955601,2.053398575955601,0.9265878377869696,False,False,True,True
2026-04-17,12h_prior,27.9,28.974972944638903,1.5290326780638086,28.0,0.24467564722877277,0.6953847269351028,weather_plus_market_training,1.4078218344146425,0.5972688951330549,0.9749729446389033,0.9749729446389033,0.26185390893034255,True,True,True,True
2026-04-17,24h_prior,27.3,28.67292690174016,1.573169498521395,28.0,0.2479335177516051,0.6823786428722737,weather_plus_market_training,1.394594642337538,0.48075633808744034,0.6729269017401585,0.6729269017401585,0.33441572711546985,True,True,True,True
2026-04-17,6h_prior,27.3,28.39434205889892,1.519363342882555,28.0,0.25730798790114584,0.6683952193805421,weather_plus_market_training,1.357481515088314,0.3956713381214457,0.39434205889892127,0.39434205889892127,0.3976076623506314,True,True,True,True
2026-04-17,event_day_open,27.1,28.451113083869394,1.4196479221865337,28.0,0.27515517007258505,0.644770123552423,weather_plus_market_training,1.2904200856380528,0.3884755891343288,0.4511130838693944,0.4511130838693944,0.37533195832340815,True,True,True,True
2026-04-18,12h_prior,28.6,29.69766284375929,1.5363563107380425,28.5,0.19029629138389403,0.8191273369968494,weather_plus_market_training,1.6591729931311299,0.7137300150730865,1.1976628437592893,1.1976628437592893,0.21782861061532294,False,True,True,True
2026-04-18,24h_prior,27.9,29.28872622021972,1.5736780475914864,28.5,0.22079949949123062,0.7434842122749428,weather_plus_market_training,1.5105002313787288,0.5222459132010109,0.7887262202197185,0.7887262202197185,0.3081154593109059,True,True,True,True
2026-04-18,6h_prior,29.4,30.519148265933094,1.539318594080629,28.5,0.11098280229166166,1.0417717247267855,weather_plus_market_training,2.1983800239827174,1.2873894319416208,2.0191482659330937,2.0191482659330937,0.09480804982117463,False,False,True,True
2026-04-18,event_day_open,28.3,29.6524005707632,1.4302210397371518,28.5,0.20016541690522943,0.8061457541947405,weather_plus_market_training,1.6086111697538825,0.6858597784946385,1.1524005707631986,1.1524005707631986,0.21019351305804662,False,True,True,True
2026-04-19,12h_prior,27.1,28.22483929749177,1.5249743509752482,30.0,0.08780585804623031,1.0065064067328906,weather_plus_market_training,2.4326270602224604,1.0988972860955588,-1.7751607025082308,1.7751607025082308,0.8778000263759906,False,True,True,True
2026-04-19,24h_prior,27.2,28.583219833020056,1.5733563284348848,30.0,0.1216706931141126,0.9344729969321781,weather_plus_market_training,2.106437120526756,0.8448573662180074,-1.4167801669799438,1.4167801669799438,0.8160682881808417,False,True,True,True
2026-04-19,6h_prior,27.2,28.33366177768196,1.5219822479992136,30.0,0.09689498811916653,0.9888192082630513,weather_plus_market_training,2.334127483619479,1.0186637179600062,-1.6663382223180392,1.6663382223180392,0.8632082395951706,False,True,True,True
2026-04-19,event_day_open,27.9,29.2610547266097,1.428448030739606,30.0,0.19073881632438017,0.8169218176986303,weather_plus_market_training,1.6568502405527328,0.48300929614814386,-0.7389452733902999,0.7389452733902999,0.6975288478993913,True,True,True,True
2026-04-20,12h_prior,27.0,28.1456597550012,1.5258245825964996,28.4,0.25025957010777555,0.6814169938361451,weather_plus_market_training,1.3852566193291076,0.37345207011357007,-0.25434024499879726,0.25434024499879726,0.5661931534668876,True,True,True,True
2026-04-20,24h_prior,26.6,27.983916651911983,1.5730678773026123,28.4,0.2367571373213736,0.7030983026206449,weather_plus_market_training,1.440720400289588,0.41126979999706864,-0.4160833480880157,0.4160833480880157,0.6043043559979028,True,True,True,True
2026-04-20,6h_prior,27.2,28.35077887206224,1.523674124300879,28.4,0.25601782076740043,0.670413476290663,weather_plus_market_training,1.3625082245527453,0.3567092732020362,-0.049221127937759235,0.049221127937759235,0.5128852842883154,True,True,True,True
2026-04-20,event_day_open,27.1,28.476837480004527,1.4239412759719126,28.4,0.27448038846135697,0.6456046692175693,weather_plus_market_training,1.2928754651700582,0.3344216321836827,0.07683748000452795,0.07683748000452795,0.4784830665158139,True,True,True,True
2026-04-21,12h_prior,25.4,26.68807585494226,1.5151492187025593,28.9,0.12975954434128478,0.9233577879092679,weather_plus_market_training,2.042072200171101,1.4543471675876276,-2.21192414505774,2.21192414505774,0.9278373924702509,False,False,True,True
2026-04-21,24h_prior,25.9,27.29111642152166,1.572710030223442,28.9,0.1874783500462056,0.8014721411212881,weather_plus_market_training,1.6740919066586686,0.9723606479806962,-1.6088835784783377,1.6088835784783377,0.846846260113252,False,True,True,True
2026-04-21,6h_prior,26.4,27.613966040584152,1.5189438611989765,28.9,0.2189380827140348,0.7446021284873175,weather_plus_market_training,1.518966316473718,0.7651517472376085,-1.286033959415846,1.286033959415846,0.8014085783357519,False,True,True,True
2026-04-21,event_day_open,27.0,28.386544996450944,1.424562668315807,28.9,0.2735665113705903,0.6472373042641001,weather_plus_market_training,1.296210500686521,0.40595420530810933,-0.5134550035490548,0.5134550035490548,0.6407371711020291,True,True,True,True
2026-04-22,12h_prior,27.6,28.759604388552887,1.5334063986098387,29.4,0.2284301741336774,0.7258895865648598,weather_plus_market_training,1.4765246990081335,0.46352155682865337,-0.6403956114471114,0.6403956114471114,0.6618909551757495,True,True,True,True
2026-04-22,24h_prior,27.4,28.800206637147863,1.573752416613998,29.4,0.22657122597193036,0.7258105755669599,weather_plus_market_training,1.4846959200400855,0.4578862202790187,-0.5997933628521359,0.5997933628521359,0.6484440376461542,True,True,True,True
2026-04-22,6h_prior,27.7,28.868053719320848,1.5305684284747478,29.4,0.23586709569017472,0.7119865170514482,weather_plus_market_training,1.4444867864424096,0.4307078573762828,-0.5319462806791506,0.5319462806791506,0.6359102376529967,True,True,True,True
2026-04-22,event_day_open,27.7,29.08497341823269,1.4302457125306502,29.4,0.26252646767952437,0.6712598753896808,weather_plus_market_training,1.3374033727780554,0.3618116328105063,-0.31502658176730947,0.31502658176730947,0.5871658447188246,True,True,True,True
2026-04-23,12h_prior,26.2,27.440568607180385,1.5250070861136782,29.0,0.10661133423998981,0.9685362462775939,weather_plus_market_training,2.23856544794949,0.942415064587763,-1.559431392819615,1.559431392819615,0.8467451594227788,False,True,True,True
2026-04-23,24h_prior,26.4,27.800039824663457,1.5733670953106604,29.0,0.1418110193651715,0.8928474766366077,weather_plus_market_training,1.9532599572886737,0.7160705273309483,-1.1999601753365425,1.1999601753365425,0.7771699423446983,False,True,True,True
2026-04-23,6h_prior,26.7,27.92484680466666,1.5247835298998496,29.0,0.15360337890595865,0.8746932039809301,weather_plus_market_training,1.8733814604248513,0.6468419917524554,-1.075153195333339,1.075153195333339,0.7596317771942649,False,True,True,True
2026-04-23,event_day_open,25.7,27.142866354728277,1.4189516433644185,29.0,0.07327162300715617,1.0482494714280723,weather_plus_market_training,2.6135818800093804,1.183379313617865,-1.8571336452717233,1.8571336452717233,0.9047001087349313,False,False,True,True
2026-04-24,12h_prior,21.2,23.13761209771809,1.5052051680224905,23.7,0.25307857438995957,0.6778854289525871,weather_plus_market_training,1.3740552677604145,0.4346246107650839,-0.5623879022819089,0.5623879022819089,0.6456597236913998,True,True,True,True
2026-04-24,24h_prior,21.6,23.198983206825524,1.5710352153964295,23.7,0.24532139458819707,0.6859494009457019,weather_plus_market_training,1.4051861134687975,0.4303506959437634,-0.5010167931744753,0.5010167931744753,0.6251021253476934,True,True,True,True
2026-04-24,6h_prior,20.1,22.23280353469089,1.501505450629595,23.7,0.18508472675902543,0.8143733937856424,weather_plus_market_training,1.686941576264561,0.8813377362898135,-1.467196465309108,1.467196465309108,0.8357526196337997,False,True,True,True
