event_date,market_id,market_slug,group_item_title,yes_token_id,contract_event_type,threshold_c,lower_bound_c,upper_bound_c,event_rank,decision_rule,decision_cutoff_utc,target_available,hko_daily_max_c,Y,empirical_period,market_price_available,market_raw_yes,selected_price_timestamp_unix,selected_price_timestamp_utc,record_age_hours,book_contracts,prices_available,market_book_sum,market_book_complete,market_normalised
2026-03-18,1609287,highest-temperature-in-hong-kong-on-march-18-2026-22c,22°C,14905800807098121335450400627311466522885081603036629837583273111730697417676,interior_bin,22,22.0,23.0,4,24h_prior,2026-03-16T16:00:00+00:00,True,27.8,0.0,market_development,False,,,,,11,0,,False,
2026-03-18,1609288,highest-temperature-in-hong-kong-on-march-18-2026-23c,23°C,38643976793577449599167113728084786609484981080463675275750414431860275832645,interior_bin,23,23.0,24.0,5,24h_prior,2026-03-16T16:00:00+00:00,True,27.8,0.0,market_development,False,,,,,11,0,,False,
2026-03-18,1609289,highest-temperature-in-hong-kong-on-march-18-2026-24c,24°C,55799776111437449950755224612061328454593820669968373633248129469898230341057,interior_bin,24,24.0,25.0,6,24h_prior,2026-03-16T16:00:00+00:00,True,27.8,0.0,market_development,False,,,,,11,0,,False,
2026-03-18,1609290,highest-temperature-in-hong-kong-on-march-18-2026-25c,25°C,49564577024420605914456724618800305233138629860131859992441195347379033049612,interior_bin,25,25.0,26.0,7,24h_prior,2026-03-16T16:00:00+00:00,True,27.8,0.0,market_development,False,,,,,11,0,,False,
2026-03-18,1609291,highest-temperature-in-hong-kong-on-march-18-2026-26c,26°C,12656638109055951261831148616722371673366233304846545884747086856267391003970,interior_bin,26,26.0,27.0,8,24h_prior,2026-03-16T16:00:00+00:00,True,27.8,0.0,market_development,False,,,,,11,0,,False,
2026-03-18,1609292,highest-temperature-in-hong-kong-on-march-18-2026-27c,27°C,65325550865731780765945673249095015807109286488076063591627840343472326859602,interior_bin,27,27.0,28.0,9,24h_prior,2026-03-16T16:00:00+00:00,True,27.8,1.0,market_development,False,,,,,11,0,,False,
2026-03-18,1609293,highest-temperature-in-hong-kong-on-march-18-2026-28corhigher,28°C or higher,12268222159614728738434981709516892438897395269600915350011382182854202444351,upper_tail,28,28.0,inf,10,24h_prior,2026-03-16T16:00:00+00:00,True,27.8,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779616,highest-temperature-in-hong-kong-on-march-30-2026-19corbelow,19°C or below,6807749475819328417353313008177530164598271019380509388738027138971697925093,lower_tail_endpoint,19,-inf,20.0,0,24h_prior,2026-03-28T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779616,highest-temperature-in-hong-kong-on-march-30-2026-19corbelow,19°C or below,6807749475819328417353313008177530164598271019380509388738027138971697925093,lower_tail_endpoint,19,-inf,20.0,0,12h_prior,2026-03-29T04:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779616,highest-temperature-in-hong-kong-on-march-30-2026-19corbelow,19°C or below,6807749475819328417353313008177530164598271019380509388738027138971697925093,lower_tail_endpoint,19,-inf,20.0,0,6h_prior,2026-03-29T10:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779616,highest-temperature-in-hong-kong-on-march-30-2026-19corbelow,19°C or below,6807749475819328417353313008177530164598271019380509388738027138971697925093,lower_tail_endpoint,19,-inf,20.0,0,event_day_open,2026-03-29T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779617,highest-temperature-in-hong-kong-on-march-30-2026-20c,20°C,81390632234849441647507017422321432070019842008349526299700828982307540929618,interior_bin,20,20.0,21.0,1,24h_prior,2026-03-28T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779617,highest-temperature-in-hong-kong-on-march-30-2026-20c,20°C,81390632234849441647507017422321432070019842008349526299700828982307540929618,interior_bin,20,20.0,21.0,1,12h_prior,2026-03-29T04:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779617,highest-temperature-in-hong-kong-on-march-30-2026-20c,20°C,81390632234849441647507017422321432070019842008349526299700828982307540929618,interior_bin,20,20.0,21.0,1,6h_prior,2026-03-29T10:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779617,highest-temperature-in-hong-kong-on-march-30-2026-20c,20°C,81390632234849441647507017422321432070019842008349526299700828982307540929618,interior_bin,20,20.0,21.0,1,event_day_open,2026-03-29T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779618,highest-temperature-in-hong-kong-on-march-30-2026-21c,21°C,24599670309263019738058041610572888805309753673129417768532371923989878551060,interior_bin,21,21.0,22.0,2,24h_prior,2026-03-28T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779618,highest-temperature-in-hong-kong-on-march-30-2026-21c,21°C,24599670309263019738058041610572888805309753673129417768532371923989878551060,interior_bin,21,21.0,22.0,2,12h_prior,2026-03-29T04:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779618,highest-temperature-in-hong-kong-on-march-30-2026-21c,21°C,24599670309263019738058041610572888805309753673129417768532371923989878551060,interior_bin,21,21.0,22.0,2,6h_prior,2026-03-29T10:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779618,highest-temperature-in-hong-kong-on-march-30-2026-21c,21°C,24599670309263019738058041610572888805309753673129417768532371923989878551060,interior_bin,21,21.0,22.0,2,event_day_open,2026-03-29T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779619,highest-temperature-in-hong-kong-on-march-30-2026-22c,22°C,75132746700451600497282879975098872207917317924082399806559836686921320801260,interior_bin,22,22.0,23.0,3,24h_prior,2026-03-28T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779619,highest-temperature-in-hong-kong-on-march-30-2026-22c,22°C,75132746700451600497282879975098872207917317924082399806559836686921320801260,interior_bin,22,22.0,23.0,3,12h_prior,2026-03-29T04:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779619,highest-temperature-in-hong-kong-on-march-30-2026-22c,22°C,75132746700451600497282879975098872207917317924082399806559836686921320801260,interior_bin,22,22.0,23.0,3,6h_prior,2026-03-29T10:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779619,highest-temperature-in-hong-kong-on-march-30-2026-22c,22°C,75132746700451600497282879975098872207917317924082399806559836686921320801260,interior_bin,22,22.0,23.0,3,event_day_open,2026-03-29T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779620,highest-temperature-in-hong-kong-on-march-30-2026-23c,23°C,46116586284952972738886135336495981144030497453443715137371298212174025487852,interior_bin,23,23.0,24.0,4,24h_prior,2026-03-28T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779620,highest-temperature-in-hong-kong-on-march-30-2026-23c,23°C,46116586284952972738886135336495981144030497453443715137371298212174025487852,interior_bin,23,23.0,24.0,4,12h_prior,2026-03-29T04:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779620,highest-temperature-in-hong-kong-on-march-30-2026-23c,23°C,46116586284952972738886135336495981144030497453443715137371298212174025487852,interior_bin,23,23.0,24.0,4,6h_prior,2026-03-29T10:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779620,highest-temperature-in-hong-kong-on-march-30-2026-23c,23°C,46116586284952972738886135336495981144030497453443715137371298212174025487852,interior_bin,23,23.0,24.0,4,event_day_open,2026-03-29T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779621,highest-temperature-in-hong-kong-on-march-30-2026-24c,24°C,4505887140796510589373683968368456981720871117116565062186825112705172967754,interior_bin,24,24.0,25.0,5,24h_prior,2026-03-28T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779621,highest-temperature-in-hong-kong-on-march-30-2026-24c,24°C,4505887140796510589373683968368456981720871117116565062186825112705172967754,interior_bin,24,24.0,25.0,5,12h_prior,2026-03-29T04:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779621,highest-temperature-in-hong-kong-on-march-30-2026-24c,24°C,4505887140796510589373683968368456981720871117116565062186825112705172967754,interior_bin,24,24.0,25.0,5,6h_prior,2026-03-29T10:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779621,highest-temperature-in-hong-kong-on-march-30-2026-24c,24°C,4505887140796510589373683968368456981720871117116565062186825112705172967754,interior_bin,24,24.0,25.0,5,event_day_open,2026-03-29T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779622,highest-temperature-in-hong-kong-on-march-30-2026-25c,25°C,69076732191126342507954653863611702702680155647324373875770551538818613745587,interior_bin,25,25.0,26.0,6,24h_prior,2026-03-28T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779622,highest-temperature-in-hong-kong-on-march-30-2026-25c,25°C,69076732191126342507954653863611702702680155647324373875770551538818613745587,interior_bin,25,25.0,26.0,6,12h_prior,2026-03-29T04:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779622,highest-temperature-in-hong-kong-on-march-30-2026-25c,25°C,69076732191126342507954653863611702702680155647324373875770551538818613745587,interior_bin,25,25.0,26.0,6,6h_prior,2026-03-29T10:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779622,highest-temperature-in-hong-kong-on-march-30-2026-25c,25°C,69076732191126342507954653863611702702680155647324373875770551538818613745587,interior_bin,25,25.0,26.0,6,event_day_open,2026-03-29T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779623,highest-temperature-in-hong-kong-on-march-30-2026-26c,26°C,54235043124043827229464914773418908730653176994083061579490174428632219739027,interior_bin,26,26.0,27.0,7,24h_prior,2026-03-28T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779623,highest-temperature-in-hong-kong-on-march-30-2026-26c,26°C,54235043124043827229464914773418908730653176994083061579490174428632219739027,interior_bin,26,26.0,27.0,7,12h_prior,2026-03-29T04:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779623,highest-temperature-in-hong-kong-on-march-30-2026-26c,26°C,54235043124043827229464914773418908730653176994083061579490174428632219739027,interior_bin,26,26.0,27.0,7,6h_prior,2026-03-29T10:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779623,highest-temperature-in-hong-kong-on-march-30-2026-26c,26°C,54235043124043827229464914773418908730653176994083061579490174428632219739027,interior_bin,26,26.0,27.0,7,event_day_open,2026-03-29T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779624,highest-temperature-in-hong-kong-on-march-30-2026-27c,27°C,75690385569053883075888543244133712462636563219477257805094119745921749700174,interior_bin,27,27.0,28.0,8,24h_prior,2026-03-28T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779624,highest-temperature-in-hong-kong-on-march-30-2026-27c,27°C,75690385569053883075888543244133712462636563219477257805094119745921749700174,interior_bin,27,27.0,28.0,8,12h_prior,2026-03-29T04:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779624,highest-temperature-in-hong-kong-on-march-30-2026-27c,27°C,75690385569053883075888543244133712462636563219477257805094119745921749700174,interior_bin,27,27.0,28.0,8,6h_prior,2026-03-29T10:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779624,highest-temperature-in-hong-kong-on-march-30-2026-27c,27°C,75690385569053883075888543244133712462636563219477257805094119745921749700174,interior_bin,27,27.0,28.0,8,event_day_open,2026-03-29T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779625,highest-temperature-in-hong-kong-on-march-30-2026-28c,28°C,87924616785027002576564244976871417319397005239907118248700690679656147549160,interior_bin,28,28.0,29.0,9,24h_prior,2026-03-28T16:00:00+00:00,True,28.3,1.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779625,highest-temperature-in-hong-kong-on-march-30-2026-28c,28°C,87924616785027002576564244976871417319397005239907118248700690679656147549160,interior_bin,28,28.0,29.0,9,12h_prior,2026-03-29T04:00:00+00:00,True,28.3,1.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779625,highest-temperature-in-hong-kong-on-march-30-2026-28c,28°C,87924616785027002576564244976871417319397005239907118248700690679656147549160,interior_bin,28,28.0,29.0,9,6h_prior,2026-03-29T10:00:00+00:00,True,28.3,1.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779625,highest-temperature-in-hong-kong-on-march-30-2026-28c,28°C,87924616785027002576564244976871417319397005239907118248700690679656147549160,interior_bin,28,28.0,29.0,9,event_day_open,2026-03-29T16:00:00+00:00,True,28.3,1.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779626,highest-temperature-in-hong-kong-on-march-30-2026-29corhigher,29°C or higher,36817019254300225147073208483379722731819261539088743846141453885362287802985,upper_tail,29,29.0,inf,10,24h_prior,2026-03-28T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779626,highest-temperature-in-hong-kong-on-march-30-2026-29corhigher,29°C or higher,36817019254300225147073208483379722731819261539088743846141453885362287802985,upper_tail,29,29.0,inf,10,12h_prior,2026-03-29T04:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779626,highest-temperature-in-hong-kong-on-march-30-2026-29corhigher,29°C or higher,36817019254300225147073208483379722731819261539088743846141453885362287802985,upper_tail,29,29.0,inf,10,6h_prior,2026-03-29T10:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-03-30,1779626,highest-temperature-in-hong-kong-on-march-30-2026-29corhigher,29°C or higher,36817019254300225147073208483379722731819261539088743846141453885362287802985,upper_tail,29,29.0,inf,10,event_day_open,2026-03-29T16:00:00+00:00,True,28.3,0.0,market_development,False,,,,,11,0,,False,
2026-04-14,1953597,highest-temperature-in-hong-kong-on-april-14-2026-23c,23°C,113207127978191097885229707545567156326206459658678095990961358545827439600369,interior_bin,23,23.0,24.0,3,24h_prior,2026-04-12T16:00:00+00:00,True,29.0,0.0,market_development,False,,,,,11,7,0.744,False,
2026-04-14,1953598,highest-temperature-in-hong-kong-on-april-14-2026-24c,24°C,2328851494895717659133690267688489021646281569491861569206504975271186629895,interior_bin,24,24.0,25.0,4,24h_prior,2026-04-12T16:00:00+00:00,True,29.0,0.0,market_development,False,,,,,11,7,0.744,False,
2026-04-14,1953600,highest-temperature-in-hong-kong-on-april-14-2026-26c,26°C,112889139991084195812349620505190241975235202968016305170084766813585327085701,interior_bin,26,26.0,27.0,6,24h_prior,2026-04-12T16:00:00+00:00,True,29.0,0.0,market_development,False,,,,,11,7,0.744,False,
2026-04-14,1953604,highest-temperature-in-hong-kong-on-april-14-2026-30corhigher,30°C or higher,37469154916892071384543381829218229217717740835071670577695636049083897627097,upper_tail,30,30.0,inf,10,24h_prior,2026-04-12T16:00:00+00:00,True,29.0,0.0,market_development,False,,,,,11,7,0.744,False,
2026-04-16,1986006,highest-temperature-in-hong-kong-on-april-16-2026-20corbelow,20°C or below,107437801681083339073544275346332489372530686920612991917177688660589026285052,lower_tail_endpoint,20,-inf,21.0,0,24h_prior,2026-04-14T16:00:00+00:00,True,30.2,0.0,market_development,False,,,,,11,0,,False,
2026-04-16,1986007,highest-temperature-in-hong-kong-on-april-16-2026-21c,21°C,5913641206172387752962597144057924402358239060171002371156135215423927584834,interior_bin,21,21.0,22.0,1,24h_prior,2026-04-14T16:00:00+00:00,True,30.2,0.0,market_development,False,,,,,11,0,,False,
2026-04-16,1986008,highest-temperature-in-hong-kong-on-april-16-2026-22c,22°C,24531645722845287611812986318132210832705352889438715580291989356631184026338,interior_bin,22,22.0,23.0,2,24h_prior,2026-04-14T16:00:00+00:00,True,30.2,0.0,market_development,False,,,,,11,0,,False,
2026-04-16,1986008,highest-temperature-in-hong-kong-on-april-16-2026-22c,22°C,24531645722845287611812986318132210832705352889438715580291989356631184026338,interior_bin,22,22.0,23.0,2,12h_prior,2026-04-15T04:00:00+00:00,True,30.2,0.0,market_development,False,,,,,11,10,1.0865,False,
2026-04-16,1986008,highest-temperature-in-hong-kong-on-april-16-2026-22c,22°C,24531645722845287611812986318132210832705352889438715580291989356631184026338,interior_bin,22,22.0,23.0,2,6h_prior,2026-04-15T10:00:00+00:00,True,30.2,0.0,market_development,False,,,,,11,10,1.2109999999999999,False,
2026-04-16,1986009,highest-temperature-in-hong-kong-on-april-16-2026-23c,23°C,91903937096889988385692177634143684361709747894120468684893410047829901955307,interior_bin,23,23.0,24.0,3,24h_prior,2026-04-14T16:00:00+00:00,True,30.2,0.0,market_development,False,,,,,11,0,,False,
2026-04-16,1986010,highest-temperature-in-hong-kong-on-april-16-2026-24c,24°C,34435461563748604642799907585194831510570022784617329493032325149774980841993,interior_bin,24,24.0,25.0,4,24h_prior,2026-04-14T16:00:00+00:00,True,30.2,0.0,market_development,False,,,,,11,0,,False,
2026-04-16,1986011,highest-temperature-in-hong-kong-on-april-16-2026-25c,25°C,5525050243761054467521962314594710839632041395683623770976821306042274383989,interior_bin,25,25.0,26.0,5,24h_prior,2026-04-14T16:00:00+00:00,True,30.2,0.0,market_development,False,,,,,11,0,,False,
2026-04-16,1986012,highest-temperature-in-hong-kong-on-april-16-2026-26c,26°C,104927466918490130770860889602449057946561824438896283963293421930540277011262,interior_bin,26,26.0,27.0,6,24h_prior,2026-04-14T16:00:00+00:00,True,30.2,0.0,market_development,False,,,,,11,0,,False,
2026-04-16,1986013,highest-temperature-in-hong-kong-on-april-16-2026-27c,27°C,44257849904292148716060129381998755183978924165497150254119649186580046120109,interior_bin,27,27.0,28.0,7,24h_prior,2026-04-14T16:00:00+00:00,True,30.2,0.0,market_development,False,,,,,11,0,,False,
2026-04-16,1986014,highest-temperature-in-hong-kong-on-april-16-2026-28c,28°C,113038927596348619456532270695268761744058501537797580547787732755648546356450,interior_bin,28,28.0,29.0,8,24h_prior,2026-04-14T16:00:00+00:00,True,30.2,0.0,market_development,False,,,,,11,0,,False,
2026-04-16,1986015,highest-temperature-in-hong-kong-on-april-16-2026-29c,29°C,107879621279143879080119755321860961453882763206109524172804879311021560328914,interior_bin,29,29.0,30.0,9,24h_prior,2026-04-14T16:00:00+00:00,True,30.2,0.0,market_development,False,,,,,11,0,,False,
2026-04-16,1986016,highest-temperature-in-hong-kong-on-april-16-2026-30corhigher,30°C or higher,48048433716477505707695293112722186926089578768950552705404097789580119706471,upper_tail,30,30.0,inf,10,24h_prior,2026-04-14T16:00:00+00:00,True,30.2,1.0,market_development,False,,,,,11,0,,False,
2026-04-17,1988516,highest-temperature-in-hong-kong-on-april-17-2026-21corbelow,21°C or below,77061780706317654402101850969699917830338477228882325374024877186483852059808,lower_tail_endpoint,21,-inf,22.0,0,24h_prior,2026-04-15T16:00:00+00:00,True,28.0,0.0,market_development,False,,,,,11,6,0.445,False,
2026-04-17,1988517,highest-temperature-in-hong-kong-on-april-17-2026-22c,22°C,20008441658275738438097412842809301010691954435847936992450402401417749091309,interior_bin,22,22.0,23.0,1,24h_prior,2026-04-15T16:00:00+00:00,True,28.0,0.0,market_development,False,,,,,11,6,0.445,False,
2026-04-17,1988522,highest-temperature-in-hong-kong-on-april-17-2026-27c,27°C,13113611667323185385406142085166788194052390205987424287815024597271735747472,interior_bin,27,27.0,28.0,6,24h_prior,2026-04-15T16:00:00+00:00,True,28.0,0.0,market_development,False,,,,,11,6,0.445,False,
2026-04-17,1988524,highest-temperature-in-hong-kong-on-april-17-2026-29c,29°C,52943460668945658049683866594332408811709772847995718142094202987585536405444,interior_bin,29,29.0,30.0,8,24h_prior,2026-04-15T16:00:00+00:00,True,28.0,0.0,market_development,False,,,,,11,6,0.445,False,
2026-04-17,1988525,highest-temperature-in-hong-kong-on-april-17-2026-30c,30°C,89201406097350451073696076240400788460300422556288703676394698330615978449264,interior_bin,30,30.0,31.0,9,24h_prior,2026-04-15T16:00:00+00:00,True,28.0,0.0,market_development,False,,,,,11,6,0.445,False,
2026-04-18,1996491,highest-temperature-in-hong-kong-on-april-18-2026-24c,24°C,78872091096123904013882382241145197514349554348378637576017933515534426776431,interior_bin,24,24.0,25.0,3,24h_prior,2026-04-16T16:00:00+00:00,True,28.5,0.0,market_development,False,,,,,11,6,0.43100000000000005,False,
2026-04-18,1996492,highest-temperature-in-hong-kong-on-april-18-2026-25c,25°C,101880568357033525018620845471304996467821262515493304209784143811590094935008,interior_bin,25,25.0,26.0,4,24h_prior,2026-04-16T16:00:00+00:00,True,28.5,0.0,market_development,False,,,,,11,6,0.43100000000000005,False,
2026-04-18,1996496,highest-temperature-in-hong-kong-on-april-18-2026-29c,29°C,81962522574444305926309776770229900050478616693498160728727529516280674474722,interior_bin,29,29.0,30.0,8,24h_prior,2026-04-16T16:00:00+00:00,True,28.5,0.0,market_development,False,,,,,11,6,0.43100000000000005,False,
2026-04-18,1996497,highest-temperature-in-hong-kong-on-april-18-2026-30c,30°C,68644662605353726595201952994283071572447581601968250415866871142824183555444,interior_bin,30,30.0,31.0,9,24h_prior,2026-04-16T16:00:00+00:00,True,28.5,0.0,market_development,False,,,,,11,6,0.43100000000000005,False,
2026-04-18,1996498,highest-temperature-in-hong-kong-on-april-18-2026-31corhigher,31°C or higher,3474367580288780672438083812437126303193794306223425403905998554309317001729,upper_tail,31,31.0,inf,10,24h_prior,2026-04-16T16:00:00+00:00,True,28.5,0.0,market_development,False,,,,,11,6,0.43100000000000005,False,
2026-04-30,2102280,highest-temperature-in-hong-kong-on-april-30-2026-15corbelow,15°C or below,96394190312334567473356531036091600606609538532694314104976217940793896861752,lower_tail_endpoint,15,-inf,16.0,0,24h_prior,2026-04-28T16:00:00+00:00,True,26.7,0.0,market_development,False,,,,,11,0,,False,
2026-04-30,2102281,highest-temperature-in-hong-kong-on-april-30-2026-16c,16°C,39670300403790847696242152325992681789658441908801816523924156418938192717782,interior_bin,16,16.0,17.0,1,24h_prior,2026-04-28T16:00:00+00:00,True,26.7,0.0,market_development,False,,,,,11,0,,False,
2026-04-30,2102282,highest-temperature-in-hong-kong-on-april-30-2026-17c,17°C,108374954973335641875617237822126497277598770967804533225969513327290630092882,interior_bin,17,17.0,18.0,2,24h_prior,2026-04-28T16:00:00+00:00,True,26.7,0.0,market_development,False,,,,,11,0,,False,
2026-04-30,2102283,highest-temperature-in-hong-kong-on-april-30-2026-18c,18°C,86634081006768088679952772517484542165690893607224514816063694819285166969738,interior_bin,18,18.0,19.0,3,24h_prior,2026-04-28T16:00:00+00:00,True,26.7,0.0,market_development,False,,,,,11,0,,False,
2026-04-30,2102284,highest-temperature-in-hong-kong-on-april-30-2026-19c,19°C,49083698325663893355272711934566113188116438229862492912776096331085178689806,interior_bin,19,19.0,20.0,4,24h_prior,2026-04-28T16:00:00+00:00,True,26.7,0.0,market_development,False,,,,,11,0,,False,
2026-04-30,2102285,highest-temperature-in-hong-kong-on-april-30-2026-20c,20°C,30575220617318690608561489558960824453052744765369840465658337246499649048739,interior_bin,20,20.0,21.0,5,24h_prior,2026-04-28T16:00:00+00:00,True,26.7,0.0,market_development,False,,,,,11,0,,False,
2026-04-30,2102286,highest-temperature-in-hong-kong-on-april-30-2026-21c,21°C,62006899003238965865473005469486817359393482464489663688306374892150180866310,interior_bin,21,21.0,22.0,6,24h_prior,2026-04-28T16:00:00+00:00,True,26.7,0.0,market_development,False,,,,,11,0,,False,
2026-04-30,2102287,highest-temperature-in-hong-kong-on-april-30-2026-22c,22°C,29175966208431498342571459088074934988900563645466371498513699167612422372092,interior_bin,22,22.0,23.0,7,24h_prior,2026-04-28T16:00:00+00:00,True,26.7,0.0,market_development,False,,,,,11,0,,False,
2026-04-30,2102288,highest-temperature-in-hong-kong-on-april-30-2026-23c,23°C,70953357549837257926005976055218580091842441016996226274612474643045210981801,interior_bin,23,23.0,24.0,8,24h_prior,2026-04-28T16:00:00+00:00,True,26.7,0.0,market_development,False,,,,,11,0,,False,
2026-04-30,2102289,highest-temperature-in-hong-kong-on-april-30-2026-24c,24°C,99476611839931606930737592364209583628495445695100418696606993168892891923566,interior_bin,24,24.0,25.0,9,24h_prior,2026-04-28T16:00:00+00:00,True,26.7,0.0,market_development,False,,,,,11,0,,False,
2026-04-30,2102290,highest-temperature-in-hong-kong-on-april-30-2026-25corhigher,25°C or higher,58241419617790886405472393240074075849959303014587052885072747799842743410659,upper_tail,25,25.0,inf,10,24h_prior,2026-04-28T16:00:00+00:00,True,26.7,1.0,market_development,False,,,,,11,0,,False,
2026-05-06,2156964,highest-temperature-in-hong-kong-on-may-6-2026-21corbelow,21°C or below,95745473431801139725863149587335687614195855320380572201486646478933550996125,lower_tail_endpoint,21,-inf,22.0,0,24h_prior,2026-05-04T16:00:00+00:00,True,24.6,0.0,market_development,False,,,,,11,0,,False,
2026-05-06,2156965,highest-temperature-in-hong-kong-on-may-6-2026-22c,22°C,4735497999889700551279611816021137863861557262596949053183492037902944004955,interior_bin,22,22.0,23.0,1,24h_prior,2026-05-04T16:00:00+00:00,True,24.6,0.0,market_development,False,,,,,11,0,,False,
2026-05-06,2156966,highest-temperature-in-hong-kong-on-may-6-2026-23c,23°C,101281715570812081451448954031051812495348860926683851129659217069788836319275,interior_bin,23,23.0,24.0,2,24h_prior,2026-05-04T16:00:00+00:00,True,24.6,0.0,market_development,False,,,,,11,0,,False,
2026-05-06,2156967,highest-temperature-in-hong-kong-on-may-6-2026-24c,24°C,32399463532492514704194105736321137702672256221445656543482186770818301242736,interior_bin,24,24.0,25.0,3,24h_prior,2026-05-04T16:00:00+00:00,True,24.6,1.0,market_development,False,,,,,11,0,,False,
2026-05-06,2156968,highest-temperature-in-hong-kong-on-may-6-2026-25c,25°C,65885182256464323387924003229854234619260954146221741098297412674435655589975,interior_bin,25,25.0,26.0,4,24h_prior,2026-05-04T16:00:00+00:00,True,24.6,0.0,market_development,False,,,,,11,0,,False,
2026-05-06,2156969,highest-temperature-in-hong-kong-on-may-6-2026-26c,26°C,35543169253542485189815711943165117886008862891882079329503671323891608929432,interior_bin,26,26.0,27.0,5,24h_prior,2026-05-04T16:00:00+00:00,True,24.6,0.0,market_development,False,,,,,11,0,,False,
2026-05-06,2156970,highest-temperature-in-hong-kong-on-may-6-2026-27c,27°C,112945876198208987085005086757055078562199837203244895764765866797089370092217,interior_bin,27,27.0,28.0,6,24h_prior,2026-05-04T16:00:00+00:00,True,24.6,0.0,market_development,False,,,,,11,0,,False,
2026-05-06,2156971,highest-temperature-in-hong-kong-on-may-6-2026-28c,28°C,103349420611802674768983502643929736387901040111555850274466501302783915611106,interior_bin,28,28.0,29.0,7,24h_prior,2026-05-04T16:00:00+00:00,True,24.6,0.0,market_development,False,,,,,11,0,,False,
2026-05-06,2156972,highest-temperature-in-hong-kong-on-may-6-2026-29c,29°C,20583738854916292592471221641368507490833691380262045518797626665674183969363,interior_bin,29,29.0,30.0,8,24h_prior,2026-05-04T16:00:00+00:00,True,24.6,0.0,market_development,False,,,,,11,0,,False,
