model,transition,dates,metric,point_estimate,bootstrap_method,block_length_days,bootstrap_lower_95,bootstrap_upper_95,bootstrap_replications,seed,bootstrap_unit
static,24h_to_open,365,median_crps_improvement_c,0.0551591628597925,circular_moving_block,7.0,0.0322822497990467,0.08870655556582635,10000,20271904,settlement_date
static,24h_to_open,365,improved_date_fraction,0.6301369863013698,circular_moving_block,7.0,0.5780821917808219,0.6794520547945205,10000,20271904,settlement_date
static,24h_to_open,365,mean_absolute_crps_change_c,0.3262366556768654,circular_moving_block,7.0,0.2814155447781473,0.3753480078507653,10000,20271904,settlement_date
rbf,24h_to_12h,365,mean_crps_improvement_c,0.04771902643095891,ordinary_date,,0.0034589471033219465,0.0905296143356986,10000,20272001,settlement_date
rbf,24h_to_12h,365,median_crps_improvement_c,0.024951408900000027,ordinary_date,,0.006030737299999922,0.051247976500000014,10000,20272001,settlement_date
rbf,24h_to_12h,365,improved_date_fraction,0.5643835616438356,ordinary_date,,0.5123287671232877,0.6136986301369863,10000,20272001,settlement_date
rbf,24h_to_12h,365,mean_absolute_crps_change_c,0.28396588343863016,ordinary_date,,0.2519265781564521,0.3171065199673424,10000,20272001,settlement_date
rbf,24h_to_12h,365,mean_crps_improvement_c,0.04771902643095891,circular_moving_block,3.0,-4.691792190410033e-05,0.09492664708374657,10000,20272002,settlement_date
rbf,24h_to_12h,365,median_crps_improvement_c,0.024951408900000027,circular_moving_block,3.0,0.006030737299999922,0.051577601699999975,10000,20272002,settlement_date
rbf,24h_to_12h,365,improved_date_fraction,0.5643835616438356,circular_moving_block,3.0,0.5123287671232877,0.6164383561643836,10000,20272002,settlement_date
rbf,24h_to_12h,365,mean_absolute_crps_change_c,0.28396588343863016,circular_moving_block,3.0,0.25042611066510956,0.3201556975111438,10000,20272002,settlement_date
rbf,24h_to_12h,365,mean_crps_improvement_c,0.04771902643095891,circular_moving_block,5.0,-0.0023604226643630095,0.09845467659315751,10000,20272003,settlement_date
rbf,24h_to_12h,365,median_crps_improvement_c,0.024951408900000027,circular_moving_block,5.0,0.0049200227999999235,0.052141445499999994,10000,20272003,settlement_date
rbf,24h_to_12h,365,improved_date_fraction,0.5643835616438356,circular_moving_block,5.0,0.5068493150684932,0.6219178082191781,10000,20272003,settlement_date
rbf,24h_to_12h,365,mean_absolute_crps_change_c,0.28396588343863016,circular_moving_block,5.0,0.2485675716582466,0.32166479932400005,10000,20272003,settlement_date
rbf,24h_to_12h,365,mean_crps_improvement_c,0.04771902643095891,circular_moving_block,7.0,-0.005129550932643819,0.09863266570517124,10000,20272004,settlement_date
rbf,24h_to_12h,365,median_crps_improvement_c,0.024951408900000027,circular_moving_block,7.0,0.0049200227999999235,0.052847035699999934,10000,20272004,settlement_date
rbf,24h_to_12h,365,improved_date_fraction,0.5643835616438356,circular_moving_block,7.0,0.5068493150684932,0.6191780821917808,10000,20272004,settlement_date
rbf,24h_to_12h,365,mean_absolute_crps_change_c,0.28396588343863016,circular_moving_block,7.0,0.24858685991321236,0.32284477823756846,10000,20272004,settlement_date
rbf,12h_to_6h,365,mean_crps_improvement_c,0.0007615479967123346,ordinary_date,,-0.014451143603164372,0.014354708687,10000,20272101,settlement_date
rbf,12h_to_6h,365,median_crps_improvement_c,-0.0002523112000000216,ordinary_date,,-0.0008753625999999848,0.0006879521999999527,10000,20272101,settlement_date
rbf,12h_to_6h,365,improved_date_fraction,0.4876712328767123,ordinary_date,,0.43561643835616437,0.5397260273972603,10000,20272101,settlement_date
rbf,12h_to_6h,365,mean_absolute_crps_change_c,0.03437103400438355,ordinary_date,,0.021780847112335616,0.04975880730519861,10000,20272101,settlement_date
rbf,12h_to_6h,365,mean_crps_improvement_c,0.0007615479967123346,circular_moving_block,3.0,-0.014215844736335602,0.01347788633556165,10000,20272102,settlement_date
rbf,12h_to_6h,365,median_crps_improvement_c,-0.0002523112000000216,circular_moving_block,3.0,-0.0009441015000000164,0.0007283018999999502,10000,20272102,settlement_date
rbf,12h_to_6h,365,improved_date_fraction,0.4876712328767123,circular_moving_block,3.0,0.4301369863013699,0.547945205479452,10000,20272102,settlement_date
rbf,12h_to_6h,365,mean_absolute_crps_change_c,0.03437103400438355,circular_moving_block,3.0,0.020652893909808217,0.051626925074595875,10000,20272102,settlement_date
rbf,12h_to_6h,365,mean_crps_improvement_c,0.0007615479967123346,circular_moving_block,5.0,-0.014348631401417799,0.012959357277938361,10000,20272103,settlement_date
rbf,12h_to_6h,365,median_crps_improvement_c,-0.0002523112000000216,circular_moving_block,5.0,-0.0010057418999999679,0.0008795209999998832,10000,20272103,settlement_date
rbf,12h_to_6h,365,improved_date_fraction,0.4876712328767123,circular_moving_block,5.0,0.4246575342465753,0.5534246575342465,10000,20272103,settlement_date
rbf,12h_to_6h,365,mean_absolute_crps_change_c,0.03437103400438355,circular_moving_block,5.0,0.019707361040678068,0.05290626112919176,10000,20272103,settlement_date
rbf,12h_to_6h,365,mean_crps_improvement_c,0.0007615479967123346,circular_moving_block,7.0,-0.015084441603308215,0.013372053619150696,10000,20272104,settlement_date
rbf,12h_to_6h,365,median_crps_improvement_c,-0.0002523112000000216,circular_moving_block,7.0,-0.001139268299999996,0.0009218391999999964,10000,20272104,settlement_date
rbf,12h_to_6h,365,improved_date_fraction,0.4876712328767123,circular_moving_block,7.0,0.41643835616438357,0.5589041095890411,10000,20272104,settlement_date
rbf,12h_to_6h,365,mean_absolute_crps_change_c,0.03437103400438355,circular_moving_block,7.0,0.01907754281655479,0.05303081224321231,10000,20272104,settlement_date
rbf,6h_to_open,365,mean_crps_improvement_c,0.08198036337479452,ordinary_date,,0.03980460992941781,0.12547154500578084,10000,20272201,settlement_date
rbf,6h_to_open,365,median_crps_improvement_c,0.022977585999999994,ordinary_date,,0.014393919000000033,0.05388212980000001,10000,20272201,settlement_date
rbf,6h_to_open,365,improved_date_fraction,0.5945205479452055,ordinary_date,,0.5424657534246575,0.6438356164383562,10000,20272201,settlement_date
rbf,6h_to_open,365,mean_absolute_crps_change_c,0.2711688748926027,ordinary_date,,0.2387671981384246,0.30609245071595886,10000,20272201,settlement_date
rbf,6h_to_open,365,mean_crps_improvement_c,0.08198036337479452,circular_moving_block,3.0,0.03500899960137672,0.13199543808023972,10000,20272202,settlement_date
rbf,6h_to_open,365,median_crps_improvement_c,0.022977585999999994,circular_moving_block,3.0,0.01407186919999992,0.05435723120000002,10000,20272202,settlement_date
rbf,6h_to_open,365,improved_date_fraction,0.5945205479452055,circular_moving_block,3.0,0.5397260273972603,0.6493150684931507,10000,20272202,settlement_date
rbf,6h_to_open,365,mean_absolute_crps_change_c,0.2711688748926027,circular_moving_block,3.0,0.23635406076447943,0.3081107558635959,10000,20272202,settlement_date
rbf,6h_to_open,365,mean_crps_improvement_c,0.08198036337479452,circular_moving_block,5.0,0.03309866971720549,0.13153936662655477,10000,20272203,settlement_date
rbf,6h_to_open,365,median_crps_improvement_c,0.022977585999999994,circular_moving_block,5.0,0.01407186919999992,0.05435723120000002,10000,20272203,settlement_date
rbf,6h_to_open,365,improved_date_fraction,0.5945205479452055,circular_moving_block,5.0,0.5424657534246575,0.6465753424657534,10000,20272203,settlement_date
rbf,6h_to_open,365,mean_absolute_crps_change_c,0.2711688748926027,circular_moving_block,5.0,0.23421569482814386,0.31041499853637666,10000,20272203,settlement_date
rbf,6h_to_open,365,mean_crps_improvement_c,0.08198036337479452,circular_moving_block,7.0,0.033058065958178076,0.13296459514234932,10000,20272204,settlement_date
rbf,6h_to_open,365,median_crps_improvement_c,0.022977585999999994,circular_moving_block,7.0,0.014045386900000012,0.05752766210000004,10000,20272204,settlement_date
rbf,6h_to_open,365,improved_date_fraction,0.5945205479452055,circular_moving_block,7.0,0.5424657534246575,0.6465753424657534,10000,20272204,settlement_date
rbf,6h_to_open,365,mean_absolute_crps_change_c,0.2711688748926027,circular_moving_block,7.0,0.2321763635696849,0.31247013828516434,10000,20272204,settlement_date
rbf,24h_to_6h,365,mean_crps_improvement_c,0.048480574427671244,ordinary_date,,0.003169324427527395,0.09374855461141782,10000,20272301,settlement_date
rbf,24h_to_6h,365,median_crps_improvement_c,0.027985425300000033,ordinary_date,,0.0008308917000000027,0.05294172599999997,10000,20272301,settlement_date
rbf,24h_to_6h,365,improved_date_fraction,0.5534246575342465,ordinary_date,,0.5013698630136987,0.6054794520547945,10000,20272301,settlement_date
rbf,24h_to_6h,365,mean_absolute_crps_change_c,0.2950254519756164,ordinary_date,,0.2621135349471849,0.329940510164411,10000,20272301,settlement_date
rbf,24h_to_6h,365,mean_crps_improvement_c,0.048480574427671244,circular_moving_block,3.0,-0.001307315503061624,0.09842090380061641,10000,20272302,settlement_date
rbf,24h_to_6h,365,median_crps_improvement_c,0.027985425300000033,circular_moving_block,3.0,0.0008308917000000027,0.053156012799999985,10000,20272302,settlement_date
rbf,24h_to_6h,365,improved_date_fraction,0.5534246575342465,circular_moving_block,3.0,0.5013698630136987,0.6055479452054784,10000,20272302,settlement_date
rbf,24h_to_6h,365,mean_absolute_crps_change_c,0.2950254519756164,circular_moving_block,3.0,0.26020772185457536,0.3328648890046712,10000,20272302,settlement_date
rbf,24h_to_6h,365,mean_crps_improvement_c,0.048480574427671244,circular_moving_block,5.0,-0.00369271894287668,0.10242418814321919,10000,20272303,settlement_date
rbf,24h_to_6h,365,median_crps_improvement_c,0.027985425300000033,circular_moving_block,5.0,-0.00275077880000002,0.05322329189999997,10000,20272303,settlement_date
rbf,24h_to_6h,365,improved_date_fraction,0.5534246575342465,circular_moving_block,5.0,0.4986301369863014,0.6082191780821918,10000,20272303,settlement_date
rbf,24h_to_6h,365,mean_absolute_crps_change_c,0.2950254519756164,circular_moving_block,5.0,0.2596607449281302,0.333726831756637,10000,20272303,settlement_date
rbf,24h_to_6h,365,mean_crps_improvement_c,0.048480574427671244,circular_moving_block,7.0,-0.006267647264849301,0.10213572720243833,10000,20272304,settlement_date
rbf,24h_to_6h,365,median_crps_improvement_c,0.027985425300000033,circular_moving_block,7.0,-0.0030911581999999993,0.05322329189999997,10000,20272304,settlement_date
rbf,24h_to_6h,365,improved_date_fraction,0.5534246575342465,circular_moving_block,7.0,0.4931506849315068,0.6109589041095891,10000,20272304,settlement_date
rbf,24h_to_6h,365,mean_absolute_crps_change_c,0.2950254519756164,circular_moving_block,7.0,0.2579654945768904,0.3349919311629451,10000,20272304,settlement_date
rbf,12h_to_open,365,mean_crps_improvement_c,0.08274191137150685,ordinary_date,,0.03875891036889042,0.12836363574538354,10000,20272401,settlement_date
rbf,12h_to_open,365,median_crps_improvement_c,0.02855927199999997,ordinary_date,,0.013085318599999951,0.056823368900000004,10000,20272401,settlement_date
rbf,12h_to_open,365,improved_date_fraction,0.5863013698630137,ordinary_date,,0.5342465753424658,0.6356164383561644,10000,20272401,settlement_date
rbf,12h_to_open,365,mean_absolute_crps_change_c,0.2867132082126027,ordinary_date,,0.2537572475762192,0.32148861350467806,10000,20272401,settlement_date
rbf,12h_to_open,365,mean_crps_improvement_c,0.08274191137150685,circular_moving_block,3.0,0.034507511986547945,0.13057830432140408,10000,20272402,settlement_date
rbf,12h_to_open,365,median_crps_improvement_c,0.02855927199999997,circular_moving_block,3.0,0.012293583000000052,0.056823368900000004,10000,20272402,settlement_date
rbf,12h_to_open,365,improved_date_fraction,0.5863013698630137,circular_moving_block,3.0,0.5315068493150685,0.6383561643835617,10000,20272402,settlement_date
rbf,12h_to_open,365,mean_absolute_crps_change_c,0.2867132082126027,circular_moving_block,3.0,0.25101880760126716,0.3247272841157945,10000,20272402,settlement_date
rbf,12h_to_open,365,mean_crps_improvement_c,0.08274191137150685,circular_moving_block,5.0,0.035776841790794524,0.1320143269523493,10000,20272403,settlement_date
rbf,12h_to_open,365,median_crps_improvement_c,0.02855927199999997,circular_moving_block,5.0,0.012293583000000052,0.05638839380000005,10000,20272403,settlement_date
rbf,12h_to_open,365,improved_date_fraction,0.5863013698630137,circular_moving_block,5.0,0.5342465753424658,0.6383561643835617,10000,20272403,settlement_date
rbf,12h_to_open,365,mean_absolute_crps_change_c,0.2867132082126027,circular_moving_block,5.0,0.2501649105985685,0.325907488853137,10000,20272403,settlement_date
rbf,12h_to_open,365,mean_crps_improvement_c,0.08274191137150685,circular_moving_block,7.0,0.034010412546136994,0.13418721647505477,10000,20272404,settlement_date
rbf,12h_to_open,365,median_crps_improvement_c,0.02855927199999997,circular_moving_block,7.0,0.012293583000000052,0.056823368900000004,10000,20272404,settlement_date
rbf,12h_to_open,365,improved_date_fraction,0.5863013698630137,circular_moving_block,7.0,0.5342465753424658,0.6383561643835617,10000,20272404,settlement_date
rbf,12h_to_open,365,mean_absolute_crps_change_c,0.2867132082126027,circular_moving_block,7.0,0.24764175575428768,0.32715409597202055,10000,20272404,settlement_date
rbf,24h_to_open,365,mean_crps_improvement_c,0.1304609378024658,ordinary_date,,0.07972302710008906,0.1823621182911507,10000,20272501,settlement_date
rbf,24h_to_open,365,median_crps_improvement_c,0.06891024839999998,ordinary_date,,0.04824416569999995,0.09673599290000001,10000,20272501,settlement_date
rbf,24h_to_open,365,improved_date_fraction,0.6438356164383562,ordinary_date,,0.5945205479452055,0.6931506849315069,10000,20272501,settlement_date
rbf,24h_to_open,365,mean_absolute_crps_change_c,0.34532433704684934,ordinary_date,,0.3071507615078562,0.3851326807806439,10000,20272501,settlement_date
rbf,24h_to_open,365,mean_crps_improvement_c,0.1304609378024658,circular_moving_block,3.0,0.0718494098021644,0.1922455042806164,10000,20272502,settlement_date
rbf,24h_to_open,365,median_crps_improvement_c,0.06891024839999998,circular_moving_block,3.0,0.048132289800000005,0.097722123,10000,20272502,settlement_date
rbf,24h_to_open,365,improved_date_fraction,0.6438356164383562,circular_moving_block,3.0,0.5945205479452055,0.6931506849315069,10000,20272502,settlement_date
rbf,24h_to_open,365,mean_absolute_crps_change_c,0.34532433704684934,circular_moving_block,3.0,0.30138291034372605,0.3944311828684931,10000,20272502,settlement_date
rbf,24h_to_open,365,mean_crps_improvement_c,0.1304609378024658,circular_moving_block,5.0,0.07156670245034248,0.19492919555100682,10000,20272503,settlement_date
rbf,24h_to_open,365,median_crps_improvement_c,0.06891024839999998,circular_moving_block,5.0,0.048132289800000005,0.101091669,10000,20272503,settlement_date
rbf,24h_to_open,365,improved_date_fraction,0.6438356164383562,circular_moving_block,5.0,0.5945205479452055,0.6931506849315069,10000,20272503,settlement_date
rbf,24h_to_open,365,mean_absolute_crps_change_c,0.34532433704684934,circular_moving_block,5.0,0.30065443016020554,0.3945066829207397,10000,20272503,settlement_date
rbf,24h_to_open,365,mean_crps_improvement_c,0.1304609378024658,circular_moving_block,7.0,0.07023665642432193,0.19265301996280823,10000,20272504,settlement_date
rbf,24h_to_open,365,median_crps_improvement_c,0.06891024839999998,circular_moving_block,7.0,0.048132289800000005,0.097722123,10000,20272504,settlement_date
rbf,24h_to_open,365,improved_date_fraction,0.6438356164383562,circular_moving_block,7.0,0.5945205479452055,0.6931506849315069,10000,20272504,settlement_date
rbf,24h_to_open,365,mean_absolute_crps_change_c,0.34532433704684934,circular_moving_block,7.0,0.2993883123444726,0.3947865393797877,10000,20272504,settlement_date
matern,24h_to_12h,365,mean_crps_improvement_c,0.049305822730136985,ordinary_date,,0.005461446975232879,0.09378287512627394,10000,20272601,settlement_date
matern,24h_to_12h,365,median_crps_improvement_c,0.03324048940000002,ordinary_date,,0.02050311249999992,0.052397398500000025,10000,20272601,settlement_date
matern,24h_to_12h,365,improved_date_fraction,0.5972602739726027,ordinary_date,,0.5452054794520548,0.6493150684931507,10000,20272601,settlement_date
matern,24h_to_12h,365,mean_absolute_crps_change_c,0.2768323044758904,ordinary_date,,0.24507013591234247,0.3100668224877876,10000,20272601,settlement_date
matern,24h_to_12h,365,mean_crps_improvement_c,0.049305822730136985,circular_moving_block,3.0,0.002360102036369886,0.09691399621582189,10000,20272602,settlement_date
matern,24h_to_12h,365,median_crps_improvement_c,0.03324048940000002,circular_moving_block,3.0,0.02050311249999992,0.05472331559999999,10000,20272602,settlement_date
matern,24h_to_12h,365,improved_date_fraction,0.5972602739726027,circular_moving_block,3.0,0.5452054794520548,0.6493150684931507,10000,20272602,settlement_date
matern,24h_to_12h,365,mean_absolute_crps_change_c,0.2768323044758904,circular_moving_block,3.0,0.2437141661014863,0.3129699648729384,10000,20272602,settlement_date
matern,24h_to_12h,365,mean_crps_improvement_c,0.049305822730136985,circular_moving_block,5.0,0.0010656887215616507,0.09779254937512327,10000,20272603,settlement_date
matern,24h_to_12h,365,median_crps_improvement_c,0.03324048940000002,circular_moving_block,5.0,0.020292298800000275,0.055763247599999954,10000,20272603,settlement_date
matern,24h_to_12h,365,improved_date_fraction,0.5972602739726027,circular_moving_block,5.0,0.5452054794520548,0.6493150684931507,10000,20272603,settlement_date
matern,24h_to_12h,365,mean_absolute_crps_change_c,0.2768323044758904,circular_moving_block,5.0,0.2420655170383219,0.3151776545611986,10000,20272603,settlement_date
matern,24h_to_12h,365,mean_crps_improvement_c,0.049305822730136985,circular_moving_block,7.0,0.00011741600049315124,0.09991756654393828,10000,20272604,settlement_date
matern,24h_to_12h,365,median_crps_improvement_c,0.03324048940000002,circular_moving_block,7.0,0.020292298800000275,0.055763247599999954,10000,20272604,settlement_date
matern,24h_to_12h,365,improved_date_fraction,0.5972602739726027,circular_moving_block,7.0,0.5424657534246575,0.6520547945205479,10000,20272604,settlement_date
matern,24h_to_12h,365,mean_absolute_crps_change_c,0.2768323044758904,circular_moving_block,7.0,0.240866159684,0.3150450185826164,10000,20272604,settlement_date
matern,12h_to_6h,365,mean_crps_improvement_c,0.0012755529778082214,ordinary_date,,-0.013479798823589031,0.01416940229480137,10000,20272701,settlement_date
matern,12h_to_6h,365,median_crps_improvement_c,0.00034174530000002923,ordinary_date,,-0.0002605823999999868,0.0007742095999999643,10000,20272701,settlement_date
matern,12h_to_6h,365,improved_date_fraction,0.5287671232876713,ordinary_date,,0.4767123287671233,0.5808219178082191,10000,20272701,settlement_date
matern,12h_to_6h,365,mean_absolute_crps_change_c,0.03170985985232876,ordinary_date,,0.019997644945753425,0.046731980862897246,10000,20272701,settlement_date
matern,12h_to_6h,365,mean_crps_improvement_c,0.0012755529778082214,circular_moving_block,3.0,-0.013986070483999994,0.013274211006383563,10000,20272702,settlement_date
matern,12h_to_6h,365,median_crps_improvement_c,0.00034174530000002923,circular_moving_block,3.0,-0.00039467589999997443,0.0007816070999999702,10000,20272702,settlement_date
matern,12h_to_6h,365,improved_date_fraction,0.5287671232876713,circular_moving_block,3.0,0.4684931506849315,0.5863013698630137,10000,20272702,settlement_date
matern,12h_to_6h,365,mean_absolute_crps_change_c,0.03170985985232876,circular_moving_block,3.0,0.01836373352789041,0.04838579712956848,10000,20272702,settlement_date
matern,12h_to_6h,365,mean_crps_improvement_c,0.0012755529778082214,circular_moving_block,5.0,-0.01382498931128767,0.012989166770109585,10000,20272703,settlement_date
matern,12h_to_6h,365,median_crps_improvement_c,0.00034174530000002923,circular_moving_block,5.0,-0.0005257856999998367,0.0008031089000000158,10000,20272703,settlement_date
matern,12h_to_6h,365,improved_date_fraction,0.5287671232876713,circular_moving_block,5.0,0.4657534246575342,0.5917808219178082,10000,20272703,settlement_date
matern,12h_to_6h,365,mean_absolute_crps_change_c,0.03170985985232876,circular_moving_block,5.0,0.017458050714499997,0.049489920359212326,10000,20272703,settlement_date
matern,12h_to_6h,365,mean_crps_improvement_c,0.0012755529778082214,circular_moving_block,7.0,-0.014597163854287665,0.013521729723993157,10000,20272704,settlement_date
matern,12h_to_6h,365,median_crps_improvement_c,0.00034174530000002923,circular_moving_block,7.0,-0.0006382849999999607,0.0008281831999999989,10000,20272704,settlement_date
matern,12h_to_6h,365,improved_date_fraction,0.5287671232876713,circular_moving_block,7.0,0.4575342465753425,0.5972602739726027,10000,20272704,settlement_date
matern,12h_to_6h,365,mean_absolute_crps_change_c,0.03170985985232876,circular_moving_block,7.0,0.01668300426331507,0.04984268532697944,10000,20272704,settlement_date
matern,6h_to_open,365,mean_crps_improvement_c,0.08670772842054794,ordinary_date,,0.04490956724451369,0.1296843116363493,10000,20272801,settlement_date
matern,6h_to_open,365,median_crps_improvement_c,0.029346666999999993,ordinary_date,,0.017558513900000017,0.04890457269999998,10000,20272801,settlement_date
matern,6h_to_open,365,improved_date_fraction,0.5972602739726027,ordinary_date,,0.547945205479452,0.6493150684931507,10000,20272801,settlement_date
matern,6h_to_open,365,mean_absolute_crps_change_c,0.26698445231260276,ordinary_date,,0.2349729706149384,0.3013524667190479,10000,20272801,settlement_date
matern,6h_to_open,365,mean_crps_improvement_c,0.08670772842054794,circular_moving_block,3.0,0.037316257365883586,0.13608109920775338,10000,20272802,settlement_date
matern,6h_to_open,365,median_crps_improvement_c,0.029346666999999993,circular_moving_block,3.0,0.017031359700000026,0.04915047989999999,10000,20272802,settlement_date
matern,6h_to_open,365,improved_date_fraction,0.5972602739726027,circular_moving_block,3.0,0.5397260273972603,0.6520547945205479,10000,20272802,settlement_date
matern,6h_to_open,365,mean_absolute_crps_change_c,0.26698445231260276,circular_moving_block,3.0,0.2322439671842192,0.30547111125191095,10000,20272802,settlement_date
matern,6h_to_open,365,mean_crps_improvement_c,0.08670772842054794,circular_moving_block,5.0,0.038463706015143845,0.13556440263095196,10000,20272803,settlement_date
matern,6h_to_open,365,median_crps_improvement_c,0.029346666999999993,circular_moving_block,5.0,0.015471018199999964,0.04915047989999999,10000,20272803,settlement_date
matern,6h_to_open,365,improved_date_fraction,0.5972602739726027,circular_moving_block,5.0,0.5424657534246575,0.6493150684931507,10000,20272803,settlement_date
matern,6h_to_open,365,mean_absolute_crps_change_c,0.26698445231260276,circular_moving_block,5.0,0.22841800965038356,0.30794575688275344,10000,20272803,settlement_date
matern,6h_to_open,365,mean_crps_improvement_c,0.08670772842054794,circular_moving_block,7.0,0.0415871431725959,0.1369753595208219,10000,20272804,settlement_date
matern,6h_to_open,365,median_crps_improvement_c,0.029346666999999993,circular_moving_block,7.0,0.017031359700000026,0.05010894450000003,10000,20272804,settlement_date
matern,6h_to_open,365,improved_date_fraction,0.5972602739726027,circular_moving_block,7.0,0.5424657534246575,0.6520547945205479,10000,20272804,settlement_date
matern,6h_to_open,365,mean_absolute_crps_change_c,0.26698445231260276,circular_moving_block,7.0,0.2272483319239726,0.30963236590562326,10000,20272804,settlement_date
matern,24h_to_6h,365,mean_crps_improvement_c,0.0505813757079452,ordinary_date,,0.006571507877465754,0.094637238098,10000,20272901,settlement_date
matern,24h_to_6h,365,median_crps_improvement_c,0.030738433100000018,ordinary_date,,0.017768683799999963,0.0563700077,10000,20272901,settlement_date
matern,24h_to_6h,365,improved_date_fraction,0.5808219178082191,ordinary_date,,0.5315068493150685,0.6301369863013698,10000,20272901,settlement_date
matern,24h_to_6h,365,mean_absolute_crps_change_c,0.28701584794520546,ordinary_date,,0.2549649371530479,0.32151592396165746,10000,20272901,settlement_date
matern,24h_to_6h,365,mean_crps_improvement_c,0.0505813757079452,circular_moving_block,3.0,0.0019021821899315183,0.09826908167853424,10000,20272902,settlement_date
matern,24h_to_6h,365,median_crps_improvement_c,0.030738433100000018,circular_moving_block,3.0,0.017727189700000034,0.0563700077,10000,20272902,settlement_date
matern,24h_to_6h,365,improved_date_fraction,0.5808219178082191,circular_moving_block,3.0,0.5287671232876713,0.6301369863013698,10000,20272902,settlement_date
matern,24h_to_6h,365,mean_absolute_crps_change_c,0.28701584794520546,circular_moving_block,3.0,0.252306366986637,0.3235148019729383,10000,20272902,settlement_date
matern,24h_to_6h,365,mean_crps_improvement_c,0.0505813757079452,circular_moving_block,5.0,-0.0006288857238904117,0.10083991593714384,10000,20272903,settlement_date
matern,24h_to_6h,365,median_crps_improvement_c,0.030738433100000018,circular_moving_block,5.0,0.016593888,0.05811518009999994,10000,20272903,settlement_date
matern,24h_to_6h,365,improved_date_fraction,0.5808219178082191,circular_moving_block,5.0,0.5287671232876713,0.6328767123287671,10000,20272903,settlement_date
matern,24h_to_6h,365,mean_absolute_crps_change_c,0.28701584794520546,circular_moving_block,5.0,0.25012356823274656,0.3262086308631233,10000,20272903,settlement_date
matern,24h_to_6h,365,mean_crps_improvement_c,0.0505813757079452,circular_moving_block,7.0,-0.0026320095477191667,0.10283674187149314,10000,20272904,settlement_date
matern,24h_to_6h,365,median_crps_improvement_c,0.030738433100000018,circular_moving_block,7.0,0.016593888,0.05811518009999994,10000,20272904,settlement_date
matern,24h_to_6h,365,improved_date_fraction,0.5808219178082191,circular_moving_block,7.0,0.5260273972602739,0.6328767123287671,10000,20272904,settlement_date
matern,24h_to_6h,365,mean_absolute_crps_change_c,0.28701584794520546,circular_moving_block,7.0,0.24925830138781505,0.32759303805910955,10000,20272904,settlement_date
matern,12h_to_open,365,mean_crps_improvement_c,0.08798328139835615,ordinary_date,,0.044382029798013714,0.13160078657176025,10000,20273001,settlement_date
matern,12h_to_open,365,median_crps_improvement_c,0.02844882670000004,ordinary_date,,0.015359845799999994,0.050426543499999976,10000,20273001,settlement_date
matern,12h_to_open,365,improved_date_fraction,0.589041095890411,ordinary_date,,0.5397260273972603,0.6383561643835617,10000,20273001,settlement_date
matern,12h_to_open,365,mean_absolute_crps_change_c,0.2827462177013699,ordinary_date,,0.24954767919488352,0.3176892476852534,10000,20273001,settlement_date
matern,12h_to_open,365,mean_crps_improvement_c,0.08798328139835615,circular_moving_block,3.0,0.04023166442152056,0.13766082270150684,10000,20273002,settlement_date
matern,12h_to_open,365,median_crps_improvement_c,0.02844882670000004,circular_moving_block,3.0,0.011751945399999908,0.05049890639999999,10000,20273002,settlement_date
matern,12h_to_open,365,improved_date_fraction,0.589041095890411,circular_moving_block,3.0,0.5315068493150685,0.6438356164383562,10000,20273002,settlement_date
matern,12h_to_open,365,mean_absolute_crps_change_c,0.2827462177013699,circular_moving_block,3.0,0.2462554443377055,0.32084889367274655,10000,20273002,settlement_date
matern,12h_to_open,365,mean_crps_improvement_c,0.08798328139835615,circular_moving_block,5.0,0.0407659049490822,0.13752849774693146,10000,20273003,settlement_date
matern,12h_to_open,365,median_crps_improvement_c,0.02844882670000004,circular_moving_block,5.0,0.015359845799999994,0.050426543499999976,10000,20273003,settlement_date
matern,12h_to_open,365,improved_date_fraction,0.589041095890411,circular_moving_block,5.0,0.5342465753424658,0.6438356164383562,10000,20273003,settlement_date
matern,12h_to_open,365,mean_absolute_crps_change_c,0.2827462177013699,circular_moving_block,5.0,0.2443107057789041,0.3242489737010959,10000,20273003,settlement_date
matern,12h_to_open,365,mean_crps_improvement_c,0.08798328139835615,circular_moving_block,7.0,0.04082998161369864,0.13838416417391095,10000,20273004,settlement_date
matern,12h_to_open,365,median_crps_improvement_c,0.02844882670000004,circular_moving_block,7.0,0.012052842300000033,0.05091110529999998,10000,20273004,settlement_date
matern,12h_to_open,365,improved_date_fraction,0.589041095890411,circular_moving_block,7.0,0.5315068493150685,0.6438356164383562,10000,20273004,settlement_date
matern,12h_to_open,365,mean_absolute_crps_change_c,0.2827462177013699,circular_moving_block,7.0,0.24211473734761643,0.3254079267535616,10000,20273004,settlement_date
matern,24h_to_open,365,mean_crps_improvement_c,0.13728910412849313,ordinary_date,,0.08752179855719179,0.18823819005413012,10000,20273101,settlement_date
matern,24h_to_open,365,median_crps_improvement_c,0.07315230560000002,ordinary_date,,0.04998155500000001,0.12019801190000001,10000,20273101,settlement_date
matern,24h_to_open,365,improved_date_fraction,0.6438356164383562,ordinary_date,,0.5945205479452055,0.6931506849315069,10000,20273101,settlement_date
matern,24h_to_open,365,mean_absolute_crps_change_c,0.34110042878712327,ordinary_date,,0.3035727623792603,0.38113966445975345,10000,20273101,settlement_date
