book_model,event_date,decision_rule,n_contracts,n_winners,raw_probability_sum,abs_probability_error,complete_for_scoring,normalised_categorical_log_score,normalised_multiclass_brier
ecmwf_bias_adaptive_sigma,2026-05-06,event_day_open,11,1,0.9999999999999996,4.440892098500626e-16,True,5.048507182770905,1.2899014093420633
ecmwf_bias_adaptive_sigma,2026-05-07,12h_prior,11,1,0.9999999999999999,1.1102230246251565e-16,True,3.4489036712711227,1.1957776548201824
ecmwf_bias_adaptive_sigma,2026-05-07,24h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,2.5424998651275645,1.1343737759023786
ecmwf_bias_adaptive_sigma,2026-05-07,6h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,2.1613328432403667,1.0364111046045588
ecmwf_bias_adaptive_sigma,2026-05-07,event_day_open,11,1,0.9999999999999997,3.3306690738754696e-16,True,1.5736768526006883,0.8896262774917989
ecmwf_bias_adaptive_sigma,2026-05-08,12h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.0374798377840815,0.5673348987783984
ecmwf_bias_adaptive_sigma,2026-05-08,24h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.3299854429813316,0.7536217502218089
ecmwf_bias_adaptive_sigma,2026-05-08,6h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.4745991690558629,0.8094556419281536
ecmwf_bias_adaptive_sigma,2026-05-08,event_day_open,11,1,0.9999999999999997,3.3306690738754696e-16,True,0.9178118961448996,0.5140085025590738
ecmwf_bias_adaptive_sigma,2026-05-09,12h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.1997259545826022,0.6577542400106731
ecmwf_bias_adaptive_sigma,2026-05-09,24h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,0.964716534869555,0.530641102500502
ecmwf_bias_adaptive_sigma,2026-05-09,6h_prior,11,1,0.9999999999999999,1.1102230246251565e-16,True,1.1094944492616816,0.6082701280301023
ecmwf_bias_adaptive_sigma,2026-05-09,event_day_open,11,1,0.9999999999999998,2.220446049250313e-16,True,2.4706778097950095,1.113464891801995
ecmwf_bias_adaptive_sigma,2026-05-10,12h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.1139069117417548,0.5896020742582662
ecmwf_bias_adaptive_sigma,2026-05-10,24h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,1.0075422033576953,0.5376271833639715
ecmwf_bias_adaptive_sigma,2026-05-10,6h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.0136001210159382,0.5310229125087502
ecmwf_bias_adaptive_sigma,2026-05-10,event_day_open,11,1,0.9999999999999998,2.220446049250313e-16,True,0.9361514232957191,0.501047894591492
ecmwf_bias_adaptive_sigma,2026-05-11,12h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.0616202629378848,0.5577084924652232
ecmwf_bias_adaptive_sigma,2026-05-11,24h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,0.9660086379521651,0.5088703227344173
ecmwf_bias_adaptive_sigma,2026-05-11,6h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.0922571782342159,0.5870789307155739
ecmwf_bias_adaptive_sigma,2026-05-11,event_day_open,11,1,0.9999999999999998,2.220446049250313e-16,True,0.9748593432549428,0.5279132971446824
ecmwf_bias_adaptive_sigma,2026-05-12,12h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,0.9412424217671612,0.5376773262912374
ecmwf_bias_adaptive_sigma,2026-05-12,24h_prior,11,1,0.9999999999999999,1.1102230246251565e-16,True,1.0739073159702568,0.631077488557327
ecmwf_bias_adaptive_sigma,2026-05-12,6h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.566903608147886,0.8566356954601833
ecmwf_bias_adaptive_sigma,2026-05-12,event_day_open,11,1,0.9999999999999998,2.220446049250313e-16,True,1.2679554503841786,0.7450650870836844
ecmwf_bias_adaptive_sigma,2026-05-13,12h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.6266211070092447,0.8716443713704626
ecmwf_bias_adaptive_sigma,2026-05-13,24h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.7356801200911005,0.9285531822026518
ecmwf_bias_adaptive_sigma,2026-05-13,6h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.8759112072173965,0.9627229518733701
ecmwf_bias_adaptive_sigma,2026-05-13,event_day_open,11,1,0.9999999999999996,4.440892098500626e-16,True,1.5233744444935846,0.8617433092832469
ecmwf_bias_adaptive_sigma,2026-05-14,12h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.039093228951724,0.5477414870916938
ecmwf_bias_adaptive_sigma,2026-05-14,24h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,0.9648620146204954,0.5136900420684177
ecmwf_bias_adaptive_sigma,2026-05-14,6h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.0344573624525484,0.5537348932678984
ecmwf_bias_adaptive_sigma,2026-05-14,event_day_open,11,1,0.9999999999999998,2.220446049250313e-16,True,0.9981006107428754,0.5470795083421653
ecmwf_bias_adaptive_sigma,2026-05-15,12h_prior,11,1,0.9999999999999999,1.1102230246251565e-16,True,2.081377888610925,1.1558151359527105
ecmwf_bias_adaptive_sigma,2026-05-15,24h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,4.978485819318975,1.8445866144799814
ecmwf_bias_adaptive_sigma,2026-05-15,6h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,2.7052777840584206,1.3957549844829384
ecmwf_bias_adaptive_sigma,2026-05-15,event_day_open,11,1,0.9999999999999999,1.1102230246251565e-16,True,2.0617089160711166,1.1389861211134678
ecmwf_bias_adaptive_sigma,2026-05-16,12h_prior,11,1,0.9999999999999999,1.1102230246251565e-16,True,1.300977349408731,0.7113605541194201
ecmwf_bias_adaptive_sigma,2026-05-16,24h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,2.361688864619895,1.0870486991414405
ecmwf_bias_adaptive_sigma,2026-05-16,6h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.9835043180549523,0.9865485338511635
ecmwf_bias_adaptive_sigma,2026-05-16,event_day_open,11,1,0.9999999999999999,1.1102230246251565e-16,True,1.5342083388017362,0.8563579396642995
ecmwf_bias_adaptive_sigma,2026-05-21,12h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,3.425938485904377,1.1907960736358958
ecmwf_bias_adaptive_sigma,2026-05-21,6h_prior,11,1,1.0,0.0,True,1.564478289587562,0.8373041593830263
ecmwf_bias_adaptive_sigma,2026-05-21,event_day_open,11,1,0.9999999999999994,5.551115123125783e-16,True,3.1647378646878783,1.1858349908261605
ecmwf_bias_fixed_sigma,2026-05-04,12h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,0.3000680679155632,0.09969129793870082
ecmwf_bias_fixed_sigma,2026-05-04,24h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,0.10794587002038485,0.016715524377770234
ecmwf_bias_fixed_sigma,2026-05-04,6h_prior,11,1,0.9999999999999999,1.1102230246251565e-16,True,0.20469654567132015,0.05240746424953309
ecmwf_bias_fixed_sigma,2026-05-04,event_day_open,11,1,0.9999999999999998,2.220446049250313e-16,True,0.11957492366484122,0.02015280372372167
ecmwf_bias_fixed_sigma,2026-05-05,12h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,1.342800341093686,0.662430158303599
ecmwf_bias_fixed_sigma,2026-05-05,24h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.7970053114570381,0.8531939802873736
ecmwf_bias_fixed_sigma,2026-05-05,6h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.4176811829734457,0.700110486190523
ecmwf_bias_fixed_sigma,2026-05-05,event_day_open,11,1,0.9999999999999993,6.661338147750939e-16,True,1.3513500149970938,0.6668762757169802
ecmwf_bias_fixed_sigma,2026-05-06,12h_prior,11,1,0.9999999999999993,6.661338147750939e-16,True,2.178727237608275,0.9582860415053456
ecmwf_bias_fixed_sigma,2026-05-06,6h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,2.166444843759302,0.9554885249274189
ecmwf_bias_fixed_sigma,2026-05-06,event_day_open,11,1,0.9999999999999996,4.440892098500626e-16,True,2.8985640248222313,1.0744586041783954
ecmwf_bias_fixed_sigma,2026-05-07,12h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,2.581918794943624,1.033400914483479
ecmwf_bias_fixed_sigma,2026-05-07,24h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,2.0068812515657677,0.9158430354944217
ecmwf_bias_fixed_sigma,2026-05-07,6h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.9115646639331174,0.8889603970576198
ecmwf_bias_fixed_sigma,2026-05-07,event_day_open,11,1,0.9999999999999994,5.551115123125783e-16,True,1.6123260254980865,0.7858242837153896
ecmwf_bias_fixed_sigma,2026-05-08,12h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.3644305902692275,0.7194584765556717
ecmwf_bias_fixed_sigma,2026-05-08,24h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.5189896212426586,0.7608177279864099
ecmwf_bias_fixed_sigma,2026-05-08,6h_prior,11,1,0.9999999999999994,5.551115123125783e-16,True,1.5824244332011042,0.7836381169735278
ecmwf_bias_fixed_sigma,2026-05-08,event_day_open,11,1,0.9999999999999996,4.440892098500626e-16,True,1.3428449479805284,0.7427688408518527
ecmwf_bias_fixed_sigma,2026-05-09,12h_prior,11,1,0.9999999999999999,1.1102230246251565e-16,True,1.4374741524820525,0.7331500511157354
ecmwf_bias_fixed_sigma,2026-05-09,24h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,1.3478297002999937,0.7260457726186749
ecmwf_bias_fixed_sigma,2026-05-09,6h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,1.3974182263740342,0.7225501756760725
ecmwf_bias_fixed_sigma,2026-05-09,event_day_open,11,1,0.9999999999999998,2.220446049250313e-16,True,2.006496203722299,0.9173138476916568
ecmwf_bias_fixed_sigma,2026-05-10,12h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.3753931148233938,0.6815926238209283
ecmwf_bias_fixed_sigma,2026-05-10,24h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.3600661168237989,0.6731599936129369
ecmwf_bias_fixed_sigma,2026-05-10,6h_prior,11,1,0.9999999999999994,5.551115123125783e-16,True,1.34301162905767,0.6633894206312851
ecmwf_bias_fixed_sigma,2026-05-10,event_day_open,11,1,0.9999999999999993,6.661338147750939e-16,True,1.3545185967151936,0.6700640898608157
ecmwf_bias_fixed_sigma,2026-05-11,12h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.3519726938405274,0.6741369367967165
ecmwf_bias_fixed_sigma,2026-05-11,24h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,1.3427854721316559,0.673786964613441
ecmwf_bias_fixed_sigma,2026-05-11,6h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.3854417397284606,0.6879955679783558
ecmwf_bias_fixed_sigma,2026-05-11,event_day_open,11,1,0.9999999999999996,4.440892098500626e-16,True,1.3668942377089275,0.6798875839048333
ecmwf_bias_fixed_sigma,2026-05-12,12h_prior,11,1,0.9999999999999994,5.551115123125783e-16,True,0.8671812923775438,0.4496857969636804
ecmwf_bias_fixed_sigma,2026-05-12,24h_prior,11,1,1.0,0.0,True,0.9334624687903177,0.48861971908712715
ecmwf_bias_fixed_sigma,2026-05-12,6h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.2498424772180494,0.6552085414699279
ecmwf_bias_fixed_sigma,2026-05-12,event_day_open,11,1,0.9999999999999996,4.440892098500626e-16,True,1.0302048456459705,0.543070141961131
ecmwf_bias_fixed_sigma,2026-05-13,12h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.3103418868055943,0.6832087340921709
ecmwf_bias_fixed_sigma,2026-05-13,24h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.3110134664425441,0.68351256968384
ecmwf_bias_fixed_sigma,2026-05-13,6h_prior,11,1,0.9999999999999994,5.551115123125783e-16,True,1.423975422449367,0.7324654772188552
ecmwf_bias_fixed_sigma,2026-05-13,event_day_open,11,1,0.9999999999999996,4.440892098500626e-16,True,1.1654222568332895,0.614046671704566
ecmwf_bias_fixed_sigma,2026-05-14,12h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.3521282273704414,0.6741876389127076
ecmwf_bias_fixed_sigma,2026-05-14,24h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.3526445507518594,0.6743583737400553
ecmwf_bias_fixed_sigma,2026-05-14,6h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,1.3673389686163033,0.6800747179869138
ecmwf_bias_fixed_sigma,2026-05-14,event_day_open,11,1,0.9999999999999997,3.3306690738754696e-16,True,1.379218521928428,0.685222971390058
ecmwf_bias_fixed_sigma,2026-05-15,12h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.8984743345378008,1.0652252013333638
ecmwf_bias_fixed_sigma,2026-05-15,24h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,3.151990365468546,1.6126036466407592
ecmwf_bias_fixed_sigma,2026-05-15,6h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,2.193740049204278,1.2311506294303767
ecmwf_bias_fixed_sigma,2026-05-15,event_day_open,11,1,0.9999999999999998,2.220446049250313e-16,True,1.8272311936798526,1.021409202961778
ecmwf_bias_fixed_sigma,2026-05-16,12h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,1.4909755511389828,0.734802462525224
ecmwf_bias_fixed_sigma,2026-05-16,24h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.9807587211595015,0.9146032256909731
ecmwf_bias_fixed_sigma,2026-05-16,6h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.8358440688034539,0.8691176172119681
ecmwf_bias_fixed_sigma,2026-05-16,event_day_open,11,1,0.9999999999999994,5.551115123125783e-16,True,1.6047156216391028,0.7838250174919046
ecmwf_bias_fixed_sigma,2026-05-21,12h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,2.597154659581818,1.0358811745560783
ecmwf_bias_fixed_sigma,2026-05-21,6h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,1.628491129591171,0.8000850517088645
ecmwf_bias_fixed_sigma,2026-05-21,event_day_open,11,1,0.9999999999999997,3.3306690738754696e-16,True,2.370518652194472,0.9982120274358867
ecmwf_raw,2026-05-04,12h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.2937038116140267,0.6756325154577347
ecmwf_raw,2026-05-04,24h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,0.6931471805599451,0.3423282127901462
ecmwf_raw,2026-05-04,6h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,0.8657395226815954,0.44882523574497296
ecmwf_raw,2026-05-04,event_day_open,11,1,0.9999999999999998,2.220446049250313e-16,True,0.6413587266134313,0.3093867513032512
ecmwf_raw,2026-05-05,12h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,2.0366467282314997,0.9241329177632497
ecmwf_raw,2026-05-05,24h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,1.3770438927359445,0.6800116751033832
ecmwf_raw,2026-05-05,6h_prior,11,1,0.9999999999999994,5.551115123125783e-16,True,1.5569114689985095,0.7631074130021579
ecmwf_raw,2026-05-05,event_day_open,11,1,0.9999999999999997,3.3306690738754696e-16,True,1.8246051231190294,0.862241673729871
ecmwf_raw,2026-05-06,12h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.351350014997094,0.6672828093895843
ecmwf_raw,2026-05-06,6h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.377043892735945,0.6802187542911486
ecmwf_raw,2026-05-06,event_day_open,11,1,0.9999999999999996,4.440892098500626e-16,True,1.5569114689985095,0.7631074130021578
ecmwf_raw,2026-05-07,12h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,5.123574948824364,1.1741508869870363
ecmwf_raw,2026-05-07,24h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,4.119788850320786,1.152369557735506
ecmwf_raw,2026-05-07,6h_prior,11,1,0.9999999999999994,5.551115123125783e-16,True,3.53662347635012,1.1264833550017284
ecmwf_raw,2026-05-07,event_day_open,11,1,0.9999999999999996,4.440892098500626e-16,True,3.0222112625782054,1.0872799870013168
ecmwf_raw,2026-05-08,12h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,2.2872731956474293,0.9821323649078118
ecmwf_raw,2026-05-08,24h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,2.9043446571113547,1.0751592788682283
ecmwf_raw,2026-05-08,6h_prior,11,1,0.9999999999999994,5.551115123125783e-16,True,2.79077106949329,1.0620124513282485
ecmwf_raw,2026-05-08,event_day_open,11,1,0.9999999999999998,2.220446049250313e-16,True,1.89099931843247,0.8852975580412551
ecmwf_raw,2026-05-09,12h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,2.5764999984681207,1.0327860917694796
ecmwf_raw,2026-05-09,24h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,2.1159009564986024,0.9446500915177449
ecmwf_raw,2026-05-09,6h_prior,11,1,0.9999999999999994,5.551115123125783e-16,True,2.1994429211145765,0.9636952551623146
ecmwf_raw,2026-05-09,event_day_open,11,1,0.9999999999999997,3.3306690738754696e-16,True,3.8196085597957103,1.1407881910888606
ecmwf_raw,2026-05-10,12h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.762496637473078,0.8414292312475666
ecmwf_raw,2026-05-10,24h_prior,11,1,0.9999999999999994,5.551115123125783e-16,True,1.8246051231190294,0.8620967592054195
ecmwf_raw,2026-05-10,6h_prior,11,1,0.9999999999999994,5.551115123125783e-16,True,1.8246051231190294,0.8620967592054195
ecmwf_raw,2026-05-10,event_day_open,11,1,0.9999999999999998,2.220446049250313e-16,True,1.762496637473078,0.8414292312475666
ecmwf_raw,2026-05-11,12h_prior,11,1,0.9999999999999993,6.661338147750939e-16,True,2.1994429211145765,0.9629497821854865
ecmwf_raw,2026-05-11,24h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,2.0366467282314997,0.9237753399852278
ecmwf_raw,2026-05-11,6h_prior,11,1,0.9999999999999993,6.661338147750939e-16,True,2.1994429211145765,0.9629497821854865
ecmwf_raw,2026-05-11,event_day_open,11,1,0.9999999999999993,6.661338147750939e-16,True,2.1994429211145765,0.9629497821854865
ecmwf_raw,2026-05-12,12h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,2.5163148529883306,1.0256260703757671
ecmwf_raw,2026-05-12,24h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,2.6417937865047545,1.0440641600457756
ecmwf_raw,2026-05-12,6h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,2.9040780103022437,1.076100814423972
ecmwf_raw,2026-05-12,event_day_open,11,1,0.9999999999999996,4.440892098500626e-16,True,2.6417937865047545,1.0440641600457756
ecmwf_raw,2026-05-13,12h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,3.326173796378593,1.1132032082393983
