event_date,date_group_id,decision_rule,market_slug,contract_event_type_v2,target_Y_event,model,p_market_raw,p_model_raw,q_market,q_model,normalised_edge,absolute_normalised_edge,market_probability_sum_raw,model_probability_sum_raw,book_n_contracts,allocation_weight,position_indicator,gross_pnl_component,net_pnl_component,strategy,threshold
2026-05-31,47,6h_prior,highest-temperature-in-hong-kong-on-may-31-2026-23c,interior_bin,0,ecmwf_raw,0.0005,0.0018689209978889,0.00048685491723466403,0.0018689209978889005,0.0013820660806542365,0.0013820660806542365,1.0270000000000001,0.9999999999999998,11,0.0016634389094358209,1,-8.317194547179105e-07,-8.317194547179105e-07,proportional_positive_edge,0.0
2026-05-31,47,6h_prior,highest-temperature-in-hong-kong-on-may-31-2026-25c,interior_bin,0,ecmwf_raw,0.0005,0.0486934252774081,0.00048685491723466403,0.048693425277408116,0.04820657036017345,0.04820657036017345,1.0270000000000001,0.9999999999999998,11,0.05802087609993924,1,-2.901043804996962e-05,-2.901043804996962e-05,proportional_positive_edge,0.0
2026-05-31,47,6h_prior,highest-temperature-in-hong-kong-on-may-31-2026-28c,interior_bin,0,ecmwf_raw,0.0065,0.2588905185378326,0.006329113924050632,0.2588905185378327,0.25256140461378207,0.25256140461378207,1.0270000000000001,0.9999999999999998,11,0.3039800146585277,1,-0.00197587009528043,-0.00197587009528043,proportional_positive_edge,0.0
2026-05-31,47,6h_prior,highest-temperature-in-hong-kong-on-may-31-2026-31c,interior_bin,0,ecmwf_raw,0.26,0.0291114568427497,0.2531645569620253,0.029111456842749708,-0.22405310011927557,0.22405310011927557,1.0270000000000001,0.9999999999999998,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.0
2026-05-31,47,6h_prior,highest-temperature-in-hong-kong-on-may-31-2026-27c,interior_bin,0,ecmwf_raw,0.003,0.22767795341899,0.0029211295034079843,0.22767795341899005,0.22475682391558208,0.22475682391558208,1.0270000000000001,0.9999999999999998,11,0.27051473970435197,1,-0.0008115442191130559,-0.0008115442191130559,proportional_positive_edge,0.0
2026-05-31,47,6h_prior,highest-temperature-in-hong-kong-on-may-31-2026-29c,interior_bin,0,ecmwf_raw,0.03,0.1918320415588554,0.029211295034079838,0.19183204155885544,0.1626207465247756,0.1626207465247756,1.0270000000000001,0.9999999999999998,11,0.19572846844107417,1,-0.005871854053232225,-0.005871854053232225,proportional_positive_edge,0.0
2026-05-31,47,6h_prior,highest-temperature-in-hong-kong-on-may-31-2026-26c,interior_bin,0,ecmwf_raw,0.0005,0.130465464351,0.00048685491723466403,0.13046546435100004,0.12997860943376538,0.12997860943376538,1.0270000000000001,0.9999999999999998,11,0.15644076600457332,1,-7.822038300228666e-05,-7.822038300228666e-05,proportional_positive_edge,0.0
2026-05-31,47,6h_prior,highest-temperature-in-hong-kong-on-may-31-2026-30c,interior_bin,1,ecmwf_raw,0.11,0.0926068302294892,0.10710808179162608,0.09260683022948922,-0.014501251562136858,0.014501251562136858,1.0270000000000001,0.9999999999999998,11,0.0,0,0.0,0.0,proportional_positive_edge,0.0
2026-05-31,47,6h_prior,highest-temperature-in-hong-kong-on-may-31-2026-24c,interior_bin,0,ecmwf_raw,0.0005,0.0118293491499045,0.00048685491723466403,0.011829349149904503,0.01134249423266984,0.01134249423266984,1.0270000000000001,0.9999999999999998,11,0.01365169618209787,1,-6.825848091048935e-06,-6.825848091048935e-06,proportional_positive_edge,0.0
2026-05-31,47,6h_prior,highest-temperature-in-hong-kong-on-may-31-2026-22corbelow,lower_tail_endpoint,0,ecmwf_raw,0.0005,0.0002051773657051,0.00048685491723466403,0.00020517736570510006,-0.00028167755152956397,0.00028167755152956397,1.0270000000000001,0.9999999999999998,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.0
2026-05-31,47,6h_prior,highest-temperature-in-hong-kong-on-may-31-2026-32corhigher,upper_tail,0,ecmwf_raw,0.615,0.0068188622701761,0.5988315481986367,0.006818862270176102,-0.5920126859284606,0.5920126859284606,1.0270000000000001,0.9999999999999998,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.0
2026-05-31,47,event_day_open,highest-temperature-in-hong-kong-on-may-31-2026-23c,interior_bin,0,ecmwf_raw,0.0005,0.0003130840749666,0.00048100048100048107,0.00031308407496660013,-0.00016791640603388094,0.00016791640603388094,1.0394999999999999,0.9999999999999997,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.0
2026-05-31,47,event_day_open,highest-temperature-in-hong-kong-on-may-31-2026-25c,interior_bin,0,ecmwf_raw,0.0005,0.016247944828113,0.00048100048100048107,0.016247944828113006,0.015766944347112524,0.015766944347112524,1.0394999999999999,0.9999999999999997,11,0.02311805610150271,1,-1.1559028050751355e-05,-1.1559028050751355e-05,proportional_positive_edge,0.0
2026-05-31,47,event_day_open,highest-temperature-in-hong-kong-on-may-31-2026-28c,interior_bin,0,ecmwf_raw,0.004,0.2417459610648365,0.0038480038480038486,0.2417459610648366,0.23789795721683274,0.23789795721683274,1.0394999999999999,0.9999999999999997,11,0.3488144690749051,1,-0.0013952578762996203,-0.0013952578762996203,proportional_positive_edge,0.0
2026-05-31,47,event_day_open,highest-temperature-in-hong-kong-on-may-31-2026-31c,interior_bin,0,ecmwf_raw,0.24,0.0760396778111262,0.2308802308802309,0.07603967781112622,-0.15484055306910469,0.15484055306910469,1.0394999999999999,0.9999999999999997,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.0
2026-05-31,47,event_day_open,highest-temperature-in-hong-kong-on-may-31-2026-27c,interior_bin,0,ecmwf_raw,0.0005,0.1509209154010271,0.00048100048100048107,0.15092091540102714,0.15043991492002667,0.15043991492002667,1.0394999999999999,0.9999999999999997,11,0.2205803684252486,1,-0.00011029018421262431,-0.00011029018421262431,proportional_positive_edge,0.0
2026-05-31,47,event_day_open,highest-temperature-in-hong-kong-on-may-31-2026-29c,interior_bin,0,ecmwf_raw,0.0625,0.2523233465502916,0.06012506012506013,0.2523233465502917,0.19219828642523157,0.19219828642523157,1.0394999999999999,0.9999999999999997,11,0.2818079819635378,1,-0.017612998872721112,-0.017612998872721112,proportional_positive_edge,0.0
2026-05-31,47,event_day_open,highest-temperature-in-hong-kong-on-may-31-2026-26c,interior_bin,0,ecmwf_raw,0.0005,0.0613738721449523,0.00048100048100048107,0.061373872144952324,0.060892871663951846,0.060892871663951846,1.0394999999999999,0.9999999999999997,11,0.0892833000686431,1,-4.464165003432155e-05,-4.464165003432155e-05,proportional_positive_edge,0.0
2026-05-31,47,event_day_open,highest-temperature-in-hong-kong-on-may-31-2026-30c,interior_bin,1,ecmwf_raw,0.155,0.1716158659179379,0.14911014911014914,0.17161586591793795,0.022505716807788817,0.022505716807788817,1.0394999999999999,0.9999999999999997,11,0.03299868460956909,1,0.02788388849508588,0.02788388849508588,proportional_positive_edge,0.0
2026-05-31,47,event_day_open,highest-temperature-in-hong-kong-on-may-31-2026-24c,interior_bin,0,ecmwf_raw,0.0005,0.0027979129950286,0.00048100048100048107,0.002797912995028601,0.0023169125140281195,0.0023169125140281195,1.0394999999999999,0.9999999999999997,11,0.0033971397565936683,1,-1.6985698782968341e-06,-1.6985698782968341e-06,proportional_positive_edge,0.0
2026-05-31,47,event_day_open,highest-temperature-in-hong-kong-on-may-31-2026-22corbelow,lower_tail_endpoint,0,ecmwf_raw,0.0005,2.38451907101922e-05,0.00048100048100048107,2.3845190710192206e-05,-0.0004571552902902889,0.0004571552902902889,1.0394999999999999,0.9999999999999997,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.0
2026-05-31,47,event_day_open,highest-temperature-in-hong-kong-on-may-31-2026-32corhigher,upper_tail,0,ecmwf_raw,0.575,0.0265975740210097,0.5531505531505532,0.02659757402100971,-0.5265529791295435,0.5265529791295435,1.0394999999999999,0.9999999999999997,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.0
2026-05-22,38,12h_prior,highest-temperature-in-hong-kong-on-may-22-2026-28c,interior_bin,0,catboost_platt,0.07,0.1704526312409161,0.06635071090047394,0.13754009125219643,0.0711893803517225,0.0711893803517225,1.055,1.2392941555373156,11,0.32901161901236164,1,-0.02303081333086532,-0.02303081333086532,proportional_positive_edge,0.02
2026-05-22,38,12h_prior,highest-temperature-in-hong-kong-on-may-22-2026-30c,interior_bin,0,catboost_platt,0.27,0.1514042477141675,0.2559241706161138,0.12216974237930121,-0.13375442823681255,0.13375442823681255,1.055,1.2392941555373156,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,12h_prior,highest-temperature-in-hong-kong-on-may-22-2026-23c,interior_bin,0,catboost_platt,0.0025,0.0207272693138766,0.002369668246445498,0.016725060165308343,0.014355391918862846,0.014355391918862846,1.055,1.2392941555373156,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,12h_prior,highest-temperature-in-hong-kong-on-may-22-2026-26c,interior_bin,0,catboost_platt,0.011,0.0469563537042664,0.01042654028436019,0.03788959505252224,0.027463054768162052,0.027463054768162052,1.055,1.2392941555373156,11,0.1269243258988351,1,-0.001396167584887186,-0.001396167584887186,proportional_positive_edge,0.02
2026-05-22,38,12h_prior,highest-temperature-in-hong-kong-on-may-22-2026-25c,interior_bin,0,catboost_platt,0.0085,0.0566424096196796,0.008056872037914694,0.045705379442479,0.03764850740456431,0.03764850740456431,1.055,1.2392941555373156,11,0.1739978113782652,1,-0.0014789813967152543,-0.0014789813967152543,proportional_positive_edge,0.02
2026-05-22,38,12h_prior,highest-temperature-in-hong-kong-on-may-22-2026-24c,interior_bin,0,catboost_platt,0.0075,0.0434882332212401,0.007109004739336493,0.035091130727058974,0.02798212598772248,0.02798212598772248,1.055,1.2392941555373156,11,0.12932328570838156,1,-0.0009699246428128617,-0.0009699246428128617,proportional_positive_edge,0.02
2026-05-22,38,12h_prior,highest-temperature-in-hong-kong-on-may-22-2026-22c,interior_bin,0,catboost_platt,0.0025,0.0192166260704162,0.002369668246445498,0.015506105620327507,0.01313643737388201,0.01313643737388201,1.055,1.2392941555373156,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,12h_prior,highest-temperature-in-hong-kong-on-may-22-2026-29c,interior_bin,0,catboost_platt,0.195,0.2422728724793855,0.18483412322274884,0.19549262892662014,0.010658505703871307,0.010658505703871307,1.055,1.2392941555373156,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,12h_prior,highest-temperature-in-hong-kong-on-may-22-2026-27c,interior_bin,0,catboost_platt,0.0315,0.1015579317739349,0.029857819905213273,0.08194820521033028,0.052090385305117004,0.052090385305117004,1.055,1.2392941555373156,11,0.24074295800215653,1,-0.0075834031770679305,-0.0075834031770679305,proportional_positive_edge,0.02
2026-05-22,38,12h_prior,highest-temperature-in-hong-kong-on-may-22-2026-21corbelow,lower_tail_endpoint,0,catboost_platt,0.0015,0.0174986466892751,0.0014218009478672987,0.014119849279599228,0.012698048331731928,0.012698048331731928,1.055,1.2392941555373156,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,12h_prior,highest-temperature-in-hong-kong-on-may-22-2026-31corhigher,upper_tail,1,catboost_platt,0.455,0.3690769337101574,0.43127962085308064,0.29781221194425644,-0.1334674089088242,0.1334674089088242,1.055,1.2392941555373156,11,0.0,0,0.0,0.0,proportional_positive_edge,0.02
2026-05-22,38,24h_prior,highest-temperature-in-hong-kong-on-may-22-2026-28c,interior_bin,0,catboost_platt,0.08,0.1779104180916292,0.07586533902323377,0.14946985999572926,0.0736045209724955,0.0736045209724955,1.0545,1.1902762075023858,11,0.32836566289937,1,-0.026269253031949602,-0.026269253031949602,proportional_positive_edge,0.02
2026-05-22,38,24h_prior,highest-temperature-in-hong-kong-on-may-22-2026-30c,interior_bin,0,catboost_platt,0.31,0.1624117947631171,0.29397818871503084,0.13644882905280753,-0.1575293596622233,0.1575293596622233,1.0545,1.1902762075023858,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,24h_prior,highest-temperature-in-hong-kong-on-may-22-2026-23c,interior_bin,0,catboost_platt,0.003,0.0226318417765399,0.002844950213371266,0.01901394116247135,0.01616899094910008,0.01616899094910008,1.0545,1.1902762075023858,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,24h_prior,highest-temperature-in-hong-kong-on-may-22-2026-26c,interior_bin,0,catboost_platt,0.0035,0.0372570769033503,0.003319108582266477,0.03130120275320686,0.027982094170940382,0.027982094170940382,1.0545,1.1902762075023858,11,0.12483416480880215,1,-0.00043691957683080753,-0.00043691957683080753,proportional_positive_edge,0.02
2026-05-22,38,24h_prior,highest-temperature-in-hong-kong-on-may-22-2026-25c,interior_bin,0,catboost_platt,0.006,0.0459265452025006,0.005689900426742532,0.03858477966124391,0.03289487923450138,0.03289487923450138,1.0545,1.1902762075023858,11,0.14675115988959544,1,-0.0008805069593375727,-0.0008805069593375727,proportional_positive_edge,0.02
2026-05-22,38,24h_prior,highest-temperature-in-hong-kong-on-may-22-2026-24c,interior_bin,0,catboost_platt,0.003,0.0383374264056865,0.002844950213371266,0.0322088488067251,0.029363898593353834,0.029363898593353834,1.0545,1.1902762075023858,11,0.1309986927368166,1,-0.00039299607821044984,-0.00039299607821044984,proportional_positive_edge,0.02
2026-05-22,38,24h_prior,highest-temperature-in-hong-kong-on-may-22-2026-22c,interior_bin,0,catboost_platt,0.003,0.0190921168736584,0.002844950213371266,0.01604007267667755,0.013195122463306284,0.013195122463306284,1.0545,1.1902762075023858,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,24h_prior,highest-temperature-in-hong-kong-on-may-22-2026-29c,interior_bin,0,catboost_platt,0.21,0.1721809430201696,0.19914651493598862,0.1446562923251782,-0.05449022261081041,0.05449022261081041,1.0545,1.1902762075023858,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,24h_prior,highest-temperature-in-hong-kong-on-may-22-2026-27c,interior_bin,0,catboost_platt,0.028,0.1033893079716531,0.026552868658131817,0.08686161020440784,0.06030874154627602,0.06030874154627602,1.0545,1.1902762075023858,11,0.2690503196654157,1,-0.0075334089506316395,-0.0075334089506316395,proportional_positive_edge,0.02
2026-05-22,38,24h_prior,highest-temperature-in-hong-kong-on-may-22-2026-21corbelow,lower_tail_endpoint,0,catboost_platt,0.003,0.01814526799265,0.002844950213371266,0.015244585986243557,0.012399635772872291,0.012399635772872291,1.0545,1.1902762075023858,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,24h_prior,highest-temperature-in-hong-kong-on-may-22-2026-31corhigher,upper_tail,1,catboost_platt,0.405,0.3929934685014312,0.38406827880512096,0.3301699773753089,-0.05389830142981206,0.05389830142981206,1.0545,1.1902762075023858,11,0.0,0,0.0,0.0,proportional_positive_edge,0.02
2026-05-22,38,6h_prior,highest-temperature-in-hong-kong-on-may-22-2026-28c,interior_bin,0,catboost_platt,0.0355,0.0926530014732296,0.03530581800099453,0.07193086843677456,0.03662505043578003,0.03662505043578003,1.0055,1.2880840102002837,11,0.18188317920463515,1,-0.006456852861764547,-0.006456852861764547,proportional_positive_edge,0.02
2026-05-22,38,6h_prior,highest-temperature-in-hong-kong-on-may-22-2026-30c,interior_bin,0,catboost_platt,0.255,0.2263081993067786,0.2536051715564396,0.17569366401155,-0.07791150754488957,0.07791150754488957,1.0055,1.2880840102002837,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,6h_prior,highest-temperature-in-hong-kong-on-may-22-2026-23c,interior_bin,0,catboost_platt,0.0005,0.0152672232997386,0.0004972650422675286,0.011852661145420712,0.011355396103153184,0.011355396103153184,1.0055,1.2880840102002837,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,6h_prior,highest-temperature-in-hong-kong-on-may-22-2026-26c,interior_bin,0,catboost_platt,0.0015,0.0298686874510054,0.0014917951268025858,0.023188462254384423,0.021696667127581837,0.021696667127581837,1.0055,1.2880840102002837,11,0.10774753204036748,1,-0.00016162129806055123,-0.00016162129806055123,proportional_positive_edge,0.02
2026-05-22,38,6h_prior,highest-temperature-in-hong-kong-on-may-22-2026-25c,interior_bin,0,catboost_platt,0.0015,0.036163686681349,0.0014917951268025858,0.028075565254261574,0.026583770127458987,0.026583770127458987,1.0055,1.2880840102002837,11,0.13201730969642206,1,-0.0001980259645446331,-0.0001980259645446331,proportional_positive_edge,0.02
2026-05-22,38,6h_prior,highest-temperature-in-hong-kong-on-may-22-2026-24c,interior_bin,0,catboost_platt,0.0005,0.029278816841869,0.0004972650422675286,0.022730518048521112,0.022233253006253582,0.022233253006253582,1.0055,1.2880840102002837,11,0.11041226408490784,1,-5.520613204245392e-05,-5.520613204245392e-05,proportional_positive_edge,0.02
2026-05-22,38,6h_prior,highest-temperature-in-hong-kong-on-may-22-2026-22c,interior_bin,0,catboost_platt,0.0005,0.0142571764250128,0.0004972650422675286,0.011068514407531505,0.010571249365263977,0.010571249365263977,1.0055,1.2880840102002837,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,6h_prior,highest-temperature-in-hong-kong-on-may-22-2026-29c,interior_bin,0,catboost_platt,0.085,0.1953592176346238,0.08453505718547986,0.1516665187111883,0.06713146152570844,0.06713146152570844,1.0055,1.2880840102002837,11,0.33338066437230424,1,-0.028337356471645862,-0.028337356471645862,proportional_positive_edge,0.02
2026-05-22,38,6h_prior,highest-temperature-in-hong-kong-on-may-22-2026-27c,interior_bin,0,catboost_platt,0.01,0.0477117789611404,0.009945300845350571,0.03704089064324439,0.027095589797893817,0.027095589797893817,1.0055,1.2880840102002837,11,0.13455905060136322,1,-0.0013455905060136323,-0.0013455905060136323,proportional_positive_edge,0.02
2026-05-22,38,6h_prior,highest-temperature-in-hong-kong-on-may-22-2026-21corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0134908221915752,0.0004972650422675286,0.010473557690912969,0.00997629264864544,0.00997629264864544,1.0055,1.2880840102002837,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,6h_prior,highest-temperature-in-hong-kong-on-may-22-2026-31corhigher,upper_tail,1,catboost_platt,0.615,0.5877253999339612,0.6116360019890601,0.45627877939621037,-0.15535722259284973,0.15535722259284973,1.0055,1.2880840102002837,11,0.0,0,0.0,0.0,proportional_positive_edge,0.02
2026-05-22,38,event_day_open,highest-temperature-in-hong-kong-on-may-22-2026-28c,interior_bin,0,catboost_platt,0.0165,0.0715391036054728,0.015766841853798376,0.061054746770656226,0.04528790491685785,0.04528790491685785,1.0465,1.1717205850382055,11,0.19354961102332108,1,-0.003193568581884798,-0.003193568581884798,proportional_positive_edge,0.02
2026-05-22,38,event_day_open,highest-temperature-in-hong-kong-on-may-22-2026-30c,interior_bin,0,catboost_platt,0.185,0.152857891689036,0.1767797419971333,0.13045592408368575,-0.04632381791344756,0.04632381791344756,1.0465,1.1717205850382055,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,event_day_open,highest-temperature-in-hong-kong-on-may-22-2026-23c,interior_bin,0,catboost_platt,0.0005,0.0160982845484968,0.0004777830864787387,0.01373901316922916,0.013261230082750422,0.013261230082750422,1.0465,1.1717205850382055,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,event_day_open,highest-temperature-in-hong-kong-on-may-22-2026-26c,interior_bin,0,catboost_platt,0.001,0.0299437974725924,0.0009555661729574774,0.0255554078804684,0.024599841707510922,0.024599841707510922,1.0465,1.1717205850382055,11,0.10513380564777859,1,-0.00010513380564777859,-0.00010513380564777859,proportional_positive_edge,0.02
2026-05-22,38,event_day_open,highest-temperature-in-hong-kong-on-may-22-2026-25c,interior_bin,0,catboost_platt,0.0005,0.0352001520859084,0.0004777830864787387,0.03004142159434764,0.0295636385078689,0.0295636385078689,1.0465,1.1717205850382055,11,0.12634787906698125,1,-6.317393953349063e-05,-6.317393953349063e-05,proportional_positive_edge,0.02
2026-05-22,38,event_day_open,highest-temperature-in-hong-kong-on-may-22-2026-24c,interior_bin,0,catboost_platt,0.0005,0.0304154639617703,0.0004777830864787387,0.025957949659797572,0.025480166573318832,0.025480166573318832,1.0465,1.1717205850382055,11,0.10889610235070807,1,-5.444805117535403e-05,-5.444805117535403e-05,proportional_positive_edge,0.02
2026-05-22,38,event_day_open,highest-temperature-in-hong-kong-on-may-22-2026-22c,interior_bin,0,catboost_platt,0.0005,0.0151950695082738,0.0004777830864787387,0.0129681680959615,0.012490385009482761,0.012490385009482761,1.0465,1.1717205850382055,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,event_day_open,highest-temperature-in-hong-kong-on-may-22-2026-29c,interior_bin,0,catboost_platt,0.095,0.1940750960917652,0.09077878643096035,0.1656325736441996,0.07485378721323924,0.07485378721323924,1.0465,1.1717205850382055,11,0.31990707950263236,1,-0.030391172552750076,-0.030391172552750076,proportional_positive_edge,0.02
2026-05-22,38,event_day_open,highest-temperature-in-hong-kong-on-may-22-2026-27c,interior_bin,0,catboost_platt,0.0015,0.0417531375386117,0.001433349259436216,0.03563403943889087,0.03420069017945465,0.03420069017945465,1.0465,1.1717205850382055,11,0.14616552240857864,1,-0.00021924828361286796,-0.00021924828361286796,proportional_positive_edge,0.02
2026-05-22,38,event_day_open,highest-temperature-in-hong-kong-on-may-22-2026-21corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0142533352788503,0.0004777830864787387,0.012164448982848202,0.011686665896369464,0.011686665896369464,1.0465,1.1717205850382055,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-22,38,event_day_open,highest-temperature-in-hong-kong-on-may-22-2026-31corhigher,upper_tail,1,catboost_platt,0.745,0.5703892532574277,0.7118967988533206,0.486796306679915,-0.22510049217340555,0.22510049217340555,1.0465,1.1717205850382055,11,0.0,0,0.0,0.0,proportional_positive_edge,0.02
2026-05-23,39,12h_prior,highest-temperature-in-hong-kong-on-may-23-2026-29c,interior_bin,0,catboost_platt,0.075,0.1627585477538118,0.06970260223048327,0.07725080122648277,0.007548198995999497,0.007548198995999497,1.0759999999999998,2.106884914716142,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-23,39,12h_prior,highest-temperature-in-hong-kong-on-may-23-2026-32c,interior_bin,0,catboost_platt,0.33,0.4846509992652479,0.30669144981412644,0.2300320230497945,-0.07665942676433193,0.07665942676433193,1.0759999999999998,2.106884914716142,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-23,39,12h_prior,highest-temperature-in-hong-kong-on-may-23-2026-27c,interior_bin,0,catboost_platt,0.005,0.0513821332530242,0.004646840148698886,0.024387726588258787,0.0197408864395599,0.0197408864395599,1.0759999999999998,2.106884914716142,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-23,39,12h_prior,highest-temperature-in-hong-kong-on-may-23-2026-26c,interior_bin,0,catboost_platt,0.0015,0.0379745818532183,0.0013940520446096656,0.01802404183919774,0.016629989794588074,0.016629989794588074,1.0759999999999998,2.106884914716142,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-23,39,12h_prior,highest-temperature-in-hong-kong-on-may-23-2026-24c,interior_bin,0,catboost_platt,0.0005,0.0386056080870943,0.00046468401486988856,0.018323548579916422,0.017858864565046532,0.017858864565046532,1.0759999999999998,2.106884914716142,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-23,39,12h_prior,highest-temperature-in-hong-kong-on-may-23-2026-28c,interior_bin,0,catboost_platt,0.033,0.1043077698986527,0.030669144981412644,0.04950805294113844,0.018838907959725797,0.018838907959725797,1.0759999999999998,2.106884914716142,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-23,39,12h_prior,highest-temperature-in-hong-kong-on-may-23-2026-25c,interior_bin,0,catboost_platt,0.0005,0.0439577212947678,0.00046468401486988856,0.020863845475247597,0.020399161460377707,0.020399161460377707,1.0759999999999998,2.106884914716142,11,0.15489242441908835,1,-7.744621220954417e-05,-7.744621220954417e-05,proportional_positive_edge,0.02
2026-05-23,39,12h_prior,highest-temperature-in-hong-kong-on-may-23-2026-30c,interior_bin,1,catboost_platt,0.125,0.1592249098381985,0.11617100371747213,0.07557361521080078,-0.040597388506671356,0.040597388506671356,1.0759999999999998,2.106884914716142,11,0.0,0,0.0,0.0,proportional_positive_edge,0.02
2026-05-23,39,12h_prior,highest-temperature-in-hong-kong-on-may-23-2026-31c,interior_bin,0,catboost_platt,0.19,0.6065293155611077,0.17657992565055766,0.2878796612594403,0.11129973560888265,0.11129973560888265,1.0759999999999998,2.106884914716142,11,0.8451075755809117,1,-0.1605704393603732,-0.1605704393603732,proportional_positive_edge,0.02
2026-05-23,39,12h_prior,highest-temperature-in-hong-kong-on-may-23-2026-23corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0193350608507296,0.00046468401486988856,0.009177084479402896,0.008712400464533008,0.008712400464533008,1.0759999999999998,2.106884914716142,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-23,39,12h_prior,highest-temperature-in-hong-kong-on-may-23-2026-33corhigher,upper_tail,0,catboost_platt,0.315,0.3981582670602889,0.29275092936802977,0.18897959935031966,-0.1037713300177101,0.1037713300177101,1.0759999999999998,2.106884914716142,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-29c,interior_bin,0,catboost_platt,0.09,0.1667497351769938,0.07775377969762419,0.08997717307635643,0.012223393378732239,0.012223393378732239,1.1575,1.8532448784036217,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-32c,interior_bin,0,catboost_platt,0.34,0.4421934885970957,0.2937365010799136,0.23860499697050264,-0.05513150410941098,0.05513150410941098,1.1575,1.8532448784036217,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-27c,interior_bin,0,catboost_platt,0.0075,0.0510936838214188,0.0064794816414686825,0.027569850275496625,0.021090368634027943,0.021090368634027943,1.1575,1.8532448784036217,11,0.29455862676034034,1,-0.0022091897007025523,-0.0022091897007025523,proportional_positive_edge,0.02
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-26c,interior_bin,0,catboost_platt,0.0025,0.0376392111877465,0.0021598272138228943,0.02030989624003104,0.018150069026208148,0.018150069026208148,1.1575,1.8532448784036217,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-24c,interior_bin,0,catboost_platt,0.0005,0.0362607291460231,0.00043196544276457883,0.019566075465028646,0.01913411002226407,0.01913411002226407,1.1575,1.8532448784036217,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.02
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-28c,interior_bin,0,catboost_platt,0.039,0.1145560727824001,0.03369330453563715,0.06181378085397882,0.028120476318341664,0.028120476318341664,1.1575,1.8532448784036217,11,0.39274462347770916,1,-0.015317040315630658,-0.015317040315630658,proportional_positive_edge,0.02
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-25c,interior_bin,0,catboost_platt,0.0025,0.0454950929253518,0.0021598272138228943,0.0245488836664376,0.022389056452614707,0.022389056452614707,1.1575,1.8532448784036217,11,0.3126967497619505,1,-0.0007817418744048763,-0.0007817418744048763,proportional_positive_edge,0.02
