model,decision_rule,threshold,event_date,n_trades,total_net_pnl,total_gross_pnl,cumulative_net_pnl
catboost_raw,event_day_open,0.0,2026-05-25,11,-0.05600000000000005,-0.05600000000000005,0.6775
catboost_raw,event_day_open,0.0,2026-05-26,11,-0.01600000000000007,-0.01600000000000007,0.6614999999999999
catboost_raw,event_day_open,0.0,2026-05-27,11,-0.05350000000000002,-0.05350000000000002,0.6079999999999999
catboost_raw,event_day_open,0.0,2026-05-28,11,-0.3235,-0.3235,0.28449999999999986
catboost_raw,event_day_open,0.0,2026-05-29,11,-0.272,-0.272,0.012499999999999845
catboost_raw,event_day_open,0.0,2026-05-30,11,0.451,0.451,0.46349999999999986
catboost_raw,event_day_open,0.0,2026-05-31,11,-0.03949999999999998,-0.03949999999999998,0.4239999999999999
catboost_raw,event_day_open,0.02,2026-05-22,3,0.345,0.345,0.345
catboost_raw,event_day_open,0.02,2026-05-23,5,-0.021500000000000033,-0.021500000000000033,0.32349999999999995
catboost_raw,event_day_open,0.02,2026-05-24,5,0.44199999999999995,0.44199999999999995,0.7654999999999998
catboost_raw,event_day_open,0.02,2026-05-25,6,-0.05300000000000005,-0.05300000000000005,0.7124999999999999
catboost_raw,event_day_open,0.02,2026-05-26,6,-0.013500000000000068,-0.013500000000000068,0.6989999999999998
catboost_raw,event_day_open,0.02,2026-05-27,6,-0.05050000000000002,-0.05050000000000002,0.6484999999999997
catboost_raw,event_day_open,0.02,2026-05-28,6,-0.32100000000000006,-0.32100000000000006,0.3274999999999997
catboost_raw,event_day_open,0.02,2026-05-29,7,-0.27,-0.27,0.05749999999999966
catboost_raw,event_day_open,0.02,2026-05-30,6,0.45449999999999996,0.45449999999999996,0.5119999999999996
catboost_raw,event_day_open,0.02,2026-05-31,5,-0.03649999999999998,-0.03649999999999998,0.47549999999999965
catboost_raw,event_day_open,0.05,2026-05-22,3,0.345,0.345,0.345
catboost_raw,event_day_open,0.05,2026-05-23,5,-0.021500000000000033,-0.021500000000000033,0.32349999999999995
catboost_raw,event_day_open,0.05,2026-05-24,4,0.44500000000000006,0.44500000000000006,0.7685
catboost_raw,event_day_open,0.05,2026-05-25,4,-0.04000000000000005,-0.04000000000000005,0.7284999999999999
catboost_raw,event_day_open,0.05,2026-05-26,4,-0.009500000000000064,-0.009500000000000064,0.7189999999999999
catboost_raw,event_day_open,0.05,2026-05-27,6,-0.05050000000000002,-0.05050000000000002,0.6684999999999999
catboost_raw,event_day_open,0.05,2026-05-28,3,-0.3175,-0.3175,0.35099999999999987
catboost_raw,event_day_open,0.05,2026-05-29,6,-0.26949999999999996,-0.26949999999999996,0.0814999999999999
catboost_raw,event_day_open,0.05,2026-05-30,5,0.46049999999999996,0.46049999999999996,0.5419999999999998
catboost_raw,event_day_open,0.05,2026-05-31,3,0.5425,0.5425,1.0844999999999998
catboost_raw,event_day_open,0.1,2026-05-22,0,0.0,0.0,0.0
catboost_raw,event_day_open,0.1,2026-05-23,4,-0.8665,-0.8665,-0.8665
catboost_raw,event_day_open,0.1,2026-05-24,3,0.46499999999999997,0.46499999999999997,-0.4015000000000001
catboost_raw,event_day_open,0.1,2026-05-25,4,-0.04000000000000005,-0.04000000000000005,-0.4415000000000001
catboost_raw,event_day_open,0.1,2026-05-26,3,0.02499999999999991,0.02499999999999991,-0.4165000000000002
catboost_raw,event_day_open,0.1,2026-05-27,4,-0.030000000000000027,-0.030000000000000027,-0.44650000000000023
catboost_raw,event_day_open,0.1,2026-05-28,2,-0.1625,-0.1625,-0.6090000000000002
catboost_raw,event_day_open,0.1,2026-05-29,4,-0.26849999999999996,-0.26849999999999996,-0.8775000000000002
catboost_raw,event_day_open,0.1,2026-05-30,4,0.20550000000000002,0.20550000000000002,-0.6720000000000002
catboost_raw,event_day_open,0.1,2026-05-31,3,0.5425,0.5425,-0.12950000000000017
ecmwf_bias_adaptive_sigma,12h_prior,0.0,2026-05-22,11,-0.48499999999999993,-0.48499999999999993,-0.48499999999999993
ecmwf_bias_adaptive_sigma,12h_prior,0.0,2026-05-23,11,1.23,1.23,0.7450000000000001
ecmwf_bias_adaptive_sigma,12h_prior,0.0,2026-05-24,11,-0.4114999999999999,-0.4114999999999999,0.3335000000000002
ecmwf_bias_adaptive_sigma,12h_prior,0.0,2026-05-25,11,-0.5840000000000001,-0.5840000000000001,-0.2504999999999999
ecmwf_bias_adaptive_sigma,12h_prior,0.0,2026-05-26,11,-0.43150000000000005,-0.43150000000000005,-0.6819999999999999
ecmwf_bias_adaptive_sigma,12h_prior,0.0,2026-05-27,11,-0.4335,-0.4335,-1.1155
ecmwf_bias_adaptive_sigma,12h_prior,0.0,2026-05-28,11,1.0615,1.0615,-0.053999999999999826
ecmwf_bias_adaptive_sigma,12h_prior,0.0,2026-05-29,11,0.525,0.525,0.4710000000000002
ecmwf_bias_adaptive_sigma,12h_prior,0.0,2026-05-30,11,-0.6405000000000001,-0.6405000000000001,-0.16949999999999987
ecmwf_bias_adaptive_sigma,12h_prior,0.0,2026-05-31,11,1.4095,1.4095,1.2400000000000002
ecmwf_bias_adaptive_sigma,12h_prior,0.02,2026-05-22,3,-0.7835,-0.7835,-0.7835
ecmwf_bias_adaptive_sigma,12h_prior,0.02,2026-05-23,5,1.255,1.255,0.4714999999999999
ecmwf_bias_adaptive_sigma,12h_prior,0.02,2026-05-24,3,-0.345,-0.345,0.12649999999999995
ecmwf_bias_adaptive_sigma,12h_prior,0.02,2026-05-25,4,-0.48500000000000004,-0.48500000000000004,-0.3585000000000001
ecmwf_bias_adaptive_sigma,12h_prior,0.02,2026-05-26,5,-0.434,-0.434,-0.7925000000000001
ecmwf_bias_adaptive_sigma,12h_prior,0.02,2026-05-27,3,-0.35000000000000003,-0.35000000000000003,-1.1425
ecmwf_bias_adaptive_sigma,12h_prior,0.02,2026-05-28,3,1.0350000000000001,1.0350000000000001,-0.10749999999999993
ecmwf_bias_adaptive_sigma,12h_prior,0.02,2026-05-29,3,0.505,0.505,0.3975000000000001
ecmwf_bias_adaptive_sigma,12h_prior,0.02,2026-05-30,5,-0.629,-0.629,-0.23149999999999993
ecmwf_bias_adaptive_sigma,12h_prior,0.02,2026-05-31,5,1.4100000000000001,1.4100000000000001,1.1785
ecmwf_bias_adaptive_sigma,12h_prior,0.05,2026-05-22,2,-0.815,-0.815,-0.815
ecmwf_bias_adaptive_sigma,12h_prior,0.05,2026-05-23,5,1.255,1.255,0.43999999999999995
ecmwf_bias_adaptive_sigma,12h_prior,0.05,2026-05-24,2,-0.71,-0.71,-0.27
ecmwf_bias_adaptive_sigma,12h_prior,0.05,2026-05-25,2,-0.8300000000000001,-0.8300000000000001,-1.1
ecmwf_bias_adaptive_sigma,12h_prior,0.05,2026-05-26,4,-0.43,-0.43,-1.53
ecmwf_bias_adaptive_sigma,12h_prior,0.05,2026-05-27,2,0.3,0.3,-1.23
ecmwf_bias_adaptive_sigma,12h_prior,0.05,2026-05-28,2,0.915,0.915,-0.31500000000000006
ecmwf_bias_adaptive_sigma,12h_prior,0.05,2026-05-29,3,0.505,0.505,0.18999999999999995
ecmwf_bias_adaptive_sigma,12h_prior,0.05,2026-05-30,5,-0.629,-0.629,-0.43900000000000006
ecmwf_bias_adaptive_sigma,12h_prior,0.05,2026-05-31,5,1.4100000000000001,1.4100000000000001,0.9710000000000001
ecmwf_bias_adaptive_sigma,12h_prior,0.1,2026-05-22,0,0.0,0.0,0.0
ecmwf_bias_adaptive_sigma,12h_prior,0.1,2026-05-23,4,1.33,1.33,1.33
ecmwf_bias_adaptive_sigma,12h_prior,0.1,2026-05-24,0,0.0,0.0,1.33
ecmwf_bias_adaptive_sigma,12h_prior,0.1,2026-05-25,0,0.0,0.0,1.33
ecmwf_bias_adaptive_sigma,12h_prior,0.1,2026-05-26,2,0.22999999999999998,0.22999999999999998,1.56
ecmwf_bias_adaptive_sigma,12h_prior,0.1,2026-05-27,0,0.0,0.0,1.56
ecmwf_bias_adaptive_sigma,12h_prior,0.1,2026-05-28,2,0.915,0.915,2.475
ecmwf_bias_adaptive_sigma,12h_prior,0.1,2026-05-29,2,0.445,0.445,2.92
ecmwf_bias_adaptive_sigma,12h_prior,0.1,2026-05-30,0,0.0,0.0,2.92
ecmwf_bias_adaptive_sigma,12h_prior,0.1,2026-05-31,4,1.4249999999999998,1.4249999999999998,4.345
ecmwf_bias_adaptive_sigma,24h_prior,0.0,2026-05-22,11,0.6244999999999999,0.6244999999999999,0.6244999999999999
ecmwf_bias_adaptive_sigma,24h_prior,0.0,2026-05-23,11,1.1575,1.1575,1.782
ecmwf_bias_adaptive_sigma,24h_prior,0.0,2026-05-24,11,-0.49999999999999994,-0.49999999999999994,1.2819999999999998
ecmwf_bias_adaptive_sigma,24h_prior,0.0,2026-05-25,11,-0.3655,-0.3655,0.9164999999999999
ecmwf_bias_adaptive_sigma,24h_prior,0.0,2026-05-26,11,-0.6799999999999999,-0.6799999999999999,0.23649999999999993
ecmwf_bias_adaptive_sigma,24h_prior,0.0,2026-05-27,11,-0.5805,-0.5805,-0.3440000000000001
ecmwf_bias_adaptive_sigma,24h_prior,0.0,2026-05-28,11,1.205,1.205,0.861
ecmwf_bias_adaptive_sigma,24h_prior,0.0,2026-05-29,11,0.6515000000000001,0.6515000000000001,1.5125000000000002
ecmwf_bias_adaptive_sigma,24h_prior,0.0,2026-05-30,11,1.4855,1.4855,2.998
ecmwf_bias_adaptive_sigma,24h_prior,0.0,2026-05-31,11,-0.623,-0.623,2.375
ecmwf_bias_adaptive_sigma,24h_prior,0.02,2026-05-22,5,0.603,0.603,0.603
ecmwf_bias_adaptive_sigma,24h_prior,0.02,2026-05-23,5,1.054,1.054,1.657
ecmwf_bias_adaptive_sigma,24h_prior,0.02,2026-05-24,4,-0.49,-0.49,1.167
ecmwf_bias_adaptive_sigma,24h_prior,0.02,2026-05-25,3,-0.565,-0.565,0.6020000000000001
ecmwf_bias_adaptive_sigma,24h_prior,0.02,2026-05-26,5,-0.6804999999999999,-0.6804999999999999,-0.07849999999999979
ecmwf_bias_adaptive_sigma,24h_prior,0.02,2026-05-27,1,0.39,0.39,0.3115000000000002
ecmwf_bias_adaptive_sigma,24h_prior,0.02,2026-05-28,3,1.23,1.23,1.5415
ecmwf_bias_adaptive_sigma,24h_prior,0.02,2026-05-29,3,0.625,0.625,2.1665
ecmwf_bias_adaptive_sigma,24h_prior,0.02,2026-05-30,3,0.592,0.592,2.7585
ecmwf_bias_adaptive_sigma,24h_prior,0.02,2026-05-31,4,-0.6839999999999999,-0.6839999999999999,2.0745
ecmwf_bias_adaptive_sigma,24h_prior,0.05,2026-05-22,1,0.595,0.595,0.595
ecmwf_bias_adaptive_sigma,24h_prior,0.05,2026-05-23,4,1.0150000000000001,1.0150000000000001,1.61
ecmwf_bias_adaptive_sigma,24h_prior,0.05,2026-05-24,3,-0.41999999999999993,-0.41999999999999993,1.1900000000000002
ecmwf_bias_adaptive_sigma,24h_prior,0.05,2026-05-25,0,0.0,0.0,1.1900000000000002
ecmwf_bias_adaptive_sigma,24h_prior,0.05,2026-05-26,4,-0.6749999999999998,-0.6749999999999998,0.5150000000000003
ecmwf_bias_adaptive_sigma,24h_prior,0.05,2026-05-27,1,0.39,0.39,0.9050000000000004
ecmwf_bias_adaptive_sigma,24h_prior,0.05,2026-05-28,3,1.23,1.23,2.1350000000000002
ecmwf_bias_adaptive_sigma,24h_prior,0.05,2026-05-29,3,0.625,0.625,2.7600000000000002
ecmwf_bias_adaptive_sigma,24h_prior,0.05,2026-05-30,0,0.0,0.0,2.7600000000000002
ecmwf_bias_adaptive_sigma,24h_prior,0.05,2026-05-31,3,-0.71,-0.71,2.0500000000000003
ecmwf_bias_adaptive_sigma,24h_prior,0.1,2026-05-22,0,0.0,0.0,0.0
ecmwf_bias_adaptive_sigma,24h_prior,0.1,2026-05-23,2,0.515,0.515,0.515
ecmwf_bias_adaptive_sigma,24h_prior,0.1,2026-05-24,0,0.0,0.0,0.515
ecmwf_bias_adaptive_sigma,24h_prior,0.1,2026-05-25,0,0.0,0.0,0.515
ecmwf_bias_adaptive_sigma,24h_prior,0.1,2026-05-26,1,0.34,0.34,0.855
ecmwf_bias_adaptive_sigma,24h_prior,0.1,2026-05-27,0,0.0,0.0,0.855
ecmwf_bias_adaptive_sigma,24h_prior,0.1,2026-05-28,1,0.62,0.62,1.475
ecmwf_bias_adaptive_sigma,24h_prior,0.1,2026-05-29,2,0.515,0.515,1.9900000000000002
ecmwf_bias_adaptive_sigma,24h_prior,0.1,2026-05-30,0,0.0,0.0,1.9900000000000002
ecmwf_bias_adaptive_sigma,24h_prior,0.1,2026-05-31,1,-0.315,-0.315,1.675
ecmwf_bias_adaptive_sigma,6h_prior,0.0,2026-05-22,11,-0.7455,-0.7455,-0.7455
ecmwf_bias_adaptive_sigma,6h_prior,0.0,2026-05-23,11,1.714,1.714,0.9684999999999999
ecmwf_bias_adaptive_sigma,6h_prior,0.0,2026-05-24,11,-0.66,-0.66,0.3084999999999999
ecmwf_bias_adaptive_sigma,6h_prior,0.0,2026-05-25,11,-0.196,-0.196,0.11249999999999988
ecmwf_bias_adaptive_sigma,6h_prior,0.0,2026-05-26,11,-0.33499999999999996,-0.33499999999999996,-0.2225000000000001
ecmwf_bias_adaptive_sigma,6h_prior,0.0,2026-05-27,11,-0.344,-0.344,-0.5665
ecmwf_bias_adaptive_sigma,6h_prior,0.0,2026-05-28,11,-0.37250000000000005,-0.37250000000000005,-0.9390000000000001
ecmwf_bias_adaptive_sigma,6h_prior,0.0,2026-05-29,11,0.4195,0.4195,-0.5195000000000001
ecmwf_bias_adaptive_sigma,6h_prior,0.0,2026-05-30,11,-0.524,-0.524,-1.0435
ecmwf_bias_adaptive_sigma,6h_prior,0.0,2026-05-31,11,1.7269999999999999,1.7269999999999999,0.6834999999999998
ecmwf_bias_adaptive_sigma,6h_prior,0.02,2026-05-22,3,-0.7250000000000001,-0.7250000000000001,-0.7250000000000001
ecmwf_bias_adaptive_sigma,6h_prior,0.02,2026-05-23,6,1.7145000000000001,1.7145000000000001,0.9895
ecmwf_bias_adaptive_sigma,6h_prior,0.02,2026-05-24,4,-0.6599999999999999,-0.6599999999999999,0.3295000000000001
ecmwf_bias_adaptive_sigma,6h_prior,0.02,2026-05-25,4,-0.311,-0.311,0.018500000000000127
ecmwf_bias_adaptive_sigma,6h_prior,0.02,2026-05-26,5,-0.33649999999999997,-0.33649999999999997,-0.31799999999999984
ecmwf_bias_adaptive_sigma,6h_prior,0.02,2026-05-27,4,-0.41100000000000003,-0.41100000000000003,-0.7289999999999999
ecmwf_bias_adaptive_sigma,6h_prior,0.02,2026-05-28,4,-0.37450000000000006,-0.37450000000000006,-1.1035
ecmwf_bias_adaptive_sigma,6h_prior,0.02,2026-05-29,3,0.40549999999999997,0.40549999999999997,-0.698
ecmwf_bias_adaptive_sigma,6h_prior,0.02,2026-05-30,4,-0.6,-0.6,-1.298
ecmwf_bias_adaptive_sigma,6h_prior,0.02,2026-05-31,6,1.7255,1.7255,0.4275000000000002
ecmwf_bias_adaptive_sigma,6h_prior,0.05,2026-05-22,3,-0.7250000000000001,-0.7250000000000001,-0.7250000000000001
ecmwf_bias_adaptive_sigma,6h_prior,0.05,2026-05-23,5,1.72,1.72,0.9949999999999999
ecmwf_bias_adaptive_sigma,6h_prior,0.05,2026-05-24,3,-0.625,-0.625,0.3699999999999999
ecmwf_bias_adaptive_sigma,6h_prior,0.05,2026-05-25,3,-0.29000000000000004,-0.29000000000000004,0.07999999999999985
ecmwf_bias_adaptive_sigma,6h_prior,0.05,2026-05-26,5,-0.33649999999999997,-0.33649999999999997,-0.2565000000000001
ecmwf_bias_adaptive_sigma,6h_prior,0.05,2026-05-27,3,-0.796,-0.796,-1.0525000000000002
ecmwf_bias_adaptive_sigma,6h_prior,0.05,2026-05-28,3,-0.37000000000000005,-0.37000000000000005,-1.4225000000000003
ecmwf_bias_adaptive_sigma,6h_prior,0.05,2026-05-29,2,0.365,0.365,-1.0575000000000003
ecmwf_bias_adaptive_sigma,6h_prior,0.05,2026-05-30,2,0.43,0.43,-0.6275000000000003
ecmwf_bias_adaptive_sigma,6h_prior,0.05,2026-05-31,5,1.7285,1.7285,1.1009999999999995
ecmwf_bias_adaptive_sigma,6h_prior,0.1,2026-05-22,2,-0.47000000000000003,-0.47000000000000003,-0.47000000000000003
ecmwf_bias_adaptive_sigma,6h_prior,0.1,2026-05-23,4,1.605,1.605,1.135
ecmwf_bias_adaptive_sigma,6h_prior,0.1,2026-05-24,0,0.0,0.0,1.135
ecmwf_bias_adaptive_sigma,6h_prior,0.1,2026-05-25,2,-0.705,-0.705,0.43000000000000005
ecmwf_bias_adaptive_sigma,6h_prior,0.1,2026-05-26,4,-0.33299999999999996,-0.33299999999999996,0.09700000000000009
ecmwf_bias_adaptive_sigma,6h_prior,0.1,2026-05-27,2,-0.765,-0.765,-0.6679999999999999
ecmwf_bias_adaptive_sigma,6h_prior,0.1,2026-05-28,3,-0.37000000000000005,-0.37000000000000005,-1.038
ecmwf_bias_adaptive_sigma,6h_prior,0.1,2026-05-29,0,0.0,0.0,-1.038
ecmwf_bias_adaptive_sigma,6h_prior,0.1,2026-05-30,1,0.455,0.455,-0.583
ecmwf_bias_adaptive_sigma,6h_prior,0.1,2026-05-31,5,1.7285,1.7285,1.1455
ecmwf_bias_adaptive_sigma,event_day_open,0.0,2026-05-22,11,-0.5495,-0.5495,-0.5495
ecmwf_bias_adaptive_sigma,event_day_open,0.0,2026-05-23,11,1.574,1.574,1.0245000000000002
ecmwf_bias_adaptive_sigma,event_day_open,0.0,2026-05-24,11,-0.48500000000000004,-0.48500000000000004,0.5394999999999999
ecmwf_bias_adaptive_sigma,event_day_open,0.0,2026-05-25,11,-0.08999999999999994,-0.08999999999999994,0.4495
ecmwf_bias_adaptive_sigma,event_day_open,0.0,2026-05-26,11,-0.38099999999999995,-0.38099999999999995,0.0685
ecmwf_bias_adaptive_sigma,event_day_open,0.0,2026-05-27,11,-0.2875,-0.2875,-0.21899999999999997
ecmwf_bias_adaptive_sigma,event_day_open,0.0,2026-05-28,11,-0.3165,-0.3165,-0.5355
ecmwf_bias_adaptive_sigma,event_day_open,0.0,2026-05-29,11,-0.255,-0.255,-0.7905
ecmwf_bias_adaptive_sigma,event_day_open,0.0,2026-05-30,11,1.399,1.399,0.6085
ecmwf_bias_adaptive_sigma,event_day_open,0.0,2026-05-31,11,1.1155,1.1155,1.724
ecmwf_bias_adaptive_sigma,event_day_open,0.02,2026-05-22,3,-0.535,-0.535,-0.535
ecmwf_bias_adaptive_sigma,event_day_open,0.02,2026-05-23,6,1.5735000000000001,1.5735000000000001,1.0385
ecmwf_bias_adaptive_sigma,event_day_open,0.02,2026-05-24,3,-0.26,-0.26,0.7785
ecmwf_bias_adaptive_sigma,event_day_open,0.02,2026-05-25,4,-0.20749999999999996,-0.20749999999999996,0.571
ecmwf_bias_adaptive_sigma,event_day_open,0.02,2026-05-26,5,-0.38199999999999995,-0.38199999999999995,0.18900000000000006
ecmwf_bias_adaptive_sigma,event_day_open,0.02,2026-05-27,4,-0.689,-0.689,-0.4999999999999999
ecmwf_bias_adaptive_sigma,event_day_open,0.02,2026-05-28,3,-0.3175,-0.3175,-0.8174999999999999
ecmwf_bias_adaptive_sigma,event_day_open,0.02,2026-05-29,3,-0.26349999999999996,-0.26349999999999996,-1.081
ecmwf_bias_adaptive_sigma,event_day_open,0.02,2026-05-30,5,1.3895,1.3895,0.3085
ecmwf_bias_adaptive_sigma,event_day_open,0.02,2026-05-31,5,1.1135,1.1135,1.422
ecmwf_bias_adaptive_sigma,event_day_open,0.05,2026-05-22,3,-0.535,-0.535,-0.535
ecmwf_bias_adaptive_sigma,event_day_open,0.05,2026-05-23,6,1.5735000000000001,1.5735000000000001,1.0385
ecmwf_bias_adaptive_sigma,event_day_open,0.05,2026-05-24,0,0.0,0.0,1.0385
ecmwf_bias_adaptive_sigma,event_day_open,0.05,2026-05-25,3,-0.19499999999999995,-0.19499999999999995,0.8435
ecmwf_bias_adaptive_sigma,event_day_open,0.05,2026-05-26,4,-0.37949999999999995,-0.37949999999999995,0.4640000000000001
ecmwf_bias_adaptive_sigma,event_day_open,0.05,2026-05-27,2,-0.76,-0.76,-0.29599999999999993
ecmwf_bias_adaptive_sigma,event_day_open,0.05,2026-05-28,2,-0.30500000000000005,-0.30500000000000005,-0.601
ecmwf_bias_adaptive_sigma,event_day_open,0.05,2026-05-29,2,-0.245,-0.245,-0.846
ecmwf_bias_adaptive_sigma,event_day_open,0.05,2026-05-30,4,1.345,1.345,0.499
ecmwf_bias_adaptive_sigma,event_day_open,0.05,2026-05-31,4,1.1175,1.1175,1.6164999999999998
ecmwf_bias_adaptive_sigma,event_day_open,0.1,2026-05-22,2,-0.44,-0.44,-0.44
ecmwf_bias_adaptive_sigma,event_day_open,0.1,2026-05-23,5,1.5785,1.5785,1.1385
ecmwf_bias_adaptive_sigma,event_day_open,0.1,2026-05-24,0,0.0,0.0,1.1385
ecmwf_bias_adaptive_sigma,event_day_open,0.1,2026-05-25,2,-0.625,-0.625,0.5135000000000001
ecmwf_bias_adaptive_sigma,event_day_open,0.1,2026-05-26,3,0.20550000000000002,0.20550000000000002,0.7190000000000001
ecmwf_bias_adaptive_sigma,event_day_open,0.1,2026-05-27,1,-0.61,-0.61,0.1090000000000001
ecmwf_bias_adaptive_sigma,event_day_open,0.1,2026-05-28,1,-0.15500000000000003,-0.15500000000000003,-0.04599999999999993
ecmwf_bias_adaptive_sigma,event_day_open,0.1,2026-05-29,1,-0.125,-0.125,-0.17099999999999993
ecmwf_bias_adaptive_sigma,event_day_open,0.1,2026-05-30,1,0.255,0.255,0.08400000000000007
ecmwf_bias_adaptive_sigma,event_day_open,0.1,2026-05-31,3,1.3575,1.3575,1.4415
ecmwf_bias_fixed_sigma,12h_prior,0.0,2026-05-22,11,-0.08499999999999991,-0.08499999999999991,-0.08499999999999991
ecmwf_bias_fixed_sigma,12h_prior,0.0,2026-05-23,11,1.216,1.216,1.131
ecmwf_bias_fixed_sigma,12h_prior,0.0,2026-05-24,11,-1.1475,-1.1475,-0.01649999999999996
ecmwf_bias_fixed_sigma,12h_prior,0.0,2026-05-25,11,-0.5880000000000001,-0.5880000000000001,-0.6045
ecmwf_bias_fixed_sigma,12h_prior,0.0,2026-05-26,11,-0.43450000000000005,-0.43450000000000005,-1.0390000000000001
ecmwf_bias_fixed_sigma,12h_prior,0.0,2026-05-27,11,-0.5635,-0.5635,-1.6025
ecmwf_bias_fixed_sigma,12h_prior,0.0,2026-05-28,11,0.7735000000000001,0.7735000000000001,-0.829
ecmwf_bias_fixed_sigma,12h_prior,0.0,2026-05-29,11,0.525,0.525,-0.30399999999999994
ecmwf_bias_fixed_sigma,12h_prior,0.0,2026-05-30,11,-0.2925,-0.2925,-0.5964999999999999
ecmwf_bias_fixed_sigma,12h_prior,0.0,2026-05-31,11,1.4075,1.4075,0.811
ecmwf_bias_fixed_sigma,12h_prior,0.02,2026-05-22,1,-0.5449999999999999,-0.5449999999999999,-0.5449999999999999
ecmwf_bias_fixed_sigma,12h_prior,0.02,2026-05-23,6,1.222,1.222,0.677
ecmwf_bias_fixed_sigma,12h_prior,0.02,2026-05-24,4,-0.7815,-0.7815,-0.10449999999999993
ecmwf_bias_fixed_sigma,12h_prior,0.02,2026-05-25,6,-0.5875,-0.5875,-0.692
ecmwf_bias_fixed_sigma,12h_prior,0.02,2026-05-26,5,-0.434,-0.434,-1.126
ecmwf_bias_fixed_sigma,12h_prior,0.02,2026-05-27,5,-0.555,-0.555,-1.681
ecmwf_bias_fixed_sigma,12h_prior,0.02,2026-05-28,3,0.895,0.895,-0.786
ecmwf_bias_fixed_sigma,12h_prior,0.02,2026-05-29,3,0.505,0.505,-0.281
ecmwf_bias_fixed_sigma,12h_prior,0.02,2026-05-30,4,-0.4665,-0.4665,-0.7475
ecmwf_bias_fixed_sigma,12h_prior,0.02,2026-05-31,6,1.4064999999999999,1.4064999999999999,0.6589999999999998
ecmwf_bias_fixed_sigma,12h_prior,0.05,2026-05-22,0,0.0,0.0,0.0
ecmwf_bias_fixed_sigma,12h_prior,0.05,2026-05-23,4,1.445,1.445,1.445
ecmwf_bias_fixed_sigma,12h_prior,0.05,2026-05-24,2,-0.71,-0.71,0.7350000000000001
ecmwf_bias_fixed_sigma,12h_prior,0.05,2026-05-25,4,-0.41500000000000004,-0.41500000000000004,0.32000000000000006
ecmwf_bias_fixed_sigma,12h_prior,0.05,2026-05-26,5,-0.434,-0.434,-0.11399999999999993
ecmwf_bias_fixed_sigma,12h_prior,0.05,2026-05-27,3,-0.35000000000000003,-0.35000000000000003,-0.46399999999999997
ecmwf_bias_fixed_sigma,12h_prior,0.05,2026-05-28,2,0.915,0.915,0.45100000000000007
ecmwf_bias_fixed_sigma,12h_prior,0.05,2026-05-29,2,0.445,0.445,0.8960000000000001
ecmwf_bias_fixed_sigma,12h_prior,0.05,2026-05-30,4,-0.4665,-0.4665,0.42950000000000005
ecmwf_bias_fixed_sigma,12h_prior,0.05,2026-05-31,4,0.635,0.635,1.0645
ecmwf_bias_fixed_sigma,12h_prior,0.1,2026-05-22,0,0.0,0.0,0.0
ecmwf_bias_fixed_sigma,12h_prior,0.1,2026-05-23,4,1.445,1.445,1.445
ecmwf_bias_fixed_sigma,12h_prior,0.1,2026-05-24,1,-0.565,-0.565,0.8800000000000001
ecmwf_bias_fixed_sigma,12h_prior,0.1,2026-05-25,2,-0.275,-0.275,0.6050000000000001
ecmwf_bias_fixed_sigma,12h_prior,0.1,2026-05-26,3,-0.245,-0.245,0.3600000000000001
ecmwf_bias_fixed_sigma,12h_prior,0.1,2026-05-27,3,-0.35000000000000003,-0.35000000000000003,0.010000000000000064
ecmwf_bias_fixed_sigma,12h_prior,0.1,2026-05-28,2,0.915,0.915,0.925
ecmwf_bias_fixed_sigma,12h_prior,0.1,2026-05-29,2,0.445,0.445,1.37
ecmwf_bias_fixed_sigma,12h_prior,0.1,2026-05-30,1,0.4,0.4,1.77
ecmwf_bias_fixed_sigma,12h_prior,0.1,2026-05-31,4,0.635,0.635,2.4050000000000002
ecmwf_bias_fixed_sigma,24h_prior,0.0,2026-05-22,11,1.2375,1.2375,1.2375
ecmwf_bias_fixed_sigma,24h_prior,0.0,2026-05-23,11,1.4845000000000002,1.4845000000000002,2.7220000000000004
ecmwf_bias_fixed_sigma,24h_prior,0.0,2026-05-24,11,-0.5090000000000001,-0.5090000000000001,2.213
ecmwf_bias_fixed_sigma,24h_prior,0.0,2026-05-25,11,-0.7815,-0.7815,1.4315000000000002
ecmwf_bias_fixed_sigma,24h_prior,0.0,2026-05-26,11,-0.15299999999999997,-0.15299999999999997,1.2785000000000002
ecmwf_bias_fixed_sigma,24h_prior,0.0,2026-05-27,11,-0.33149999999999996,-0.33149999999999996,0.9470000000000002
ecmwf_bias_fixed_sigma,24h_prior,0.0,2026-05-28,11,1.202,1.202,2.149
ecmwf_bias_fixed_sigma,24h_prior,0.0,2026-05-29,11,0.6515000000000001,0.6515000000000001,2.8005
ecmwf_bias_fixed_sigma,24h_prior,0.0,2026-05-30,11,-0.29250000000000004,-0.29250000000000004,2.508
ecmwf_bias_fixed_sigma,24h_prior,0.0,2026-05-31,11,-0.7130000000000001,-0.7130000000000001,1.795
ecmwf_bias_fixed_sigma,24h_prior,0.02,2026-05-22,3,1.115,1.115,1.115
ecmwf_bias_fixed_sigma,24h_prior,0.02,2026-05-23,4,0.7250000000000001,0.7250000000000001,1.84
ecmwf_bias_fixed_sigma,24h_prior,0.02,2026-05-24,4,-0.8614999999999999,-0.8614999999999999,0.9785000000000001
ecmwf_bias_fixed_sigma,24h_prior,0.02,2026-05-25,5,-0.589,-0.589,0.3895000000000002
