model,decision_rule,strategy,threshold,event_date,n_positions,total_stake,net_pnl,cumulative_net_pnl
catboost_platt,12h_prior,single_best_edge,0.0,2026-05-25,1,1.0,-0.095,-0.42000000000000004
catboost_platt,12h_prior,single_best_edge,0.0,2026-05-26,1,1.0,-0.185,-0.605
catboost_platt,12h_prior,single_best_edge,0.0,2026-05-27,1,1.0,-0.15,-0.755
catboost_platt,12h_prior,single_best_edge,0.0,2026-05-28,1,1.0,-0.12,-0.875
catboost_platt,12h_prior,single_best_edge,0.0,2026-05-29,1,1.0,-0.06,-0.935
catboost_platt,12h_prior,single_best_edge,0.0,2026-05-30,1,1.0,-0.069,-1.004
catboost_platt,12h_prior,single_best_edge,0.0,2026-05-31,1,1.0,-0.065,-1.069
catboost_platt,12h_prior,single_best_edge,0.02,2026-05-22,1,1.0,-0.07,-0.07
catboost_platt,12h_prior,single_best_edge,0.02,2026-05-23,1,1.0,-0.19,-0.26
catboost_platt,12h_prior,single_best_edge,0.02,2026-05-24,1,1.0,-0.065,-0.325
catboost_platt,12h_prior,single_best_edge,0.02,2026-05-25,1,1.0,-0.095,-0.42000000000000004
catboost_platt,12h_prior,single_best_edge,0.02,2026-05-26,1,1.0,-0.185,-0.605
catboost_platt,12h_prior,single_best_edge,0.02,2026-05-27,1,1.0,-0.15,-0.755
catboost_platt,12h_prior,single_best_edge,0.02,2026-05-28,1,1.0,-0.12,-0.875
catboost_platt,12h_prior,single_best_edge,0.02,2026-05-29,1,1.0,-0.06,-0.935
catboost_platt,12h_prior,single_best_edge,0.02,2026-05-30,1,1.0,-0.069,-1.004
catboost_platt,12h_prior,single_best_edge,0.02,2026-05-31,1,1.0,-0.065,-1.069
catboost_platt,12h_prior,single_best_edge,0.05,2026-05-22,1,1.0,-0.07,-0.07
catboost_platt,12h_prior,single_best_edge,0.05,2026-05-23,1,1.0,-0.19,-0.26
catboost_platt,12h_prior,single_best_edge,0.05,2026-05-24,1,1.0,-0.065,-0.325
catboost_platt,12h_prior,single_best_edge,0.05,2026-05-25,1,1.0,-0.095,-0.42000000000000004
catboost_platt,12h_prior,single_best_edge,0.05,2026-05-26,1,1.0,-0.185,-0.605
catboost_platt,12h_prior,single_best_edge,0.05,2026-05-27,1,1.0,-0.15,-0.755
catboost_platt,12h_prior,single_best_edge,0.05,2026-05-28,1,1.0,-0.12,-0.875
catboost_platt,12h_prior,single_best_edge,0.05,2026-05-29,1,1.0,-0.06,-0.935
catboost_platt,12h_prior,single_best_edge,0.05,2026-05-30,1,1.0,-0.069,-1.004
catboost_platt,12h_prior,single_best_edge,0.05,2026-05-31,1,1.0,-0.065,-1.069
catboost_platt,12h_prior,single_best_edge,0.1,2026-05-22,0,0.0,0.0,0.0
catboost_platt,12h_prior,single_best_edge,0.1,2026-05-23,1,1.0,-0.19,-0.19
catboost_platt,12h_prior,single_best_edge,0.1,2026-05-24,0,0.0,0.0,-0.19
catboost_platt,12h_prior,single_best_edge,0.1,2026-05-25,0,0.0,0.0,-0.19
catboost_platt,12h_prior,single_best_edge,0.1,2026-05-26,1,1.0,-0.185,-0.375
catboost_platt,12h_prior,single_best_edge,0.1,2026-05-27,1,1.0,-0.15,-0.525
catboost_platt,12h_prior,single_best_edge,0.1,2026-05-28,1,1.0,-0.12,-0.645
catboost_platt,12h_prior,single_best_edge,0.1,2026-05-29,1,1.0,-0.06,-0.705
catboost_platt,12h_prior,single_best_edge,0.1,2026-05-30,0,0.0,0.0,-0.705
catboost_platt,12h_prior,single_best_edge,0.1,2026-05-31,1,1.0,-0.065,-0.77
catboost_platt,24h_prior,proportional_positive_edge,0.0,2026-05-22,8,1.0,-0.0304067401441569,-0.0304067401441569
catboost_platt,24h_prior,proportional_positive_edge,0.0,2026-05-23,9,1.0000000000000002,-0.04345609254862801,-0.07386283269278492
catboost_platt,24h_prior,proportional_positive_edge,0.0,2026-05-24,8,1.0,-0.026143721665033218,-0.10000655435781813
catboost_platt,24h_prior,proportional_positive_edge,0.0,2026-05-25,9,1.0,0.1740197505196903,0.07401319616187216
catboost_platt,24h_prior,proportional_positive_edge,0.0,2026-05-26,8,1.0,-0.010507904211027779,0.06350529195084438
catboost_platt,24h_prior,proportional_positive_edge,0.0,2026-05-27,9,1.0,-0.0673969343022991,-0.0038916423514547133
catboost_platt,24h_prior,proportional_positive_edge,0.0,2026-05-28,9,0.9999999999999999,-0.08280106978420675,-0.08669271213566146
catboost_platt,24h_prior,proportional_positive_edge,0.0,2026-05-29,10,1.0,-0.060113177280823916,-0.14680588941648537
catboost_platt,24h_prior,proportional_positive_edge,0.0,2026-05-30,8,1.0000000000000002,0.16285912594567392,0.016053236529188553
catboost_platt,24h_prior,proportional_positive_edge,0.0,2026-05-31,8,0.9999999999999999,-0.0244033325303512,-0.008350096001162648
catboost_platt,24h_prior,proportional_positive_edge,0.02,2026-05-22,5,1.0,-0.03551308459696007,-0.03551308459696007
catboost_platt,24h_prior,proportional_positive_edge,0.02,2026-05-23,3,1.0,-0.018307971890738087,-0.05382105648769816
catboost_platt,24h_prior,proportional_positive_edge,0.02,2026-05-24,6,1.0,-0.02876473715795747,-0.08258579364565563
catboost_platt,24h_prior,proportional_positive_edge,0.02,2026-05-25,5,1.0,0.23655407202147619,0.15396827837582056
catboost_platt,24h_prior,proportional_positive_edge,0.02,2026-05-26,4,1.0,-0.0031476646803297583,0.1508206136954908
catboost_platt,24h_prior,proportional_positive_edge,0.02,2026-05-27,3,1.0,-0.10982823278894237,0.04099238090654843
catboost_platt,24h_prior,proportional_positive_edge,0.02,2026-05-28,7,1.0,-0.09007116571841774,-0.04907878481186931
catboost_platt,24h_prior,proportional_positive_edge,0.02,2026-05-29,6,1.0,-0.06512998584204059,-0.1142087706539099
catboost_platt,24h_prior,proportional_positive_edge,0.02,2026-05-30,3,1.0,0.2173835685282168,0.1031747978743069
catboost_platt,24h_prior,proportional_positive_edge,0.02,2026-05-31,5,1.0,-0.027549703566394447,0.07562509430791245
catboost_platt,24h_prior,proportional_positive_edge,0.05,2026-05-22,2,1.0,-0.05658144905575166,-0.05658144905575166
catboost_platt,24h_prior,proportional_positive_edge,0.05,2026-05-23,0,0.0,0.0,-0.05658144905575166
catboost_platt,24h_prior,proportional_positive_edge,0.05,2026-05-24,1,1.0,-0.07,-0.12658144905575167
catboost_platt,24h_prior,proportional_positive_edge,0.05,2026-05-25,1,1.0,0.745,0.6184185509442484
catboost_platt,24h_prior,proportional_positive_edge,0.05,2026-05-26,0,0.0,0.0,0.6184185509442484
catboost_platt,24h_prior,proportional_positive_edge,0.05,2026-05-27,0,0.0,0.0,0.6184185509442484
catboost_platt,24h_prior,proportional_positive_edge,0.05,2026-05-28,2,1.0,-0.16163051152984612,0.45678803941440227
catboost_platt,24h_prior,proportional_positive_edge,0.05,2026-05-29,2,1.0,-0.06829600696647578,0.38849203244792646
catboost_platt,24h_prior,proportional_positive_edge,0.05,2026-05-30,3,1.0,0.2173835685282168,0.6058756009761432
catboost_platt,24h_prior,proportional_positive_edge,0.05,2026-05-31,2,1.0,-0.03664143004497083,0.5692341709311725
catboost_platt,24h_prior,proportional_positive_edge,0.1,2026-05-22,0,0.0,0.0,0.0
catboost_platt,24h_prior,proportional_positive_edge,0.1,2026-05-23,0,0.0,0.0,0.0
catboost_platt,24h_prior,proportional_positive_edge,0.1,2026-05-24,0,0.0,0.0,0.0
catboost_platt,24h_prior,proportional_positive_edge,0.1,2026-05-25,0,0.0,0.0,0.0
catboost_platt,24h_prior,proportional_positive_edge,0.1,2026-05-26,0,0.0,0.0,0.0
catboost_platt,24h_prior,proportional_positive_edge,0.1,2026-05-27,0,0.0,0.0,0.0
catboost_platt,24h_prior,proportional_positive_edge,0.1,2026-05-28,1,1.0,-0.215,-0.215
catboost_platt,24h_prior,proportional_positive_edge,0.1,2026-05-29,2,1.0,-0.06829600696647578,-0.2832960069664758
catboost_platt,24h_prior,proportional_positive_edge,0.1,2026-05-30,0,0.0,0.0,-0.2832960069664758
catboost_platt,24h_prior,proportional_positive_edge,0.1,2026-05-31,1,1.0,-0.045,-0.32829600696647576
catboost_platt,24h_prior,single_best_edge,0.0,2026-05-22,1,1.0,-0.08,-0.08
catboost_platt,24h_prior,single_best_edge,0.0,2026-05-23,1,1.0,-0.039,-0.119
catboost_platt,24h_prior,single_best_edge,0.0,2026-05-24,1,1.0,-0.07,-0.189
catboost_platt,24h_prior,single_best_edge,0.0,2026-05-25,1,1.0,0.745,0.556
catboost_platt,24h_prior,single_best_edge,0.0,2026-05-26,1,1.0,-0.0055,0.5505
catboost_platt,24h_prior,single_best_edge,0.0,2026-05-27,1,1.0,-0.21,0.3404999999999999
catboost_platt,24h_prior,single_best_edge,0.0,2026-05-28,1,1.0,-0.215,0.12549999999999994
catboost_platt,24h_prior,single_best_edge,0.0,2026-05-29,1,1.0,-0.11,0.015499999999999944
catboost_platt,24h_prior,single_best_edge,0.0,2026-05-30,1,1.0,-0.038,-0.022500000000000055
catboost_platt,24h_prior,single_best_edge,0.0,2026-05-31,1,1.0,-0.045,-0.06750000000000006
catboost_platt,24h_prior,single_best_edge,0.02,2026-05-22,1,1.0,-0.08,-0.08
catboost_platt,24h_prior,single_best_edge,0.02,2026-05-23,1,1.0,-0.039,-0.119
catboost_platt,24h_prior,single_best_edge,0.02,2026-05-24,1,1.0,-0.07,-0.189
catboost_platt,24h_prior,single_best_edge,0.02,2026-05-25,1,1.0,0.745,0.556
catboost_platt,24h_prior,single_best_edge,0.02,2026-05-26,1,1.0,-0.0055,0.5505
catboost_platt,24h_prior,single_best_edge,0.02,2026-05-27,1,1.0,-0.21,0.3404999999999999
catboost_platt,24h_prior,single_best_edge,0.02,2026-05-28,1,1.0,-0.215,0.12549999999999994
catboost_platt,24h_prior,single_best_edge,0.02,2026-05-29,1,1.0,-0.11,0.015499999999999944
catboost_platt,24h_prior,single_best_edge,0.02,2026-05-30,1,1.0,-0.038,-0.022500000000000055
catboost_platt,24h_prior,single_best_edge,0.02,2026-05-31,1,1.0,-0.045,-0.06750000000000006
catboost_platt,24h_prior,single_best_edge,0.05,2026-05-22,1,1.0,-0.08,-0.08
catboost_platt,24h_prior,single_best_edge,0.05,2026-05-23,0,0.0,0.0,-0.08
catboost_platt,24h_prior,single_best_edge,0.05,2026-05-24,1,1.0,-0.07,-0.15000000000000002
catboost_platt,24h_prior,single_best_edge,0.05,2026-05-25,1,1.0,0.745,0.595
catboost_platt,24h_prior,single_best_edge,0.05,2026-05-26,0,0.0,0.0,0.595
catboost_platt,24h_prior,single_best_edge,0.05,2026-05-27,0,0.0,0.0,0.595
catboost_platt,24h_prior,single_best_edge,0.05,2026-05-28,1,1.0,-0.215,0.38
catboost_platt,24h_prior,single_best_edge,0.05,2026-05-29,1,1.0,-0.11,0.26999999999999996
catboost_platt,24h_prior,single_best_edge,0.05,2026-05-30,1,1.0,-0.038,0.23199999999999998
catboost_platt,24h_prior,single_best_edge,0.05,2026-05-31,1,1.0,-0.045,0.18699999999999997
catboost_platt,24h_prior,single_best_edge,0.1,2026-05-22,0,0.0,0.0,0.0
catboost_platt,24h_prior,single_best_edge,0.1,2026-05-23,0,0.0,0.0,0.0
catboost_platt,24h_prior,single_best_edge,0.1,2026-05-24,0,0.0,0.0,0.0
catboost_platt,24h_prior,single_best_edge,0.1,2026-05-25,0,0.0,0.0,0.0
catboost_platt,24h_prior,single_best_edge,0.1,2026-05-26,0,0.0,0.0,0.0
catboost_platt,24h_prior,single_best_edge,0.1,2026-05-27,0,0.0,0.0,0.0
catboost_platt,24h_prior,single_best_edge,0.1,2026-05-28,1,1.0,-0.215,-0.215
catboost_platt,24h_prior,single_best_edge,0.1,2026-05-29,1,1.0,-0.11,-0.325
catboost_platt,24h_prior,single_best_edge,0.1,2026-05-30,0,0.0,0.0,-0.325
catboost_platt,24h_prior,single_best_edge,0.1,2026-05-31,1,1.0,-0.045,-0.37
catboost_platt,6h_prior,proportional_positive_edge,0.0,2026-05-22,9,1.0,-0.031623647821217814,-0.031623647821217814
catboost_platt,6h_prior,proportional_positive_edge,0.0,2026-05-23,9,1.0,0.05885266874653586,0.027229020925318044
catboost_platt,6h_prior,proportional_positive_edge,0.0,2026-05-24,8,1.0,-0.01156117708500464,0.015667843840313403
catboost_platt,6h_prior,proportional_positive_edge,0.0,2026-05-25,9,1.0,-0.04472053157910806,-0.029052687738794658
catboost_platt,6h_prior,proportional_positive_edge,0.0,2026-05-26,9,1.0,-0.08032624869731987,-0.10937893643611453
catboost_platt,6h_prior,proportional_positive_edge,0.0,2026-05-27,9,1.0000000000000002,-0.07273867238083782,-0.18211760881695235
catboost_platt,6h_prior,proportional_positive_edge,0.0,2026-05-28,10,1.0,-0.06717612918253733,-0.24929373799948967
catboost_platt,6h_prior,proportional_positive_edge,0.0,2026-05-29,10,1.0,-0.04664200980339955,-0.2959357478028892
catboost_platt,6h_prior,proportional_positive_edge,0.0,2026-05-30,9,1.0,0.24308602183592673,-0.052849725966962524
catboost_platt,6h_prior,proportional_positive_edge,0.0,2026-05-31,10,0.9999999999999998,0.05004759959377894,-0.0028021263731835833
catboost_platt,6h_prior,proportional_positive_edge,0.02,2026-05-22,6,0.9999999999999999,-0.036554653234071685,-0.036554653234071685
catboost_platt,6h_prior,proportional_positive_edge,0.02,2026-05-23,6,1.0,0.07285822846483239,0.03630357523076071
catboost_platt,6h_prior,proportional_positive_edge,0.02,2026-05-24,6,1.0,-0.01270158929447183,0.02360198593628888
catboost_platt,6h_prior,proportional_positive_edge,0.02,2026-05-25,6,1.0,-0.053664967766520216,-0.030062981830231338
catboost_platt,6h_prior,proportional_positive_edge,0.02,2026-05-26,5,1.0,-0.09417073077068326,-0.12423371260091459
catboost_platt,6h_prior,proportional_positive_edge,0.02,2026-05-27,5,0.9999999999999998,-0.08995576668882233,-0.21418947928973692
catboost_platt,6h_prior,proportional_positive_edge,0.02,2026-05-28,6,1.0,-0.07441236826088413,-0.28860184755062107
catboost_platt,6h_prior,proportional_positive_edge,0.02,2026-05-29,6,1.0,-0.050222375275931236,-0.3388242228265523
catboost_platt,6h_prior,proportional_positive_edge,0.02,2026-05-30,4,1.0,0.30810568431305324,-0.03071853851349904
catboost_platt,6h_prior,proportional_positive_edge,0.02,2026-05-31,4,1.0,0.06365325727416994,0.0329347187606709
catboost_platt,6h_prior,proportional_positive_edge,0.05,2026-05-22,1,1.0,-0.085,-0.085
catboost_platt,6h_prior,proportional_positive_edge,0.05,2026-05-23,1,1.0,-0.115,-0.2
catboost_platt,6h_prior,proportional_positive_edge,0.05,2026-05-24,1,1.0,-0.035,-0.23500000000000001
catboost_platt,6h_prior,proportional_positive_edge,0.05,2026-05-25,2,1.0,-0.07480632201457009,-0.3098063220145701
catboost_platt,6h_prior,proportional_positive_edge,0.05,2026-05-26,2,1.0,-0.12339541102239397,-0.4332017330369641
catboost_platt,6h_prior,proportional_positive_edge,0.05,2026-05-27,1,1.0,-0.135,-0.5682017330369641
catboost_platt,6h_prior,proportional_positive_edge,0.05,2026-05-28,2,0.9999999999999999,-0.09524103449231247,-0.6634427675292766
catboost_platt,6h_prior,proportional_positive_edge,0.05,2026-05-29,3,1.0,-0.06162350061852876,-0.7250662681478053
catboost_platt,6h_prior,proportional_positive_edge,0.05,2026-05-30,2,1.0,0.41982862245298563,-0.3052376456948197
catboost_platt,6h_prior,proportional_positive_edge,0.05,2026-05-31,3,1.0,0.07559670167207538,-0.22964094402274432
catboost_platt,6h_prior,proportional_positive_edge,0.1,2026-05-22,0,0.0,0.0,0.0
catboost_platt,6h_prior,proportional_positive_edge,0.1,2026-05-23,0,0.0,0.0,0.0
catboost_platt,6h_prior,proportional_positive_edge,0.1,2026-05-24,0,0.0,0.0,0.0
catboost_platt,6h_prior,proportional_positive_edge,0.1,2026-05-25,0,0.0,0.0,0.0
catboost_platt,6h_prior,proportional_positive_edge,0.1,2026-05-26,1,1.0,-0.15,-0.15
catboost_platt,6h_prior,proportional_positive_edge,0.1,2026-05-27,1,1.0,-0.135,-0.28500000000000003
catboost_platt,6h_prior,proportional_positive_edge,0.1,2026-05-28,2,0.9999999999999999,-0.09524103449231247,-0.3802410344923125
catboost_platt,6h_prior,proportional_positive_edge,0.1,2026-05-29,3,1.0,-0.06162350061852876,-0.44186453511084123
catboost_platt,6h_prior,proportional_positive_edge,0.1,2026-05-30,1,1.0,0.775,0.3331354648891588
catboost_platt,6h_prior,proportional_positive_edge,0.1,2026-05-31,1,1.0,-0.26,0.07313546488915879
catboost_platt,6h_prior,single_best_edge,0.0,2026-05-22,1,1.0,-0.085,-0.085
catboost_platt,6h_prior,single_best_edge,0.0,2026-05-23,1,1.0,-0.115,-0.2
catboost_platt,6h_prior,single_best_edge,0.0,2026-05-24,1,1.0,-0.035,-0.23500000000000001
catboost_platt,6h_prior,single_best_edge,0.0,2026-05-25,1,1.0,-0.115,-0.35000000000000003
catboost_platt,6h_prior,single_best_edge,0.0,2026-05-26,1,1.0,-0.15,-0.5
catboost_platt,6h_prior,single_best_edge,0.0,2026-05-27,1,1.0,-0.135,-0.635
catboost_platt,6h_prior,single_best_edge,0.0,2026-05-28,1,1.0,-0.145,-0.78
catboost_platt,6h_prior,single_best_edge,0.0,2026-05-29,1,1.0,-0.0405,-0.8205
catboost_platt,6h_prior,single_best_edge,0.0,2026-05-30,1,1.0,0.775,-0.045499999999999985
catboost_platt,6h_prior,single_best_edge,0.0,2026-05-31,1,1.0,-0.26,-0.3055
catboost_platt,6h_prior,single_best_edge,0.02,2026-05-22,1,1.0,-0.085,-0.085
catboost_platt,6h_prior,single_best_edge,0.02,2026-05-23,1,1.0,-0.115,-0.2
catboost_platt,6h_prior,single_best_edge,0.02,2026-05-24,1,1.0,-0.035,-0.23500000000000001
catboost_platt,6h_prior,single_best_edge,0.02,2026-05-25,1,1.0,-0.115,-0.35000000000000003
catboost_platt,6h_prior,single_best_edge,0.02,2026-05-26,1,1.0,-0.15,-0.5
catboost_platt,6h_prior,single_best_edge,0.02,2026-05-27,1,1.0,-0.135,-0.635
catboost_platt,6h_prior,single_best_edge,0.02,2026-05-28,1,1.0,-0.145,-0.78
catboost_platt,6h_prior,single_best_edge,0.02,2026-05-29,1,1.0,-0.0405,-0.8205
catboost_platt,6h_prior,single_best_edge,0.02,2026-05-30,1,1.0,0.775,-0.045499999999999985
catboost_platt,6h_prior,single_best_edge,0.02,2026-05-31,1,1.0,-0.26,-0.3055
catboost_platt,6h_prior,single_best_edge,0.05,2026-05-22,1,1.0,-0.085,-0.085
catboost_platt,6h_prior,single_best_edge,0.05,2026-05-23,1,1.0,-0.115,-0.2
catboost_platt,6h_prior,single_best_edge,0.05,2026-05-24,1,1.0,-0.035,-0.23500000000000001
catboost_platt,6h_prior,single_best_edge,0.05,2026-05-25,1,1.0,-0.115,-0.35000000000000003
catboost_platt,6h_prior,single_best_edge,0.05,2026-05-26,1,1.0,-0.15,-0.5
catboost_platt,6h_prior,single_best_edge,0.05,2026-05-27,1,1.0,-0.135,-0.635
catboost_platt,6h_prior,single_best_edge,0.05,2026-05-28,1,1.0,-0.145,-0.78
catboost_platt,6h_prior,single_best_edge,0.05,2026-05-29,1,1.0,-0.0405,-0.8205
catboost_platt,6h_prior,single_best_edge,0.05,2026-05-30,1,1.0,0.775,-0.045499999999999985
catboost_platt,6h_prior,single_best_edge,0.05,2026-05-31,1,1.0,-0.26,-0.3055
catboost_platt,6h_prior,single_best_edge,0.1,2026-05-22,0,0.0,0.0,0.0
catboost_platt,6h_prior,single_best_edge,0.1,2026-05-23,0,0.0,0.0,0.0
catboost_platt,6h_prior,single_best_edge,0.1,2026-05-24,0,0.0,0.0,0.0
catboost_platt,6h_prior,single_best_edge,0.1,2026-05-25,0,0.0,0.0,0.0
catboost_platt,6h_prior,single_best_edge,0.1,2026-05-26,1,1.0,-0.15,-0.15
catboost_platt,6h_prior,single_best_edge,0.1,2026-05-27,1,1.0,-0.135,-0.28500000000000003
catboost_platt,6h_prior,single_best_edge,0.1,2026-05-28,1,1.0,-0.145,-0.43
catboost_platt,6h_prior,single_best_edge,0.1,2026-05-29,1,1.0,-0.0405,-0.4705
catboost_platt,6h_prior,single_best_edge,0.1,2026-05-30,1,1.0,0.775,0.30450000000000005
catboost_platt,6h_prior,single_best_edge,0.1,2026-05-31,1,1.0,-0.26,0.04450000000000004
catboost_platt,event_day_open,proportional_positive_edge,0.0,2026-05-22,9,1.0,-0.029402311583084765,-0.029402311583084765
catboost_platt,event_day_open,proportional_positive_edge,0.0,2026-05-23,8,1.0,-0.0346259371878172,-0.06402824877090196
catboost_platt,event_day_open,proportional_positive_edge,0.0,2026-05-24,8,0.9999999999999999,-0.006531503344452654,-0.07055975211535462
catboost_platt,event_day_open,proportional_positive_edge,0.0,2026-05-25,9,1.0,-0.04125837723104225,-0.11181812934639687
catboost_platt,event_day_open,proportional_positive_edge,0.0,2026-05-26,9,1.0,-0.08253440678469749,-0.19435253613109435
catboost_platt,event_day_open,proportional_positive_edge,0.0,2026-05-27,9,1.0,-0.08017085053366099,-0.27452338666475534
catboost_platt,event_day_open,proportional_positive_edge,0.0,2026-05-28,10,1.0,-0.05699335411680978,-0.3315167407815651
catboost_platt,event_day_open,proportional_positive_edge,0.0,2026-05-29,10,1.0,-0.0377841435426986,-0.3693008843242637
catboost_platt,event_day_open,proportional_positive_edge,0.0,2026-05-30,9,1.0,0.17026730276894705,-0.19903358155531667
catboost_platt,event_day_open,proportional_positive_edge,0.0,2026-05-31,10,1.0,-0.06557986071804356,-0.26461344227336026
catboost_platt,event_day_open,proportional_positive_edge,0.02,2026-05-22,6,0.9999999999999999,-0.034026745214604366,-0.034026745214604366
catboost_platt,event_day_open,proportional_positive_edge,0.02,2026-05-23,5,1.0,-0.04519347172801727,-0.07922021694262163
catboost_platt,event_day_open,proportional_positive_edge,0.02,2026-05-24,6,1.0,-0.007179782937167091,-0.08639999987978873
catboost_platt,event_day_open,proportional_positive_edge,0.02,2026-05-25,6,1.0,-0.0489803248984613,-0.13538032477825002
catboost_platt,event_day_open,proportional_positive_edge,0.02,2026-05-26,5,1.0000000000000002,-0.09950899532582796,-0.23488932010407798
catboost_platt,event_day_open,proportional_positive_edge,0.02,2026-05-27,7,1.0,-0.08591795714111472,-0.3208072772451927
catboost_platt,event_day_open,proportional_positive_edge,0.02,2026-05-28,7,0.9999999999999999,-0.06137488988955735,-0.38218216713475006
catboost_platt,event_day_open,proportional_positive_edge,0.02,2026-05-29,6,0.9999999999999999,-0.04072107448678146,-0.42290324162153153
catboost_platt,event_day_open,proportional_positive_edge,0.02,2026-05-30,5,1.0,0.20784775260455815,-0.21505548901697336
catboost_platt,event_day_open,proportional_positive_edge,0.02,2026-05-31,4,1.0,-0.14657150759807716,-0.3616269966150505
catboost_platt,event_day_open,proportional_positive_edge,0.05,2026-05-22,1,1.0,-0.095,-0.095
catboost_platt,event_day_open,proportional_positive_edge,0.05,2026-05-23,0,0.0,0.0,-0.095
catboost_platt,event_day_open,proportional_positive_edge,0.05,2026-05-24,1,1.0,-0.02,-0.115
catboost_platt,event_day_open,proportional_positive_edge,0.05,2026-05-25,1,1.0,-0.115,-0.23
catboost_platt,event_day_open,proportional_positive_edge,0.05,2026-05-26,1,1.0,-0.16,-0.39
catboost_platt,event_day_open,proportional_positive_edge,0.05,2026-05-27,1,1.0,-0.15,-0.54
catboost_platt,event_day_open,proportional_positive_edge,0.05,2026-05-28,2,1.0,-0.08643555829959744,-0.6264355582995974
catboost_platt,event_day_open,proportional_positive_edge,0.05,2026-05-29,4,1.0,-0.045409068546263004,-0.6718446268458604
catboost_platt,event_day_open,proportional_positive_edge,0.05,2026-05-30,2,0.9999999999999999,0.3347586084363101,-0.3370860184095503
catboost_platt,event_day_open,proportional_positive_edge,0.05,2026-05-31,2,1.0,-0.19071175212833538,-0.5277977705378857
catboost_platt,event_day_open,proportional_positive_edge,0.1,2026-05-22,0,0.0,0.0,0.0
catboost_platt,event_day_open,proportional_positive_edge,0.1,2026-05-23,0,0.0,0.0,0.0
catboost_platt,event_day_open,proportional_positive_edge,0.1,2026-05-24,0,0.0,0.0,0.0
catboost_platt,event_day_open,proportional_positive_edge,0.1,2026-05-25,0,0.0,0.0,0.0
catboost_platt,event_day_open,proportional_positive_edge,0.1,2026-05-26,1,1.0,-0.16,-0.16
catboost_platt,event_day_open,proportional_positive_edge,0.1,2026-05-27,1,1.0,-0.15,-0.31
catboost_platt,event_day_open,proportional_positive_edge,0.1,2026-05-28,2,1.0,-0.08643555829959744,-0.3964355582995974
catboost_platt,event_day_open,proportional_positive_edge,0.1,2026-05-29,3,1.0,-0.050121479351012466,-0.4465570376506099
catboost_platt,event_day_open,proportional_positive_edge,0.1,2026-05-30,0,0.0,0.0,-0.4465570376506099
catboost_platt,event_day_open,proportional_positive_edge,0.1,2026-05-31,1,1.0,-0.24,-0.6865570376506098
catboost_platt,event_day_open,single_best_edge,0.0,2026-05-22,1,1.0,-0.095,-0.095
catboost_platt,event_day_open,single_best_edge,0.0,2026-05-23,1,1.0,-0.0665,-0.1615
catboost_platt,event_day_open,single_best_edge,0.0,2026-05-24,1,1.0,-0.02,-0.1815
catboost_platt,event_day_open,single_best_edge,0.0,2026-05-25,1,1.0,-0.115,-0.2965
catboost_platt,event_day_open,single_best_edge,0.0,2026-05-26,1,1.0,-0.16,-0.4565
catboost_platt,event_day_open,single_best_edge,0.0,2026-05-27,1,1.0,-0.15,-0.6065
catboost_platt,event_day_open,single_best_edge,0.0,2026-05-28,1,1.0,-0.15,-0.7565
catboost_platt,event_day_open,single_best_edge,0.0,2026-05-29,1,1.0,-0.0185,-0.775
catboost_platt,event_day_open,single_best_edge,0.0,2026-05-30,1,1.0,-0.0445,-0.8195
catboost_platt,event_day_open,single_best_edge,0.0,2026-05-31,1,1.0,-0.24,-1.0594999999999999
catboost_platt,event_day_open,single_best_edge,0.02,2026-05-22,1,1.0,-0.095,-0.095
catboost_platt,event_day_open,single_best_edge,0.02,2026-05-23,1,1.0,-0.0665,-0.1615
catboost_platt,event_day_open,single_best_edge,0.02,2026-05-24,1,1.0,-0.02,-0.1815
catboost_platt,event_day_open,single_best_edge,0.02,2026-05-25,1,1.0,-0.115,-0.2965
catboost_platt,event_day_open,single_best_edge,0.02,2026-05-26,1,1.0,-0.16,-0.4565
catboost_platt,event_day_open,single_best_edge,0.02,2026-05-27,1,1.0,-0.15,-0.6065
catboost_platt,event_day_open,single_best_edge,0.02,2026-05-28,1,1.0,-0.15,-0.7565
catboost_platt,event_day_open,single_best_edge,0.02,2026-05-29,1,1.0,-0.0185,-0.775
catboost_platt,event_day_open,single_best_edge,0.02,2026-05-30,1,1.0,-0.0445,-0.8195
catboost_platt,event_day_open,single_best_edge,0.02,2026-05-31,1,1.0,-0.24,-1.0594999999999999
catboost_platt,event_day_open,single_best_edge,0.05,2026-05-22,1,1.0,-0.095,-0.095
catboost_platt,event_day_open,single_best_edge,0.05,2026-05-23,0,0.0,0.0,-0.095
catboost_platt,event_day_open,single_best_edge,0.05,2026-05-24,1,1.0,-0.02,-0.115
catboost_platt,event_day_open,single_best_edge,0.05,2026-05-25,1,1.0,-0.115,-0.23
catboost_platt,event_day_open,single_best_edge,0.05,2026-05-26,1,1.0,-0.16,-0.39
catboost_platt,event_day_open,single_best_edge,0.05,2026-05-27,1,1.0,-0.15,-0.54
catboost_platt,event_day_open,single_best_edge,0.05,2026-05-28,1,1.0,-0.15,-0.69
catboost_platt,event_day_open,single_best_edge,0.05,2026-05-29,1,1.0,-0.0185,-0.7085
catboost_platt,event_day_open,single_best_edge,0.05,2026-05-30,1,1.0,-0.0445,-0.753
catboost_platt,event_day_open,single_best_edge,0.05,2026-05-31,1,1.0,-0.24,-0.993
