event_date,decision_rule,n_contracts_common,expected_n_contracts,n_yes,calibration_ready,original_19b_book_ready,book_ready,book_issue,market_total_book_probability,market_abs_book_probability_error,market_winning_probability_raw,market_winning_probability_normalised,market_normalised_categorical_log_score,market_normalised_multiclass_brier,ecmwf_raw_total_book_probability,ecmwf_raw_abs_book_probability_error,ecmwf_raw_winning_probability_raw,ecmwf_raw_winning_probability_normalised,ecmwf_raw_normalised_categorical_log_score,ecmwf_raw_normalised_multiclass_brier,ecmwf_bias_fixed_sigma_total_book_probability,ecmwf_bias_fixed_sigma_abs_book_probability_error,ecmwf_bias_fixed_sigma_winning_probability_raw,ecmwf_bias_fixed_sigma_winning_probability_normalised,ecmwf_bias_fixed_sigma_normalised_categorical_log_score,ecmwf_bias_fixed_sigma_normalised_multiclass_brier,ecmwf_bias_scale_total_book_probability,ecmwf_bias_scale_abs_book_probability_error,ecmwf_bias_scale_winning_probability_raw,ecmwf_bias_scale_winning_probability_normalised,ecmwf_bias_scale_normalised_categorical_log_score,ecmwf_bias_scale_normalised_multiclass_brier
2026-05-04,12h_prior,11,11,1,True,True,True,,1.029,0.028999999999999915,0.68,0.6608357628765793,0.41424993766389706,0.17756065358254913,0.9999999999999998,2.220446049250313e-16,0.2742531177500739,0.27425311775007394,1.2937038116140267,0.6756325154567357,1.0,0.0,0.7407677964457803,0.7407677964457803,0.3000680679155636,0.09969129793570382,1.0,0.0,0.8327417080997901,0.8327417080997901,0.18303175920824888,0.04878528691271357
2026-05-06,12h_prior,11,11,1,True,True,True,,1.0655000000000001,0.06550000000000011,0.0225,0.02111684655091506,3.8576841423282975,1.2264704995044218,0.9999999999999997,3.3306690738754696e-16,0.2588905185378326,0.25889051853783274,1.351350014997094,0.6672828093895843,1.0,0.0,0.11318549724755905,0.11318549724755905,2.178727237608275,0.9582860415053456,1.0,0.0,0.0715928218949381,0.0715928218949381,2.6367604629051846,1.1144363190200106
2026-04-28,12h_prior,11,11,1,True,True,True,,1.0175,0.01750000000000007,0.115,0.11302211302211301,2.1801717889535,1.1158253898303039,0.9999999999999994,5.551115123125783e-16,0.0613738721449523,0.06137387214495234,2.79077106949329,1.0619106239140614,1.0,0.0,0.2204110339866865,0.2204110339866865,1.512261139496046,0.7449102899549135,1.0,0.0,0.2661402408606155,0.2661402408606155,1.323731887852238,0.7388658047136968
2026-05-07,12h_prior,11,11,1,True,True,True,,1.0510000000000002,0.051000000000000156,0.265,0.25214081826831586,1.377767544890729,0.768486992135622,0.9999999999999997,3.3306690738754696e-16,0.005954697061078,0.005954697061078002,5.1235749488243645,1.174150886987036,1.0,0.0,0.07562874864927294,0.07562874864927294,2.5819187949436238,1.0334009144834788,1.0,0.0,0.031780459116342086,0.031780459116342086,3.4489036712711205,1.1957776548201822
2026-04-03,12h_prior,11,11,1,False,True,False,calibration_warmup,1.1629999999999998,0.1629999999999998,,,,,0.9999999999999996,4.440892098500626e-16,,,,,,,,,,,,,,,,
2026-04-22,12h_prior,11,11,1,True,True,True,,1.0135,0.013500000000000068,0.365,0.36013813517513565,1.0212676123095632,0.558352716862076,0.9999999999999993,6.661338147750939e-16,0.1205246531526716,0.12052465315267168,2.115900956498602,0.943641236400336,1.0,0.0,0.2537654399541591,0.2537654399541591,1.3713449033672636,0.6817820304869804,1.0,0.0,0.36159661838344676,0.36159661838344676,1.0172260023235333,0.5490601520916772
2026-04-30,12h_prior,11,11,1,True,True,True,,1.01,0.010000000000000009,0.82,0.8118811881188118,0.20840126957700641,0.05795608273698658,0.9999999999999996,4.440892098500626e-16,0.3445782583896755,0.34457825838967565,1.065434049189577,0.5621521034899483,1.0,0.0,0.7799555231472095,0.7799555231472095,0.24851838253043487,0.07295512233504921,1.0,0.0,0.876217726500321,0.876217726500321,0.1321406726950004,0.027246628580197985
2026-04-24,12h_prior,11,11,1,True,True,True,,0.9239999999999999,0.07600000000000007,0.46,0.4978354978354979,0.6974855821585433,0.3246548274957365,0.9999999999999996,4.440892098500626e-16,0.0840955945149676,0.08409559451496765,2.4758010972639313,1.0183397258438127,1.0,0.0,0.2356707729317319,0.2356707729317319,1.4453194778670044,0.7133215521152123,0.9999999999999999,1.1102230246251565e-16,0.30249644562016387,0.3024964456201639,1.19568575159626,0.6586321599726984
2026-04-19,12h_prior,11,11,1,True,True,True,,0.9695,0.03049999999999997,0.145,0.149561629706034,1.9000467322621324,0.9865742697396962,0.9999999999999996,4.440892098500626e-16,0.0219363859972909,0.02193638599729091,3.8196085597957103,1.1407881910888606,1.0,0.0,0.13248175219647051,0.13248175219647051,2.0213103623119504,0.9211812989073168,1.0,0.0,0.07096875791907575,0.07096875791907575,2.64551552809092,1.157746294738764
2026-05-05,12h_prior,11,11,1,True,True,True,,1.0735,0.0734999999999999,0.115,0.10712622263623663,2.2337474889555855,1.047039781465196,0.9999999999999998,2.220446049250313e-16,0.130465464351,0.13046546435100004,2.0366467282315,0.9241329177632495,1.0,0.0,0.2611134371218261,0.2611134371218261,1.3428003410936864,0.662430158303599,1.0,0.0,0.3654645039261813,0.3654645039261813,1.0065861209894509,0.5276099671422891
2026-04-25,12h_prior,11,11,1,True,True,True,,1.0045000000000002,0.0045000000000001705,0.265,0.26381284221005474,1.332515358268767,0.7182249315610861,0.9999999999999994,5.551115123125783e-16,0.0840955945149676,0.08409559451496765,2.4758010972639313,1.0164665230069452,1.0,0.0,0.23618432801195488,0.23618432801195488,1.4431427279199345,0.7123641691362746,1.0,0.0,0.30696544237932766,0.30696544237932766,1.1810201032705652,0.6543489335375311
2026-04-27,12h_prior,11,11,1,True,True,True,,0.9965,0.0034999999999999476,0.33,0.33115905669844453,1.1051564851923235,0.6427715267359492,0.9999999999999996,4.440892098500626e-16,0.1818317583821429,0.181831758382143,1.7046734239243868,0.8209998068795618,1.0,0.0,0.2527806447517632,0.2527806447517632,1.375233183122517,0.6815053474845457,1.0,0.0,0.35422616381906447,0.35422616381906447,1.0378196890010325,0.5599020936406033
2026-04-21,12h_prior,11,11,1,True,True,True,,1.0715000000000001,0.07150000000000012,0.35,0.3266448903406439,1.1188816604301723,0.6119449557305916,0.9999999999999994,5.551115123125783e-16,0.033320683764183,0.03332068376418302,3.4015769407601066,1.1180491751773134,1.0,0.0,0.14810249847625245,0.14810249847625245,1.9098506876531658,0.8884531612297965,1.0,0.0,0.10890583350668259,0.10890583350668259,2.217271682923435,1.060008197518892
2026-04-04,12h_prior,11,11,1,False,True,False,calibration_warmup,1.0599999999999998,0.05999999999999983,,,,,0.9999999999999994,5.551115123125783e-16,,,,,,,,,,,,,,,,
2026-05-14,6h_prior,11,11,1,True,True,True,,1.0675000000000001,0.06750000000000012,0.305,0.2857142857142857,1.252762968495368,0.7023391780791867,0.9999999999999994,5.551115123125783e-16,0.1205246531526716,0.12052465315267166,2.1159009564986024,0.943641236400336,0.9999999999999999,1.1102230246251565e-16,0.25478404662241416,0.2547840466224142,1.3673389686163033,0.6800747179867273,1.0,0.0,0.35541919240572994,0.35541919240572994,1.0344573624525486,0.5537348932649601
2026-05-07,6h_prior,11,11,1,True,True,True,,1.0529999999999997,0.052999999999999714,0.16,0.15194681861348533,1.8842246969001482,0.9478616244998012,0.9999999999999996,4.440892098500626e-16,0.0291114568427497,0.029111456842749715,3.53662347635012,1.1264833550017284,1.0,0.0,0.14784887172407146,0.14784887172407146,1.9115646639331174,0.8889603970576196,0.9999999999999999,1.1102230246251565e-16,0.11517151312041984,0.11517151312041986,2.1613328432403662,1.036411104604257
2026-04-19,6h_prior,11,11,1,True,True,True,,1.0210000000000001,0.02100000000000013,0.135,0.13222331047992164,2.023263039726236,1.0705473978863072,0.9999999999999996,4.440892098500626e-16,0.0253249029511799,0.02532490295117991,3.6759670609897808,1.1340135177414874,1.0,0.0,0.12155888294511485,0.12155888294511485,2.107356500305194,0.9426151786585316,1.0,0.0,0.03713333432854826,0.03713333432854826,3.293240213355943,1.263217326716629
2026-04-20,6h_prior,11,11,1,True,True,True,,1.042,0.04200000000000004,0.41,0.3934740882917466,0.9327400626149588,0.5176737302028802,0.9999999999999996,4.440892098500626e-16,0.1818317583821429,0.181831758382143,1.7046734239243868,0.8209998068795619,1.0,0.0,0.2608030228115151,0.2608030228115151,1.3439898584618584,0.6640174621412993,1.0,0.0,0.4764119911722845,0.4764119911722845,0.7414722714309336,0.38641682940457167
2026-05-25,6h_prior,11,11,1,True,True,True,,1.0419999999999998,0.041999999999999815,0.39,0.37428023032629565,0.98275048318962,0.5710550359009876,0.9999999999999998,2.220446049250313e-16,0.0684610877776886,0.06846108777768861,2.681489756761682,1.047882133816604,1.0,0.0,0.21630291240398303,0.21630291240398303,1.5310754814629022,0.7651477623853797,1.0,0.0,0.2495390089076741,0.2495390089076741,1.3881400276843385,0.7505527053047726
