event_date,date_group_id,decision_rule,market_slug,contract_event_type_v2,target_Y_event,p_market,p_ecmwf_raw,p_ecmwf_bias_fixed_sigma,p_ecmwf_bias_scale,cv_fold,feature_set,candidate_id,p_catboost_oof,brier_catboost_oof,log_catboost_oof,selected,overall_rank,selected_model
2026-04-26,16,event_day_open,highest-temperature-in-hong-kong-on-april-26-2026-21c,interior_bin,0,0.0005,0.005954697061078,0.000185554055408,1.7564039112016872e-10,1,weather_only,cb_d3_lr03_l2_8,0.0005654426339272323,3.1972537226256604e-07,0.0005656025569010334,False,11,False
2026-04-26,16,event_day_open,highest-temperature-in-hong-kong-on-april-26-2026-23c,interior_bin,0,0.0015,0.0926068302294892,0.01157459929901,4.548992415132069e-05,1,weather_only,cb_d3_lr03_l2_8,0.0007127344634673882,5.079904154141458e-07,0.0007129885794271066,False,11,False
2026-04-26,16,event_day_open,highest-temperature-in-hong-kong-on-april-26-2026-24c,interior_bin,0,0.0035,0.1918320415588554,0.0479186157553186,0.0031048469120209,1,weather_only,cb_d3_lr03_l2_8,0.0011582012193541813,1.3414300645135124e-06,0.0011588724527186827,False,11,False
2026-04-26,16,event_day_open,highest-temperature-in-hong-kong-on-april-26-2026-29c,interior_bin,0,0.21,0.0118293491499045,0.0937745299292105,0.0224467716443332,1,weather_only,cb_d3_lr03_l2_8,0.07197053044557526,0.005179757252617476,0.07469179071477558,False,11,False
2026-04-26,16,event_day_open,highest-temperature-in-hong-kong-on-april-26-2026-28c,interior_bin,1,0.455,0.0486934252774081,0.1931437881707138,0.1855242422749382,1,weather_only,cb_d3_lr03_l2_8,0.11316549773189183,0.7864754344131231,2.1789039500253873,False,11,False
2026-04-26,16,event_day_open,highest-temperature-in-hong-kong-on-april-26-2026-27c,interior_bin,0,0.27,0.130465464351,0.2591764595537201,0.4355816080368864,1,weather_only,cb_d3_lr03_l2_8,0.6046306653473984,0.36557824147843765,0.9279349265071007,False,11,False
2026-04-26,16,event_day_open,highest-temperature-in-hong-kong-on-april-26-2026-20corbelow,lower_tail_endpoint,0,0.0005,0.000864165209098,1.2831476946695286e-05,4.490852134608758e-14,1,weather_only,cb_d3_lr03_l2_8,0.0018976709986229503,3.6011552190146255e-06,0.0018994738574153816,False,11,False
2026-04-26,16,event_day_open,highest-temperature-in-hong-kong-on-april-26-2026-30corhigher,upper_tail,0,0.024,0.002074098363594,0.0366377332409979,0.000755558762488,1,weather_only,cb_d3_lr03_l2_8,0.004190038480106535,1.7556422464773484e-05,0.004198841289350388,False,11,False
2026-04-27,17,12h_prior,highest-temperature-in-hong-kong-on-april-27-2026-24c,interior_bin,0,0.0055,0.1406220211694106,0.0222811823746648,0.0020624293050203,1,weather_only,cb_d3_lr03_l2_8,0.0014682813314423942,2.15585006826225e-06,0.0014693603127712788,False,11,False
2026-04-27,17,12h_prior,highest-temperature-in-hong-kong-on-april-27-2026-23c,interior_bin,0,0.0025,0.0547846815912408,0.004201117845462,5.86083014647576e-05,1,weather_only,cb_d3_lr03_l2_8,0.0011495240815431016,1.3214056140475111e-06,0.0011501852911162639,False,11,False
