scope_type,scope_value,contrast,model,benchmark,primary,dates,mean_loss_difference_c,mean_improvement_c,median_loss_difference_c,median_improvement_c,standard_deviation_loss_difference_c,q05_loss_difference_c,q10_loss_difference_c,q25_loss_difference_c,q75_loss_difference_c,q90_loss_difference_c,q95_loss_difference_c,model_better_fraction,benchmark_better_fraction,equal_fraction,gross_model_favouring_improvement_c,gross_benchmark_favouring_deterioration_c,net_total_improvement_c
rule_by_block,6h_prior__block_1,rbf_minus_static,rbf,static,False,91,0.028829564331754567,-0.028829564331754567,0.01158172100994731,-0.01158172100994731,0.16727850628611693,-0.18926853785546371,-0.10532936258687453,-0.015190679026809484,0.024319915269928688,0.19405617517412932,0.42241601139561197,0.38461538461538464,0.6153846153846154,0.0,2.7403238435646173,5.363814197754283,-2.6234903541896655
rule_by_block,6h_prior__block_2,rbf_minus_static,rbf,static,False,91,-0.04965636737995979,0.04965636737995979,-0.013497755429761726,0.013497755429761726,0.15989323716258708,-0.41406969214232486,-0.2653092298258047,-0.05370870042941289,0.00765945599375073,0.08894254473832885,0.11776895700081733,0.6703296703296703,0.32967032967032966,0.0,6.540297399655337,2.021567968078995,4.518729431576341
rule_by_block,6h_prior__block_3,rbf_minus_static,rbf,static,False,91,-0.038059746314314954,0.038059746314314954,0.0012456085821166973,-0.0012456085821166973,0.36767492405971863,-0.651333941108776,-0.45336113565687153,-0.011578086205502158,0.013563580354843313,0.11750036896904859,0.3308820039239974,0.4725274725274725,0.5274725274725275,0.0,9.722242973638474,6.258806059035814,3.463436914602661
rule_by_block,6h_prior__block_4,rbf_minus_static,rbf,static,False,92,-0.07572457767253855,0.07572457767253855,-0.022395224540557868,0.022395224540557868,0.14261094999927623,-0.3619406089890615,-0.2555698160206223,-0.0947433295475085,-0.00026428127854646877,0.018920301079366805,0.033011777841412356,0.7717391304347826,0.22826086956521738,0.0,7.533517446980273,0.5668563011067278,6.966661145873546
rule_by_block,event_day_open__block_1,rbf_minus_static,rbf,static,False,91,0.02612469592250101,-0.02612469592250101,0.0078009066184260845,-0.0078009066184260845,0.11822228120349414,-0.13525086443006026,-0.09318814493030031,-0.007929836372944588,0.05356009868868761,0.1508471621306376,0.2040385549021949,0.3626373626373626,0.6373626373626373,0.0,2.0783222080700265,4.455669537017618,-2.3773473289475917
rule_by_block,event_day_open__block_2,rbf_minus_static,rbf,static,False,91,-0.07503029815079829,0.07503029815079829,-0.01894437049831188,0.01894437049831188,0.222874185376148,-0.5567436150177998,-0.42302997242612456,-0.10716619361240892,0.007093564459487112,0.15535606850667671,0.20085679521688732,0.6813186813186813,0.31868131868131866,0.0,9.983532571541867,3.155775439819225,6.827757131722644
rule_by_block,event_day_open__block_3,rbf_minus_static,rbf,static,False,91,-0.03950009968101514,0.03950009968101514,0.0010568189092877711,-0.0010568189092877711,0.28182332885238404,-0.5277833293321118,-0.3261920991539134,-0.004984627458449631,0.0037883124864982742,0.06558812699289512,0.21862674477291671,0.46153846153846156,0.5384615384615384,0.0,7.46986810604169,3.8753590350693123,3.5945090709723777
rule_by_block,event_day_open__block_4,rbf_minus_static,rbf,static,False,92,-0.07955918460485546,0.07955918460485546,-0.018833316969834146,0.018833316969834146,0.16432853570025244,-0.3846059630247148,-0.23401984309680968,-0.09220079996062858,0.0006018134408397185,0.016344009658491993,0.030812826993157728,0.7282608695652174,0.2717391304347826,0.0,7.942287491742762,0.62284250809606,7.319444983646703
rule_by_block,12h_prior__block_1,matern_minus_static,matern,static,True,91,0.03730635407388346,-0.03730635407388346,0.0301764863702757,-0.0301764863702757,0.16956084018064507,-0.2290556317214158,-0.1460991121107975,-0.02861813943243463,0.0631673266014437,0.23484857463721442,0.3925412393929149,0.31868131868131866,0.6813186813186813,0.0,3.404142935407671,6.799021156131068,-3.394878220723395
rule_by_block,12h_prior__block_2,matern_minus_static,matern,static,True,91,-0.06491627895579014,0.06491627895579014,-0.05076885923694552,0.05076885923694552,0.1801725645185994,-0.4285408504247852,-0.28409409343694547,-0.10535184609868423,0.02094803202296272,0.12652321091103086,0.22694646953540898,0.6813186813186813,0.31868131868131866,0.0,9.044297875166864,3.1369164901899613,5.907381384976903
rule_by_block,12h_prior__block_3,matern_minus_static,matern,static,True,91,-0.05123569059727539,0.05123569059727539,0.0002790377751498152,-0.0002790377751498152,0.3628956869947385,-0.7441057193026481,-0.47351464036398455,-0.04290787995483025,0.07591473219210731,0.20227914232986144,0.3670585000487875,0.4945054945054945,0.5054945054945055,0.0,11.409928690297464,6.747480845945404,4.6624478443520605
rule_by_block,12h_prior__block_4,matern_minus_static,matern,static,True,92,-0.13858565617181948,0.13858565617181948,-0.10084651072921158,0.10084651072921158,0.2173448757917444,-0.566821718347828,-0.4247069009941329,-0.22555588326130427,-0.0005194294257650084,0.08364158634440955,0.11924740904829642,0.75,0.25,0.0,14.842078716620227,2.092198348812836,12.74988036780739
rule_by_block,24h_prior__block_1,matern_minus_static,matern,static,True,91,0.020644783220991326,-0.020644783220991326,3.261277305099952e-05,-3.261277305099952e-05,0.11580869690742417,-0.026179905129931902,-0.001690042550730908,-0.0002949292923071223,0.00040691187345170965,0.028624930459595133,0.12672503508911637,0.4725274725274725,0.5274725274725275,0.0,0.624363145350057,2.5030384184602674,-1.8786752731102105
rule_by_block,24h_prior__block_2,matern_minus_static,matern,static,True,91,-0.02075347644699251,0.02075347644699251,-0.0015816723586066228,0.0015816723586066228,0.07885232779045848,-0.126288951259463,-0.06029113619742554,-0.005032241171006868,0.001146383667737283,0.0023869901810605887,0.003326122128766096,0.6153846153846154,0.38461538461538464,0.0,2.2406614187595038,0.35209506208318464,1.8885663566763184
rule_by_block,24h_prior__block_3,matern_minus_static,matern,static,True,91,-0.05676747701529269,0.05676747701529269,-0.001284108648129223,0.001284108648129223,0.23824195398289894,-0.4286720463987117,-0.21672550487955689,-0.017504409413470035,0.00472363561739278,0.02458673241626197,0.04099718408468245,0.5604395604395604,0.43956043956043955,0.0,7.247291982557661,2.081451574166026,5.1658404083916345
rule_by_block,24h_prior__block_4,matern_minus_static,matern,static,True,92,-0.06710175805678176,0.06710175805678176,-0.014386025941161229,0.014386025941161229,0.1281672479755383,-0.36885165955793914,-0.2558349471381638,-0.07022029696290008,0.0021270715012183805,0.01780428867464574,0.020622482045337016,0.6956521739130435,0.30434782608695654,0.0,6.649563482238787,0.4762017410148647,6.173361741223922
rule_by_block,6h_prior__block_1,matern_minus_static,matern,static,True,91,0.03554283851087543,-0.03554283851087543,0.03271410183532131,-0.03271410183532131,0.16668857957876165,-0.2317290932348859,-0.15895454658687447,-0.030939423538071747,0.06404286530562103,0.23317494477412926,0.39228239010234406,0.31868131868131866,0.6813186813186813,0.0,3.564292412831783,6.798690717321448,-3.2343983044896643
rule_by_block,6h_prior__block_2,matern_minus_static,matern,static,True,91,-0.06600930535578398,0.06600930535578398,-0.05385219822496623,0.05385219822496623,0.17414709314141608,-0.4235294335300211,-0.2730173333258047,-0.1051050720072361,0.0160436033561987,0.11895888325012155,0.21347853106047843,0.7032967032967034,0.2967032967032967,0.0,8.870792068644883,2.863945281268543,6.006846787376342
rule_by_block,6h_prior__block_3,matern_minus_static,matern,static,True,91,-0.025491019181347926,0.025491019181347926,0.0036893060799830235,-0.0036893060799830235,0.37648684072734834,-0.6598566634087759,-0.46455077505687153,-0.03920556699682903,0.07695225739784928,0.21051386576094577,0.37583296040177283,0.4835164835164835,0.5164835164835165,0.0,10.374706473979925,8.055023728477265,2.319682745502661
rule_by_block,6h_prior__block_4,matern_minus_static,matern,static,True,92,-0.13294860087688634,0.13294860087688634,-0.09867633203212395,0.09867633203212395,0.204565923787917,-0.5376448877593278,-0.3839167838668666,-0.22534119413832143,0.00379896877360944,0.08045129278912294,0.12394229623890492,0.717391304347826,0.2826086956521739,0.0,14.203978549918569,1.9727072692450236,12.231271280673543
rule_by_block,event_day_open__block_1,matern_minus_static,matern,static,True,91,0.0457063190126109,-0.0457063190126109,0.053376394297999674,-0.053376394297999674,0.16030722868729508,-0.20421472940906427,-0.1413597404042125,-0.03840888114719582,0.139411974752584,0.19620573579069434,0.2727322965289922,0.3076923076923077,0.6923076923076923,0.0,3.5800623205702986,7.73933735071789,-4.159275030147592
rule_by_block,event_day_open__block_2,matern_minus_static,matern,static,True,91,-0.09328654182552355,0.09328654182552355,-0.0783612466899799,0.0783612466899799,0.2383827529924646,-0.5633987006677998,-0.43697146922612456,-0.20198643164229957,0.02423715235948709,0.21137210273346663,0.29009418453755037,0.7142857142857143,0.2857142857142857,0.0,12.83938501789067,4.350309711768027,8.489075306122643
rule_by_block,event_day_open__block_3,matern_minus_static,matern,static,True,91,-0.0323677197590371,0.0323677197590371,-5.8006623799733426e-05,5.8006623799733426e-05,0.3106222216395775,-0.5862896981821119,-0.3649532528539134,-0.04366508088754084,0.050425224192951645,0.1627471384872241,0.29671572322799294,0.5054945054945055,0.4945054945054945,0.0,8.956489754675433,6.0110272566030565,2.9454624980723763
rule_by_block,event_day_open__block_4,matern_minus_static,matern,static,True,92,-0.16100711626355113,0.16100711626355113,-0.11789841067583451,0.11789841067583451,0.2531723103733714,-0.6608853196981015,-0.458371364782089,-0.26918657409330304,0.007739480171872495,0.13082762984109192,0.1563442800007533,0.7065217391304348,0.29347826086956524,0.0,17.6426497947958,2.8299950985491034,14.812654696246703
rule_by_block,12h_prior__block_1,matern_minus_rbf,matern,rbf,True,91,0.006746342581318681,-0.006746342581318681,0.013764190499999995,-0.013764190499999995,0.051181558309670194,-0.09398699310000003,-0.06549321350000015,-0.021465300999999992,0.03575422695000002,0.05843163149999997,0.07707283060000003,0.34065934065934067,0.6593406593406593,0.0,1.5226781832000003,2.1365953581,-0.6139171749
rule_by_block,12h_prior__block_2,matern_minus_rbf,matern,rbf,True,91,-0.015077852767032964,0.015077852767032964,-0.0162304036,0.0162304036,0.048290696169147655,-0.08622500179999995,-0.0677689106999999,-0.04706421240000003,0.0118184291,0.04177688209999997,0.06712769639999999,0.6153846153846154,0.38461538461538464,0.0,2.4460081829999996,1.0739235811999999,1.3720846017999997
rule_by_block,12h_prior__block_3,matern_minus_rbf,matern,rbf,True,91,0.011432160876923074,-0.011432160876923074,0.003785320399999903,-0.003785320399999903,0.03971066287456782,-0.03652509354999997,-0.027925173699999917,-0.014416542450000014,0.032976888650000036,0.07040592629999998,0.08078911415000001,0.3956043956043956,0.6043956043956044,0.0,0.8287786978000004,1.8691053376,-1.0403266397999997
rule_by_block,12h_prior__block_4,matern_minus_rbf,matern,rbf,True,92,-0.055354486586956526,0.055354486586956526,-0.04860178969999998,0.04860178969999998,0.09894895588969639,-0.2086168400000002,-0.16952887939999992,-0.10763152510000003,-0.000512874450000006,0.07623448013999992,0.08675107365500005,0.7608695652173914,0.2391304347826087,0.0,6.4999178152,1.4073050491999997,5.092612766
rule_by_block,24h_prior__block_1,matern_minus_rbf,matern,rbf,True,91,-0.005101023759340654,0.005101023759340654,-0.0004818916000000062,0.0004818916000000062,0.04019832800680122,-0.04865658344999996,-0.027208376000000145,-0.001665383699999995,0.002203298900000039,0.0070400503999999975,0.04177188400000001,0.5384615384615384,0.46153846153846156,0.0,0.9474175693000002,0.48322440720000065,0.4641931620999995
rule_by_block,24h_prior__block_2,matern_minus_rbf,matern,rbf,True,91,-0.010764780307692335,0.010764780307692335,-0.0006876614000002057,0.0006876614000002057,0.033805781258935866,-0.08569313105000004,-0.04710739350000004,-0.002874435400000208,0.0006016923999999646,0.0012843696000000016,0.002590725350000017,0.6263736263736264,0.37362637362637363,0.0,1.1551693954000026,0.1755743874000001,0.9795950080000025
rule_by_block,24h_prior__block_3,matern_minus_rbf,matern,rbf,True,91,-0.006953301574725264,0.006953301574725264,6.91300999999811e-05,-6.91300999999811e-05,0.03915303368585637,-0.08539757125000003,-0.06987978159999997,-0.003777670899999974,0.002551341049999989,0.019059466999999997,0.03297091799999999,0.4835164835164835,0.5164835164835165,0.0,1.2868819765999993,0.6541315333000002,0.6327504432999991
rule_by_block,24h_prior__block_4,matern_minus_rbf,matern,rbf,True,92,-0.023421024896739136,0.023421024896739136,-0.011046597700000022,0.011046597700000022,0.04245544538989144,-0.119611578625,-0.09083730955000002,-0.037723734949999976,0.0016874211000000167,0.014473438679999975,0.017597236065,0.717391304347826,0.2826086956521739,0.0,2.5176676387000003,0.36293334820000006,2.1547342905000004
rule_by_block,6h_prior__block_1,matern_minus_rbf,matern,rbf,True,91,0.006713274179120875,-0.006713274179120875,0.014839916100000017,-0.014839916100000017,0.05346861845947928,-0.1000283447,-0.06812699450000004,-0.01925357135,0.03877618094999996,0.05750095960000001,0.07852595729999995,0.3516483516483517,0.6483516483516484,0.0,1.5916817102,2.2025896604999997,-0.6109079502999997
rule_by_block,6h_prior__block_2,matern_minus_rbf,matern,rbf,True,91,-0.01635293797582418,0.01635293797582418,-0.01928816220000007,0.01928816220000007,0.048754424008214815,-0.08669437789999998,-0.06424986669999999,-0.04489119130000008,0.008256643050000012,0.038833201500000025,0.06954136409999995,0.6483516483516484,0.3516483516483517,0.0,2.5589584786999997,1.0708411229,1.4881173558000003
rule_by_block,6h_prior__block_3,matern_minus_rbf,matern,rbf,True,91,0.01256872713296704,-0.01256872713296704,0.004524472399999979,-0.004524472399999979,0.04148809145089584,-0.03440978395000005,-0.024700832699999897,-0.013068750350000019,0.03534340475,0.0727945565999999,0.08617019499999995,0.42857142857142855,0.5714285714285714,0.0,0.8217066068000003,1.965460775900001,-1.1437541691000006
rule_by_block,6h_prior__block_4,matern_minus_rbf,matern,rbf,True,92,-0.05722402320434781,0.05722402320434781,-0.04595312529999995,0.04595312529999995,0.10494062739928811,-0.22181398969999996,-0.17820515725999997,-0.11282099854999998,0.004095599500000019,0.07205550197000021,0.078024684255,0.717391304347826,0.2826086956521739,0.0,6.718292654199999,1.4536825194000007,5.264610134799998
rule_by_block,event_day_open__block_1,matern_minus_rbf,matern,rbf,True,91,0.019581623090109888,-0.019581623090109888,0.03793889739999995,-0.03793889739999995,0.09348228121594215,-0.14944792769999993,-0.12090057079999994,-0.04917333719999997,0.0821288282,0.13153788939999989,0.14710207365,0.31868131868131866,0.6813186813186813,0.0,2.7740507812000006,4.5559784824000005,-1.7819277011999997
rule_by_block,event_day_open__block_2,matern_minus_rbf,matern,rbf,True,91,-0.018256243674725284,0.018256243674725284,-0.013941496800000008,0.013941496800000008,0.05684769632767634,-0.10531737060000002,-0.08819181470000004,-0.06654117334999998,0.017951620649999916,0.04857295719999999,0.07421373029999995,0.6043956043956044,0.3956043956043956,0.0,2.9966530768000013,1.3353349023999996,1.661318174400001
rule_by_block,event_day_open__block_3,matern_minus_rbf,matern,rbf,True,91,0.007132379921978029,-0.007132379921978029,0.004521998800000038,-0.004521998800000038,0.05584172246686323,-0.08043887195000002,-0.04580829669999997,-0.026501427999999938,0.03772598255000004,0.0787798434,0.0964654727,0.4835164835164835,0.5164835164835165,0.0,1.5743907619000004,2.223437334800001,-0.6490465729000007
rule_by_block,event_day_open__block_4,matern_minus_rbf,matern,rbf,True,92,-0.08144793165869565,0.08144793165869565,-0.08271891145000004,0.08271891145000004,0.1490578981025023,-0.34271957196999997,-0.29303779099000005,-0.15698976237499998,0.021888855025000042,0.11314588982000004,0.147065254785,0.6956521739130435,0.30434782608695654,0.0,9.7752277607,2.2820180481,7.493209712600001
rule_by_block,12h_prior__block_1,rbf_minus_raw,rbf,raw,False,91,-0.9732569676516485,0.9732569676516485,-1.3213774626000028,1.3213774626000028,1.1366973238984004,-2.1663675702999985,-2.1329541122,-1.9250962835500003,0.06832660749999997,0.7315384075000013,1.0140474386500007,0.7362637362637363,0.26373626373626374,0.0,105.71259846419998,17.14621440789999,88.56638405630001
rule_by_block,12h_prior__block_2,rbf_minus_raw,rbf,raw,False,91,-1.560309211491209,1.560309211491209,-1.9204661151999978,1.9204661151999978,0.9276201843797378,-2.5223290058000005,-2.3205732037000004,-2.211335573600002,-1.1991425446500008,-0.16086792430000285,0.44842162700000043,0.9120879120879121,0.08791208791208792,0.0,146.85861033429998,4.8704720886000015,141.98813824570001
rule_by_block,12h_prior__block_3,rbf_minus_raw,rbf,raw,False,91,-0.6730279993307691,0.6730279993307691,-0.4253668474999986,0.4253668474999986,1.4444366355053981,-3.045918950399999,-2.6269986876,-1.8619906547500014,0.794891269850001,0.9249001369000007,0.9744299733,0.5934065934065934,0.4065934065934066,0.0,90.40295106479999,29.157403125700007,61.245547939099986
rule_by_block,12h_prior__block_4,rbf_minus_raw,rbf,raw,False,92,-0.2676593942739132,0.2676593942739132,-0.027490131149999958,0.027490131149999958,0.9378960289094433,-2.058485061845001,-1.831291350259999,-0.8815554293499996,0.5787503677999981,0.7232500293199992,0.8077870374750008,0.5108695652173914,0.4891304347826087,0.0,47.12586405790002,22.5011997847,24.624664273200015
rule_by_block,24h_prior__block_1,rbf_minus_raw,rbf,raw,False,91,-0.9386598585142858,0.9386598585142858,-1.335480209400003,1.335480209400003,1.1593494695146511,-2.1997728235999983,-2.130221474100002,-1.9652367429500006,0.28184516960000033,0.7546642143000029,0.8066579924000008,0.7032967032967034,0.2967032967032967,0.0,103.6288084304,18.2107613056,85.41804712480001
rule_by_block,24h_prior__block_2,rbf_minus_raw,rbf,raw,False,91,-1.5224318025692307,1.5224318025692307,-1.9118764817000016,1.9118764817000016,0.9108706428625107,-2.2822075103499984,-2.275756819700004,-2.186859127699999,-1.1929746314500007,0.08258210460000004,0.7012086928500015,0.8901098901098901,0.10989010989010989,0.0,144.1301491223,5.5888550885000035,138.5412940338
rule_by_block,24h_prior__block_3,rbf_minus_raw,rbf,raw,False,91,-0.6679537454648352,0.6679537454648352,-0.6712479634000015,0.6712479634000015,1.3430058504794664,-2.6001647991999985,-2.325435009599998,-1.8524741940499978,0.7607509097499998,0.8772564048000013,0.9466377056999986,0.5934065934065934,0.4065934065934066,0.0,87.8474456622,27.063654824899988,60.7837908373
rule_by_block,24h_prior__block_4,rbf_minus_raw,rbf,raw,False,92,-0.363740846425,0.363740846425,-0.298591722099998,0.298591722099998,1.017825660982618,-2.235805936365,-2.080047883099999,-0.9654550294499986,0.6140313029499995,0.76424570602,0.848209802295002,0.5978260869565217,0.40217391304347827,0.0,56.514167145100004,23.05000927400001,33.4641578711
