scope_type,scope_value,contrast,model,benchmark,primary,dates,mean_loss_difference_c,mean_improvement_c,median_loss_difference_c,median_improvement_c,standard_deviation_loss_difference_c,q05_loss_difference_c,q10_loss_difference_c,q25_loss_difference_c,q75_loss_difference_c,q90_loss_difference_c,q95_loss_difference_c,model_better_fraction,benchmark_better_fraction,equal_fraction,gross_model_favouring_improvement_c,gross_benchmark_favouring_deterioration_c,net_total_improvement_c
overall,all_dates,static_minus_raw,static,raw,True,365,-0.8339303814598961,0.8339303814598961,-1.0142907337261,1.0142907337261,1.0925855863220941,-2.2094106596905396,-2.1546637832097035,-1.876756166156115,0.27641055615081084,0.7506604752167771,0.8173083241231124,0.7041095890410959,0.2958904109589041,0.0,367.3218389526089,62.93724971974689,304.3845892328621
overall,all_dates,rbf_minus_static,rbf,static,False,365,-0.03419308160811756,0.03419308160811756,-0.0037003404648978666,0.0037003404648978666,0.18906820071570465,-0.3650352406167624,-0.19781853414397055,-0.040264816829213235,0.008018169791207008,0.06908442019993287,0.1537921732746761,0.5643835616438356,0.43561643835616437,0.0,22.94458965411939,10.464114867156482,12.48047478696291
overall,all_dates,matern_minus_static,matern,static,True,365,-0.04841455108832304,0.04841455108832304,-0.0147809350191217,0.0147809350191217,0.21130067785892168,-0.41492854393975714,-0.2402029712657726,-0.10373313306103099,0.043244496894018214,0.11578957485068023,0.18776264133708065,0.5589041095890411,0.4410958904109589,0.0,32.69403753904625,15.022726391808337,17.671311147237912
overall,all_dates,matern_minus_rbf,matern,rbf,True,365,-0.014221469480205487,0.014221469480205487,-0.007223284425000087,0.007223284425000087,0.06219080790598551,-0.12748526231500001,-0.084251157455,-0.04380292595000013,0.023705296499999917,0.057060268804999946,0.07562059514499998,0.5671232876712329,0.4328767123287671,0.0,10.834884727275002,5.644048367,5.190836360275003
overall,all_dates,rbf_minus_raw,rbf,raw,False,365,-0.8681234630680137,0.8681234630680137,-0.9972931454749986,0.9972931454749986,1.1486870148492836,-2.4015766049150016,-2.2045252908699995,-1.9234306876000007,0.22524213022500056,0.7207057409049996,0.8268653070599994,0.7041095890410959,0.2958904109589041,0.0,379.542736845625,62.67767282580001,316.865064019825
overall,all_dates,matern_minus_raw,matern,raw,False,365,-0.8823449325482193,0.8823449325482193,-0.9890612448000002,0.9890612448000002,1.133716759345398,-2.4363397546400014,-2.231093442094999,-1.9058086994999994,0.16084421609999922,0.6525916543599992,0.8330754777100003,0.7123287671232876,0.2876712328767123,0.0,380.09769487055,58.04179449045,322.05590038010007
