model,scope_type,scope_value,dates,nominal_coverage,metric,point_estimate,bootstrap_method,block_length_days,bootstrap_lower_95,bootstrap_upper_95,bootstrap_replications,seed,bootstrap_unit
matern,overall,all_dates,365,0.5,mean_interval_width_c,1.9624239636103509,circular_moving_block,7.0,1.94151864634288,1.9822683598848028,10000,20266103,settlement_date
matern,overall,all_dates,365,0.8,empirical_coverage,0.7828767123287671,circular_moving_block,7.0,0.7315068493150685,0.8301369863013699,10000,20266103,settlement_date
matern,overall,all_dates,365,0.8,mean_interval_width_c,3.728666747116567,circular_moving_block,7.0,3.688945992183599,3.7663717190682005,10000,20266103,settlement_date
matern,overall,all_dates,365,0.9,empirical_coverage,0.8808219178082192,circular_moving_block,7.0,0.8404109589041096,0.9185102739726025,10000,20266103,settlement_date
matern,overall,all_dates,365,0.9,mean_interval_width_c,4.785691959325664,circular_moving_block,7.0,4.7347109222973565,4.834085766907191,10000,20266103,settlement_date
matern,overall,all_dates,365,0.5,empirical_coverage,0.4602739726027397,circular_moving_block,14.0,0.410958904109589,0.5123287671232877,10000,20266203,settlement_date
matern,overall,all_dates,365,0.5,mean_interval_width_c,1.9624239636103509,circular_moving_block,14.0,1.935150341309036,1.9879237976573012,10000,20266203,settlement_date
matern,overall,all_dates,365,0.8,empirical_coverage,0.7828767123287671,circular_moving_block,14.0,0.7287671232876712,0.8335787671232875,10000,20266203,settlement_date
matern,overall,all_dates,365,0.8,mean_interval_width_c,3.728666747116567,circular_moving_block,14.0,3.6768460139650783,3.7771172272528375,10000,20266203,settlement_date
matern,overall,all_dates,365,0.9,empirical_coverage,0.8808219178082192,circular_moving_block,14.0,0.839041095890411,0.9205479452054794,10000,20266203,settlement_date
matern,overall,all_dates,365,0.9,mean_interval_width_c,4.785691959325664,circular_moving_block,14.0,4.719180768385596,4.847877477351116,10000,20266203,settlement_date
matern,decision_rule,24h_prior,365,0.5,empirical_coverage,0.41643835616438357,ordinary_date,,0.36712328767123287,0.4657534246575342,10000,20266803,settlement_date
matern,decision_rule,24h_prior,365,0.5,mean_interval_width_c,2.043345932127648,ordinary_date,,2.0356359065004614,2.05097909601364,10000,20266803,settlement_date
matern,decision_rule,24h_prior,365,0.8,empirical_coverage,0.7698630136986301,ordinary_date,,0.726027397260274,0.810958904109589,10000,20266803,settlement_date
matern,decision_rule,24h_prior,365,0.8,mean_interval_width_c,3.882421011595956,ordinary_date,,3.8677717223961827,3.8969242610898327,10000,20266803,settlement_date
matern,decision_rule,24h_prior,365,0.9,empirical_coverage,0.8712328767123287,ordinary_date,,0.8356164383561644,0.9041095890410958,10000,20266803,settlement_date
matern,decision_rule,24h_prior,365,0.9,mean_interval_width_c,4.983033421337558,ordinary_date,,4.964231262204566,5.001648140537283,10000,20266803,settlement_date
matern,decision_rule,24h_prior,365,0.5,empirical_coverage,0.41643835616438357,circular_moving_block,3.0,0.36712328767123287,0.4684931506849315,10000,20266903,settlement_date
matern,decision_rule,24h_prior,365,0.5,mean_interval_width_c,2.043345932127648,circular_moving_block,3.0,2.0301476238732974,2.0559922976228964,10000,20266903,settlement_date
matern,decision_rule,24h_prior,365,0.8,empirical_coverage,0.7698630136986301,circular_moving_block,3.0,0.7178082191780822,0.8165068493150675,10000,20266903,settlement_date
matern,decision_rule,24h_prior,365,0.8,mean_interval_width_c,3.882421011595956,circular_moving_block,3.0,3.8573438142019456,3.9064495005302646,10000,20266903,settlement_date
matern,decision_rule,24h_prior,365,0.9,empirical_coverage,0.8712328767123287,circular_moving_block,3.0,0.8246575342465754,0.9123287671232877,10000,20266903,settlement_date
matern,decision_rule,24h_prior,365,0.9,mean_interval_width_c,4.983033421337558,circular_moving_block,3.0,4.95084718693521,5.013873653003901,10000,20266903,settlement_date
matern,decision_rule,24h_prior,365,0.5,empirical_coverage,0.41643835616438357,circular_moving_block,5.0,0.3643835616438356,0.4684931506849315,10000,20267003,settlement_date
matern,decision_rule,24h_prior,365,0.5,mean_interval_width_c,2.043345932127648,circular_moving_block,5.0,2.0266240431567284,2.0590651554410737,10000,20267003,settlement_date
matern,decision_rule,24h_prior,365,0.8,empirical_coverage,0.7698630136986301,circular_moving_block,5.0,0.7150684931506849,0.821917808219178,10000,20267003,settlement_date
matern,decision_rule,24h_prior,365,0.8,mean_interval_width_c,3.882421011595956,circular_moving_block,5.0,3.850648900925169,3.9122880262401614,10000,20267003,settlement_date
matern,decision_rule,24h_prior,365,0.9,empirical_coverage,0.8712328767123287,circular_moving_block,5.0,0.821917808219178,0.9178082191780822,10000,20267003,settlement_date
matern,decision_rule,24h_prior,365,0.9,mean_interval_width_c,4.983033421337558,circular_moving_block,5.0,4.942254358771676,5.021367319625017,10000,20267003,settlement_date
matern,decision_rule,24h_prior,365,0.5,empirical_coverage,0.41643835616438357,circular_moving_block,7.0,0.36712328767123287,0.4684931506849315,10000,20267103,settlement_date
matern,decision_rule,24h_prior,365,0.5,mean_interval_width_c,2.043345932127648,circular_moving_block,7.0,2.024180207000139,2.0618815781819246,10000,20267103,settlement_date
matern,decision_rule,24h_prior,365,0.8,empirical_coverage,0.7698630136986301,circular_moving_block,7.0,0.7123287671232876,0.8246575342465754,10000,20267103,settlement_date
matern,decision_rule,24h_prior,365,0.8,mean_interval_width_c,3.882421011595956,circular_moving_block,7.0,3.846005535994117,3.917639317303842,10000,20267103,settlement_date
matern,decision_rule,24h_prior,365,0.9,empirical_coverage,0.8712328767123287,circular_moving_block,7.0,0.8164383561643835,0.9178082191780822,10000,20267103,settlement_date
matern,decision_rule,24h_prior,365,0.9,mean_interval_width_c,4.983033421337558,circular_moving_block,7.0,4.936294664403193,5.028235627347968,10000,20267103,settlement_date
matern,decision_rule,24h_prior,365,0.5,empirical_coverage,0.41643835616438357,circular_moving_block,14.0,0.3698630136986301,0.46301369863013697,10000,20267203,settlement_date
matern,decision_rule,24h_prior,365,0.5,mean_interval_width_c,2.043345932127648,circular_moving_block,14.0,2.017975326846157,2.0687774184864405,10000,20267203,settlement_date
matern,decision_rule,24h_prior,365,0.8,empirical_coverage,0.7698630136986301,circular_moving_block,14.0,0.7068493150684931,0.8273972602739726,10000,20267203,settlement_date
matern,decision_rule,24h_prior,365,0.8,mean_interval_width_c,3.882421011595956,circular_moving_block,14.0,3.8342160701452563,3.9307416289926818,10000,20267203,settlement_date
matern,decision_rule,24h_prior,365,0.9,empirical_coverage,0.8712328767123287,circular_moving_block,14.0,0.8164383561643835,0.9205479452054794,10000,20267203,settlement_date
matern,decision_rule,24h_prior,365,0.9,mean_interval_width_c,4.983033421337558,circular_moving_block,14.0,4.921163048803259,5.045052262341247,10000,20267203,settlement_date
matern,decision_rule,12h_prior,365,0.5,empirical_coverage,0.473972602739726,ordinary_date,,0.42191780821917807,0.5260273972602739,10000,20267803,settlement_date
matern,decision_rule,12h_prior,365,0.5,mean_interval_width_c,1.9647762699143594,ordinary_date,,1.9549595891395877,1.9743402006261017,10000,20267803,settlement_date
matern,decision_rule,12h_prior,365,0.8,empirical_coverage,0.7863013698630137,ordinary_date,,0.7424657534246575,0.8273972602739726,10000,20267803,settlement_date
matern,decision_rule,12h_prior,365,0.8,mean_interval_width_c,3.7331362024725037,ordinary_date,,3.7144842027768727,3.751307969164034,10000,20267803,settlement_date
matern,decision_rule,12h_prior,365,0.9,empirical_coverage,0.8684931506849315,ordinary_date,,0.8328767123287671,0.9013698630136986,10000,20267803,settlement_date
matern,decision_rule,12h_prior,365,0.9,mean_interval_width_c,4.791428443171019,ordinary_date,,4.767488860735081,4.814751653219134,10000,20267803,settlement_date
matern,decision_rule,12h_prior,365,0.5,empirical_coverage,0.473972602739726,circular_moving_block,3.0,0.42191780821917807,0.5260273972602739,10000,20267903,settlement_date
matern,decision_rule,12h_prior,365,0.5,mean_interval_width_c,1.9647762699143594,circular_moving_block,3.0,1.9482960683404662,1.9806962893120237,10000,20267903,settlement_date
matern,decision_rule,12h_prior,365,0.8,empirical_coverage,0.7863013698630137,circular_moving_block,3.0,0.7342465753424657,0.8356164383561644,10000,20267903,settlement_date
matern,decision_rule,12h_prior,365,0.8,mean_interval_width_c,3.7331362024725037,circular_moving_block,3.0,3.701823305395304,3.763384735940431,10000,20267903,settlement_date
matern,decision_rule,12h_prior,365,0.9,empirical_coverage,0.8684931506849315,circular_moving_block,3.0,0.8273972602739726,0.9068493150684932,10000,20267903,settlement_date
matern,decision_rule,12h_prior,365,0.9,mean_interval_width_c,4.791428443171019,circular_moving_block,3.0,4.751238774871637,4.83025201556745,10000,20267903,settlement_date
matern,decision_rule,12h_prior,365,0.5,empirical_coverage,0.473972602739726,circular_moving_block,5.0,0.41643835616438357,0.5287671232876713,10000,20268003,settlement_date
matern,decision_rule,12h_prior,365,0.5,mean_interval_width_c,1.9647762699143594,circular_moving_block,5.0,1.943893001908877,1.9846960357826786,10000,20268003,settlement_date
matern,decision_rule,12h_prior,365,0.8,empirical_coverage,0.7863013698630137,circular_moving_block,5.0,0.7287671232876712,0.8383561643835616,10000,20268003,settlement_date
matern,decision_rule,12h_prior,365,0.8,mean_interval_width_c,3.7331362024725037,circular_moving_block,5.0,3.6934573418251264,3.77098437900358,10000,20268003,settlement_date
matern,decision_rule,12h_prior,365,0.9,empirical_coverage,0.8684931506849315,circular_moving_block,5.0,0.821917808219178,0.9095890410958904,10000,20268003,settlement_date
matern,decision_rule,12h_prior,365,0.9,mean_interval_width_c,4.791428443171019,circular_moving_block,5.0,4.740501176876116,4.840006051840384,10000,20268003,settlement_date
matern,decision_rule,12h_prior,365,0.5,empirical_coverage,0.473972602739726,circular_moving_block,7.0,0.41643835616438357,0.5315068493150685,10000,20268103,settlement_date
matern,decision_rule,12h_prior,365,0.5,mean_interval_width_c,1.9647762699143594,circular_moving_block,7.0,1.9405488066666572,1.9874089286571865,10000,20268103,settlement_date
matern,decision_rule,12h_prior,365,0.8,empirical_coverage,0.7863013698630137,circular_moving_block,7.0,0.7287671232876712,0.8410958904109589,10000,20268103,settlement_date
matern,decision_rule,12h_prior,365,0.8,mean_interval_width_c,3.7331362024725037,circular_moving_block,7.0,3.687103266545395,3.7761389600916937,10000,20268103,settlement_date
matern,decision_rule,12h_prior,365,0.9,empirical_coverage,0.8684931506849315,circular_moving_block,7.0,0.821917808219178,0.9095890410958904,10000,20268103,settlement_date
matern,decision_rule,12h_prior,365,0.9,mean_interval_width_c,4.791428443171019,circular_moving_block,7.0,4.732345809545769,4.846621885042999,10000,20268103,settlement_date
matern,decision_rule,12h_prior,365,0.5,empirical_coverage,0.473972602739726,circular_moving_block,14.0,0.41636986301369927,0.536986301369863,10000,20268203,settlement_date
matern,decision_rule,12h_prior,365,0.5,mean_interval_width_c,1.9647762699143594,circular_moving_block,14.0,1.933158038685837,1.9943321800278457,10000,20268203,settlement_date
matern,decision_rule,12h_prior,365,0.8,empirical_coverage,0.7863013698630137,circular_moving_block,14.0,0.7287671232876712,0.8410958904109589,10000,20268203,settlement_date
matern,decision_rule,12h_prior,365,0.8,mean_interval_width_c,3.7331362024725037,circular_moving_block,14.0,3.673060576832703,3.7892933536612694,10000,20268203,settlement_date
matern,decision_rule,12h_prior,365,0.9,empirical_coverage,0.8684931506849315,circular_moving_block,14.0,0.8191780821917808,0.915068493150685,10000,20268203,settlement_date
matern,decision_rule,12h_prior,365,0.9,mean_interval_width_c,4.791428443171019,circular_moving_block,14.0,4.714322212425624,4.8635053664065255,10000,20268203,settlement_date
matern,decision_rule,6h_prior,365,0.5,empirical_coverage,0.4767123287671233,ordinary_date,,0.4246575342465753,0.5287671232876713,10000,20268803,settlement_date
matern,decision_rule,6h_prior,365,0.5,mean_interval_width_c,1.9648900033169965,ordinary_date,,1.9551364128808981,1.974048502081699,10000,20268803,settlement_date
matern,decision_rule,6h_prior,365,0.8,empirical_coverage,0.7917808219178082,ordinary_date,,0.7506849315068493,0.8328767123287671,10000,20268803,settlement_date
matern,decision_rule,6h_prior,365,0.8,mean_interval_width_c,3.733352299485338,ordinary_date,,3.714820173401237,3.750753732830364,10000,20268803,settlement_date
matern,decision_rule,6h_prior,365,0.9,empirical_coverage,0.863013698630137,ordinary_date,,0.8273972602739726,0.8958904109589041,10000,20268803,settlement_date
matern,decision_rule,6h_prior,365,0.9,mean_interval_width_c,4.79170580068428,ordinary_date,,4.767920074363076,4.814040298586096,10000,20268803,settlement_date
matern,decision_rule,6h_prior,365,0.5,empirical_coverage,0.4767123287671233,circular_moving_block,3.0,0.4246575342465753,0.5287671232876713,10000,20268903,settlement_date
matern,decision_rule,6h_prior,365,0.5,mean_interval_width_c,1.9648900033169965,circular_moving_block,3.0,1.948774461281602,1.9804550928267228,10000,20268903,settlement_date
matern,decision_rule,6h_prior,365,0.8,empirical_coverage,0.7917808219178082,circular_moving_block,3.0,0.7424657534246575,0.8410958904109589,10000,20268903,settlement_date
matern,decision_rule,6h_prior,365,0.8,mean_interval_width_c,3.733352299485338,circular_moving_block,3.0,3.7027322669065525,3.7629264550944206,10000,20268903,settlement_date
matern,decision_rule,6h_prior,365,0.9,empirical_coverage,0.863013698630137,circular_moving_block,3.0,0.821917808219178,0.9013698630136986,10000,20268903,settlement_date
matern,decision_rule,6h_prior,365,0.9,mean_interval_width_c,4.79170580068428,circular_moving_block,3.0,4.75240541434112,4.829663818469502,10000,20268903,settlement_date
matern,decision_rule,6h_prior,365,0.5,empirical_coverage,0.4767123287671233,circular_moving_block,5.0,0.42191780821917807,0.5342465753424658,10000,20269003,settlement_date
matern,decision_rule,6h_prior,365,0.5,mean_interval_width_c,1.9648900033169965,circular_moving_block,5.0,1.944453442157287,1.9843258475971346,10000,20269003,settlement_date
matern,decision_rule,6h_prior,365,0.8,empirical_coverage,0.7917808219178082,circular_moving_block,5.0,0.736986301369863,0.8438356164383561,10000,20269003,settlement_date
matern,decision_rule,6h_prior,365,0.8,mean_interval_width_c,3.733352299485338,circular_moving_block,5.0,3.6945221957795957,3.770281009903327,10000,20269003,settlement_date
matern,decision_rule,6h_prior,365,0.9,empirical_coverage,0.863013698630137,circular_moving_block,5.0,0.8164383561643835,0.9041780821917798,10000,20269003,settlement_date
matern,decision_rule,6h_prior,365,0.9,mean_interval_width_c,4.79170580068428,circular_moving_block,5.0,4.741867902130305,4.839103287373664,10000,20269003,settlement_date
matern,decision_rule,6h_prior,365,0.5,empirical_coverage,0.4767123287671233,circular_moving_block,7.0,0.4191780821917808,0.5342465753424658,10000,20269103,settlement_date
matern,decision_rule,6h_prior,365,0.5,mean_interval_width_c,1.9648900033169965,circular_moving_block,7.0,1.9411435805847617,1.9872648735002032,10000,20269103,settlement_date
matern,decision_rule,6h_prior,365,0.8,empirical_coverage,0.7917808219178082,circular_moving_block,7.0,0.7341780821917814,0.8438356164383561,10000,20269103,settlement_date
matern,decision_rule,6h_prior,365,0.8,mean_interval_width_c,3.733352299485338,circular_moving_block,7.0,3.6882333555432996,3.775865250799734,10000,20269103,settlement_date
matern,decision_rule,6h_prior,365,0.9,empirical_coverage,0.863013698630137,circular_moving_block,7.0,0.8136986301369863,0.9068493150684932,10000,20269103,settlement_date
matern,decision_rule,6h_prior,365,0.9,mean_interval_width_c,4.79170580068428,circular_moving_block,7.0,4.733796263071758,4.846270582970024,10000,20269103,settlement_date
matern,decision_rule,6h_prior,365,0.5,empirical_coverage,0.4767123287671233,circular_moving_block,14.0,0.42191780821917807,0.536986301369863,10000,20269203,settlement_date
matern,decision_rule,6h_prior,365,0.5,mean_interval_width_c,1.9648900033169965,circular_moving_block,14.0,1.9334522325344923,1.9935375491260645,10000,20269203,settlement_date
matern,decision_rule,6h_prior,365,0.8,empirical_coverage,0.7917808219178082,circular_moving_block,14.0,0.7315068493150685,0.8465753424657534,10000,20269203,settlement_date
matern,decision_rule,6h_prior,365,0.8,mean_interval_width_c,3.733352299485338,circular_moving_block,14.0,3.6736195543222925,3.787783530160001,10000,20269203,settlement_date
matern,decision_rule,6h_prior,365,0.9,empirical_coverage,0.863013698630137,circular_moving_block,14.0,0.8136986301369863,0.9095890410958904,10000,20269203,settlement_date
matern,decision_rule,6h_prior,365,0.9,mean_interval_width_c,4.79170580068428,circular_moving_block,14.0,4.715039652266397,4.861567528921958,10000,20269203,settlement_date
matern,decision_rule,event_day_open,365,0.5,empirical_coverage,0.473972602739726,ordinary_date,,0.42191780821917807,0.5260273972602739,10000,20269803,settlement_date
matern,decision_rule,event_day_open,365,0.5,mean_interval_width_c,1.876683649082392,ordinary_date,,1.8678438375361281,1.8851389381420862,10000,20269803,settlement_date
matern,decision_rule,event_day_open,365,0.8,empirical_coverage,0.7835616438356164,ordinary_date,,0.7397260273972602,0.8246575342465754,10000,20269803,settlement_date
matern,decision_rule,event_day_open,365,0.8,mean_interval_width_c,3.5657574749124237,ordinary_date,,3.5489615572236244,3.5818227878818756,10000,20269803,settlement_date
matern,decision_rule,event_day_open,365,0.9,empirical_coverage,0.9205479452054794,ordinary_date,,0.8931506849315068,0.947945205479452,10000,20269803,settlement_date
matern,decision_rule,event_day_open,365,0.9,mean_interval_width_c,4.576600172109815,ordinary_date,,4.555042845139009,4.597219778075248,10000,20269803,settlement_date
matern,decision_rule,event_day_open,365,0.5,empirical_coverage,0.473972602739726,circular_moving_block,3.0,0.4191780821917808,0.5315068493150685,10000,20269903,settlement_date
matern,decision_rule,event_day_open,365,0.5,mean_interval_width_c,1.876683649082392,circular_moving_block,3.0,1.8617130872711691,1.890551344811644,10000,20269903,settlement_date
matern,decision_rule,event_day_open,365,0.8,empirical_coverage,0.7835616438356164,circular_moving_block,3.0,0.7342465753424657,0.8301369863013699,10000,20269903,settlement_date
matern,decision_rule,event_day_open,365,0.8,mean_interval_width_c,3.5657574749124237,circular_moving_block,3.0,3.5373129404763204,3.592106529389757,10000,20269903,settlement_date
matern,decision_rule,event_day_open,365,0.9,empirical_coverage,0.9205479452054794,circular_moving_block,3.0,0.8904109589041096,0.9506849315068493,10000,20269903,settlement_date
matern,decision_rule,event_day_open,365,0.9,mean_interval_width_c,4.576600172109815,circular_moving_block,3.0,4.540092007403788,4.610418817405895,10000,20269903,settlement_date
matern,decision_rule,event_day_open,365,0.5,empirical_coverage,0.473972602739726,circular_moving_block,5.0,0.4136986301369863,0.5342465753424658,10000,20270003,settlement_date
matern,decision_rule,event_day_open,365,0.5,mean_interval_width_c,1.876683649082392,circular_moving_block,5.0,1.8579319056161532,1.893891344887962,10000,20270003,settlement_date
matern,decision_rule,event_day_open,365,0.8,empirical_coverage,0.7835616438356164,circular_moving_block,5.0,0.7315068493150685,0.8328767123287671,10000,20270003,settlement_date
matern,decision_rule,event_day_open,365,0.8,mean_interval_width_c,3.5657574749124237,circular_moving_block,5.0,3.5301285773808306,3.598452633723413,10000,20270003,settlement_date
matern,decision_rule,event_day_open,365,0.9,empirical_coverage,0.9205479452054794,circular_moving_block,5.0,0.8849315068493151,0.9506849315068493,10000,20270003,settlement_date
matern,decision_rule,event_day_open,365,0.9,mean_interval_width_c,4.576600172109815,circular_moving_block,5.0,4.530870977198937,4.618563954137705,10000,20270003,settlement_date
matern,decision_rule,event_day_open,365,0.5,empirical_coverage,0.473972602739726,circular_moving_block,7.0,0.410958904109589,0.5342465753424658,10000,20270103,settlement_date
matern,decision_rule,event_day_open,365,0.5,mean_interval_width_c,1.876683649082392,circular_moving_block,7.0,1.8544091639704716,1.896825963044393,10000,20270103,settlement_date
matern,decision_rule,event_day_open,365,0.8,empirical_coverage,0.7835616438356164,circular_moving_block,7.0,0.7315068493150685,0.8328767123287671,10000,20270103,settlement_date
matern,decision_rule,event_day_open,365,0.8,mean_interval_width_c,3.5657574749124237,circular_moving_block,7.0,3.523435258364909,3.604028499763718,10000,20270103,settlement_date
matern,decision_rule,event_day_open,365,0.9,empirical_coverage,0.9205479452054794,circular_moving_block,7.0,0.8849315068493151,0.9506849315068493,10000,20270103,settlement_date
matern,decision_rule,event_day_open,365,0.9,mean_interval_width_c,4.576600172109815,circular_moving_block,7.0,4.522280195247062,4.625720500722613,10000,20270103,settlement_date
matern,decision_rule,event_day_open,365,0.5,empirical_coverage,0.473972602739726,circular_moving_block,14.0,0.410958904109589,0.536986301369863,10000,20270203,settlement_date
matern,decision_rule,event_day_open,365,0.5,mean_interval_width_c,1.876683649082392,circular_moving_block,14.0,1.849164955147,1.9024038428878685,10000,20270203,settlement_date
matern,decision_rule,event_day_open,365,0.8,empirical_coverage,0.7835616438356164,circular_moving_block,14.0,0.726027397260274,0.8410958904109589,10000,20270203,settlement_date
matern,decision_rule,event_day_open,365,0.8,mean_interval_width_c,3.5657574749124237,circular_moving_block,14.0,3.5134710980113755,3.614626645463849,10000,20270203,settlement_date
matern,decision_rule,event_day_open,365,0.9,empirical_coverage,0.9205479452054794,circular_moving_block,14.0,0.8876712328767123,0.9507534246575332,10000,20270203,settlement_date
matern,decision_rule,event_day_open,365,0.9,mean_interval_width_c,4.576600172109815,circular_moving_block,14.0,4.509491333887386,4.639323073465301,10000,20270203,settlement_date
