model,rows,dates,stored_mean_crps_c,analytic_mean_crps_c,mean_stored_minus_analytic_c,mean_abs_difference_c,max_abs_difference_c,stored_crps_column,mean_column,std_column,outcome_column,interpretation,status
matern32,1460,365,0.8633399989586301,0.8633399989580595,5.706689306798393e-13,2.820509221917326e-11,1.0835843333723005e-10,crps_c,temperature_predictive_mean_c,predictive_standard_deviation_c,hko_daily_max_c,stored score differs from analytical Gaussian CRPS; retained as legacy Phase 7 implementation,PASSED
rbf,1460,365,0.8775614684388356,0.8775614684401999,-1.3643269162823705e-12,2.916127111474762e-11,1.149143002976416e-10,crps_c,temperature_predictive_mean_c,predictive_standard_deviation_c,hko_daily_max_c,stored score differs from analytical Gaussian CRPS; retained as legacy Phase 7 implementation,PASSED
